shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"3-109-mjp-1.5.R","-37.807542044358","145.028799960286","39","8329.21"
"3-109-mjp-1.5.R","-37.8100438407866","145.026438921635","40","8676.21"
"3-109-mjp-1.5.R","-37.8129268228981","145.023704057593","41","9076.82"
"3-109-mjp-1.6.R","-37.812796932247","145.020799527114","1","0.00"
"3-109-mjp-1.6.R","-37.8122120546516","145.016032899577","2","423.75"
"3-109-mjp-1.6.R","-37.8120003198111","145.01416429661","3","589.58"
"3-109-mjp-1.6.R","-37.8117193666059","145.013001829792","4","696.37"
"3-109-mjp-1.6.R","-37.8117092092825","145.012933947091","5","702.44"
"3-109-mjp-1.6.R","-37.8114006267734","145.010136517784","6","950.57"
"3-109-mjp-1.6.R","-37.8114000511698","145.010102455886","7","953.57"
"3-109-mjp-1.6.R","-37.811455621591","145.009657958012","8","993.10"
"3-109-mjp-1.6.R","-37.8112591126377","145.007629957534","9","1172.59"
"3-109-mjp-1.6.R","-37.811042438225","145.005477561459","10","1363.20"
"3-109-mjp-1.6.R","-37.8109751197072","145.004695599064","11","1432.30"
"3-109-mjp-1.6.R","-37.8109313924448","145.004242414836","12","1472.41"
"3-109-mjp-1.6.R","-37.8105847891744","145.000809977235","13","1776.40"
"3-109-mjp-1.6.R","-37.8101101005467","144.996211067961","14","2183.84"
"3-109-mjp-1.6.R","-37.8097554187091","144.992847081856","15","2481.98"
"3-109-mjp-1.6.R","-37.8097417661352","144.992574839587","16","2505.95"
"3-109-mjp-1.6.R","-37.8097202667369","144.992370962951","17","2524.02"
"3-109-mjp-1.6.R","-37.8097319944775","144.990416926748","18","2695.69"
"3-109-mjp-1.6.R","-37.8097373204801","144.99020096462","19","2714.67"
"3-109-mjp-1.6.R","-37.8092645513135","144.985738436033","20","3110.21"
"3-109-mjp-1.6.R","-37.8088888339383","144.982216094769","21","3422.45"
"3-109-mjp-1.6.R","-37.8085239685197","144.97880708136","22","3724.68"
"3-109-mjp-1.6.R","-37.8083091125314","144.976791111674","23","3903.38"
"3-109-mjp-1.6.R","-37.808243751481","144.976134098416","24","3961.56"
"3-109-mjp-1.6.R","-37.8082122405405","144.975873711717","25","3984.70"
"3-109-mjp-1.6.R","-37.8093714827491","144.975683032146","26","4114.69"
"3-109-mjp-1.6.R","-37.8107102896532","144.975453364072","27","4264.92"
"3-109-mjp-1.6.R","-37.8123788849696","144.974487687436","28","4468.93"
"3-109-mjp-1.6.R","-37.8133158865887","144.973950907421","29","4583.29"
"3-109-mjp-1.6.R","-37.8135203436897","144.973263755069","30","4647.80"
"3-109-mjp-1.6.R","-37.814328731909","144.970492647709","31","4907.29"
"3-109-mjp-1.6.R","-37.8154951769789","144.966541614874","32","5277.81"
"3-109-mjp-1.6.R","-37.8156653249615","144.965957601386","33","5332.48"
"3-109-mjp-1.6.R","-37.8162184325732","144.964068055599","34","5509.49"
"3-109-mjp-1.6.R","-37.8164140192449","144.96339245329","35","5572.70"
"3-109-mjp-1.6.R","-37.8175616139174","144.959407639277","36","5945.27"
"3-109-mjp-1.6.R","-37.8188104545094","144.955033664133","37","6353.80"
"3-109-mjp-1.6.R","-37.8190654886538","144.954151890109","38","6436.28"
"3-109-mjp-1.6.R","-37.8212636285079","144.955147721831","39","6695.88"
"3-109-mjp-1.6.R","-37.821409127672","144.95522322986","40","6713.37"
"3-109-mjp-1.6.R","-37.8217725796123","144.955394968426","41","6756.51"
"3-109-mjp-1.6.R","-37.8235257984339","144.956198647725","42","6963.84"
"3-109-mjp-1.6.R","-37.823607653701","144.956241833034","43","6973.70"
"3-109-mjp-1.6.R","-37.8253428525325","144.957046047401","44","7179.17"
"3-109-mjp-1.6.R","-37.8255376659265","144.956847534319","45","7206.98"
"3-109-mjp-1.6.R","-37.8260760811543","144.956196452165","46","7289.77"
"3-109-mjp-1.6.R","-37.8264378934837","144.955754738675","47","7345.66"
"3-109-mjp-1.6.R","-37.8265263902066","144.955661405629","48","7358.47"
"3-109-mjp-1.6.R","-37.8265878646055","144.955568818177","49","7369.09"
"3-109-mjp-1.6.R","-37.8266411203103","144.955521902863","50","7376.30"
"3-109-mjp-1.6.R","-37.8268347475543","144.955255246573","51","7408.12"
"3-109-mjp-1.6.R","-37.8269837315944","144.955012544228","52","7435.11"
"3-109-mjp-1.6.R","-37.8270103593275","144.954989086253","53","7438.72"
"3-109-mjp-1.6.R","-37.8270800515223","144.954850825027","54","7453.13"
"3-109-mjp-1.6.R","-37.8270978690765","144.954838971648","55","7455.37"
"3-109-mjp-1.6.R","-37.8273071418959","144.954435542314","56","7497.76"
"3-109-mjp-1.6.R","-37.8275586873432","144.953871882055","57","7554.62"
"3-109-mjp-1.6.R","-37.8276283781595","144.953733618791","58","7569.02"
"3-109-mjp-1.6.R","-37.8276544134819","144.95367609197","59","7574.85"
"3-109-mjp-1.6.R","-37.8277669696664","144.953411667189","60","7601.23"
"3-109-mjp-1.6.R","-37.8290620563605","144.950671791168","61","7881.66"
"3-109-mjp-1.6.R","-37.8290790827346","144.950614511433","62","7887.04"
"3-109-mjp-1.6.R","-37.8291055118332","144.950579694957","63","7891.28"
"3-109-mjp-1.6.R","-37.8291225381607","144.950522415169","64","7896.65"
"3-109-mjp-1.6.R","-37.8291489672303","144.95048759864","65","7900.89"
"3-109-mjp-1.6.R","-37.829148571841","144.950464886107","66","7902.89"
"3-109-mjp-1.6.R","-37.8292272658387","144.950326367514","67","7917.88"
"3-109-mjp-1.6.R","-37.8292268704176","144.950303654959","68","7919.87"
"3-109-mjp-1.6.R","-37.8293842578407","144.950026616858","69","7949.84"
"3-109-mjp-1.6.R","-37.8293838623604","144.950003904258","70","7951.84"
"3-109-mjp-1.6.R","-37.8294541416679","144.949899703003","71","7963.87"
"3-109-mjp-1.6.R","-37.8294625557858","144.949865384749","72","7967.03"
"3-109-mjp-1.6.R","-37.8301547528362","144.948732759129","73","8092.80"
"3-109-mjp-1.6.R","-37.8312938386898","144.946871917994","74","8299.57"
"3-109-mjp-1.6.R","-37.8312934425843","144.946849204854","75","8301.56"
"3-109-mjp-1.6.R","-37.8313809413603","144.946699072188","76","8317.95"
"3-109-mjp-1.6.R","-37.8314508213864","144.946572151848","77","8331.54"
"3-109-mjp-1.6.R","-37.8314504252217","144.946549438664","78","8333.53"
"3-109-mjp-1.6.R","-37.8314856623013","144.946503013291","79","8339.19"
"3-109-mjp-1.6.R","-37.831485266123","144.946480300098","80","8341.18"
"3-109-mjp-1.6.R","-37.8315205031735","144.94643387467","81","8346.84"
"3-109-mjp-1.6.R","-37.8315201069815","144.946411161467","82","8348.83"
"3-109-mjp-1.6.R","-37.8316949050226","144.946099537231","83","8382.40"
"3-109-mjp-1.6.R","-37.8317033179866","144.946065217546","84","8385.55"
"3-109-mjp-1.6.R","-37.8333943492058","144.943302708381","85","8692.50"
"3-109-mjp-1.6.R","-37.8348224422606","144.940967800918","86","8951.85"
"3-109-mjp-1.6.R","-37.8369950200545","144.93740760739","87","9346.96"
"3-109-mjp-1.6.R","-37.8375121201101","144.936575066978","88","9439.97"
"3-109-mjp-1.6.R","-37.8377835813715","144.936124343385","89","9489.75"
"3-109-mjp-1.6.R","-37.8380464318349","144.935696582698","90","9537.35"
"3-109-mjp-1.6.R","-37.8380730553665","144.935673114263","91","9540.95"
"3-109-mjp-1.6.R","-37.8381517308976","144.935534563613","92","9555.94"
"3-109-mjp-1.6.R","-37.8383539186446","144.935244847963","93","9589.89"
"3-109-mjp-1.6.R","-37.8387767049168","144.934687624684","94","9657.75"
"3-109-mjp-1.6.R","-37.8390065101072","144.934431223408","95","9691.81"
"3-109-mjp-1.6.R","-37.8390239267965","144.934396647834","96","9695.41"
"3-109-mjp-1.6.R","-37.839183267582","144.934233116899","97","9718.21"
"3-109-mjp-1.6.R","-37.8392006842088","144.934198541197","98","9721.82"
"3-109-mjp-1.6.R","-37.8397319510777","144.933661004429","99","9797.43"
"3-109-mjp-1.6.R","-37.8404333561703","144.933061892794","100","9891.51"
"3-109-mjp-1.6.R","-37.8404691858078","144.933049529046","101","9895.64"
"3-109-mjp-1.6.R","-37.8405490546217","144.932979118482","102","9906.46"
"3-109-mjp-1.6.R","-37.8407894585844","144.932813317564","103","9936.90"
"3-109-mjp-1.7.R","-37.8178755249435","145.122349164379","1","0.00"
"3-109-mjp-1.7.R","-37.8176301577886","145.120526379882","2","162.42"
"3-109-mjp-1.7.R","-37.817501810007","145.119825300449","3","225.64"
"3-109-mjp-1.7.R","-37.8173761172599","145.11872654854","4","323.16"
"3-109-mjp-1.7.R","-37.8173238178951","145.118273467969","5","363.38"
"3-109-mjp-1.7.R","-37.8171440609882","145.117176095238","6","461.82"
"3-109-mjp-1.7.R","-37.8168210133522","145.114446512769","7","704.27"
"3-109-mjp-1.7.R","-37.8162694782029","145.109837011697","8","1113.79"
"3-109-mjp-1.7.R","-37.815518639196","145.103494612124","9","1677.15"
"3-109-mjp-1.7.R","-37.8154258582731","145.102769953458","10","1741.63"
"3-109-mjp-1.7.R","-37.8151877343514","145.10085623454","11","1911.81"
"3-109-mjp-1.7.R","-37.815155215076","145.100516272524","12","1941.89"
"3-109-mjp-1.7.R","-37.815040184779","145.099530915925","13","2029.39"
"3-109-mjp-1.7.R","-37.8145103127233","145.09518236331","14","2415.90"
"3-109-mjp-1.7.R","-37.8140523583919","145.091388646237","15","2753.02"
"3-109-mjp-1.7.R","-37.8136454087198","145.087968528495","16","3056.85"
"3-109-mjp-1.7.R","-37.8131450947817","145.083801135292","17","3427.14"
"3-109-mjp-1.7.R","-37.8128739070915","145.081536253618","18","3628.37"
"3-109-mjp-1.7.R","-37.8121968623193","145.075942257224","19","4125.52"
"3-109-mjp-1.7.R","-37.811696498792","145.071797753564","20","4493.83"
"3-109-mjp-1.7.R","-37.8113210382533","145.068683739436","21","4770.55"
"3-109-mjp-1.7.R","-37.8108622386306","145.064890385616","22","5107.67"
"3-109-mjp-1.7.R","-37.8103905707833","145.060870236454","23","5464.71"
"3-109-mjp-1.7.R","-37.8100350872915","145.05789212179","24","5729.31"
"3-109-mjp-1.7.R","-37.8094597776688","145.053068305819","25","6157.88"
"3-109-mjp-1.7.R","-37.8090716223056","145.049761722775","26","6451.55"
"3-109-mjp-1.7.R","-37.808642822418","145.046183636985","27","6769.48"
"3-109-mjp-1.7.R","-37.8083600244068","145.043805761971","28","6980.74"
"3-109-mjp-1.7.R","-37.8082439580894","145.042786542955","29","7071.20"
"3-109-mjp-1.7.R","-37.8077271903311","145.038268103982","30","7472.29"
"3-109-mjp-1.7.R","-37.8077162909853","145.03815480643","31","7482.32"
"3-109-mjp-1.7.R","-37.807411718276","145.03556175909","32","7712.63"
"3-109-mjp-1.7.R","-37.806917247329","145.031315436892","33","8089.71"
"3-109-mjp-1.7.R","-37.8068537085084","145.030749201568","34","8139.95"
"3-109-mjp-1.7.R","-37.8068518098515","145.030635667461","35","8149.93"
"3-109-mjp-1.7.R","-37.807403619797","145.029144397409","36","8294.60"
"3-109-mjp-1.7.R","-37.8074551965761","145.028995365024","37","8308.89"
"3-109-mjp-1.7.R","-37.807480319749","145.028881111526","38","8319.31"
"3-109-mjp-1.7.R","-37.807542044358","145.028799960286","39","8329.21"
"3-109-mjp-1.7.R","-37.8100438407866","145.026438921635","40","8676.21"
"3-109-mjp-1.7.R","-37.8129268228981","145.023704057593","41","9076.82"
"3-109-mjp-1.7.R","-37.8131309533684","145.023516863643","42","9104.85"
"3-109-mjp-1.7.R","-37.812796932247","145.020799527114","43","9346.43"
"3-109-mjp-1.7.R","-37.8122120546516","145.016032899577","44","9770.18"
"3-109-mjp-1.7.R","-37.8120003198111","145.01416429661","45","9936.01"
"3-109-mjp-1.7.R","-37.8117193666059","145.013001829792","46","10042.80"
"3-109-mjp-1.7.R","-37.8117092092825","145.012933947091","47","10048.87"
"3-109-mjp-1.7.R","-37.8114006267734","145.010136517784","48","10297.00"
"3-109-mjp-1.7.R","-37.8114000511698","145.010102455886","49","10299.99"
"3-109-mjp-1.7.R","-37.811455621591","145.009657958012","50","10339.53"
"3-109-mjp-1.7.R","-37.8112591126377","145.007629957534","51","10519.02"
"3-109-mjp-1.7.R","-37.811042438225","145.005477561459","52","10709.63"
"3-109-mjp-1.7.R","-37.8109751197072","145.004695599064","53","10778.73"
"3-109-mjp-1.7.R","-37.8109313924448","145.004242414836","54","10818.84"
"3-109-mjp-1.7.R","-37.8105847891744","145.000809977235","55","11122.82"
"3-109-mjp-1.7.R","-37.8101101005467","144.996211067961","56","11530.27"
"3-109-mjp-1.7.R","-37.8097554187091","144.992847081856","57","11828.41"
"3-109-mjp-1.7.R","-37.8097417661352","144.992574839587","58","11852.38"
"3-109-mjp-1.7.R","-37.8097202667369","144.992370962951","59","11870.44"
"3-109-mjp-1.7.R","-37.8097319944775","144.990416926748","60","12042.11"
"3-109-mjp-1.7.R","-37.8097373204801","144.99020096462","61","12061.09"
"3-109-mjp-1.7.R","-37.8092645513135","144.985738436033","62","12456.63"
"3-109-mjp-1.7.R","-37.8088888339383","144.982216094769","63","12768.88"
"3-109-mjp-1.7.R","-37.8085239685197","144.97880708136","64","13071.10"
"3-109-mjp-1.7.R","-37.8083091125314","144.976791111674","65","13249.81"
"3-109-mjp-1.7.R","-37.808243751481","144.976134098416","66","13307.99"
"3-109-mjp-1.7.R","-37.8082122405405","144.975873711717","67","13331.13"
"3-109-mjp-1.7.R","-37.8093714827491","144.975683032146","68","13461.11"
"3-109-mjp-1.7.R","-37.8107102896532","144.975453364072","69","13611.34"
"3-109-mjp-1.7.R","-37.8123788849696","144.974487687436","70","13815.36"
"3-109-mjp-1.7.R","-37.8133158865887","144.973950907421","71","13929.72"
"3-109-mjp-1.7.R","-37.8135203436897","144.973263755069","72","13994.22"
"3-109-mjp-1.7.R","-37.814328731909","144.970492647709","73","14253.72"
"3-109-mjp-1.7.R","-37.8154951769789","144.966541614874","74","14624.23"
"3-109-mjp-1.7.R","-37.8156653249615","144.965957601386","75","14678.91"
"3-109-mjp-1.7.R","-37.8162184325732","144.964068055599","76","14855.92"
"3-109-mjp-1.7.R","-37.8164140192449","144.96339245329","77","14919.13"
"3-109-mjp-1.7.R","-37.8175616139174","144.959407639277","78","15291.69"
"3-109-mjp-1.7.R","-37.8188104545094","144.955033664133","79","15700.22"
"3-109-mjp-1.7.R","-37.8190654886538","144.954151890109","80","15782.71"
"3-109-mjp-1.7.R","-37.8212636285079","144.955147721831","81","16042.31"
"3-109-mjp-1.7.R","-37.821409127672","144.95522322986","82","16059.79"
"3-109-mjp-1.7.R","-37.8217725796123","144.955394968426","83","16102.93"
"3-109-mjp-1.7.R","-37.8235257984339","144.956198647725","84","16310.27"
"3-109-mjp-1.7.R","-37.823607653701","144.956241833034","85","16320.13"
"3-109-mjp-1.7.R","-37.8253428525325","144.957046047401","86","16525.60"
"3-109-mjp-1.7.R","-37.8255376659265","144.956847534319","87","16553.40"
"3-109-mjp-1.7.R","-37.8260760811543","144.956196452165","88","16636.20"
"3-109-mjp-1.7.R","-37.8264378934837","144.955754738675","89","16692.09"
"3-109-mjp-1.7.R","-37.8265263902066","144.955661405629","90","16704.89"
"3-109-mjp-1.7.R","-37.8265878646055","144.955568818177","91","16715.52"
"3-109-mjp-1.7.R","-37.8266411203103","144.955521902863","92","16722.73"
"3-109-mjp-1.7.R","-37.8268347475543","144.955255246573","93","16754.54"
"3-109-mjp-1.7.R","-37.8269837315944","144.955012544228","94","16781.54"
"3-109-mjp-1.7.R","-37.8270103593275","144.954989086253","95","16785.15"
"3-109-mjp-1.7.R","-37.8270800515223","144.954850825027","96","16799.55"
"3-109-mjp-1.7.R","-37.8270978690765","144.954838971648","97","16801.79"
"3-109-mjp-1.7.R","-37.8273071418959","144.954435542314","98","16844.18"
"3-109-mjp-1.7.R","-37.8275586873432","144.953871882055","99","16901.04"
"3-109-mjp-1.7.R","-37.8276283781595","144.953733618791","100","16915.45"
"3-109-mjp-1.7.R","-37.8276544134819","144.95367609197","101","16921.27"
"3-109-mjp-1.7.R","-37.8277669696664","144.953411667189","102","16947.65"
"3-109-mjp-1.7.R","-37.8290620563605","144.950671791168","103","17228.09"
"3-109-mjp-1.7.R","-37.8290790827346","144.950614511433","104","17233.46"
"3-109-mjp-1.7.R","-37.8291055118332","144.950579694957","105","17237.70"
"3-109-mjp-1.7.R","-37.8291225381607","144.950522415169","106","17243.08"
"3-109-mjp-1.7.R","-37.8291489672303","144.95048759864","107","17247.32"
"3-109-mjp-1.7.R","-37.829148571841","144.950464886107","108","17249.32"
"3-109-mjp-1.7.R","-37.8292272658387","144.950326367514","109","17264.30"
"3-109-mjp-1.7.R","-37.8292268704176","144.950303654959","110","17266.30"
"3-109-mjp-1.7.R","-37.8293842578407","144.950026616858","111","17296.27"
"3-109-mjp-1.7.R","-37.8293838623604","144.950003904258","112","17298.26"
"3-109-mjp-1.7.R","-37.8294541416679","144.949899703003","113","17310.30"
"3-109-mjp-1.7.R","-37.8294625557858","144.949865384749","114","17313.45"
"3-109-mjp-1.7.R","-37.8301547528362","144.948732759129","115","17439.23"
"3-109-mjp-1.7.R","-37.8312938386898","144.946871917994","116","17645.99"
"3-109-mjp-1.7.R","-37.8312934425843","144.946849204854","117","17647.99"
"3-109-mjp-1.7.R","-37.8313809413603","144.946699072188","118","17664.37"
"3-109-mjp-1.7.R","-37.8314508213864","144.946572151848","119","17677.96"
"3-109-mjp-1.7.R","-37.8314504252217","144.946549438664","120","17679.96"
"3-109-mjp-1.7.R","-37.8314856623013","144.946503013291","121","17685.61"
"3-109-mjp-1.7.R","-37.831485266123","144.946480300098","122","17687.61"
"3-109-mjp-1.7.R","-37.8315205031735","144.94643387467","123","17693.26"
"3-109-mjp-1.7.R","-37.8315201069815","144.946411161467","124","17695.26"
"3-109-mjp-1.7.R","-37.8316949050226","144.946099537231","125","17728.82"
"3-109-mjp-1.7.R","-37.8317033179866","144.946065217546","126","17731.98"
"3-109-mjp-1.7.R","-37.8333943492058","144.943302708381","127","18038.93"
"3-109-mjp-1.7.R","-37.8348224422606","144.940967800918","128","18298.28"
"3-109-mjp-1.7.R","-37.8369950200545","144.93740760739","129","18693.39"
"3-109-mjp-1.7.R","-37.8375121201101","144.936575066978","130","18786.40"
"3-109-mjp-1.7.R","-37.8377835813715","144.936124343385","131","18836.18"
"3-109-mjp-1.7.R","-37.8380464318349","144.935696582698","132","18883.77"
"3-109-mjp-1.7.R","-37.8380730553665","144.935673114263","133","18887.38"
"3-109-mjp-1.7.R","-37.8381517308976","144.935534563613","134","18902.37"
"3-109-mjp-1.7.R","-37.8383539186446","144.935244847963","135","18936.32"
"3-109-mjp-1.7.R","-37.8387767049168","144.934687624684","136","19004.17"
"3-109-mjp-1.7.R","-37.8390065101072","144.934431223408","137","19038.23"
"3-109-mjp-1.7.R","-37.8390239267965","144.934396647834","138","19041.83"
"3-109-mjp-1.7.R","-37.839183267582","144.934233116899","139","19064.64"
"3-109-mjp-1.7.R","-37.8392006842088","144.934198541197","140","19068.24"
"3-109-mjp-1.7.R","-37.8397319510777","144.933661004429","141","19143.86"
"3-109-mjp-1.7.R","-37.8404333561703","144.933061892794","142","19237.94"
"3-109-mjp-1.7.R","-37.8404691858078","144.933049529046","143","19242.07"
"3-109-mjp-1.7.R","-37.8405490546217","144.932979118482","144","19252.89"
"3-109-mjp-1.7.R","-37.8407894585844","144.932813317564","145","19283.33"
"3-11-mjp-1.1.H","-37.8208189456063","144.942038669662","1","0.00"
"3-11-mjp-1.1.H","-37.821365805574","144.944454632516","2","220.75"
"3-11-mjp-1.1.H","-37.8214742026707","144.944985570808","3","268.92"
"3-11-mjp-1.1.H","-37.8214907404705","144.945416813062","4","306.84"
"3-11-mjp-1.1.H","-37.8214921274841","144.945496298466","5","313.82"
"3-11-mjp-1.1.H","-37.8214362082778","144.945906828775","6","350.41"
"3-11-mjp-1.1.H","-37.8213266395208","144.946341566707","7","390.50"
"3-11-mjp-1.1.H","-37.8210209866595","144.947417924612","8","490.96"
"3-11-mjp-1.1.H","-37.820842915359","144.948059043609","9","550.66"
"3-11-mjp-1.1.H","-37.8206646426426","144.94868880471","10","609.42"
"3-11-mjp-1.1.H","-37.8204076730997","144.949457065746","11","682.70"
"3-11-mjp-1.1.H","-37.820204940419","144.950235181345","12","754.67"
"3-11-mjp-1.1.H","-37.8201286178278","144.950509941323","13","780.25"
"3-11-mjp-1.1.H","-37.8200346750305","144.950807908765","14","808.43"
"3-11-mjp-1.1.H","-37.8198047134333","144.951575409357","15","880.53"
"3-11-mjp-1.1.H","-37.8196677059632","144.95198816746","16","919.86"
