date,road_name,location,suburb,speed_limit,direction,time,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,motorcycle,bike,average_speed,85th_percentile_speed,maximum_speed,road_segment,road_segment_1,road_segment_2
2016-09-11,Grattan Street,Between Royal Parade and Berkeley Street,Parkville,50,E,12:00,532,0,106,2,1,2,0,1,0,0,0,0,1,8,5,34.0,42.0,55,20851,,
2016-10-11,Grattan Street,Between Royal Parade and Berkeley Street,Parkville,50,E,6:00,338,3,69,4,3,0,2,0,0,0,0,0,1,10,18,42.0,49.0,70,20851,,
2016-10-11,Grattan Street,Between Royal Parade and Berkeley Street,Parkville,50,E,15:00,647,1,103,4,0,0,0,0,0,0,0,0,0,6,7,38.0,47.0,65,20851,,
2016-10-11,Grattan Street,Between Royal Parade and Berkeley Street,Parkville,50,E,22:00,282,0,13,0,0,0,0,0,0,0,0,0,0,3,5,40.0,48.0,72,20851,,
2016-08-21,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,N,4:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,22.0,31,20425,,
2016-08-21,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,N,17:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,15,20425,,
2016-08-21,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,N,23:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,23.0,26,20425,,
2016-08-22,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,N,8:00,18,0,1,0,0,0,0,0,0,0,0,0,0,3,5,15.0,18.0,32,20425,,
2016-08-23,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,N,0:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,21.0,22,20425,,
2016-08-23,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,N,3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,22.0,23,20425,,
2016-08-23,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,N,9:00,9,0,2,0,0,0,0,0,0,0,0,0,0,0,1,14.0,18.0,20,20425,,
2016-08-24,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,N,5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,17.0,17,20425,,
2016-08-24,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,N,7:00,12,0,2,0,0,0,0,0,0,0,0,0,0,5,2,16.0,21.0,29,20425,,
2016-08-19,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,S,18:00,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16.0,18.0,18,20425,,
2016-08-20,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,S,6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,20425,,
2016-08-22,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,S,8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,20425,,
2016-08-22,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,S,19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,21.0,22,20425,,
2016-08-23,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,S,22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,26.0,26,20425,,
2016-08-24,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,S,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,20425,,
2016-08-25,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,S,9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,20425,,
2016-08-25,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,S,11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,20425,,
2016-08-25,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,S,12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,19.0,20,20425,,
2016-08-25,Highlander Lane,Between Flinders St and Flinders Lane,Melbourne CBD,40,S,16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,20425,,
2016-11-16,Katherine Place,North of Flinders Street,Melbourne CBD,40,N,12:00,26,1,2,0,0,0,0,0,0,0,0,0,0,0,13,15.0,19.0,21,20430,,
2016-11-16,Katherine Place,North of Flinders Street,Melbourne CBD,40,N,18:00,32,0,0,0,0,0,0,0,0,0,0,0,0,2,16,14.0,18.0,22,20430,,
2016-11-17,Katherine Place,North of Flinders Street,Melbourne CBD,40,N,2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,13.0,13,20430,,
2016-11-17,Katherine Place,North of Flinders Street,Melbourne CBD,40,N,17:00,31,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15.0,18.0,24,20430,,
2016-11-18,Katherine Place,North of Flinders Street,Melbourne CBD,40,N,10:00,40,0,1,0,0,0,0,0,0,0,0,0,0,1,16,16.0,20.0,22,20430,,
2016-11-18,Katherine Place,North of Flinders Street,Melbourne CBD,40,N,22:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13.0,19.0,22,20430,,
2016-11-19,Katherine Place,North of Flinders Street,Melbourne CBD,40,N,5:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,19.0,23,20430,,
2016-11-19,Katherine Place,North of Flinders Street,Melbourne CBD,40,N,6:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16.0,18.0,22,20430,,
2016-11-19,Katherine Place,North of Flinders Street,Melbourne CBD,40,N,15:00,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14.0,17.0,21,20430,,
2016-11-21,Katherine Place,North of Flinders Street,Melbourne CBD,40,N,1:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,14.0,15,20430,,
2016-11-15,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,9,20430,,
2016-11-15,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,16:00,10,0,1,0,0,0,0,0,0,0,0,0,0,1,6,12.0,17.0,21,20430,,
2016-11-16,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,6:00,7,0,1,0,0,0,0,0,0,0,0,0,0,0,4,12.0,14.0,15,20430,,
2016-11-18,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,0:00,7,0,1,0,0,0,0,0,0,0,0,0,0,0,3,13.0,17.0,18,20430,,
2016-11-18,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,20:00,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.0,11.0,12,20430,,
2016-11-19,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,13:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.0,13.0,20,20430,,
2016-11-19,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,15:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,12.0,12,20430,,
2016-11-19,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,16:00,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,15.0,15,20430,,
2016-11-19,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,19:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.0,10.0,10,20430,,
2016-11-19,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,20:00,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.0,16.0,20,20430,,
2016-11-20,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,5:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,23.0,28,20430,,
2016-11-20,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,10:00,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.0,14.0,15,20430,,
2016-11-20,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,15:00,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.0,12.0,13,20430,,
2016-11-20,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,15,20430,,
2016-11-21,Katherine Place,North of Flinders Street,Melbourne CBD,40,S,0:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,15.0,16,20430,,
2016-11-19,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,2:00,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7.0,7.0,7,20430,,
2016-11-19,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,7:00,31,0,2,0,0,0,0,0,0,0,0,0,0,0,30,7.0,9.0,13,20430,,
2016-11-19,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,13:00,16,0,0,0,0,0,0,0,1,0,0,0,0,1,14,7.0,8.0,17,20430,,
2016-11-19,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,18:00,10,0,2,0,0,0,0,0,0,0,0,0,0,0,9,8.0,11.0,21,20430,,
2016-11-21,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,3:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.0,8.0,12,20430,,
2016-11-21,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,4:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11.0,11.0,32,20430,,
2016-11-21,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,8:00,70,0,1,0,0,0,0,0,0,0,0,0,0,0,63,7.0,9.0,12,20430,,
2016-11-22,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,1:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,6.0,6,20430,,
2016-11-22,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,3:00,7,0,1,0,0,0,0,0,0,0,0,0,0,0,7,8.0,11.0,11,20430,,
2016-11-22,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,4:00,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7.0,9.0,11,20430,,
2016-11-22,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,8:00,56,1,5,0,0,0,1,0,0,0,0,0,0,0,52,7.0,8.0,13,20430,,
2016-11-22,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,13:00,13,0,1,0,0,0,0,0,0,0,0,0,0,0,11,7.0,9.0,10,20430,,
2016-11-22,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,17:00,18,0,1,0,0,0,0,0,0,0,0,0,0,0,17,6.0,7.0,12,20430,,
2016-11-23,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,0:00,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7.0,8.0,9,20430,,
2016-11-24,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,19:00,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,6.0,7,20430,,
2016-11-24,Katherine Place,South of Flinders Lane,Melbourne CBD,40,N,22:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.0,8.0,10,20430,,
2016-11-19,Katherine Place,South of Flinders Lane,Melbourne CBD,40,S,12:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.0,10.0,10,20430,,
2016-11-19,Katherine Place,South of Flinders Lane,Melbourne CBD,40,S,23:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11.0,12.0,15,20430,,
2016-11-20,Katherine Place,South of Flinders Lane,Melbourne CBD,40,S,15:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11.0,12.0,15,20430,,
2016-11-20,Katherine Place,South of Flinders Lane,Melbourne CBD,40,S,16:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11.0,13.0,18,20430,,
2016-11-21,Katherine Place,South of Flinders Lane,Melbourne CBD,40,S,6:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22.0,24.0,36,20430,,
2016-11-21,Katherine Place,South of Flinders Lane,Melbourne CBD,40,S,13:00,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9.0,11.0,13,20430,,
2016-11-21,Katherine Place,South of Flinders Lane,Melbourne CBD,40,S,18:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9.0,9.0,17,20430,,
2016-11-21,Katherine Place,South of Flinders Lane,Melbourne CBD,40,S,22:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.0,11.0,11,20430,,
2016-11-22,Katherine Place,South of Flinders Lane,Melbourne CBD,40,S,1:00,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,14.0,18.0,19,20430,,
2016-11-22,Katherine Place,South of Flinders Lane,Melbourne CBD,40,S,5:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.0,11.0,11,20430,,
2016-11-22,Katherine Place,South of Flinders Lane,Melbourne CBD,40,S,16:00,4,0,0,0,1,0,0,0,0,0,0,0,0,1,3,12.0,15.0,22,20430,,
2016-07-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,N,22:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,38.0,40,23012,23041,23042
2016-08-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,N,21:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,29.0,29,23012,23041,23042
2016-02-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,S,5:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,41.0,46,23012,23041,23042
2016-03-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,S,13:00,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.0,39.0,45,23012,23041,23042
2016-05-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,S,10:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,38.0,44,23012,23041,23042
2016-05-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,S,12:00,22,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29.0,36.0,44,23012,23041,23042
2016-05-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,S,22:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,37.0,48,23012,23041,23042
2016-06-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,S,3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,23012,23041,23042
2016-07-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,S,2:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.0,11,23012,23041,23042
2016-07-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,S,12:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,38.0,38,23012,23041,23042
2016-08-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,S,11:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,44.0,48,23012,23041,23042
2016-08-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,S,14:00,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,38.0,46,23012,23041,23042
2016-08-11,Lambeth Street,Between Smith Street and Parsons Street,Kensington,40,S,16:00,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,41.0,50,23012,23041,23042
2016-05-03,Langford Street,Midblock,North Melbourne,50,N,1:00,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,60.0,78,21310,,
2016-05-03,Langford Street,Midblock,North Melbourne,50,N,10:00,93,1,3,0,0,0,0,0,1,0,0,0,0,2,8,43.0,51.0,64,21310,,
2016-05-03,Langford Street,Midblock,North Melbourne,50,S,13:00,93,0,3,0,0,0,0,0,1,0,0,0,0,0,0,48.0,55.0,77,21310,,
2016-07-03,Langford Street,Midblock,North Melbourne,50,S,5:00,30,0,1,3,1,0,0,0,1,0,0,0,0,2,2,49.0,58.0,63,21310,,
2016-08-03,Langford Street,Midblock,North Melbourne,50,S,2:00,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,45.0,55.0,56,21310,,
2016-08-03,Langford Street,Midblock,North Melbourne,50,S,9:00,187,1,9,1,1,0,0,0,0,0,0,0,0,2,1,46.0,53.0,70,21310,,
2016-08-03,Langford Street,Midblock,North Melbourne,50,S,12:00,98,0,3,2,0,0,0,0,0,0,0,0,0,0,3,41.0,47.0,65,21310,,
2016-06-03,Little Curzon Street,Midblock,North Melbourne,50,N,11:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,24.0,25,21005,,
2016-07-03,Little Curzon Street,Midblock,North Melbourne,50,N,9:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,17.0,19,21005,,
2016-07-03,Little Curzon Street,Midblock,North Melbourne,50,N,18:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,15,21005,,
2016-09-03,Little Curzon Street,Midblock,North Melbourne,50,N,18:00,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0,26.0,32,21005,,
2016-03-03,Little Curzon Street,Midblock,North Melbourne,50,S,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21005,,
2016-04-03,Little Curzon Street,Midblock,North Melbourne,50,S,17:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,24.0,28,21005,,
2016-05-03,Little Curzon Street,Midblock,North Melbourne,50,S,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21005,,
2016-06-03,Little Curzon Street,Midblock,North Melbourne,50,S,16:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,21.0,22,21005,,
2016-07-03,Little Curzon Street,Midblock,North Melbourne,50,S,16:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,30.0,32,21005,,
2016-07-03,Little Curzon Street,Midblock,North Melbourne,50,S,17:00,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21.0,24.0,28,21005,,
2016-08-03,Little Curzon Street,Midblock,North Melbourne,50,S,7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21005,,
2016-08-03,Little Curzon Street,Midblock,North Melbourne,50,S,11:00,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,29.0,32,21005,,
2016-08-03,Little Curzon Street,Midblock,North Melbourne,50,S,13:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,28.0,29,21005,,
2016-09-11,Lt Lonsdale Street,Between Elizabeth street and Queens Street,Melbourne CBD,40,W,3:00,15,0,0,0,1,0,0,0,0,0,0,0,0,0,4,22.0,28.0,34,20042,,
2016-09-11,Lt Lonsdale Street,Between Elizabeth street and Queens Street,Melbourne CBD,40,W,9:00,168,1,16,0,0,0,0,0,1,0,0,0,0,5,65,20.0,26.0,40,20042,,
2016-11-11,Lt Lonsdale Street,Between Elizabeth street and Queens Street,Melbourne CBD,40,W,15:00,114,0,29,0,0,5,1,0,0,0,0,0,0,1,19,21.0,29.0,39,20042,,
2016-12-11,Lt Lonsdale Street,Between Elizabeth street and Queens Street,Melbourne CBD,40,W,10:00,85,0,18,1,0,0,1,0,0,0,0,0,0,2,5,20.0,26.0,40,20042,,
2016-11-14,Lt Lonsdale Street,Between Elizabeth street and Queens Street,Melbourne CBD,40,W,0:00,24,0,2,0,0,0,0,0,0,0,0,0,0,1,0,26.0,33.0,41,20042,,
2016-11-14,Lt Lonsdale Street,Between Elizabeth street and Queens Street,Melbourne CBD,40,W,18:00,143,1,18,0,0,2,0,0,0,0,0,0,0,5,15,21.0,27.0,37,20042,,
2016-11-15,Lt Lonsdale Street,Between Elizabeth street and Queens Street,Melbourne CBD,40,W,1:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,37.0,46,20042,,
2016-11-15,Lt Lonsdale Street,Between Elizabeth street and Queens Street,Melbourne CBD,40,W,12:00,63,0,13,0,1,0,0,0,0,0,0,0,0,1,26,16.0,22.0,41,20042,,
2016-02-11,Maxwell Lane,Just East of jolimont Lane,East Melbourne,40,E,15:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,14.0,14,22444,,
2016-03-11,Maxwell Lane,Just East of jolimont Lane,East Melbourne,40,E,6:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,20,22444,,
2016-04-11,Maxwell Lane,Just East of jolimont Lane,East Melbourne,40,E,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,22444,,
2016-05-11,Maxwell Lane,Just East of jolimont Lane,East Melbourne,40,E,2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,22444,,
2016-03-11,Maxwell Lane,Just East of jolimont Lane,East Melbourne,40,W,1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,22444,,
2016-03-11,Maxwell Lane,Just East of jolimont Lane,East Melbourne,40,W,6:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,23.0,24,22444,,
2016-03-11,Maxwell Lane,Just East of jolimont Lane,East Melbourne,40,W,8:00,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,28.0,29,22444,,
2016-03-11,Maxwell Lane,Just East of jolimont Lane,East Melbourne,40,W,9:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,30.0,40,22444,,
2017-01-03,Little Collins Street,Between Exibition Street and Russell Street,Melbourne CBD,40,W,0:00,40,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22.0,28.0,38,20093,,
2017-01-03,Little Collins Street,Between Exibition Street and Russell Street,Melbourne CBD,40,W,9:00,257,3,11,0,0,0,0,0,0,0,0,0,0,0,121,15.0,21.0,37,20093,,
2017-02-03,Little Collins Street,Between Exibition Street and Russell Street,Melbourne CBD,40,W,12:00,201,0,9,0,0,0,0,0,0,0,0,0,0,0,84,15.0,21.0,30,20093,,
2017-02-03,Little Collins Street,Between Exibition Street and Russell Street,Melbourne CBD,40,W,13:00,213,0,8,0,0,0,0,0,0,0,0,0,0,2,96,15.0,20.0,32,20093,,
2017-03-03,Little Collins Street,Between Exibition Street and Russell Street,Melbourne CBD,40,W,7:00,216,1,13,0,0,0,0,1,0,0,0,0,0,4,81,16.0,24.0,47,20093,,
2017-05-03,Little Collins Street,Between Exibition Street and Russell Street,Melbourne CBD,40,W,13:00,168,1,3,0,0,0,0,0,0,0,0,0,0,1,11,24.0,29.0,39,20093,,
2017-06-03,Little Collins Street,Between Exibition Street and Russell Street,Melbourne CBD,40,W,1:00,14,0,3,0,0,0,0,0,0,0,0,0,0,0,3,23.0,34.0,44,20093,,
2017-06-03,Little Collins Street,Between Exibition Street and Russell Street,Melbourne CBD,40,W,20:00,79,0,1,0,0,0,0,0,0,0,0,0,0,1,5,25.0,31.0,50,20093,,
2017-02-28,Little Collins Street,Between Russell Street and Swanston Street,Melbourne CBD,40,W,5:00,28,0,13,4,0,0,0,0,0,0,0,0,0,1,1,29.0,35.0,42,20095,,
2017-02-03,Little Collins Street,Between Russell Street and Swanston Street,Melbourne CBD,40,W,1:00,27,0,2,2,0,0,0,0,0,0,0,0,0,0,2,25.0,33.0,42,20095,,
2017-02-03,Little Collins Street,Between Russell Street and Swanston Street,Melbourne CBD,40,W,2:00,25,0,1,1,0,0,0,0,0,0,0,0,0,0,2,26.0,37.0,44,20095,,
2017-03-03,Little Collins Street,Between Russell Street and Swanston Street,Melbourne CBD,40,W,6:00,92,0,29,1,1,0,1,0,0,0,0,0,0,3,21,21.0,29.0,44,20095,,
2017-03-03,Little Collins Street,Between Russell Street and Swanston Street,Melbourne CBD,40,W,9:00,211,3,20,1,0,0,0,0,0,0,0,0,0,8,67,18.0,24.0,34,20095,,
2017-03-03,Little Collins Street,Between Russell Street and Swanston Street,Melbourne CBD,40,W,22:00,184,0,1,0,0,0,0,0,0,0,0,0,0,5,47,21.0,29.0,40,20095,,
2017-04-03,Little Collins Street,Between Russell Street and Swanston Street,Melbourne CBD,40,W,3:00,65,0,1,0,0,0,0,0,0,0,0,0,0,0,5,28.0,36.0,45,20095,,
2017-02-03,Little Collins Street,Between Spring Street and Exibition Street,Melbourne CBD,40,W,1:00,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23.0,27.0,37,20091,,
2017-03-03,Little Collins Street,Between Spring Street and Exibition Street,Melbourne CBD,40,W,0:00,46,0,2,1,0,0,0,0,0,0,0,0,0,0,4,22.0,29.0,37,20091,,
2017-03-03,Little Collins Street,Between Spring Street and Exibition Street,Melbourne CBD,40,W,4:00,26,0,6,2,0,0,0,0,0,0,0,0,0,0,11,22.0,33.0,58,20091,,
2017-03-03,Little Collins Street,Between Spring Street and Exibition Street,Melbourne CBD,40,W,11:00,159,0,12,0,0,0,0,2,0,0,0,0,0,2,65,15.0,22.0,37,20091,,
2017-03-03,Little Collins Street,Between Spring Street and Exibition Street,Melbourne CBD,40,W,16:00,139,0,4,0,0,0,0,0,0,0,0,0,0,2,41,20.0,27.0,40,20091,,
2017-03-03,Little Collins Street,Between Spring Street and Exibition Street,Melbourne CBD,40,W,18:00,184,0,4,0,0,3,0,0,0,0,0,0,0,0,106,12.0,18.0,28,20091,,
2017-04-03,Little Collins Street,Between Spring Street and Exibition Street,Melbourne CBD,40,W,14:00,137,1,1,0,0,0,0,0,0,0,0,0,0,1,57,14.0,21.0,34,20091,,
2017-01-03,Little Lonsdale Street,Between Exibition Street and Russell Street,Melbourne CBD,40,E,6:00,22,0,9,2,0,0,0,0,0,0,0,0,0,1,0,31.0,37.0,43,20036,,
2017-01-03,Little Lonsdale Street,Between Exibition Street and Russell Street,Melbourne CBD,40,E,9:00,119,0,17,1,0,0,2,0,0,0,0,0,0,8,9,26.0,33.0,47,20036,,
2017-01-03,Little Lonsdale Street,Between Exibition Street and Russell Street,Melbourne CBD,40,E,17:00,213,0,2,0,0,1,0,0,0,0,0,0,0,7,14,26.0,32.0,47,20036,,
2017-01-03,Little Lonsdale Street,Between Exibition Street and Russell Street,Melbourne CBD,40,E,19:00,123,0,2,0,0,0,0,0,0,0,0,0,0,4,5,24.0,29.0,45,20036,,
