geography,year,gender,age,value
Southbank,2031,Female,Age 15-19,623
Southbank,2031,Female,Age 40-44,1279
Southbank,2033,Male,Age 0-4,567
Southbank,2033,Male,Age 10-14,71
Southbank,2033,Male,Age 85+,105
Southbank,2034,Male,Age 70-74,290
Southbank,2035,Female,Age 65-69,304
Southbank,2035,Male,Age 35-39,2534
Southbank,2035,Male,Age 60-64,327
Southbank,2037,Female,Age 75-79,267
Southbank,2037,Male,Age 70-74,277
Southbank,2038,Female,Age 40-44,1421
Southbank,2038,Male,Age 55-59,567
Southbank,2039,Female,Age 25-29,4571
Southbank,2039,Male,Age 40-44,1751
Southbank,2040,Male,Age 10-14,188
Southbank,2041,Female,Age 0-4,791
Southbank,2041,Female,Age 10-14,371
Southbank,2041,Female,Age 80-84,160
Southbank,2041,Female,Age 85+,287
Southbank,2041,Male,Age 55-59,534
Southbank,2042,Female,Age 0-4,807
Southbank,2042,Female,Age 5-9,498
Southbank,2043,Female,Age 85+,308
Southbank,2043,Male,Age 0-4,702
Southbank,2043,Male,Age 5-9,476
West Melbourne (Industrial),2023,Female,Age 20-24,0
West Melbourne (Industrial),2024,Female,Age 10-14,0
West Melbourne (Industrial),2024,Male,Age 25-29,0
West Melbourne (Industrial),2024,Male,Age 70-74,0
West Melbourne (Industrial),2025,Male,Age 20-24,0
West Melbourne (Industrial),2025,Male,Age 55-59,0
West Melbourne (Industrial),2026,Female,Age 50-54,0
West Melbourne (Industrial),2026,Male,Age 25-29,0
West Melbourne (Industrial),2027,Male,Age 15-19,0
West Melbourne (Industrial),2027,Male,Age 40-44,0
West Melbourne (Industrial),2028,Female,Age 10-14,0
West Melbourne (Industrial),2028,Male,Age 40-44,0
West Melbourne (Industrial),2029,Female,Age 10-14,0
West Melbourne (Industrial),2029,Male,Age 45-49,0
West Melbourne (Industrial),2030,Female,Age 30-34,0
West Melbourne (Industrial),2030,Male,Age 10-14,0
West Melbourne (Industrial),2030,Male,Age 50-54,0
West Melbourne (Industrial),2030,Male,Age 65-69,0
West Melbourne (Industrial),2030,Male,Age 85+,0
West Melbourne (Industrial),2031,Male,Age 0-4,0
West Melbourne (Industrial),2031,Male,Age 5-9,0
West Melbourne (Industrial),2031,Male,Age 70-74,0
West Melbourne (Industrial),2032,Female,Age 25-29,0
West Melbourne (Industrial),2032,Female,Age 30-34,0
West Melbourne (Industrial),2033,Female,Age 30-34,0
West Melbourne (Industrial),2034,Female,Age 15-19,0
West Melbourne (Industrial),2034,Female,Age 50-54,0
West Melbourne (Industrial),2034,Male,Age 55-59,0
North Melbourne,2025,Male,Age 30-34,1253
North Melbourne,2025,Male,Age 85+,40
North Melbourne,2026,Female,Age 0-4,362
North Melbourne,2026,Female,Age 10-14,332
North Melbourne,2026,Female,Age 60-64,242
North Melbourne,2026,Female,Age 70-74,183
North Melbourne,2026,Female,Age 80-84,130
North Melbourne,2026,Female,Age 85+,63
North Melbourne,2027,Female,Age 35-39,1085
North Melbourne,2027,Female,Age 40-44,908
North Melbourne,2027,Male,Age 65-69,237
North Melbourne,2028,Female,Age 25-29,2051
North Melbourne,2028,Female,Age 40-44,992
North Melbourne,2029,Male,Age 25-29,2010
North Melbourne,2029,Male,Age 30-34,1418
North Melbourne,2029,Male,Age 35-39,1242
North Melbourne,2030,Female,Age 10-14,324
North Melbourne,2030,Female,Age 20-24,1838
North Melbourne,2031,Female,Age 55-59,279
North Melbourne,2031,Female,Age 70-74,198
North Melbourne,2033,Female,Age 10-14,420
North Melbourne,2033,Female,Age 85+,87
North Melbourne,2033,Male,Age 0-4,513
North Melbourne,2033,Male,Age 85+,52
North Melbourne,2034,Female,Age 65-69,236
North Melbourne,2035,Female,Age 5-9,597
North Melbourne,2035,Female,Age 70-74,235
North Melbourne,2035,Male,Age 25-29,2270
North Melbourne,2035,Male,Age 5-9,700
North Melbourne,2035,Male,Age 55-59,360
North Melbourne,2035,Male,Age 85+,58
North Melbourne,2036,Male,Age 85+,64
North Melbourne,2037,Female,Age 15-19,579
North Melbourne,2037,Female,Age 20-24,2181
North Melbourne,2037,Female,Age 50-54,532
North Melbourne,2037,Male,Age 0-4,651
North Melbourne,2038,Female,Age 10-14,805
North Melbourne,2038,Male,Age 5-9,805
North Melbourne,2038,Male,Age 60-64,331
North Melbourne,2039,Female,Age 40-44,1420
North Melbourne,2039,Female,Age 70-74,286
North Melbourne,2039,Female,Age 85+,138
North Melbourne,2039,Male,Age 25-29,2523
Carlton,2023,Female,Age 10-14,190
Carlton,2023,Female,Age 20-24,3158
Carlton,2023,Female,Age 35-39,689
Carlton,2023,Female,Age 60-64,236
Carlton,2023,Female,Age 70-74,165
Carlton,2023,Male,Age 15-19,663
Carlton,2023,Male,Age 5-9,219
Carlton,2024,Female,Age 70-74,172
Carlton,2024,Female,Age 75-79,122
Carlton,2024,Female,Age 80-84,123
Carlton,2024,Male,Age 0-4,238
Carlton,2024,Male,Age 45-49,342
Carlton,2025,Male,Age 0-4,265
Carlton,2025,Male,Age 20-24,2759
Carlton,2025,Male,Age 85+,43
Carlton,2026,Female,Age 15-19,1086
Carlton,2026,Female,Age 5-9,215
Carlton,2026,Male,Age 65-69,121
Carlton,2026,Male,Age 80-84,57
Carlton,2027,Female,Age 0-4,338
Carlton,2027,Male,Age 20-24,2741
Carlton,2027,Male,Age 25-29,2270
Carlton,2028,Female,Age 40-44,490
Carlton,2028,Female,Age 45-49,366
Carlton,2028,Male,Age 15-19,849
Carlton,2028,Male,Age 65-69,129
Carlton,2028,Male,Age 80-84,68
Carlton,2028,Male,Age 85+,47
Carlton,2029,Female,Age 50-54,399
Carlton,2029,Male,Age 15-19,866
Carlton,2029,Male,Age 40-44,629
Carlton,2029,Male,Age 5-9,304
Carlton,2029,Male,Age 55-59,225
Carlton,2030,Female,Age 0-4,404
Carlton,2030,Female,Age 35-39,976
Carlton,2030,Female,Age 40-44,572
Carlton,2030,Male,Age 0-4,390
Carlton,2030,Male,Age 45-49,396
Carlton,2030,Male,Age 75-79,195
Carlton,2031,Female,Age 10-14,188
Carlton,2031,Female,Age 40-44,607
Carlton,2031,Female,Age 65-69,271
Carlton,2031,Female,Age 85+,87
Carlton,2031,Male,Age 5-9,380
Carlton,2032,Female,Age 5-9,372
Carlton,2032,Female,Age 55-59,309
Carlton,2032,Female,Age 70-74,208
Carlton,2032,Female,Age 80-84,187
Carlton,2032,Male,Age 40-44,755
Carlton,2032,Male,Age 75-79,186
Carlton,2033,Female,Age 10-14,214
Carlton,2033,Female,Age 75-79,166
Carlton,2033,Male,Age 35-39,1088
Carlton,2033,Male,Age 40-44,768
Carlton,2033,Male,Age 75-79,188
Carlton,2033,Male,Age 85+,57
Carlton,2034,Female,Age 0-4,446
Carlton,2034,Female,Age 35-39,997
Carlton,2034,Male,Age 15-19,896
Carlton,2035,Female,Age 10-14,268
Carlton,2036,Female,Age 55-59,299
Carlton,2036,Female,Age 60-64,240
Carlton,2036,Female,Age 75-79,161
Carlton,2036,Male,Age 0-4,419
Carlton,2036,Male,Age 40-44,727
Carlton,2037,Female,Age 0-4,447
Carlton,2037,Female,Age 55-59,290
Carlton,2037,Female,Age 80-84,182
Carlton,2037,Female,Age 85+,106
Carlton,2038,Female,Age 60-64,241
Carlton,2038,Female,Age 75-79,154
Carlton,2038,Female,Age 85+,113
Carlton,2038,Male,Age 25-29,2673
Carlton,2038,Male,Age 40-44,724
Carlton,2038,Male,Age 70-74,197
Carlton,2039,Female,Age 10-14,331
Carlton,2039,Male,Age 10-14,443
Carlton,2039,Male,Age 35-39,1169
Carlton,2039,Male,Age 50-54,377
Carlton,2039,Male,Age 55-59,186
Carlton,2040,Female,Age 80-84,166
Carlton,2040,Male,Age 65-69,103
Carlton,2041,Female,Age 0-4,452
Carlton,2041,Female,Age 30-34,1523
Carlton,2041,Female,Age 45-49,534
Carlton,2041,Male,Age 30-34,1580
Carlton,2041,Male,Age 35-39,1126
Carlton,2041,Male,Age 60-64,144
Carlton,2041,Male,Age 85+,68
Carlton,2042,Female,Age 0-4,455
Carlton,2042,Male,Age 15-19,975
Carlton,2042,Male,Age 35-39,1071
Carlton,2042,Male,Age 55-59,197
Carlton,2042,Male,Age 70-74,183
Carlton,2042,Male,Age 75-79,153
Carlton,2043,Female,Age 40-44,657
Carlton,2043,Female,Age 45-49,536
Carlton,2043,Female,Age 5-9,419
Carlton,2043,Male,Age 10-14,464
Carlton,2043,Male,Age 45-49,559
Carlton,2043,Male,Age 60-64,132
Docklands,2023,Female,Age 10-14,76
Docklands,2023,Female,Age 25-29,1684
Docklands,2023,Female,Age 45-49,507
Docklands,2023,Female,Age 5-9,239
Docklands,2023,Male,Age 0-4,403
Docklands,2023,Male,Age 85+,36
Docklands,2024,Female,Age 20-24,1253
Docklands,2024,Female,Age 35-39,979
Docklands,2024,Female,Age 40-44,541
Docklands,2024,Female,Age 65-69,319
Docklands,2024,Female,Age 80-84,18
Docklands,2024,Male,Age 20-24,1065
Docklands,2024,Male,Age 55-59,477
Docklands,2024,Male,Age 80-84,17
Docklands,2025,Female,Age 20-24,1259
Docklands,2025,Female,Age 45-49,585
Docklands,2025,Female,Age 75-79,126
Docklands,2025,Male,Age 10-14,96
Docklands,2025,Male,Age 35-39,1327
Docklands,2025,Male,Age 40-44,762
Docklands,2026,Female,Age 5-9,257
Docklands,2026,Female,Age 55-59,570
Docklands,2026,Female,Age 60-64,294
Docklands,2026,Female,Age 80-84,19
Docklands,2026,Male,Age 25-29,1981
Docklands,2026,Male,Age 5-9,187
Docklands,2026,Male,Age 70-74,229
Docklands,2026,Male,Age 75-79,56
Docklands,2027,Female,Age 35-39,1184
Docklands,2027,Male,Age 30-34,1769
Docklands,2027,Male,Age 65-69,358
Docklands,2029,Female,Age 15-19,328
Docklands,2029,Female,Age 35-39,1232
Docklands,2029,Female,Age 45-49,614
Docklands,2029,Male,Age 5-9,251
Docklands,2029,Male,Age 75-79,73
Docklands,2030,Female,Age 0-4,720
Docklands,2030,Male,Age 35-39,1522
Docklands,2031,Female,Age 20-24,1309
Docklands,2031,Female,Age 40-44,883
Docklands,2031,Female,Age 65-69,364
Docklands,2031,Male,Age 40-44,1184
Docklands,2032,Female,Age 30-34,1753
Docklands,2032,Female,Age 65-69,351
Docklands,2032,Male,Age 5-9,347
Docklands,2033,Female,Age 15-19,344
Docklands,2033,Female,Age 45-49,751
Docklands,2033,Female,Age 65-69,349
Docklands,2033,Male,Age 20-24,1194
Docklands,2033,Male,Age 30-34,2044
Docklands,2033,Male,Age 5-9,376
Docklands,2033,Male,Age 65-69,356
Docklands,2033,Male,Age 75-79,78
Docklands,2034,Female,Age 85+,82
Docklands,2034,Male,Age 0-4,851
Docklands,2034,Male,Age 5-9,393
Docklands,2035,Male,Age 30-34,2158
Docklands,2036,Female,Age 0-4,853
Docklands,2036,Female,Age 30-34,1908
Docklands,2036,Female,Age 60-64,310
Docklands,2036,Male,Age 80-84,65
Docklands,2036,Male,Age 85+,65
Docklands,2037,Female,Age 30-34,1863
Docklands,2037,Female,Age 50-54,612
Docklands,2037,Male,Age 10-14,232
Docklands,2037,Male,Age 55-59,555
Docklands,2038,Female,Age 10-14,193
Docklands,2038,Female,Age 5-9,572
Docklands,2038,Female,Age 80-84,73
Docklands,2038,Male,Age 10-14,248
Docklands,2038,Male,Age 55-59,541
Docklands,2039,Female,Age 10-14,208
Docklands,2039,Female,Age 5-9,588
Docklands,2039,Female,Age 55-59,559
Docklands,2039,Female,Age 60-64,331
Docklands,2039,Male,Age 50-54,756
Docklands,2040,Female,Age 60-64,337
Docklands,2040,Female,Age 70-74,163
Docklands,2040,Female,Age 85+,114
Docklands,2041,Female,Age 75-79,208
Docklands,2041,Male,Age 50-54,939
Docklands,2041,Male,Age 80-84,84
Docklands,2041,Male,Age 85+,83
Docklands,2042,Female,Age 60-64,323
Docklands,2042,Male,Age 15-19,359
Docklands,2042,Male,Age 20-24,1248
Docklands,2042,Male,Age 40-44,1369
Docklands,2042,Male,Age 65-69,355
Docklands,2043,Female,Age 25-29,2528
Docklands,2043,Female,Age 45-49,1068
Docklands,2043,Female,Age 75-79,199
Docklands,2043,Male,Age 80-84,94
East Melbourne,2023,Female,Age 60-64,204
East Melbourne,2023,Male,Age 35-39,337
East Melbourne,2023,Male,Age 5-9,25
East Melbourne,2023,Male,Age 55-59,127
East Melbourne,2023,Male,Age 75-79,106
East Melbourne,2024,Female,Age 10-14,27
East Melbourne,2024,Female,Age 35-39,316
East Melbourne,2024,Female,Age 50-54,161
East Melbourne,2024,Female,Age 70-74,196
East Melbourne,2024,Female,Age 80-84,54
East Melbourne,2024,Female,Age 85+,85
East Melbourne,2025,Male,Age 65-69,158
East Melbourne,2026,Female,Age 10-14,25
East Melbourne,2027,Female,Age 25-29,537
East Melbourne,2027,Female,Age 30-34,500
East Melbourne,2027,Male,Age 30-34,396
East Melbourne,2027,Male,Age 40-44,222
East Melbourne,2027,Male,Age 80-84,25
East Melbourne,2028,Female,Age 15-19,35
East Melbourne,2028,Female,Age 85+,92
East Melbourne,2028,Male,Age 15-19,23
East Melbourne,2028,Male,Age 20-24,165
East Melbourne,2028,Male,Age 25-29,450
East Melbourne,2028,Male,Age 45-49,188
East Melbourne,2028,Male,Age 55-59,149
East Melbourne,2028,Male,Age 85+,53
East Melbourne,2029,Female,Age 15-19,35
East Melbourne,2029,Female,Age 30-34,512
East Melbourne,2029,Male,Age 10-14,15
East Melbourne,2029,Male,Age 75-79,136
East Melbourne,2030,Female,Age 60-64,220
East Melbourne,2030,Male,Age 15-19,23
East Melbourne,2031,Female,Age 50-54,188
East Melbourne,2031,Male,Age 70-74,174
East Melbourne,2032,Female,Age 55-59,204
East Melbourne,2032,Male,Age 45-49,200
East Melbourne,2032,Male,Age 85+,62
East Melbourne,2033,Female,Age 30-34,584
East Melbourne,2033,Male,Age 15-19,23
East Melbourne,2033,Male,Age 25-29,472
East Melbourne,2033,Male,Age 30-34,452
East Melbourne,2034,Female,Age 25-29,597
East Melbourne,2034,Female,Age 65-69,189
East Melbourne,2034,Female,Age 85+,117
East Melbourne,2034,Male,Age 0-4,93
East Melbourne,2035,Female,Age 20-24,246
East Melbourne,2035,Male,Age 10-14,24
East Melbourne,2035,Male,Age 5-9,49
East Melbourne,2035,Male,Age 60-64,137
East Melbourne,2036,Female,Age 30-34,578
East Melbourne,2036,Female,Age 35-39,397
East Melbourne,2036,Female,Age 50-54,160
East Melbourne,2036,Male,Age 45-49,264
East Melbourne,2037,Female,Age 75-79,92
East Melbourne,2038,Female,Age 15-19,37
East Melbourne,2038,Female,Age 25-29,626
East Melbourne,2038,Male,Age 35-39,499
East Melbourne,2038,Male,Age 50-54,191
East Melbourne,2038,Male,Age 80-84,32
East Melbourne,2039,Male,Age 0-4,97
East Melbourne,2039,Male,Age 20-24,188
East Melbourne,2039,Male,Age 60-64,135
East Melbourne,2040,Male,Age 25-29,499
East Melbourne,2040,Male,Age 5-9,51
East Melbourne,2041,Female,Age 0-4,143
East Melbourne,2041,Female,Age 15-19,45
East Melbourne,2041,Female,Age 60-64,208
East Melbourne,2041,Female,Age 65-69,164
East Melbourne,2041,Male,Age 35-39,513
East Melbourne,2041,Male,Age 50-54,235
East Melbourne,2042,Male,Age 40-44,307
East Melbourne,2042,Male,Age 80-84,36
East Melbourne,2043,Female,Age 60-64,198
East Melbourne,2043,Male,Age 75-79,122
East Melbourne,2043,Male,Age 80-84,35
Kensington,2023,Female,Age 60-64,210
Kensington,2023,Male,Age 15-19,89
Kensington,2023,Male,Age 40-44,549
Kensington,2023,Male,Age 80-84,76
Kensington,2024,Female,Age 40-44,648
Kensington,2024,Male,Age 10-14,341
Kensington,2025,Female,Age 10-14,195
Kensington,2025,Female,Age 5-9,270
Kensington,2025,Male,Age 20-24,346
Kensington,2025,Male,Age 65-69,124
Kensington,2025,Male,Age 75-79,114
Kensington,2026,Female,Age 45-49,463
Kensington,2026,Female,Age 75-79,105
Kensington,2026,Male,Age 20-24,344
Kensington,2026,Male,Age 40-44,615
Kensington,2026,Male,Age 45-49,488
Kensington,2027,Female,Age 70-74,166
Kensington,2027,Male,Age 15-19,124
Kensington,2027,Male,Age 20-24,334
Kensington,2027,Male,Age 5-9,405
Kensington,2028,Female,Age 5-9,293
Kensington,2028,Male,Age 0-4,598
Kensington,2028,Male,Age 45-49,483
Kensington,2028,Male,Age 75-79,131
Kensington,2029,Female,Age 20-24,331
Kensington,2029,Female,Age 65-69,212
Kensington,2029,Female,Age 70-74,167
Kensington,2029,Female,Age 75-79,122
Kensington,2029,Male,Age 0-4,626
Kensington,2030,Female,Age 30-34,1200
Kensington,2030,Female,Age 55-59,279
Kensington,2030,Female,Age 65-69,209
Kensington,2030,Male,Age 0-4,646
Kensington,2031,Female,Age 45-49,456
Kensington,2031,Female,Age 70-74,180
Kensington,2032,Male,Age 15-19,119
Kensington,2032,Male,Age 35-39,1053
Kensington,2032,Male,Age 5-9,665
Kensington,2032,Male,Age 50-54,223
Kensington,2033,Female,Age 10-14,191
Kensington,2033,Female,Age 15-19,113
Kensington,2033,Female,Age 85+,102
Kensington,2033,Male,Age 5-9,718
Kensington,2034,Female,Age 60-64,213
Kensington,2034,Female,Age 75-79,123
Kensington,2034,Male,Age 40-44,924
Kensington,2034,Male,Age 5-9,752
Kensington,2034,Male,Age 50-54,213
Kensington,2035,Female,Age 15-19,112
Kensington,2035,Female,Age 40-44,1037
Kensington,2035,Female,Age 85+,107
Kensington,2035,Male,Age 5-9,778
Kensington,2036,Female,Age 45-49,688
Kensington,2036,Female,Age 65-69,219
Kensington,2036,Male,Age 15-19,118
Kensington,2036,Male,Age 35-39,1148
Kensington,2036,Male,Age 55-59,318
Kensington,2037,Female,Age 55-59,306
Kensington,2037,Female,Age 60-64,226
Kensington,2037,Female,Age 70-74,188
Kensington,2037,Female,Age 75-79,144
Kensington,2038,Female,Age 50-54,361
Kensington,2038,Male,Age 70-74,141
Kensington,2039,Female,Age 30-34,1369
Kensington,2040,Female,Age 35-39,1211
Kensington,2040,Female,Age 50-54,426
Kensington,2040,Male,Age 0-4,820
Kensington,2040,Male,Age 30-34,1091
Kensington,2040,Male,Age 60-64,258
Kensington,2041,Male,Age 40-44,1015
Kensington,2042,Female,Age 40-44,1140
Kensington,2042,Female,Age 55-59,283
Kensington,2043,Male,Age 45-49,784
Melbourne (CBD),2023,Female,Age 20-24,7435
Melbourne (CBD),2023,Male,Age 45-49,756
Melbourne (CBD),2024,Male,Age 35-39,2568
Melbourne (CBD),2024,Male,Age 80-84,151
Melbourne (CBD),2025,Male,Age 10-14,151
Melbourne (CBD),2025,Male,Age 60-64,448
Melbourne (CBD),2026,Female,Age 25-29,7174
Melbourne (CBD),2026,Female,Age 5-9,254
Melbourne (CBD),2026,Male,Age 10-14,152
Melbourne (CBD),2028,Female,Age 60-64,437
Melbourne (CBD),2028,Female,Age 65-69,287
Melbourne (CBD),2030,Female,Age 60-64,451
Melbourne (CBD),2030,Female,Age 80-84,216
Melbourne (CBD),2030,Male,Age 45-49,937
Melbourne (CBD),2031,Female,Age 65-69,293
Melbourne (CBD),2032,Female,Age 85+,238
Melbourne (CBD),2032,Male,Age 0-4,920
Melbourne (CBD),2033,Female,Age 20-24,9502
Melbourne (CBD),2033,Female,Age 85+,253
Melbourne (CBD),2033,Male,Age 80-84,245
Melbourne (CBD),2034,Female,Age 15-19,2458
Melbourne (CBD),2034,Female,Age 45-49,1357
Melbourne (CBD),2034,Female,Age 65-69,294
Melbourne (CBD),2034,Female,Age 70-74,326
Melbourne (CBD),2035,Male,Age 25-29,8571
Melbourne (CBD),2038,Female,Age 70-74,325
Melbourne (CBD),2038,Male,Age 65-69,406
Melbourne (CBD),2041,Female,Age 80-84,333
Melbourne (CBD),2041,Female,Age 85+,357
Melbourne (CBD),2043,Female,Age 25-29,9856
Melbourne (Remainder),2023,Female,Age 85+,60
Melbourne (Remainder),2023,Male,Age 20-24,85
Melbourne (Remainder),2024,Male,Age 20-24,100
Melbourne (Remainder),2024,Male,Age 40-44,130
Melbourne (Remainder),2024,Male,Age 55-59,76
Melbourne (Remainder),2025,Female,Age 0-4,51
Melbourne (Remainder),2025,Female,Age 25-29,186
Melbourne (Remainder),2025,Female,Age 30-34,255
Melbourne (Remainder),2025,Male,Age 75-79,66
Melbourne (Remainder),2025,Male,Age 85+,59
Melbourne (Remainder),2026,Female,Age 55-59,70
Melbourne (Remainder),2026,Female,Age 65-69,106
Melbourne (Remainder),2026,Female,Age 85+,68
Melbourne (Remainder),2026,Male,Age 25-29,201
Melbourne (Remainder),2027,Female,Age 40-44,197
Melbourne (Remainder),2028,Female,Age 20-24,97
Melbourne (Remainder),2028,Male,Age 35-39,280
Melbourne (Remainder),2028,Male,Age 65-69,141
Melbourne (Remainder),2029,Female,Age 15-19,31
Melbourne (Remainder),2029,Male,Age 25-29,222
Melbourne (Remainder),2030,Female,Age 70-74,94
Melbourne (Remainder),2030,Male,Age 0-4,33
Melbourne (Remainder),2030,Male,Age 10-14,27
Melbourne (Remainder),2031,Female,Age 60-64,125
Melbourne (Remainder),2031,Female,Age 85+,78
Melbourne (Remainder),2031,Male,Age 55-59,79
Melbourne (Remainder),2032,Female,Age 80-84,103
Melbourne (Remainder),2032,Male,Age 5-9,26
Melbourne (Remainder),2033,Female,Age 45-49,73
Melbourne (Remainder),2033,Female,Age 65-69,101
Melbourne (Remainder),2034,Female,Age 20-24,113
Melbourne (Remainder),2034,Female,Age 85+,88
Melbourne (Remainder),2035,Female,Age 35-39,209
Melbourne (Remainder),2035,Female,Age 5-9,39
Melbourne (Remainder),2035,Male,Age 25-29,227
Melbourne (Remainder),2035,Male,Age 45-49,97
Melbourne (Remainder),2036,Female,Age 75-79,199
Melbourne (Remainder),2036,Male,Age 75-79,83
Melbourne (Remainder),2037,Female,Age 85+,97
Melbourne (Remainder),2039,Female,Age 30-34,291
Melbourne (Remainder),2039,Female,Age 60-64,121
Melbourne (Remainder),2039,Female,Age 85+,106
Melbourne (Remainder),2039,Male,Age 25-29,233
Melbourne (Remainder),2039,Male,Age 35-39,307
Melbourne (Remainder),2039,Male,Age 85+,87
Melbourne (Remainder),2040,Female,Age 20-24,107
Melbourne (Remainder),2040,Female,Age 30-34,298
Melbourne (Remainder),2040,Male,Age 70-74,87
Melbourne (Remainder),2040,Male,Age 75-79,79
Melbourne (Remainder),2042,Male,Age 35-39,302
Melbourne (Remainder),2042,Male,Age 80-84,66
Melbourne (Remainder),2043,Male,Age 0-4,38
North Melbourne,2023,Female,Age 75-79,123
North Melbourne,2023,Male,Age 25-29,1560
North Melbourne,2024,Male,Age 45-49,443
North Melbourne,2024,Male,Age 60-64,249
North Melbourne,2025,Male,Age 5-9,306
