Category,Start_date,End_date,Latitude,Longitude,Location
Public Event - Non-ticketed,2016-01-10,2016-01-23,-37.6963508,145.058544,"City Square, Melbourne, Australia"
Public Event - Non-ticketed,2016-01-15,2016-01-15,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Non-ticketed,2016-01-16,2016-01-24,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-01-24,2016-03-06,-37.6963508,145.058544,"City Square, Melbourne, Australia"
Public Event - Non-ticketed,2016-01-26,2016-01-26,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-01-30,2016-01-30,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-03,2016-02-03,-38.1206303,145.3406041,"Hardware Lane, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-37.8176366,144.9589069,"Collins Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-37.8153503,144.9708117,"Flinders Lane, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-37.818185650000004,144.9664771839778,"Flinders Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-37.8137438,144.9686999,"Little Collins Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-38.1259739,145.3313995,"Swanston Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-37.8199197,144.9664768,"Southbank Promenade, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-37.8063204,145.0308073,"Athenaeum Place, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-37.8141876,144.9673288,"Baptist Place, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-37.8177839,144.9660202,"Campbell Arcade, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-37.8173712,144.9658085,"Degraves Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-37.8174191,144.9655626,"Degraves Place, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-37.6963508,145.058544,"City Square, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-04,2016-02-06,-37.8196329,144.9651295751562,"Evan Walker Bridge, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-08,2016-02-15,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.81740602754738,144.9729885581025,"AG - Riverslide Skate Park, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.8176366,144.9589069,"Collins Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.7977858,144.9330243,"Elizabeth Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.8102843,144.9698328,"Exhibition Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.8153503,144.9708117,"Flinders Lane, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.818185650000004,144.9664771839778,"Flinders Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-19,2016-02-22,-37.8137438,144.9686999,"Little Collins Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-26,2016-02-29,-37.8112436,144.9656244,"Lonsdale Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-26,2016-02-29,-37.8532803,145.0033029,"Russell Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-26,2016-02-29,-37.8117982,144.9643441,"Caledonian Lane, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-26,2016-02-29,-37.8109379,144.9681757,"Corrs Lane, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-26,2016-02-29,-37.808345973082375,144.96437611033417,"Drewery Alley - sensitive area many residents, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-26,2016-02-29,-37.8106153,144.9675536,"Hayward Lane, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-26,2016-02-29,-37.811394,144.9665636,"Heffernan Lane, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-26,2016-02-29,-37.8118954,144.9655785,"Tattersalls Lane, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-26,2016-02-29,-37.8109951,144.9668493,"Waratah Place, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-27,2016-02-28,-37.8155405,144.9705723,"ACDC Lane, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-27,2016-02-28,-37.8156698,144.9714399,"Duckboard Place, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-27,2016-02-27,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-29,2016-03-18,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-29,2016-03-18,-37.81740602754738,144.9729885581025,"AG - Riverslide Skate Park, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-29,2016-03-18,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-29,2016-03-18,-37.819058,144.974327,"BM Birrarung Marr, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-29,2016-03-18,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-29,2016-03-18,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-29,2016-03-18,-38.1259739,145.3313995,"Swanston Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-29,2016-03-18,-37.8565869,144.9831917,"St Kilda Road, Melbourne, Australia"
Public Event - Non-ticketed,2016-02-29,2016-03-18,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Public Event - Non-ticketed,2016-03-05,2016-03-05,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2016-03-06,2016-03-06,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2016-03-17,2016-03-17,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2016-04-08,2016-04-08,-37.794941300000005,144.97036511914445,"Neill Street Reserve, Melbourne, Australia"
Public Event - Non-ticketed,2016-07-01,2016-08-26,-37.88408435,145.19164133394895,"Parks, Melbourne, Australia"
Public Event - Non-ticketed,2016-07-25,2017-03-10,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Non-ticketed,2016-07-25,2017-03-10,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-08-14,2016-08-14,-37.8091572,144.9691182,"Little Lonsdale Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-08-14,2016-08-14,-38.1259739,145.3313995,"Swanston Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-08-14,2016-08-14,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2016-08-14,2016-08-14,-37.9384073,145.0535534,"Franklin Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-08-19,2016-08-19,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Non-ticketed,2016-08-20,2016-08-20,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Non-ticketed,2016-09-02,2016-09-02,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-09-02,2016-09-02,-37.8187549,144.9681111,"Swanston Street, Melbourne, Australia"
Public Event - Non-ticketed,2016-09-02,2016-09-02,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Public Event - Non-ticketed,2016-09-02,2016-09-02,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Public Event - Non-ticketed,2016-09-02,2016-09-02,-37.818185650000004,144.9664771839778,"Flinders St Station, Melbourne, Australia"
Public Event - Non-ticketed,2016-09-02,2016-09-02,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Non-ticketed,2016-09-12,2016-09-12,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-09-30,2016-10-01,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-09-30,2016-10-01,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Non-ticketed,2016-10-08,2016-10-08,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-10-09,2016-10-09,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Non-ticketed,2016-10-14,2016-10-14,-37.79280741138573,144.93997444199712,"NMCC Soccer, Melbourne, Australia"
Public Event - Non-ticketed,2016-10-15,2016-10-15,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-10-15,2016-10-15,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Non-ticketed,2016-10-20,2016-10-24,-37.79994933523437,144.9668979307423,"Argyle Square Stage Only, Melbourne, Australia"
Public Event - Non-ticketed,2016-10-20,2016-10-24,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2016-10-20,2016-10-24,-37.802375999999995,144.96588939072774,"Piazza Italia, Melbourne, Australia"
Public Event - Non-ticketed,2016-10-20,2016-10-20,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Non-ticketed,2016-11-19,2016-11-19,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2016-11-25,2016-11-27,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2016-12-18,2016-12-18,-37.79994933523437,144.9668979307423,"Argyle Square Stage Only, Melbourne, Australia"
Public Event - Non-ticketed,2016-12-18,2016-12-18,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2016-12-18,2016-12-18,-37.802375999999995,144.96588939072774,"Piazza Italia, Melbourne, Australia"
Public Event - Non-ticketed,2017-01-03,2017-02-02,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Non-ticketed,2017-01-11,2017-01-17,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2017-01-27,2017-01-29,-37.81055582784353,144.96919346931784,"Chinatown Plaza - see notes., Melbourne, Australia"
Public Event - Non-ticketed,2017-01-27,2017-01-29,-37.810299,144.9728121,"Little Bourke Street, Melbourne, Australia"
Public Event - Non-ticketed,2017-01-27,2017-01-29,-37.8532803,145.0033029,"Russell Street, Melbourne, Australia"
Public Event - Non-ticketed,2017-01-27,2017-01-29,-37.8104681,144.9689134,"Cohen Place, Melbourne, Australia"
Public Event - Non-ticketed,2017-01-27,2017-01-29,-37.810299,144.9728121,"Little Bourke Street, Melbourne, Australia"
Public Event - Non-ticketed,2017-01-27,2017-01-29,-37.8137438,144.9686999,"Little Collins Street, Melbourne, Australia"
Public Event - Non-ticketed,2017-02-07,2017-02-13,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Non-ticketed,2017-02-25,2017-02-25,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2017-03-10,2017-03-11,-37.79914165,144.94140856222083,"North Melbourne Recreation Reserve, Melbourne, Australia"
Public Event - Non-ticketed,2017-03-10,2017-03-11,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2017-03-17,2017-03-18,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2017-03-17,2017-03-18,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Non-ticketed,2017-03-17,2017-03-18,-37.811425719556375,144.9642798285428,"Bourke St Mall - next to Tourism booth, Melbourne, Australia"
Public Event - Non-ticketed,2017-03-22,2017-03-27,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Public Event - Non-ticketed,2017-03-22,2017-03-27,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Non-ticketed,2017-03-26,2017-03-26,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-01,2017-04-02,-37.797625499999995,144.92391326294987,"Holland Park, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-01,2017-04-02,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.81740602754738,144.9729885581025,"AG - Riverslide Skate Park, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.8235573,144.9561235,"Spencer Street, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.8187549,144.9681111,"Swanston Street, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.8565869,144.9831917,"St Kilda Road, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.818185650000004,144.9664771839778,"Flinders St Station, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-37.8196329,144.9651295751562,"Evan Walker Bridge, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-05,2017-04-11,-38.1221566,145.30516897080304,"Parks, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-07,2017-04-10,-37.79994933523437,144.9668979307423,"Argyle Square Stage Only, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-07,2017-04-10,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-07,2017-04-10,-37.802375999999995,144.96588939072774,"Piazza Italia, Melbourne, Australia"
Public Event - Non-ticketed,2017-04-14,2017-04-14,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Non-ticketed,2016-09-26,2016-09-26,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Non-ticketed,2016-12-26,2016-12-26,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
Public Event - Non-ticketed,2014-03-09,2014-03-09,-37.8152824,144.9617316,"McKillop Street, Melbourne, Australia"
Public Event - Non-ticketed,2014-01-02,2014-01-09,-37.797625499999995,144.92391326294987,"Holland Park, Melbourne, Australia"
Public Event - Non-ticketed,2014-01-12,2014-02-09,-37.8187549,144.9681111,"Swanston Street, Melbourne, Australia"
Public Event - Non-ticketed,2014-01-12,2014-02-09,-37.6967877,145.0584803,"City Square, Melbourne, Australia"
Public Event - Non-ticketed,2014-01-23,2014-01-25,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
Public Event - Non-ticketed,2014-01-23,2014-01-25,-37.810705051858356,144.96585977852442,"Bourke Street Mall - outfront of Adidas, Melbourne, Australia"
Public Event - Non-ticketed,2014-01-30,2014-01-31,-37.810299,144.9728121,"Little Bourke Street, Melbourne, Australia"
Public Event - Non-ticketed,2014-01-30,2014-01-31,-37.8071333,144.9581598,"Queen Street, Melbourne, Australia"
Public Event - Non-ticketed,2014-01-30,2014-01-31,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Non-ticketed,2014-01-30,2014-01-31,-37.811394,144.9665636,"Heffernan Lane, Melbourne, Australia"
