bay_id,timestamp,latitude,longitude,occupancy
18111,2025-10-15 01:32:38+00:00,-37.81708836890679,144.98206749763708,0
7495,2026-01-15 00:24:35+00:00,-37.80969185496776,144.9776233391761,0
7499,2026-01-14 23:23:19+00:00,-37.80966280647826,144.97735347189,1
7485,2026-01-15 00:21:12+00:00,-37.80979435741304,144.97732312169308,0
7838,2026-01-15 00:19:02+00:00,-37.809816383020056,144.97752563926633,0
7848,2026-01-14 11:36:29+00:00,-37.80972827943312,144.97671557322076,0
7841,2026-01-14 23:32:03+00:00,-37.80977967410343,144.9771881115722,1
7484,2026-01-15 00:36:04+00:00,-37.8097209365616,144.9766480671493,0
7489,2026-01-15 00:20:48+00:00,-37.809847931861256,144.97781573500097,0
17568,2024-11-03 05:47:53+00:00,-37.81087397437736,144.98685416441745,0
17556,2024-11-03 01:58:13+00:00,-37.81096279554221,144.9876641267256,1
17548,2024-11-03 07:49:48+00:00,-37.81102194442785,144.9882041054858,0
17559,2024-11-03 07:40:53+00:00,-37.81094052483766,144.98746164548174,1
17565,2024-11-02 04:33:23+00:00,-37.81089615671439,144.98705665464092,1
17569,2024-11-02 22:22:49+00:00,-37.81086656087373,144.98678666808524,1
17551,2024-11-03 12:00:53+00:00,-37.81099970879475,144.9880016185889,0
17563,2024-11-02 15:33:31+00:00,-37.81091092047856,144.98719165335882,1
17553,2026-01-15 00:23:38+00:00,-37.810984950885526,144.98786661742378,1
17570,2024-11-03 09:25:20+00:00,-37.81085914777245,144.9867191732706,0
17561,2026-01-15 00:38:34+00:00,-37.81092570027397,144.9873266507209,0
24603,2024-06-19 11:50:00+00:00,-37.81162317214513,144.98611790220258,1
24599,2024-11-03 08:27:41+00:00,-37.81140885890069,144.98615414550352,1
24598,2024-11-03 08:22:58+00:00,-37.81135528103131,144.98616320615582,0
24597,2024-11-03 07:56:20+00:00,-37.8113017031604,144.98617226736098,0
24596,2024-11-02 18:53:48+00:00,-37.81124812440662,144.98618132797134,1
18146,2024-11-03 07:05:17+00:00,-37.8114174837515,144.98858217388982,0
18143,2024-11-03 05:51:21+00:00,-37.81130231619332,144.98860190773735,0
18148,2024-11-03 06:58:54+00:00,-37.8115326736643,144.9885622630107,0
25019,2026-02-15 23:55:56+00:00,-37.80955987757421,144.9751513831315,0
25018,2026-02-16 00:48:42+00:00,-37.80956686926076,144.97521317651032,0
25017,2026-02-15 20:08:14+00:00,-37.80957387542762,144.9752750708692,1
25013,2026-02-15 23:19:29+00:00,-37.80945267735699,144.97419720232637,0
25008,2026-02-16 01:13:35+00:00,-37.80941438798977,144.97384275406966,0
7868,2026-02-15 23:15:37+00:00,-37.81006324766466,144.97972588052397,0
7859,2026-02-16 00:23:33+00:00,-37.809996972844445,144.97912144571848,1
7866,2026-02-15 23:57:36+00:00,-37.810048713341104,144.9795921579583,1
7855,2026-02-16 00:38:59+00:00,-37.80996728967321,144.97885293740686,1
7875,2026-02-16 00:09:41+00:00,-37.81011601810408,144.98020679577505,1
7869,2026-02-16 01:00:09+00:00,-37.8100704420167,144.97979225966645,0
7871,2026-02-16 00:37:50+00:00,-37.81008725315338,144.97994641892151,0
7863,2026-02-16 00:52:27+00:00,-37.8100265659921,144.97939014817743,1
7860,2026-02-16 00:59:58+00:00,-37.810004366308725,144.97918843039224,0
7882,2026-02-15 23:38:05+00:00,-37.81016617963039,144.9806603175337,1
7870,2026-02-15 10:09:38+00:00,-37.810080072069375,144.97988146471857,0
7867,2026-02-15 05:54:41+00:00,-37.81005605999914,144.9796594959434,0
7873,2026-02-15 23:33:47+00:00,-37.81010160888941,144.9800763625421,1
16430,2026-02-16 01:12:46+00:00,-37.81012648871534,144.98162227087963,0
16426,2026-02-15 23:44:17+00:00,-37.81008895306813,144.98128503577414,1
16434,2026-02-15 23:43:47+00:00,-37.81016362422061,144.98195629372287,1
7894,2026-01-26 02:12:39+00:00,-37.80983351519755,144.97896296293217,0
17937,2024-11-03 04:07:54+00:00,-37.81196065451024,144.98755074018692,0
17931,2024-11-03 07:01:45+00:00,-37.81191592850305,144.98714581142826,0
17924,2024-11-03 11:35:45+00:00,-37.8118637466265,144.98667339430244,1
17941,2024-11-03 07:54:22+00:00,-37.811990471088336,144.9878206933694,0
17926,2024-11-03 05:18:37+00:00,-37.81187865598866,144.98680837047692,0
17942,2024-11-03 11:03:19+00:00,-37.81199767649973,144.98788593223867,0
10974,2026-02-26 12:16:43+00:00,-37.81409731914398,144.97772681570615,0
10969,2026-02-26 19:32:12+00:00,-37.81383832935144,144.97777011422983,0
10970,2026-02-26 19:20:29+00:00,-37.813890136730286,144.97776148278598,0
8890,2024-10-10 22:53:01+00:00,-37.80483438857518,144.95988325071232,1
8901,2024-10-10 21:54:36+00:00,-37.805040594246165,144.9598249788204,1
9599,2026-03-10 23:32:41+00:00,-37.804653929416006,144.94924754974852,1
9603,2026-03-11 02:33:11+00:00,-37.80440418481487,144.94928979685488,1
9607,2025-10-06 05:28:11+00:00,-37.80366437740204,144.94942015108126,1
9617,2026-03-11 01:55:52+00:00,-37.80498763699151,144.948753723206,1
9624,2026-03-11 02:11:14+00:00,-37.80496880297507,144.9485850569049,0
9626,2026-03-11 01:54:42+00:00,-37.80496100138448,144.94851534910026,0
9627,2026-03-11 01:19:16+00:00,-37.804957821300455,144.94848724174722,1
9632,2024-06-27 08:44:27+00:00,-37.80509422812224,144.94877284569418,0
9633,2024-06-27 06:29:59+00:00,-37.80509110335517,144.94874473264417,0
9640,2024-06-27 06:19:58+00:00,-37.80505653600164,144.94843582479643,0
10667,2025-06-01 03:37:41+00:00,-37.80584440231725,144.9548204612559,0
10672,2025-06-27 04:14:56+00:00,-37.80580572269983,144.954477568818,1
10706,2025-07-07 03:13:05+00:00,-37.805621568629306,144.95449038731738,1
10711,2026-02-08 05:28:12+00:00,-37.80346909216924,144.9511742480658,1
10712,2026-02-08 05:52:48+00:00,-37.803804528056936,144.95111484451357,1
10714,2026-02-08 03:16:35+00:00,-37.80351432211624,144.951166201685,1
10718,2026-02-07 15:02:50+00:00,-37.80411174290722,144.95106053645864,1
10723,2026-02-05 04:30:04+00:00,-37.80440066601682,144.95100936574437,1
10725,2026-02-05 04:01:07+00:00,-37.80450778218278,144.95099046664828,1
10727,2026-02-07 01:53:39+00:00,-37.80461509913868,144.95097154625108,1
10743,2026-02-08 05:52:34+00:00,-37.80374279657992,144.95089124300307,1
10884,2026-03-10 22:58:03+00:00,-37.80542611281458,144.95039900717978,0
10887,2026-03-07 12:13:27+00:00,-37.80543542960344,144.9504805769861,0
10890,2026-03-10 10:08:23+00:00,-37.80550752392772,144.95024587270197,0
10894,2026-03-01 11:53:23+00:00,-37.80552005125439,144.95035466483046,0
10895,2026-03-11 02:10:43+00:00,-37.80552313143593,144.95038185059332,0
10899,2026-03-10 20:56:04+00:00,-37.80553509684604,144.95049080761544,0
10900,2026-03-10 07:16:08+00:00,-37.80540466872164,144.9501229767851,0
10901,2026-03-11 02:18:48+00:00,-37.8054266053832,144.95011936846646,0
10902,2026-03-10 11:38:41+00:00,-37.805448096343866,144.95011583042907,0
10907,2026-03-10 11:01:50+00:00,-37.80555870475668,144.95009770155596,0
11482,2026-02-08 04:29:12+00:00,-37.80314610562938,144.95046851381073,0
11485,2026-02-08 04:50:11+00:00,-37.80315648178227,144.95056431215517,0
11490,2026-02-08 05:39:40+00:00,-37.80317773907011,144.95075600523893,0
11794,2024-05-21 12:28:11+00:00,-37.80045916983484,144.95570753474138,1
11877,2026-03-11 02:36:55+00:00,-37.80080558890901,144.95613978235696,0
11879,2026-03-10 21:06:08+00:00,-37.80087853594753,144.956232324911,1
11928,2026-03-11 02:22:12+00:00,-37.80154154459622,144.9546037255035,1
11929,2026-03-11 02:37:23+00:00,-37.80149840416573,144.9546578797619,1
11931,2025-05-11 12:33:27+00:00,-37.80127791999085,144.9549370169633,1
11934,2026-03-11 01:29:40+00:00,-37.80108626887285,144.95517890707015,1
11947,2025-07-04 00:27:46+00:00,-37.801424629323975,144.9550839639625,1
12028,2026-03-11 02:13:26+00:00,-37.798302647582034,144.95299882858325,1
12089,2026-03-11 01:28:12+00:00,-37.80032610874535,144.9543494481229,1
12092,2026-03-11 02:33:03+00:00,-37.80052913192824,144.95409059303165,1
12095,2026-03-11 01:39:15+00:00,-37.800758463107385,144.95379964582008,1
12115,2026-03-11 02:32:27+00:00,-37.79863531246361,144.9520677546155,1
12117,2026-03-07 03:14:48+00:00,-37.79868869830504,144.9520004390641,1
12122,2026-03-11 01:27:49+00:00,-37.79879569377995,144.9518634636058,1
12124,2026-03-09 06:04:53+00:00,-37.79882953834887,144.9518203599381,1
12283,2026-03-11 02:24:37+00:00,-37.79967282681985,144.9527143309441,1
12284,2026-03-11 02:18:11+00:00,-37.79963621066403,144.9527609397844,1
12286,2026-03-11 02:14:30+00:00,-37.799557823891135,144.95286028542097,1
12287,2026-03-11 02:37:40+00:00,-37.79951785385988,144.95291071736813,0
15020,2026-03-11 01:35:16+00:00,-37.81388961428252,144.94115318163546,1
15021,2026-03-11 02:04:20+00:00,-37.81393823168594,144.94118288841491,1
12083,2026-03-10 22:09:19+00:00,-37.80039565318408,144.95392301588583,1
22429,2026-03-11 02:16:47+00:00,-37.8450884323001,144.9812097756882,1
22430,2026-03-10 21:19:47+00:00,-37.84509734154828,144.98127874025266,1
21539,2026-03-10 20:45:59+00:00,-37.84506224783489,144.9795932158124,1
21542,2026-03-10 19:37:21+00:00,-37.8450800108462,144.97972770235316,1
21544,2026-03-11 00:16:13+00:00,-37.84509792913018,144.9798633071556,1
21746,2026-03-11 01:17:40+00:00,-37.84806759441919,144.9830194271252,1
21749,2026-03-11 02:24:01+00:00,-37.848114094840405,144.98339960766566,1
21758,2026-03-11 02:33:23+00:00,-37.84820999813061,144.9841837429665,1
21686,2026-03-10 23:41:35+00:00,-37.84822192242257,144.98337424569297,1
21682,2026-03-11 02:00:03+00:00,-37.848156195606734,144.98283520301555,1
22020,2026-03-11 02:39:19+00:00,-37.79914114010213,144.95371587679307,1
12297,2026-03-11 02:38:34+00:00,-37.79940007686551,144.95338675414695,0
12298,2026-03-10 23:47:16+00:00,-37.79943939118694,144.9533367455665,1
12292,2026-03-11 01:50:42+00:00,-37.79907847371052,144.95346300950945,1
21964,2026-03-11 02:17:32+00:00,-37.80125503311761,144.95529885196453,1
21965,2026-03-11 02:29:02+00:00,-37.80121690176004,144.9553471360721,1
21967,2026-03-11 00:51:55+00:00,-37.801140626195725,144.95544370299453,1
18543,2024-12-25 02:56:44+00:00,-37.82033820154115,144.94946605994318,1
18558,2026-02-23 22:46:48+00:00,-37.81998413807312,144.95129771110098,1
18555,2026-02-24 01:55:32+00:00,-37.81992866300896,144.95148933280126,1
18591,2024-12-25 04:27:04+00:00,-37.81931142504216,144.94841714045486,1
18590,2024-12-25 03:53:40+00:00,-37.81925513712234,144.94841503696148,1
18593,2024-12-25 00:54:19+00:00,-37.8194262431346,144.94842132762162,1
18589,2024-12-25 01:00:14+00:00,-37.819201103676086,144.94841290060373,1
18573,2024-12-25 03:54:27+00:00,-37.81921816730883,144.94862665826858,1
18576,2024-12-24 11:30:05+00:00,-37.819380266187366,144.94863278873714,0
18220,2024-03-17 09:46:27+00:00,-37.81883994533063,144.94861198065314,0
18217,2024-12-25 02:43:59+00:00,-37.819002040761376,144.94861828604726,1
18218,2024-03-17 11:03:56+00:00,-37.81894800850581,144.9486161388167,1
18637,2025-10-07 10:53:12+00:00,-37.8212187967973,144.94410948110885,0
18631,2026-03-10 22:00:17+00:00,-37.82112630304781,144.94372360496828,1
18635,2025-09-05 22:12:31+00:00,-37.82118881888181,144.94398454954523,0
18632,2026-03-10 21:39:58+00:00,-37.82114193227716,144.9437888417761,1
18633,2026-02-22 13:17:20+00:00,-37.821157561490935,144.94385407747703,0
15094,2026-03-10 20:37:02+00:00,-37.82130457508666,144.9437272277152,0
15097,2026-03-04 08:03:39+00:00,-37.821353550626135,144.9439315523408,0
15092,2026-03-10 20:07:47+00:00,-37.82127096755983,144.94358696032316,1
18621,2026-02-28 22:26:40+00:00,-37.82110352835018,144.94288605521916,0
20617,2026-01-12 09:36:21+00:00,-37.81938983073863,144.94361466018285,0
20618,2025-02-14 21:09:35+00:00,-37.81933640648754,144.94359021203934,1
20904,2025-10-29 21:53:44+00:00,-37.819748601841326,144.94533978016804,0
20911,2026-03-10 04:43:52+00:00,-37.82037534796192,144.94550297445886,0
20912,2026-03-10 21:59:19+00:00,-37.82044371041454,144.94552089254,1
20588,2024-12-13 11:50:33+00:00,-37.82015466628,144.9472802015655,0
20590,2024-12-13 08:15:25+00:00,-37.820000362979314,144.9472151454358,0
20591,2024-12-25 00:19:24+00:00,-37.81993083805543,144.94718710333325,1
20593,2024-12-25 02:49:13+00:00,-37.819779418280326,144.9471201563455,1
20594,2024-12-16 00:19:02+00:00,-37.81969427324976,144.94707993885555,0
21484,2024-12-24 14:05:45+00:00,-37.82020659171873,144.9471070440767,0
21486,2024-12-22 07:27:01+00:00,-37.82005184338577,144.9470437741028,0
18610,2026-01-16 05:43:39+00:00,-37.8213149139644,144.95106735784597,0
18611,2026-02-24 02:04:38+00:00,-37.82136374841589,144.9511060088177,1
18605,2026-02-11 12:36:53+00:00,-37.82091263023649,144.95075208554005,0
18532,2026-02-23 22:22:43+00:00,-37.81954176999457,144.95047574179642,1
18533,2026-02-24 00:16:13+00:00,-37.81960518912028,144.95052582905598,1
18568,2026-02-23 22:23:14+00:00,-37.819708753143885,144.94980291978067,1
18569,2026-02-23 23:21:00+00:00,-37.81975611201209,144.9498402587675,1
20625,2026-02-04 21:09:41+00:00,-37.82050623465054,144.94290861086614,0
20608,2026-03-09 22:05:40+00:00,-37.821109160196784,144.9453518461956,1
20609,2025-12-27 15:22:18+00:00,-37.82105050953709,144.9453364240078,0
20610,2026-03-04 01:22:55+00:00,-37.8209933776988,144.94532288408283,1
15026,2024-03-22 09:48:01+00:00,-37.821065145968376,144.9442510973915,1
18524,2024-03-22 10:16:27+00:00,-37.82086060421838,144.9442537418388,1
15027,2024-04-02 11:46:25+00:00,-37.82082484993619,144.94413789756015,1
18526,2023-10-16 04:29:33+00:00,-37.8209802619662,144.94431080784483,0
15030,2024-03-22 06:30:55+00:00,-37.82094549194014,144.94419402741204,1
16284,2025-12-14 11:13:03+00:00,-37.82020943094864,144.94395853447838,0
17481,2024-08-08 09:36:18+00:00,-37.820369910975984,144.9416538788944,0
17498,2026-02-23 00:41:24+00:00,-37.82016441419583,144.9423597136809,1
17499,2024-09-17 00:32:11+00:00,-37.82018292369378,144.94229570439836,1
20619,2025-08-22 10:29:32+00:00,-37.81958733493094,144.94585276802383,0
20624,2025-11-01 11:41:15+00:00,-37.81986006122925,144.94592410249493,0
20921,2025-11-01 12:38:24+00:00,-37.820205691514495,144.9460135602858,0
20924,2025-11-01 22:32:42+00:00,-37.82038876842533,144.94606127507134,0
20571,2026-02-23 20:21:07+00:00,-37.82044900242458,144.9511568011041,1
20574,2026-02-24 00:21:16+00:00,-37.82061466205916,144.95129142556084,1
20578,2026-02-24 01:19:37+00:00,-37.82098668845575,144.95158360736897,1
20579,2026-02-23 21:47:14+00:00,-37.82105107549779,144.95163483797234,1
15329,2024-12-25 02:03:34+00:00,-37.81869849217583,144.94807443933206,1
13448,2026-03-11 02:27:14+00:00,-37.81957378096871,144.94470621132717,1
13474,2026-03-09 05:10:03+00:00,-37.81923720373574,144.9458705875934,0
13457,2023-02-13 04:48:19+00:00,-37.81948453284795,144.94501450488727,0
13458,2025-09-19 14:55:32+00:00,-37.81947538861725,144.94504612205213,0
13475,2026-02-28 22:33:00+00:00,-37.81922796872939,144.94590260169554,0
13472,2026-03-10 21:39:34+00:00,-37.81925559514887,144.94580653930845,0
13464,2026-03-10 22:26:03+00:00,-37.819342766379386,144.94550482424316,1
13388,2026-03-10 22:26:27+00:00,-37.82007954406505,144.94295514308766,1
13399,2026-03-11 01:31:24+00:00,-37.81997970328647,144.94329845570735,1
13391,2026-03-10 20:09:51+00:00,-37.82005535295752,144.94303831913783,1
13439,2026-03-11 01:15:43+00:00,-37.82004168078604,144.94340446656793,1
13437,2026-03-11 01:31:47+00:00,-37.82007901039151,144.9432762558655,1
13436,2026-03-11 00:07:32+00:00,-37.82009732548086,144.94321334901133,1
13393,2026-03-11 01:18:47+00:00,-37.82003923006226,144.94309376908998,1
13435,2026-03-10 19:18:04+00:00,-37.82011525241861,144.94315177527164,1
20873,2025-10-29 20:02:25+00:00,-37.81966487313244,144.94522347505338,0
17719,2026-03-10 21:05:09+00:00,-37.82036816663482,144.93985984418407,1
15102,2026-03-10 03:13:30+00:00,-37.821727559119736,144.94347180726172,0
15099,2026-03-08 05:17:26+00:00,-37.821829882537386,144.94361796600532,1
18615,2026-03-10 22:08:07+00:00,-37.82135419837688,144.94467950111203,1
18616,2026-03-11 02:21:15+00:00,-37.82136677476861,144.94474255947222,1
17323,2026-03-11 02:23:16+00:00,-37.81273813458455,144.94008473692233,0
17321,2026-03-11 00:47:19+00:00,-37.8124307860506,144.94089421111102,1
17332,2026-03-11 00:47:31+00:00,-37.81245577522808,144.94082796419855,0
17333,2026-03-01 05:21:47+00:00,-37.81239846010845,144.94098060138185,0
17322,2026-03-11 01:49:42+00:00,-37.81276050620322,144.9400258211169,0
23379,2026-03-11 02:29:07+00:00,-37.81327220575271,144.94076869835573,0
23380,2026-03-11 01:43:03+00:00,-37.81321970698011,144.94073728837014,1
23382,2026-03-11 01:38:23+00:00,-37.81311452447977,144.94067298901103,0
23384,2026-03-11 01:55:49+00:00,-37.81301135365827,144.9406106906834,1
23388,2026-03-11 01:10:41+00:00,-37.81281610038995,144.94049356578773,1
11368,2025-02-03 01:36:33+00:00,-37.8042100791512,144.9554448621994,1
11361,2025-02-06 19:40:02+00:00,-37.80401038133249,144.95548075877602,0
11367,2025-05-19 03:01:49+00:00,-37.80418510485956,144.9554493513089,0
11366,2025-02-06 22:04:43+00:00,-37.80416013099818,144.95545384043996,0
11365,2025-02-17 03:16:01+00:00,-37.80413515669596,144.9554583295428,1
11397,2025-02-08 00:58:48+00:00,-37.80535905739307,144.95523830061256,0
11400,2025-08-25 05:23:08+00:00,-37.805425952395794,144.9552262757514,0
11401,2025-06-01 03:12:23+00:00,-37.80544825087959,144.95522226748386,1
11402,2025-08-24 11:41:45+00:00,-37.80547054891274,144.95521825918888,1
11396,2025-06-01 03:24:29+00:00,-37.80533675890813,144.9552423088943,0
23949,2026-03-11 02:33:34+00:00,-37.81402281577406,144.94249677884966,1
23951,2026-03-11 02:00:18+00:00,-37.81381359654105,144.94007461187073,0
23952,2026-03-11 02:36:34+00:00,-37.81376197296319,144.94020842149936,0
15001,2026-03-11 00:26:54+00:00,-37.81448790128388,144.93989158986483,1
15006,2026-03-06 11:14:23+00:00,-37.81453906008801,144.93992259354616,1
14991,2026-03-11 01:11:50+00:00,-37.813104291670655,144.93674327010285,1
14998,2026-03-11 02:19:16+00:00,-37.81414342826124,144.93736491809432,1
14997,2026-03-11 01:10:16+00:00,-37.81443301063047,144.9375402290621,1
14994,2026-03-11 00:01:30+00:00,-37.81428979308582,144.9374532925529,1
14795,2026-03-11 02:34:29+00:00,-37.81276044533954,144.9365268912452,1
14996,2026-03-11 02:30:10+00:00,-37.81424102885472,144.9374236351444,1
14794,2026-03-11 02:34:17+00:00,-37.81270846847291,144.93649542397023,0
9471,2026-03-11 02:40:17+00:00,-37.80578555699063,144.95720698083218,0
24038,2026-03-10 22:47:26+00:00,-37.80527148638663,144.9571850658472,0
24040,2026-03-09 17:36:30+00:00,-37.80521974641346,144.95719414016145,1
9445,2026-03-11 01:57:56+00:00,-37.805088125799216,144.95733033851928,0
9451,2026-03-10 21:56:22+00:00,-37.80521972507455,144.9573070430717,0
9466,2026-03-11 00:07:24+00:00,-37.80560892553287,144.95723821296409,0
9464,2026-03-11 01:36:11+00:00,-37.80555715049627,144.9572473661484,1
9450,2026-03-10 09:53:20+00:00,-37.80519340002496,144.9573116969779,0
9442,2026-03-10 19:26:57+00:00,-37.80493178364415,144.95735802135704,0
24048,2023-10-08 10:51:16+00:00,-37.80482759894132,144.95726228510551,0
23976,2026-03-10 04:48:21+00:00,-37.8045478801612,144.95731168970116,0
23979,2026-03-11 02:24:20+00:00,-37.80447159322343,144.95732516448777,0
9425,2026-03-10 08:05:59+00:00,-37.80450765133169,144.95743300702912,1
9439,2026-03-10 22:39:16+00:00,-37.80481724676879,144.95737826911414,0
9438,2026-03-10 07:12:11+00:00,-37.804792270217575,144.95738268699415,0
9435,2026-03-10 20:22:54+00:00,-37.804714647547314,144.95739641052012,1
9429,2026-03-10 08:58:23+00:00,-37.80458527536205,144.95741928765096,0
9430,2026-03-11 01:31:43+00:00,-37.80461115168945,144.9574147083638,1
18204,2026-03-11 00:54:41+00:00,-37.81344584496112,144.9392419546055,0
24004,2026-03-11 02:37:12+00:00,-37.8137023057126,144.93951655864066,0
24280,2026-03-11 01:54:17+00:00,-37.81327536546101,144.94199296361913,1
13444,2026-03-11 02:25:12+00:00,-37.81961385206357,144.94424841015024,1
8889,2024-10-10 23:18:56+00:00,-37.80488630509279,144.9599071396808,1
9615,2026-03-11 00:26:42+00:00,-37.80409427609854,144.94934437180626,1
9620,2026-03-10 19:56:30+00:00,-37.804981358709085,144.94869750073525,1
9621,2026-03-11 02:40:25+00:00,-37.8049782200132,144.9486693904018,1
9645,2024-06-27 06:25:59+00:00,-37.80508173668994,144.9486606766646,0
10678,2025-07-07 03:13:36+00:00,-37.80560674472771,144.9543577623706,0
11792,2025-09-10 14:00:59+00:00,-37.80037998857616,144.95560825525052,1
12029,2026-03-11 02:09:41+00:00,-37.798338082915045,144.9530434331918,0
15024,2026-03-11 01:32:36+00:00,-37.813842991341765,144.94112476903723,1
12082,2026-03-11 01:38:05+00:00,-37.80043568759527,144.9538722936449,1
12079,2026-03-11 02:02:20+00:00,-37.80055575892091,144.95372002436,1
16174,2026-03-11 01:51:27+00:00,-37.80059580560131,144.95366943998505,1
22022,2026-03-11 02:27:26+00:00,-37.79921728447782,144.95361915083737,1
17342,2024-12-25 05:15:08+00:00,-37.82113454626676,144.94670364133466,0
15096,2026-03-10 19:57:55+00:00,-37.821337911719226,144.94386644680426,1
20913,2026-03-10 02:34:31+00:00,-37.82050897624245,144.94553800007716,1
20601,2024-12-25 02:57:40+00:00,-37.82036084918549,144.94716161244844,0
21490,2024-12-25 00:14:27+00:00,-37.81974639130393,144.9469095366655,0
18609,2026-02-16 18:51:31+00:00,-37.8212710393899,144.95103263283488,0
20580,2026-02-24 02:23:18+00:00,-37.82109882550872,144.95167244390558,1
20582,2026-02-23 19:03:31+00:00,-37.82119052550672,144.9517446419496,1
15335,2024-12-25 01:46:55+00:00,-37.8187600792066,144.94786205769583,1
15297,2024-12-25 04:55:52+00:00,-37.81879598802617,144.94773866306133,1
13465,2026-03-10 21:54:19+00:00,-37.81932658145388,144.94556048401455,1
13454,2026-03-11 01:28:35+00:00,-37.8195118847238,144.94492009023045,1
13450,2025-12-30 07:58:30+00:00,-37.81955547738714,144.94476935934006,0
13470,2026-03-10 09:45:18+00:00,-37.819280182601176,144.9457215308786,0
13467,2026-03-09 22:48:43+00:00,-37.81930770047215,144.94562615745838,1
13404,2026-03-11 01:55:59+00:00,-37.81992818508186,144.94347559820022,1
13398,2026-03-11 02:38:27+00:00,-37.81998772705472,144.94327086306834,0
13438,2026-03-11 01:10:46+00:00,-37.82006030671869,144.943340494092,1
13389,2026-03-11 00:34:51+00:00,-37.820071479458605,144.94298286916285,1
17712,2026-03-10 03:08:51+00:00,-37.82016212885024,144.93932207496923,1
17714,2026-03-05 21:51:37+00:00,-37.82012786376523,144.93917896948415,0
17711,2026-03-10 18:18:27+00:00,-37.82017773180296,144.93938718972916,1
18614,2026-03-10 20:04:33+00:00,-37.82134017031514,144.94461717474638,1
23386,2026-03-10 00:54:26+00:00,-37.81291378884782,144.94055147494873,0
15326,2026-03-11 02:20:44+00:00,-37.813785369878,144.94014689679244,0
15324,2026-03-11 02:05:30+00:00,-37.81383752676466,144.94001000803172,0
16789,2026-03-11 01:00:30+00:00,-37.812919869542895,144.93662218231873,1
14993,2026-03-11 02:30:05+00:00,-37.81433845861139,144.93748277187038,0
24046,2026-03-09 08:09:42+00:00,-37.80487845643643,144.95725330001758,1
24051,2024-07-06 05:02:31+00:00,-37.804751311124576,144.95727575889364,0
23973,2026-03-08 00:30:01+00:00,-37.80462416619498,144.95729821547644,1
9436,2026-02-26 07:56:13+00:00,-37.80474052112139,144.95739183635203,1
18066,2026-03-11 02:37:37+00:00,-37.813509381874255,144.9393998510889,0
13410,2026-03-11 02:34:48+00:00,-37.81976391857569,144.94404744457694,1
24276,2026-03-10 22:23:36+00:00,-37.81318157593854,144.94223839128688,1
17961,2026-03-11 00:39:01+00:00,-37.80999127746404,144.9727355959888,1
17964,2026-03-11 01:12:03+00:00,-37.81015219787814,144.97271136949473,1
17962,2026-03-11 01:53:45+00:00,-37.81004472092478,144.9727274733333,1
17282,2025-09-03 07:25:20+00:00,-37.8162944532351,144.9772612918356,0
17285,2025-09-03 08:27:41+00:00,-37.816323431722935,144.9774758239897,1
17280,2025-06-16 09:18:56+00:00,-37.81635013661469,144.97767307039106,1
17290,2025-09-03 05:11:20+00:00,-37.81636881759522,144.97781032987416,1
63613,2026-03-09 02:00:44+00:00,-37.81290917979874,144.96746268435092,1
21510,2026-03-11 01:03:22+00:00,-37.83475669273402,144.9753474904979,1
21511,2026-03-11 02:31:26+00:00,-37.83476561110477,144.9754161003376,1
21512,2026-03-11 01:53:40+00:00,-37.8347745605505,144.97548425618373,1
21513,2026-03-11 01:28:15+00:00,-37.8347833916472,144.97555188557072,1
21516,2026-03-10 22:08:02+00:00,-37.834810008289466,144.9757558556579,1
21524,2026-03-10 20:51:06+00:00,-37.83500825320032,144.9772741358588,1
21525,2026-03-10 22:19:10+00:00,-37.83501713773106,144.977342242958,0
21526,2026-03-11 02:22:11+00:00,-37.83502608038235,144.9774106116063,0
21528,2026-03-11 01:41:43+00:00,-37.83504393491668,144.97754764617855,1
21531,2026-03-11 01:27:28+00:00,-37.835070725093786,144.97775262386838,0
21535,2026-03-10 09:38:18+00:00,-37.83511519077207,144.9780932727994,0
21536,2026-03-11 02:26:41+00:00,-37.83512361002232,144.97815746257618,0
21537,2026-03-11 01:25:56+00:00,-37.83513199392105,144.9782221754694,0
60026,2026-03-11 02:37:50+00:00,-37.815765325423385,144.9728758353579,0
60136,2026-03-11 00:49:07+00:00,-37.81633778637632,144.97159447871752,1
60133,2026-03-11 02:38:41+00:00,-37.81628062406019,144.97178578493475,1
60137,2026-03-11 02:00:47+00:00,-37.81635684169974,144.97153070955025,1
60134,2026-03-10 23:36:08+00:00,-37.816299678207656,144.97172201927918,1
60139,2026-02-20 22:13:25+00:00,-37.81639652425794,144.97139789783475,0
60218,2026-03-10 19:17:34+00:00,-37.81701084974982,144.96864635503948,1
60222,2026-03-11 00:22:09+00:00,-37.81709470130369,144.9683617991356,1
60226,2026-03-11 02:38:38+00:00,-37.8171693725112,144.96810842559273,1
60221,2026-03-11 02:02:47+00:00,-37.81707588510029,144.96842568827884,1
60228,2024-08-10 10:02:33+00:00,-37.81721448155689,144.96795514055805,0
60244,2026-01-25 19:09:06+00:00,-37.81722164040342,144.96860538499686,0
60245,2026-03-10 18:48:32+00:00,-37.8172423412333,144.96853430210422,0
60833,2026-02-12 22:28:21+00:00,-37.81442679704464,144.9740309403058,1
60836,2026-03-11 02:31:00+00:00,-37.81451506643333,144.97372858387934,1
60837,2026-03-11 01:51:39+00:00,-37.81453864949547,144.97364818545256,0
60838,2026-03-10 15:08:07+00:00,-37.81456353354128,144.97356281055005,1
