service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Sat3-44-684-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sat3-44-685-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sat3-44-965-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sat3-49-605-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-49-606-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-49-612-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-49-623-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-49-624-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-49-625-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-49-626-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-49-630-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-49-900-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-53-400-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-402-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-404-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-410-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-420-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-422-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-427-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-428-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-431-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-432-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-444-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-453-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-454-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-455-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-456-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-457-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-458-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-459-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-471-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-472-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-941-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-943-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-947-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-53-949-aus","1","0","0","0","1","1","1","20250328","20250629"
"Sat3-82-150-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-151-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-152-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-153-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-160-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-161-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-166-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-167-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-170-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-180-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-181-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-182-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-190-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-191-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-192-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-400-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-411-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-412-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-414-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-415-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-439-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-441-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-443-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-494-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-495-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-496-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-497-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-82-498-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-12-831-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-834-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-835-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-836-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-837-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-839-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-840-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-841-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-846-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-847-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-888-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-889-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-899-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-925-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-926-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-927-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-928-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-12-929-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-14-200-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-207-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-270-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-271-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-273-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-279-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-280-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-281-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-282-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-284-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-285-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-293-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-295-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-302-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-304-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-305-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-364-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-370-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-668-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-669-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-901-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-905-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-906-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-907-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-14-908-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-16-501-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-16-524-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-16-528-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-16-529-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-16-530-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-16-532-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-16-533-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-16-537-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-16-544-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-200-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-207-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-234-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-235-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-236-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-246-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-250-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-251-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-279-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-284-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-285-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-293-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-302-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-304-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-305-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-510-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-512-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-903-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-905-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-906-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-17-907-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-27-786-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-27-787-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-27-788-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-27-887-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-760-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-770-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-771-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-772-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-773-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-775-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-776-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-779-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-780-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-781-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-782-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-784-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-785-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-832-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-28-833-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-33-200-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-33-207-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-33-250-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-33-251-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-33-901-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-33-902-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-35-215-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-35-216-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-35-220-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-35-223-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-35-232-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-35-234-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-35-235-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-35-236-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-35-426-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-35-429-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-35-903-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-503-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-504-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-505-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-506-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-508-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-513-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-514-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-546-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-552-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-553-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-555-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-556-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-558-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-561-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-39-567-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-48-578-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-48-579-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-48-580-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-48-582-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat4-53-400-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-402-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-404-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-410-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-420-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-422-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-427-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-428-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-431-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-432-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-444-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-453-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-454-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-455-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-456-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-457-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-458-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-459-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-471-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-472-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-941-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-943-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-947-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat4-53-949-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-200-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-207-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-270-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-271-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-273-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-279-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-280-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-281-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-282-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-284-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-285-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-293-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-295-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-302-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-304-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-305-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-364-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-370-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-668-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-669-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-901-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-905-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-906-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-907-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-14-908-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-16-524-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-200-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-207-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-234-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-235-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-236-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-246-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-250-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-251-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-279-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-284-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-285-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-293-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-302-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-304-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-305-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-510-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-512-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-903-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-905-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-906-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-17-907-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-33-200-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat5-33-207-aus","0","0","0","0","0","1","0","20250328","20250629"
