,date_new,Min,Max,Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),SouthernCrossCount,VictoriaPointCount
1960,2020-05-14,6.6,14.7,9.8,2.8,796.0,2686.0
1961,2020-05-15,4.5,15.3,10.8,0.0,871.0,2749.0
1962,2020-05-16,4.5,18.0,10.7,0.0,742.0,1162.0
1963,2020-05-17,5.1,18.5,10.6,0.0,584.0,877.0
1964,2020-05-18,5.5,19.4,10.5,0.0,779.0,2862.0
1965,2020-05-19,8.1,17.7,4.9,0.0,801.0,2907.0
1966,2020-05-20,10.3,15.8,7.8,15.6,832.0,2899.0
1967,2020-05-21,9.4,13.7,6.6,12.4,712.0,2718.0
1968,2020-05-22,9.1,13.6,7.8,11.4,863.0,2859.0
1969,2020-05-23,9.4,13.5,5.8,0.0,567.0,895.0
1970,2020-05-24,10.9,13.8,7.9,3.0,520.0,819.0
1971,2020-05-25,5.5,16.0,10.0,0.0,837.0,2660.0
1972,2020-05-26,5.4,18.5,9.4,0.0,907.0,3085.0
1973,2020-05-27,5.9,17.1,7.8,0.0,947.0,3139.0
1974,2020-05-28,12.1,17.6,6.7,0.0,869.0,3196.0
1975,2020-05-29,7.2,17.1,9.6,0.0,977.0,3101.0
1976,2020-05-30,8.1,17.1,9.3,0.0,698.0,1277.0
1977,2020-05-31,12.4,17.8,8.0,0.0,595.0,877.0
1978,2020-06-01,9.3,11.2,2.6,5.0,690.0,2612.0
1979,2020-06-02,8.4,15.6,4.9,11.6,853.0,3300.0
1980,2020-06-03,10.5,14.1,7.3,0.6,943.0,3046.0
1981,2020-06-04,9.3,13.8,9.3,0.0,893.0,3223.0
1982,2020-06-05,4.1,14.6,9.4,0.0,1147.0,3188.0
1983,2020-06-06,6.0,13.3,6.6,0.0,764.0,1197.0
1984,2020-06-07,7.9,11.8,6.3,0.0,626.0,904.0
1985,2020-06-08,4.5,12.6,8.8,0.0,723.0,1036.0
1986,2020-06-09,2.0,15.3,9.3,0.2,936.0,2825.0
1987,2020-06-10,3.9,16.7,8.8,0.0,1107.0,3887.0
1988,2020-06-11,4.5,16.9,9.1,0.0,955.0,3423.0
1989,2020-06-12,4.2,15.3,9.2,0.0,1184.0,3258.0
1990,2020-06-13,5.7,16.4,3.4,0.0,792.0,1236.0
1991,2020-06-14,10.4,15.2,8.0,5.8,556.0,986.0
1992,2020-06-15,11.6,18.4,8.0,0.0,1020.0,3412.0
1993,2020-06-16,13.0,17.9,6.7,0.0,1062.0,3376.0
1994,2020-06-17,10.2,14.6,8.5,0.4,1198.0,3539.0
1995,2020-06-18,4.6,16.9,9.1,0.0,1055.0,3640.0
1996,2020-06-19,6.4,17.8,8.6,0.0,1312.0,3302.0
1997,2020-06-20,12.8,16.9,8.5,1.4,987.0,1256.0
1998,2020-06-21,6.9,12.0,4.9,0.0,599.0,754.0
1999,2020-06-22,8.1,13.0,5.5,0.0,895.0,2884.0
2000,2020-06-23,9.0,14.4,8.4,2.2,1056.0,3465.0
2001,2020-06-24,10.1,14.9,8.0,0.4,1003.0,3441.0
2002,2020-06-25,10.2,15.9,5.0,0.0,1030.0,3290.0
2003,2020-06-26,7.9,13.8,8.8,1.2,1107.0,3214.0
2004,2020-06-27,6.2,13.1,7.9,0.0,702.0,1316.0
2005,2020-06-28,1.7,12.5,9.3,0.2,605.0,922.0
2006,2020-06-29,2.2,15.4,9.3,0.0,1015.0,3212.0
2007,2020-06-30,3.0,15.2,7.7,0.0,1036.0,3178.0
2008,2020-07-01,9.8,17.4,9.1,0.0,1047.0,3103.0
2009,2020-07-02,10.2,15.1,7.3,1.2,1130.0,3000.0
2010,2020-07-03,7.7,10.3,4.1,0.0,913.0,2561.0
2011,2020-07-04,6.5,14.5,5.7,7.8,691.0,1002.0
2012,2020-07-05,8.9,12.5,6.5,4.6,495.0,896.0
2013,2020-07-06,8.1,13.1,5.8,1.0,895.0,2660.0
2014,2020-07-07,8.9,11.8,4.8,1.4,960.0,2955.0
2015,2020-07-08,4.9,15.7,9.4,0.0,977.0,2785.0
2016,2020-07-09,5.7,17.2,8.5,0.0,678.0,2436.0
2017,2020-07-10,6.4,16.9,7.9,0.0,840.0,2265.0
2018,2020-07-11,7.3,11.4,3.3,0.0,455.0,523.0
2019,2020-07-12,9.0,14.2,8.3,6.8,478.0,621.0
2020,2020-07-13,8.7,15.1,7.4,3.4,708.0,2389.0
2021,2020-07-14,7.7,14.2,7.6,0.0,774.0,2363.0
2022,2020-07-15,6.2,14.7,9.4,0.2,692.0,2384.0
2023,2020-07-16,4.2,11.5,8.7,0.0,722.0,2207.0
2024,2020-07-17,3.1,12.8,7.4,0.0,728.0,2062.0
2025,2020-07-18,4.0,12.5,8.3,0.0,521.0,745.0
2026,2020-07-19,8.2,15.3,7.6,0.0,465.0,598.0
2027,2020-07-20,7.6,13.8,8.2,0.6,536.0,1850.0
2028,2020-07-21,7.2,12.9,8.1,0.4,665.0,2050.0
2029,2020-07-22,8.1,13.3,8.4,0.0,617.0,2074.0
2030,2020-07-23,8.1,12.0,7.5,2.2,572.0,1944.0
2031,2020-07-24,6.1,13.5,10.5,0.0,697.0,1811.0
2032,2020-07-25,4.3,12.2,9.6,0.0,431.0,608.0
2033,2020-07-26,5.0,12.8,7.2,0.0,417.0,519.0
2034,2020-07-27,7.4,13.5,7.3,0.0,524.0,1814.0
2035,2020-07-28,9.6,15.6,8.0,0.4,579.0,1823.0
2036,2020-07-29,8.6,16.3,9.0,0.0,688.0,1810.0
2037,2020-07-30,8.0,14.2,11.3,0.0,622.0,1771.0
2038,2020-07-31,3.4,17.1,11.3,0.0,737.0,1647.0
2039,2020-08-01,5.7,16.4,11.1,0.0,550.0,746.0
2040,2020-08-02,9.0,18.2,11.7,0.0,455.0,614.0
2041,2020-08-03,7.5,16.0,10.2,0.0,480.0,1334.0
2042,2020-08-04,5.1,10.5,10.0,1.2,477.0,1378.0
2043,2020-08-05,4.7,11.3,9.6,5.8,541.0,1392.0
2044,2020-08-06,5.5,12.8,10.8,0.8,489.0,1145.0
2045,2020-08-07,3.3,12.7,5.8,0.0,437.0,972.0
2046,2020-08-08,4.7,14.9,7.2,6.8,377.0,413.0
2047,2020-08-09,8.9,15.8,10.2,0.2,395.0,462.0
2048,2020-08-10,5.7,14.8,12.7,0.0,425.0,950.0
2049,2020-08-11,4.3,15.8,10.3,0.0,446.0,972.0
2050,2020-08-12,9.4,15.9,10.0,0.8,482.0,964.0
2051,2020-08-13,11.4,18.1,11.0,1.2,479.0,941.0
2052,2020-08-14,10.7,18.1,7.0,0.8,475.0,812.0
2053,2020-08-15,7.4,14.9,13.0,2.8,470.0,534.0
2054,2020-08-16,10.7,15.0,9.9,0.4,401.0,455.0
2055,2020-08-17,9.5,16.3,10.4,0.0,484.0,968.0
2056,2020-08-18,10.0,17.2,11.2,0.2,450.0,929.0
2057,2020-08-19,9.7,12.7,7.9,1.2,422.0,771.0
2058,2020-08-20,9.6,15.7,9.6,3.8,492.0,850.0
2059,2020-08-21,8.5,14.1,12.2,0.4,493.0,715.0
2060,2020-08-22,5.8,11.1,3.8,4.4,360.0,277.0
2061,2020-08-23,6.8,11.5,8.6,25.6,455.0,402.0
2062,2020-08-24,6.3,12.4,12.8,2.8,498.0,873.0
2063,2020-08-25,3.6,13.0,11.2,0.0,528.0,902.0
2064,2020-08-26,6.1,14.5,12.8,0.0,558.0,839.0
2065,2020-08-27,8.8,20.7,13.1,0.0,420.0,888.0
2066,2020-08-28,8.5,17.6,15.1,1.4,587.0,932.0
2067,2020-08-29,9.2,19.3,15.6,0.0,536.0,670.0
2068,2020-08-30,12.0,19.8,9.0,0.0,305.0,474.0
2069,2020-08-31,6.9,12.5,13.5,1.0,455.0,831.0
2070,2020-09-01,6.6,15.7,15.9,0.0,521.0,988.0
2071,2020-09-02,8.6,22.0,12.1,0.0,636.0,942.0
2072,2020-09-03,12.9,19.9,13.5,0.0,504.0,924.0
2073,2020-09-04,9.0,17.3,12.7,0.0,494.0,956.0
2074,2020-09-05,9.7,16.6,15.0,0.2,594.0,626.0
2075,2020-09-06,6.9,19.2,16.9,0.2,455.0,538.0
2076,2020-09-07,8.8,22.9,17.1,0.0,518.0,909.0
2077,2020-09-08,16.6,19.9,4.8,0.0,551.0,818.0
2078,2020-09-09,8.1,15.6,14.8,1.0,471.0,823.0
2079,2020-09-10,5.4,21.4,17.5,0.0,555.0,958.0
2080,2020-09-11,10.4,19.4,13.4,0.0,620.0,952.0
2081,2020-09-12,13.3,16.0,4.0,1.6,430.0,385.0
2082,2020-09-13,11.9,17.2,16.5,11.8,441.0,596.0
2083,2020-09-14,11.1,16.6,18.1,0.0,538.0,1017.0
2084,2020-09-15,7.4,15.8,18.3,0.0,498.0,1061.0
2085,2020-09-16,7.1,22.8,17.4,0.0,632.0,1002.0
2086,2020-09-17,11.8,15.5,9.4,0.8,493.0,951.0
2087,2020-09-18,8.4,18.7,13.6,0.0,527.0,1030.0
2088,2020-09-19,11.3,26.3,17.1,0.0,631.0,750.0
2089,2020-09-20,17.1,22.0,16.7,0.0,434.0,636.0
2090,2020-09-21,16.6,19.8,13.0,0.0,502.0,1045.0
2091,2020-09-22,12.3,18.9,16.8,0.0,581.0,937.0
2092,2020-09-23,10.6,15.1,12.3,0.2,596.0,909.0
2093,2020-09-24,8.2,15.0,13.9,1.6,539.0,997.0
2094,2020-09-25,7.2,11.9,7.2,3.2,467.0,844.0
2095,2020-09-26,6.2,13.4,15.0,9.4,495.0,525.0
2096,2020-09-27,8.8,13.4,20.9,3.0,445.0,568.0
2097,2020-09-28,6.5,13.6,18.3,0.0,518.0,1032.0
2098,2020-09-29,4.3,21.0,18.4,0.0,650.0,1256.0
2099,2020-09-30,10.7,19.4,13.0,0.6,597.0,1145.0
2100,2020-10-01,9.4,19.5,21.2,1.8,669.0,1213.0
2101,2020-10-02,12.8,26.0,22.0,0.0,734.0,1349.0
2102,2020-10-03,17.4,29.4,19.8,0.0,584.0,693.0
2103,2020-10-04,13.5,29.5,8.4,0.0,441.0,466.0
2104,2020-10-05,9.1,12.7,7.3,12.8,503.0,1148.0
2105,2020-10-06,8.9,12.6,5.8,1.0,481.0,985.0
2106,2020-10-07,10.1,17.2,8.6,3.2,465.0,1082.0
2107,2020-10-08,11.4,16.9,9.7,5.4,547.0,1197.0
2108,2020-10-09,11.7,16.7,12.1,1.2,646.0,1260.0
2109,2020-10-10,10.8,19.4,17.7,0.0,606.0,732.0
2110,2020-10-11,11.5,16.0,20.7,0.0,357.0,620.0
2111,2020-10-12,6.3,25.5,20.0,0.0,577.0,1209.0
2112,2020-10-13,10.6,16.6,13.6,0.2,512.0,1280.0
2113,2020-10-14,11.9,22.7,21.8,0.0,709.0,1591.0
2114,2020-10-15,13.8,24.8,5.1,0.0,608.0,1256.0
2115,2020-10-16,9.4,18.2,18.2,1.4,723.0,1194.0
2116,2020-10-17,11.9,19.2,17.8,8.4,547.0,632.0
2117,2020-10-18,11.3,15.2,19.2,0.2,413.0,543.0
2118,2020-10-19,8.2,15.5,17.6,0.0,617.0,1386.0
2119,2020-10-20,7.3,16.6,23.4,0.0,672.0,1391.0
2120,2020-10-21,10.4,18.1,20.5,0.0,715.0,1581.0
2121,2020-10-22,9.2,18.0,25.2,0.0,737.0,1429.0
2122,2020-10-23,12.9,19.7,11.0,0.0,524.0,653.0
2123,2020-10-24,11.8,14.9,11.3,32.2,437.0,442.0
2124,2020-10-25,8.3,14.6,17.2,6.4,384.0,563.0
2125,2020-10-26,9.2,17.9,26.5,0.0,609.0,1531.0
2126,2020-10-27,11.1,19.6,20.1,0.0,558.0,1622.0
2127,2020-10-28,9.5,20.9,26.7,0.0,678.0,1810.0
2128,2020-10-29,11.2,24.3,17.1,0.0,679.0,1756.0
2129,2020-10-30,12.9,18.6,21.0,0.0,763.0,1714.0
2130,2020-10-31,14.2,16.8,10.0,0.0,638.0,860.0
2131,2020-11-01,12.6,17.0,23.2,0.0,515.0,861.0
2132,2020-11-02,9.6,29.5,26.8,0.0,694.0,1656.0
2133,2020-11-03,12.1,30.4,26.9,0.0,545.0,884.0
2134,2020-11-04,21.9,22.8,5.5,0.0,612.0,1445.0
2135,2020-11-05,11.1,15.8,23.1,2.8,670.0,1711.0
2136,2020-11-06,9.5,16.6,13.2,0.2,656.0,1731.0
2137,2020-11-07,11.3,16.1,22.9,1.6,718.0,890.0
2138,2020-11-08,8.4,19.5,28.9,0.0,545.0,842.0
2139,2020-11-09,11.3,29.0,28.8,0.0,753.0,1917.0
2140,2020-11-10,16.1,32.0,29.1,0.0,664.0,2184.0
2141,2020-11-11,22.8,28.3,6.5,0.0,750.0,1830.0
2142,2020-11-12,19.3,25.5,20.6,4.0,711.0,1909.0
2143,2020-11-13,15.4,20.6,18.6,0.0,728.0,1770.0
2144,2020-11-14,13.5,21.0,24.6,0.2,736.0,1098.0
2145,2020-11-15,12.3,32.5,14.6,0.0,586.0,829.0
2146,2020-11-16,18.2,24.3,29.7,0.0,756.0,1640.0
2147,2020-11-17,11.9,21.1,28.7,0.0,743.0,1901.0
2148,2020-11-18,10.8,29.5,30.2,0.0,803.0,2204.0
2149,2020-11-19,16.1,34.4,29.1,0.0,726.0,2093.0
2150,2020-11-20,15.6,20.2,29.5,0.0,755.0,1763.0
2151,2020-11-21,13.3,25.7,18.8,0.0,839.0,1249.0
2152,2020-11-22,16.1,28.2,9.8,0.0,651.0,855.0
2153,2020-11-23,16.6,18.8,12.6,30.2,661.0,1811.0
2154,2020-11-24,13.5,20.3,20.7,6.0,724.0,2143.0
2155,2020-11-25,13.2,30.5,29.5,0.0,811.0,2203.0
2156,2020-11-26,15.8,19.4,26.5,0.0,793.0,2409.0
2157,2020-11-27,10.2,36.0,29.0,0.0,881.0,2265.0
2158,2020-11-28,16.0,22.9,7.8,0.0,838.0,1270.0
2159,2020-11-29,14.4,18.6,19.9,2.8,607.0,922.0
2160,2020-11-30,12.1,27.2,30.3,1.0,859.0,2090.0
2161,2020-12-01,16.8,26.2,8.6,0.0,716.0,2290.0
2162,2020-12-02,11.9,18.6,29.2,0.2,731.0,2213.0
2163,2020-12-03,10.6,23.7,31.2,0.0,794.0,2344.0
2164,2020-12-04,11.4,22.9,31.6,0.0,1149.0,2517.0
2165,2020-12-05,13.9,28.4,7.9,0.0,871.0,1042.0
2166,2020-12-06,12.9,20.5,15.5,1.4,639.0,817.0
2167,2020-12-07,11.3,17.3,20.9,2.6,805.0,2105.0
2168,2020-12-08,10.6,17.1,13.2,6.0,725.0,2563.0
2169,2020-12-09,11.7,21.5,30.9,0.0,1069.0,2746.0
2170,2020-12-10,13.1,17.7,28.1,0.6,1012.0,2727.0
2171,2020-12-11,9.6,21.1,32.0,0.0,1249.0,2940.0
2172,2020-12-12,11.9,28.1,31.8,0.0,1043.0,1165.0
2173,2020-12-13,16.0,30.2,28.4,0.0,769.0,670.0
2174,2020-12-14,17.7,33.7,32.0,0.0,851.0,2379.0
2175,2020-12-15,20.4,33.5,26.9,0.0,846.0,2374.0
2176,2020-12-16,15.8,24.6,22.4,0.0,852.0,2831.0
2177,2020-12-17,15.5,25.7,25.5,0.0,918.0,2800.0
2178,2020-12-18,12.5,18.4,19.3,7.6,1335.0,3115.0
2179,2020-12-19,12.3,19.9,27.8,0.2,960.0,1010.0
2180,2020-12-20,9.9,18.9,31.3,0.0,643.0,862.0
2181,2020-12-21,11.2,21.5,13.2,0.0,700.0,2114.0
2182,2020-12-22,13.8,20.4,8.5,13.2,785.0,1927.0
2183,2020-12-23,13.5,19.5,24.8,6.0,842.0,2035.0
2184,2020-12-24,13.4,18.7,23.1,1.0,853.0,1269.0
2185,2020-12-25,13.6,20.0,23.0,0.0,548.0,662.0
2186,2020-12-26,10.2,27.4,32.1,0.0,612.0,1409.0
2187,2020-12-27,16.2,31.9,3.3,0.0,574.0,748.0
2188,2020-12-28,11.5,17.8,26.5,3.2,617.0,1012.0
2189,2020-12-29,9.0,21.3,30.7,0.0,874.0,1317.0
2190,2020-12-30,13.7,21.4,30.3,0.0,726.0,1276.0
2191,2020-12-31,15.5,21.2,7.3,0.0,971.0,1395.0
2192,2021-01-01,15.6,29.9,27.3,0.0,828.0,853.0
2193,2021-01-02,18.4,29.0,13.9,0.0,573.0,708.0
2194,2021-01-03,17.0,26.2,19.7,12.6,497.0,766.0
2195,2021-01-04,16.0,18.6,8.1,2.6,510.0,1340.0
2196,2021-01-05,15.9,19.1,8.0,11.2,720.0,1492.0
2197,2021-01-06,13.7,19.2,16.4,1.2,757.0,1671.0
2198,2021-01-07,14.7,25.7,30.0,0.0,803.0,1692.0
2199,2021-01-08,12.7,24.3,31.7,0.0,794.0,1627.0
2200,2021-01-09,14.2,27.9,31.6,0.0,877.0,995.0
2201,2021-01-10,16.9,33.5,29.1,0.0,615.0,811.0
2202,2021-01-11,19.2,36.7,26.3,0.0,741.0,1947.0
2203,2021-01-12,18.3,21.6,24.4,0.0,772.0,1995.0
2204,2021-01-13,14.5,27.0,21.8,0.0,846.0,2061.0
2205,2021-01-14,15.0,22.2,26.4,0.0,831.0,2150.0
2206,2021-01-15,13.2,20.6,15.5,0.0,887.0,2012.0
2207,2021-01-16,11.0,20.1,14.5,2.6,831.0,844.0
2208,2021-01-17,12.9,20.2,28.9,0.0,633.0,783.0
2209,2021-01-18,14.1,22.6,25.5,0.0,868.0,2851.0
2210,2021-01-19,14.2,18.9,26.6,0.0,1000.0,3142.0
2211,2021-01-20,10.3,22.6,30.5,0.0,1524.0,3396.0
2212,2021-01-21,12.7,31.6,30.0,0.0,1018.0,3200.0
2213,2021-01-22,15.8,25.0,29.3,0.0,1160.0,3091.0
2214,2021-01-23,14.7,26.7,29.8,0.0,1148.0,966.0
2215,2021-01-24,16.1,37.8,24.4,0.0,630.0,710.0
2216,2021-01-25,22.2,39.2,17.5,0.0,754.0,1886.0
2217,2021-01-26,17.7,19.3,5.5,10.6,591.0,860.0
2218,2021-01-27,14.3,25.8,28.1,0.4,905.0,3708.0
2219,2021-01-28,15.4,25.5,10.9,0.0,815.0,3922.0
2220,2021-01-29,18.9,21.6,3.8,3.6,869.0,3223.0
2221,2021-01-30,16.7,21.9,19.1,43.2,1011.0,865.0
2222,2021-01-31,16.4,21.8,25.3,0.0,652.0,791.0
2223,2021-02-01,13.4,20.3,10.5,0.0,836.0,4866.0
2224,2021-02-02,14.5,19.3,19.9,0.0,887.0,5429.0
2225,2021-02-03,13.7,25.9,28.4,0.0,1039.0,5336.0
2226,2021-02-04,13.5,30.6,18.6,0.0,875.0,4703.0
2227,2021-02-05,17.3,29.8,12.1,0.4,869.0,3418.0
2228,2021-02-06,16.9,25.4,15.1,1.6,1029.0,1028.0
2229,2021-02-07,14.7,19.2,15.7,1.8,638.0,694.0
2230,2021-02-08,15.0,19.2,12.8,0.4,890.0,3976.0
2231,2021-02-09,12.0,25.2,27.6,0.0,998.0,4594.0
2232,2021-02-10,13.8,31.5,27.0,0.0,1229.0,4544.0
2233,2021-02-11,17.2,32.8,16.0,0.0,898.0,4185.0
2234,2021-02-12,17.4,23.3,19.4,4.6,1115.0,3554.0
2235,2021-02-13,14.7,20.8,19.9,0.0,451.0,368.0
2236,2021-02-14,12.7,20.0,20.0,0.0,397.0,433.0
2237,2021-02-15,14.4,24.6,22.3,0.0,532.0,932.0
2238,2021-02-16,15.9,31.3,20.7,0.0,514.0,913.0
2239,2021-02-17,16.6,28.8,25.9,0.0,532.0,942.0
2240,2021-02-18,18.1,31.8,25.8,0.0,916.0,2808.0
2241,2021-02-19,18.2,32.6,25.4,0.0,1099.0,2754.0
2242,2021-02-20,20.3,23.8,13.7,0.0,1029.0,693.0
2243,2021-02-21,17.9,20.6,7.4,0.0,619.0,692.0
2244,2021-02-22,15.9,21.8,17.1,0.0,896.0,3415.0
2245,2021-02-23,13.1,19.2,22.1,0.0,1003.0,3762.0
2246,2021-02-24,13.0,20.2,23.3,0.0,1056.0,4046.0
2247,2021-02-25,11.3,24.3,18.9,0.0,1185.0,4086.0
2248,2021-02-26,13.3,19.7,15.7,0.4,1194.0,3790.0
2249,2021-02-27,11.3,18.6,11.8,0.0,1403.0,1194.0
2250,2021-02-28,10.6,26.7,23.3,0.0,861.0,826.0
2251,2021-03-01,13.8,21.7,17.50028801,1.672,,
2252,2021-03-02,13.3,18.1,17.02347755,0.184,,
2253,2021-03-03,14.2,17.7,16.96634483,0.016,,
2254,2021-03-04,13.6,21.4,16.83705902,1.024,,
2255,2021-03-05,15.0,18.0,16.60729599,1.464,,
2256,2021-03-06,14.2,19.4,16.39079857,1.192,,
2257,2021-03-07,11.3,28.5,16.19961929,1.136,,
2258,2021-03-08,13.7,19.6,16.00971603,1.672,,
2259,2021-03-09,13.5,19.6,15.81366539,0.184,,
2260,2021-03-10,12.2,20.1,15.61057663,0.016,,
2261,2021-03-11,11.6,24.7,15.38813972,1.04,,
2262,2021-03-12,14.9,30.3,15.13615417,1.464,,
2263,2021-03-13,17.7,27.2,14.85938835,1.136,,
2264,2021-03-14,11.0,17.7,14.57345963,0.864,,
2265,2021-03-15,8.9,22.2,14.28928852,1.672,,
2266,2021-03-16,11.1,20.6,14.02589035,0.184,,
2267,2021-03-17,13.9,26.4,13.79098988,0.016,,
2268,2021-03-18,13.8,24.9,13.5878067,1.096,,
2269,2021-03-19,14.2,26.1,13.41819,1.464,,
2270,2021-03-20,14.0,26.0,13.27713585,1.136,,
2271,2021-03-21,16.7,21.7,13.15519047,1.368,,
2272,2021-03-22,17.5,24.2,13.03927994,1.672,,
2273,2021-03-23,17.6,22.0,12.92776585,0.184,,
2274,2021-03-24,17.0,20.3,12.82444191,0.016,,
2275,2021-03-25,15.5,21.1,12.73403454,1.096,,
2276,2021-03-26,11.2,22.0,12.65167618,1.464,,
2277,2021-03-27,13.2,21.3,12.55430222,1.136,,
2278,2021-03-28,12.4,20.2,12.40964699,1.368,,
2279,2021-03-29,13.8,18.2,12.19632053,1.672,,
2280,2021-03-30,9.8,18.9,11.93506908,0.184,,
2281,2021-03-31,11.4,22.8,11.70059299,0.016,,
2282,2021-04-01,12.4,29.9,11.56360722,0.232,,
2283,2021-04-02,13.5,30.6,11.51297283,0.136,,
2284,2021-04-03,15.1,31.6,11.50126839,1.312,,
2285,2021-04-04,15.2,24.5,11.50060558,1.296,,
2286,2021-04-05,16.0,19.0,11.49483395,2.848,,
2287,2021-04-06,12.8,20.2,11.46395969,1.616,,
2288,2021-04-07,14.9,23.0,11.38868809,1.792,,
2289,2021-04-08,11.9,16.4,11.27811527,1.12,,
2290,2021-04-09,11.7,18.6,11.14348125,0.96,,
2291,2021-04-10,8.9,21.2,10.98974895,0.872,,
2292,2021-04-11,12.7,22.0,10.81997299,1.352,,
2293,2021-04-12,13.0,15.7,10.63897991,3.44,,
2294,2021-04-13,11.0,15.3,10.45710754,1.976,,
2295,2021-04-14,12.2,18.3,10.28784561,1.248,,
2296,2021-04-15,12.1,23.4,10.14134026,0.744,,
2297,2021-04-16,15.6,23.5,10.01673508,0.968,,
2298,2021-04-17,15.4,21.5,9.90784359,0.744,,
2299,2021-04-18,11.4,18.4,9.80524826,1.176,,
2300,2021-04-19,12.9,16.4,9.702578545,2.168,,
2301,2021-04-20,11.2,19.4,9.598280907,1.976,,
2302,2021-04-21,12.0,20.8,9.494164467,1.896,,
2303,2021-04-22,8.5,19.6,9.393158913,1.128,,
2304,2021-04-23,12.8,18.2,9.297883034,0.792,,
2305,2021-04-24,9.6,19.7,9.210002899,0.72,,
2306,2021-04-25,15.1,22.3,9.130331039,1.552,,
2307,2021-04-26,10.5,21.7,9.058904648,2.112,,
2308,2021-04-27,15.4,17.7,8.993947983,1.96,,
2309,2021-04-28,8.1,18.1,8.931713104,1.896,,
2310,2021-04-29,7.1,18.9,8.866534233,1.08,,
2311,2021-04-30,11.2,19.8,8.792807579,0.864,,
2312,2021-05-01,7.6,22.8,8.714595795,1.192,,
2313,2021-05-02,7.6,13.0,8.634907722,1.224,,
2314,2021-05-03,8.3,14.2,8.568789482,2.672,,
2315,2021-05-04,9.8,15.0,8.515591621,2.152,,
2316,2021-05-05,9.4,14.8,8.465438843,1.944,,
2317,2021-05-06,8.0,19.5,8.409453392,1.56,,
2318,2021-05-07,10.2,20.1,8.355529785,1.216,,
2319,2021-05-08,15.1,21.1,8.312355995,0.92,,
2320,2021-05-09,12.6,19.6,8.274360657,1.2,,
2321,2021-05-10,12.6,14.0,8.240908623,1.992,,
2322,2021-05-11,7.2,14.5,8.211007118,2.04,,
2323,2021-05-12,7.8,17.1,8.183589935,1.312,,
2324,2021-05-13,10.3,14.8,8.158020973,1.664,,
2325,2021-05-14,10.4,14.5,8.13489151,1.04,,
2326,2021-05-15,6.6,14.7,8.116175652,0.968,,
2327,2021-05-16,4.5,15.3,8.100535393,1.12,,
2328,2021-05-17,4.5,18.0,8.088443756,1.784,,
2329,2021-05-18,5.1,18.5,8.079332352,2.104,,
2330,2021-05-19,5.5,19.4,8.072798729,1.528,,
2331,2021-05-20,8.1,17.7,8.067967415,1.648,,
2332,2021-05-21,10.3,15.8,8.064453125,1.408,,
2333,2021-05-22,9.4,13.7,8.061865807,0.976,,
2334,2021-05-23,9.1,13.6,8.059928894,0.8,,
2335,2021-05-24,9.4,13.5,8.058448792,1.088,,
2336,2021-05-25,10.9,13.8,8.057308197,1.488,,
2337,2021-05-26,5.5,16.0,8.056412697,2.272,,
2338,2021-05-27,5.4,18.5,8.055702209,1.192,,
2339,2021-05-28,5.9,17.1,8.055120468,0.848,,
2340,2021-05-29,12.1,17.6,8.054641724,1.144,,
2341,2021-05-30,7.2,17.1,8.054216385,0.712,,
2342,2021-05-31,8.1,17.1,8.053238869,1.192,,
2343,2021-06-01,12.4,14.6,8.049744606,0.856,,
2344,2021-06-02,9.3,11.2,8.049023628,0.832,,
2345,2021-06-03,8.4,15.6,8.191952705,1.248,,
2346,2021-06-04,10.5,14.1,8.273285866,1.064,,
2347,2021-06-05,9.3,13.8,8.258850098,1.312,,
2348,2021-06-06,4.1,14.6,8.174314499,1.624,,
2349,2021-06-07,6.0,13.3,8.2253685,1.272,,
2350,2021-06-08,7.9,11.8,8.298253059,0.864,,
2351,2021-06-09,4.5,12.6,8.424170494,0.96,,
2352,2021-06-10,2.0,15.3,8.51627636,1.224,,
2353,2021-06-11,3.9,16.7,8.574118614,1.488,,
2354,2021-06-12,4.5,16.9,8.612952232,1.4,,
2355,2021-06-13,4.2,15.3,8.660068512,1.48,,
2356,2021-06-14,5.7,16.4,8.770003319,1.0,,
2357,2021-06-15,10.4,15.2,8.917321205,1.112,,
2358,2021-06-16,11.6,18.4,9.027005196,0.8,,
2359,2021-06-17,13.0,17.9,9.089910507,1.512,,
2360,2021-06-18,10.2,14.6,9.143449783,1.96,,
2361,2021-06-19,4.6,16.9,9.23133564,2.184,,
2362,2021-06-20,6.4,17.8,9.365983963,1.568,,
2363,2021-06-21,12.8,16.9,9.54609108,0.912,,
2364,2021-06-22,6.9,12.0,9.724779129,0.672,,
2365,2021-06-23,8.1,13.0,9.838585854,0.928,,
2366,2021-06-24,9.0,14.4,9.968317032,1.2,,
2367,2021-06-25,10.1,14.9,10.09558105,1.96,,
2368,2021-06-26,10.2,15.9,10.22276497,2.128,,
2369,2021-06-27,7.9,13.8,10.36566925,2.408,,
2370,2021-06-28,6.2,13.1,10.52476311,0.848,,
2371,2021-06-29,1.7,12.5,10.66897488,1.032,,
2372,2021-06-30,2.2,15.4,10.78811455,1.376,,
2373,2021-07-01,3.0,15.2,10.89555931,1.632,,
2374,2021-07-02,9.8,17.4,11.00112438,2.136,,
2375,2021-07-03,10.2,15.1,11.12783241,2.536,,
2376,2021-07-04,7.7,10.3,11.25209236,2.88,,
2377,2021-07-05,6.5,14.5,11.36646366,0.472,,
