date_new,Public Holiday?,Min,Max,Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),CollinsPlaceNorth
2021-04-18,0,11.4,18.4,9.80524826,1.558534600668372,10319.056765079498
2021-04-19,0,12.9,16.4,9.702578545,1.558539638454335,4513.452986910939
2021-04-20,0,11.2,19.4,9.598280907000001,1.5591076547720768,3798.219056099653
2021-04-21,0,12.0,20.8,9.494164467000001,1.5570565431864694,10087.179278969765
2021-04-22,0,8.5,19.6,9.393158912999999,1.5560874263882707,11146.233286798
2021-04-23,0,12.8,18.2,9.297883034,1.5561082506857649,10245.418116986752
2021-04-24,0,9.6,19.7,9.210002899,1.5588224329509806,10680.931129932404
2021-04-25,1,15.1,22.3,9.130331039,1.559223035361231,9812.371033847332
2021-04-26,0,10.5,21.7,9.058904648,1.5712557685832478,4237.3119495511055
2021-04-27,0,15.4,17.7,8.993947983,1.56129959558118,3309.1109997481108
2021-04-28,0,8.1,18.1,8.931713104,1.5559986312369218,9233.597176015377
2021-04-29,0,7.1,18.9,8.866534233,1.5551586591253486,10676.766745090485
2021-04-30,0,11.2,19.8,8.792807579,1.5550345813689632,10422.335511267185
2021-05-01,0,7.6,22.8,8.714595795,1.554677123388286,11090.442320108414
2021-05-02,0,7.6,13.0,8.634907722000001,1.554467580146055,10139.997115135193
2021-05-03,0,8.3,14.2,8.568789482,1.5543711497608226,4423.542483329773
2021-05-04,0,9.8,15.0,8.515591621,1.5545502750803954,3102.185898080468
2021-05-05,0,9.4,14.8,8.465438843,1.5542929966392642,9655.326786994934
2021-05-06,0,8.0,19.5,8.409453392,1.5596959099453485,11070.4701795578
2021-05-07,0,10.2,20.1,8.355529785,1.5608575763687238,10597.1128744483
2021-05-08,0,15.1,21.1,8.312355995,1.5613734736947655,11625.420063316822
2021-05-09,0,12.6,19.6,8.274360657,1.5618195356190114,10671.214231967926
2021-05-10,0,12.6,14.0,8.240908623,1.5623242073589398,5012.561573207378
2021-05-11,0,7.2,14.5,8.211007118,1.5627587612468261,3733.9258036911483
2021-05-12,0,7.8,17.1,8.183589935,1.5627993664090605,10227.26455795765
2021-05-13,0,10.3,14.8,8.158020973,1.5557937305451264,11133.331924676895
2021-05-14,0,10.4,14.5,8.13489151,1.5539842926165746,10623.574069797993
2021-05-15,0,6.6,14.7,8.116175652,1.5573790529402014,11389.939894914627
2021-05-16,0,4.5,15.3,8.100535393,1.5613851150527678,10581.52646291256
2021-05-17,0,4.5,18.0,8.088443756,1.5556682285707009,4849.2885456085205
2021-05-18,0,5.1,18.5,8.079332352,1.5570407548775536,3535.9762638509274
2021-05-19,0,5.5,19.4,8.072798729,1.554837090270839,10123.117119312286
2021-05-20,0,8.1,17.7,8.067967415,1.5542787288053177,11207.872633695602
2021-05-21,0,10.3,15.8,8.064453125,1.5538537725427917,10561.83684206009
2021-05-22,0,9.4,13.7,8.061865807,1.554669523786298,11184.72492724657
2021-05-23,0,9.1,13.6,8.059928894,1.5537442893799576,9990.15489602089
2021-05-24,0,9.4,13.5,8.058448792,1.556946988547688,4006.9207506328817
2021-05-25,0,10.9,13.8,8.057308197000001,1.5536688913603591,3010.502416551113
2021-05-26,0,5.5,16.0,8.056412697,1.55308575288504,9394.779112935066
2021-05-27,0,5.4,18.5,8.055702209,1.5545265777457449,10696.934647321701
2021-05-28,0,5.9,17.1,8.055120468,1.553384362895904,10349.041670680046
2021-05-29,0,12.1,17.6,8.054641724,1.5561765315287812,11136.726610183716
2021-05-30,0,7.2,17.1,8.054216385,1.553215362270218,9754.889398097992
2021-05-31,0,8.1,17.1,8.053238869,1.5529624502426287,3762.1115927100177
2021-06-01,0,12.4,14.6,8.049744606,1.5527282648236045,3090.5466982722282
2021-06-02,0,9.3,11.2,8.049023627999999,1.5550547912946049,8953.733607947826
2021-06-03,0,8.4,15.6,8.191952705,1.5556792834950015,11071.866093814373
2021-06-04,0,10.5,14.1,8.273285866,1.5559744140922434,10487.355084002018
2021-06-05,0,9.3,13.8,8.258850098,1.5561547161385292,10937.90504103899
2021-06-06,0,4.1,14.6,8.174314499,1.5562779618617368,9903.254506349564
2021-06-07,0,6.0,13.3,8.2253685,1.5563583645286638,4408.389305740595
2021-06-08,0,7.9,11.8,8.298253059,1.5564065088997494,3215.1595746576786
2021-06-09,0,4.5,12.6,8.424170494,1.556433762360953,9149.295633882284
2021-06-10,0,2.0,15.3,8.51627636,1.5564404997493622,10735.191596210003
2021-06-11,0,3.9,16.7,8.574118614,1.5564330107004083,10246.864083945751
2021-06-12,0,4.5,16.9,8.612952232,1.5564225184741312,11066.499331831932
2021-06-13,0,4.2,15.3,8.660068512,1.5564020463366532,9764.224783241749
2021-06-14,1,5.7,16.4,8.770003319,1.5563797519491032,4009.5994044244285
2021-06-15,0,10.4,15.2,8.917321205,1.5563592349645223,2544.4842279702425
2021-06-16,0,11.6,18.4,9.027005196000001,1.5563433179218575,8230.744567036629
2021-06-17,0,13.0,17.9,9.089910507,1.5563398117932483,9763.965621471405
2021-06-18,0,10.2,14.6,9.143449783,1.5563744086234117,9583.54676258564
2021-06-19,0,4.6,16.9,9.23133564,1.556369155434833,10509.734203398228
2021-06-20,0,6.4,17.8,9.365983963,1.5563990209940453,8999.844381988049
2021-06-21,0,12.8,16.9,9.54609108,1.5564348564813641,3515.047004401684
2021-06-22,0,6.9,12.0,9.724779129,1.5564721976727376,2274.1594536677003
2021-06-23,0,8.1,13.0,9.838585854,1.556468658170061,8568.249383360147
2021-06-24,0,9.0,14.4,9.968317032,1.553125919095715,10017.44362938404
2021-06-25,0,10.1,14.9,10.09558105,1.5601099390753277,9061.294084757566
2021-06-26,0,10.2,15.9,10.22276497,1.561142529316459,10229.992986381054
2021-06-27,0,7.9,13.8,10.36566925,1.5565468418975077,9505.506813526154
2021-06-28,0,6.2,13.1,10.52476311,1.5555060173857571,3569.0199457108974
2021-06-29,0,1.7,12.5,10.66897488,1.5550154312362714,2749.599368304014
2021-06-30,0,2.2,15.4,10.78811455,1.5518347485899882,9474.9857878685
2021-07-01,0,3.0,15.2,10.89555931,1.5512357002973522,11108.655942380428
2021-07-02,0,9.8,17.4,11.00112438,1.5513981839389777,10269.69145309925
2021-07-03,0,10.2,15.1,11.12783241,1.5514756047797988,11098.058116853237
2021-07-04,0,7.7,10.3,11.25209236,1.5512363026733649,9887.22095733881
2021-07-05,0,6.5,14.5,11.36646366,1.5528680169848483,3863.5556292831893
2021-07-06,0,8.9,12.5,11.46316719,1.5529289098231611,3258.2616251409054
2021-07-07,0,8.1,13.1,11.54307461,1.5527911742669982,9482.28458416462
2021-07-08,0,8.9,11.8,11.603120800000001,1.5526489439715074,10764.817234635353
2021-07-09,0,4.9,15.7,11.652174,1.5525293376064708,10314.87792056799
2021-07-10,0,5.7,17.2,11.69258881,1.5523910522576445,11281.550211668015
2021-07-11,0,6.4,16.9,11.72402,1.5551577763967341,9790.956263184547
2021-07-12,0,7.3,11.4,11.75116539,1.5555171381123647,3685.112739861011
2021-07-13,0,9.0,14.2,11.77812386,1.5527206252531256,2876.0210937410593
2021-07-14,0,8.7,15.1,11.79970455,1.5522175224168306,9206.793953865767
2021-07-15,0,7.7,14.2,11.81694603,1.5520929817473212,10740.61730915308
2021-07-16,0,6.2,14.7,11.83403587,1.5520365107161096,10308.63468015194
2021-07-17,0,4.2,11.5,11.85100842,1.5505987246645645,10752.86687386036
2021-07-18,0,3.1,12.8,11.87024307,1.551722142308242,9173.099030733109
2021-07-19,0,4.0,12.5,11.88867092,1.5518631402991885,3356.025119662285
2021-07-20,0,8.2,15.3,11.90900421,1.5518550154512394,2562.327182173729
2021-07-21,0,7.6,13.8,11.92953968,1.5546608777862705,8422.588789463043
2021-07-22,0,7.2,12.9,11.94863415,1.5551321594948817,9884.049840569496
2021-07-23,0,8.1,13.3,11.96679592,1.5523316998523862,9860.70081102848
2021-07-24,0,8.1,12.0,11.98438644,1.551867565349088,10718.35386711359
2021-07-25,0,6.1,13.5,12.00046539,1.551789850990749,9570.321726322174
2021-07-26,0,4.3,12.2,12.01399517,1.551779446667834,3620.856748908758
2021-07-27,0,5.0,12.8,12.02508163,1.5517818771873833,2736.6437824219465
2021-07-28,0,7.4,13.5,12.03422737,1.5517985010957682,9226.996892988682
2021-07-29,0,9.6,15.6,12.041944500000001,1.5518254009590513,10474.239051401615
2021-07-30,0,8.6,16.3,12.04881668,1.5518583269921598,10152.043132185936
2021-07-31,0,8.0,14.2,12.05461788,1.5519114642917666,11066.984286904335
2021-08-01,0,5.7,16.4,12.06091595,1.5495273116034198,10150.449231684208
2021-08-02,0,5.7,16.4,12.06690979,1.5491815975250411,3900.8526785671706
2021-08-03,0,9.0,18.2,12.07227421,1.5496391857533067,2782.365813806653
2021-08-04,0,7.5,16.0,12.07810593,1.5518149492074584,8989.187605500221
2021-08-05,0,5.1,10.5,12.08407784,1.5501482136249478,10254.190687298775
2021-08-06,0,4.7,11.3,12.08990002,1.5497419096440606,9676.454588830471
2021-08-07,0,5.5,12.8,12.09551907,1.549947372329585,10634.649064421654
2021-08-08,0,3.3,12.7,12.10107231,1.5496244697379489,9420.239254236221
2021-08-09,0,4.7,14.9,12.10643005,1.5493096751064086,3660.231541484594
2021-08-10,0,8.9,15.8,12.11149979,1.5490845765671102,2570.7780248373747
2021-08-11,0,5.7,14.8,12.11601448,1.5489486739658294,8317.720035761595
2021-08-12,0,4.3,15.8,12.1204052,1.5488891003319722,9880.832007944584
2021-08-13,0,9.4,15.9,12.12477016,1.548839026131816,9129.463084757328
2021-08-14,0,11.4,18.1,12.12853241,1.5519796748149293,10099.0484431386
2021-08-15,0,10.7,18.1,12.13189125,1.5525341357284868,8991.822046071291
2021-08-16,0,7.4,14.9,12.13496685,1.5526611395188468,3000.4896515011787
2021-08-17,0,10.7,15.0,12.13786411,1.552725217288695,1907.2083544358609
2021-08-18,0,9.5,16.3,12.14069843,1.5527700417354318,8967.464732646942
2021-08-19,0,10.0,17.2,12.14340305,1.552813998114725,10417.380293726921
2021-08-20,0,9.7,12.7,12.14604282,1.5528515016495548,9587.429740011692
2021-08-21,0,9.6,15.7,12.14858055,1.552885000522492,10412.49626225233
2021-08-22,0,8.5,14.1,12.15097046,1.5529147885498669,9564.937167823315
2021-08-23,0,5.8,11.1,12.15322876,1.5529332833867968,3096.1264623105526
2021-08-24,0,6.8,11.5,12.15545559,1.552957141091454,2307.615931287408
2021-08-25,0,6.3,12.4,12.1576376,1.5529732662579618,8547.93744057417
2021-08-26,0,3.6,13.0,12.15967178,1.552986888709792,10233.804777741432
2021-08-27,0,6.1,14.5,12.16157436,1.5529902729906346,10232.117445528507
2021-08-28,0,8.8,20.7,12.16338158,1.5529943401350519,10946.777716755867
2021-08-29,0,8.5,17.6,12.16510105,1.5529955526134904,10047.677686214447
2021-08-30,0,9.2,19.3,12.16672134,1.552988377308613,3379.579921424389
2021-08-31,0,12.0,19.8,12.16824913,1.5529771382354864,2451.1434458494186
