Date,Time,Location,Value
12-04-2020,07:00,Brooklyn,6.3
12-04-2020,08:00,Brooklyn,6.6
12-04-2020,09:00,Brooklyn,5.6
12-04-2020,10:00,Brooklyn,5.5
12-04-2020,11:00,Brooklyn,5.5
12-04-2020,12:00,Brooklyn,5.8
12-04-2020,13:00,Brooklyn,5.4
12-04-2020,14:00,Brooklyn,4.9
12-04-2020,15:00,Brooklyn,5.4
12-04-2020,16:00,Brooklyn,NULL
12-04-2020,17:00,Brooklyn,5.3
12-04-2020,18:00,Brooklyn,5.5
12-04-2020,19:00,Brooklyn,5.3
12-04-2020,20:00,Brooklyn,4.9
12-04-2020,21:00,Brooklyn,4.9
12-04-2020,22:00,Brooklyn,5
12-04-2020,23:00,Brooklyn,5.1
13-04-2020,00:00,Brooklyn,4.8
13-04-2020,01:00,Brooklyn,4.7
13-04-2020,02:00,Brooklyn,4.9
13-04-2020,03:00,Brooklyn,4.9
13-04-2020,04:00,Brooklyn,5.2
13-04-2020,05:00,Brooklyn,5.3
13-04-2020,06:00,Brooklyn,5.7
13-04-2020,07:00,Brooklyn,5.5
13-04-2020,08:00,Brooklyn,6
13-04-2020,09:00,Brooklyn,8.5
13-04-2020,10:00,Brooklyn,9.9
13-04-2020,11:00,Brooklyn,9.9
13-04-2020,12:00,Brooklyn,13.4
13-04-2020,13:00,Brooklyn,13.9
13-04-2020,14:00,Brooklyn,10.8
13-04-2020,15:00,Brooklyn,8.8
13-04-2020,16:00,Brooklyn,NULL
13-04-2020,17:00,Brooklyn,7.8
13-04-2020,18:00,Brooklyn,7.5
13-04-2020,19:00,Brooklyn,7.8
13-04-2020,20:00,Brooklyn,8
13-04-2020,21:00,Brooklyn,8.3
13-04-2020,22:00,Brooklyn,11
13-04-2020,23:00,Brooklyn,10.3
14-04-2020,00:00,Brooklyn,9.1
14-04-2020,01:00,Brooklyn,9.1
14-04-2020,02:00,Brooklyn,NULL
14-04-2020,03:00,Brooklyn,NULL
14-04-2020,04:00,Brooklyn,NULL
14-04-2020,05:00,Brooklyn,NULL
14-04-2020,06:00,Brooklyn,10.7
14-04-2020,07:00,Brooklyn,9.6
14-04-2020,08:00,Brooklyn,9.2
14-04-2020,09:00,Brooklyn,8.9
14-04-2020,10:00,Brooklyn,8.3
14-04-2020,11:00,Brooklyn,8.7
14-04-2020,12:00,Brooklyn,9.1
14-04-2020,13:00,Brooklyn,9
14-04-2020,14:00,Brooklyn,9
14-04-2020,15:00,Brooklyn,NULL
14-04-2020,16:00,Brooklyn,NULL
14-04-2020,17:00,Brooklyn,9.8
14-04-2020,18:00,Brooklyn,9.5
14-04-2020,19:00,Brooklyn,9.9
14-04-2020,20:00,Brooklyn,11
14-04-2020,21:00,Brooklyn,12.2
14-04-2020,22:00,Brooklyn,13.6
14-04-2020,23:00,Brooklyn,12.4
15-04-2020,00:00,Brooklyn,10.9
15-04-2020,01:00,Brooklyn,9.5
15-04-2020,02:00,Brooklyn,9.1
15-04-2020,03:00,Brooklyn,8.5
15-04-2020,04:00,Brooklyn,9.7
15-04-2020,05:00,Brooklyn,10.4
15-04-2020,06:00,Brooklyn,8.9
15-04-2020,07:00,Brooklyn,8.1
15-04-2020,08:00,Brooklyn,7.9
15-04-2020,09:00,Brooklyn,7.2
15-04-2020,10:00,Brooklyn,6.7
15-04-2020,11:00,Brooklyn,6.3
15-04-2020,12:00,Brooklyn,6.2
15-04-2020,13:00,Brooklyn,5.7
15-04-2020,14:00,Brooklyn,5.3
15-04-2020,15:00,Brooklyn,NULL
15-04-2020,16:00,Brooklyn,NULL
15-04-2020,17:00,Brooklyn,5.9
15-04-2020,18:00,Brooklyn,5.9
15-04-2020,19:00,Brooklyn,5.4
15-04-2020,20:00,Brooklyn,5.8
15-04-2020,21:00,Brooklyn,7.1
15-04-2020,22:00,Brooklyn,8.5
15-04-2020,23:00,Brooklyn,8
16-04-2020,00:00,Brooklyn,6.9
16-04-2020,01:00,Brooklyn,6.2
16-04-2020,02:00,Brooklyn,6.9
16-04-2020,03:00,Brooklyn,6.4
16-04-2020,04:00,Brooklyn,5.9
16-04-2020,05:00,Brooklyn,6.1
16-04-2020,06:00,Brooklyn,6.9
16-04-2020,07:00,Brooklyn,7.2
16-04-2020,08:00,Brooklyn,7.5
16-04-2020,09:00,Brooklyn,6.6
16-04-2020,10:00,Brooklyn,6
16-04-2020,11:00,Brooklyn,6.5
16-04-2020,12:00,Brooklyn,6.7
16-04-2020,13:00,Brooklyn,7.1
16-04-2020,14:00,Brooklyn,7.3
16-04-2020,15:00,Brooklyn,NULL
16-04-2020,16:00,Brooklyn,NULL
16-04-2020,17:00,Brooklyn,5.9
16-04-2020,18:00,Brooklyn,5.4
16-04-2020,19:00,Brooklyn,5.3
16-04-2020,20:00,Brooklyn,5.7
16-04-2020,21:00,Brooklyn,6.5
16-04-2020,22:00,Brooklyn,6.5
16-04-2020,23:00,Brooklyn,5.6
17-04-2020,00:00,Brooklyn,5.4
17-04-2020,01:00,Brooklyn,5.4
17-04-2020,02:00,Brooklyn,5.9
17-04-2020,03:00,Brooklyn,5.5
17-04-2020,04:00,Brooklyn,5.6
17-04-2020,05:00,Brooklyn,6
17-04-2020,06:00,Brooklyn,5.4
17-04-2020,07:00,Brooklyn,5.4
17-04-2020,08:00,Brooklyn,5.3
17-04-2020,09:00,Brooklyn,6
17-04-2020,10:00,Brooklyn,6.7
17-04-2020,11:00,Brooklyn,7
17-04-2020,12:00,Brooklyn,6.5
17-04-2020,13:00,Brooklyn,5.4
17-04-2020,14:00,Brooklyn,5.5
17-04-2020,15:00,Brooklyn,NULL
17-04-2020,16:00,Brooklyn,NULL
17-04-2020,17:00,Brooklyn,5.2
17-04-2020,18:00,Brooklyn,5.4
17-04-2020,19:00,Brooklyn,5.7
17-04-2020,20:00,Brooklyn,6.4
17-04-2020,21:00,Brooklyn,6.6
17-04-2020,22:00,Brooklyn,6
17-04-2020,23:00,Brooklyn,5.6
18-04-2020,00:00,Brooklyn,5.5
18-04-2020,01:00,Brooklyn,5
18-04-2020,02:00,Brooklyn,4.5
18-04-2020,03:00,Brooklyn,4.8
18-04-2020,04:00,Brooklyn,4.7
18-04-2020,05:00,Brooklyn,4.1
18-04-2020,06:00,Brooklyn,4.3
18-04-2020,07:00,Brooklyn,4.6
18-04-2020,08:00,Brooklyn,5.4
18-04-2020,09:00,Brooklyn,6
18-04-2020,10:00,Brooklyn,5.6
18-04-2020,11:00,Brooklyn,5.5
18-04-2020,12:00,Brooklyn,5.4
18-04-2020,13:00,Brooklyn,6.7
18-04-2020,14:00,Brooklyn,5.6
18-04-2020,15:00,Brooklyn,NULL
18-04-2020,16:00,Brooklyn,NULL
18-04-2020,17:00,Brooklyn,5.2
18-04-2020,18:00,Brooklyn,5.9
18-04-2020,19:00,Brooklyn,7
18-04-2020,20:00,Brooklyn,7
18-04-2020,21:00,Brooklyn,6.6
18-04-2020,22:00,Brooklyn,6.3
18-04-2020,23:00,Brooklyn,6.5
19-04-2020,00:00,Brooklyn,5.8
19-04-2020,01:00,Brooklyn,5.3
19-04-2020,02:00,Brooklyn,4.9
19-04-2020,03:00,Brooklyn,4.3
19-04-2020,04:00,Brooklyn,4.8
19-04-2020,05:00,Brooklyn,5.1
19-04-2020,06:00,Brooklyn,5.7
19-04-2020,07:00,Brooklyn,5.5
19-04-2020,08:00,Brooklyn,5.5
19-04-2020,09:00,Brooklyn,6.3
19-04-2020,10:00,Brooklyn,7.2
19-04-2020,11:00,Brooklyn,7.8
19-04-2020,12:00,Brooklyn,7.3
19-04-2020,13:00,Brooklyn,6.5
19-04-2020,14:00,Brooklyn,6.8
19-04-2020,15:00,Brooklyn,NULL
19-04-2020,16:00,Brooklyn,NULL
19-04-2020,17:00,Brooklyn,6.2
19-04-2020,18:00,Brooklyn,5.4
19-04-2020,19:00,Brooklyn,5.1
19-04-2020,20:00,Brooklyn,4.9
19-04-2020,21:00,Brooklyn,5.4
19-04-2020,22:00,Brooklyn,5
19-04-2020,23:00,Brooklyn,5.1
20-04-2020,00:00,Brooklyn,5.7
20-04-2020,01:00,Brooklyn,6.5
20-04-2020,02:00,Brooklyn,5.6
20-04-2020,03:00,Brooklyn,6.8
20-04-2020,04:00,Brooklyn,6.6
20-04-2020,05:00,Brooklyn,6.3
20-04-2020,06:00,Brooklyn,6.3
20-04-2020,07:00,Brooklyn,6.6
20-04-2020,08:00,Brooklyn,6.5
20-04-2020,09:00,Brooklyn,8
20-04-2020,10:00,Brooklyn,20.2
20-04-2020,11:00,Brooklyn,11.5
20-04-2020,12:00,Brooklyn,10.7
20-04-2020,13:00,Brooklyn,12.5
20-04-2020,14:00,Brooklyn,11.1
20-04-2020,15:00,Brooklyn,NULL
20-04-2020,16:00,Brooklyn,NULL
20-04-2020,17:00,Brooklyn,9.6
20-04-2020,18:00,Brooklyn,9.9
20-04-2020,19:00,Brooklyn,9.6
20-04-2020,20:00,Brooklyn,9.3
20-04-2020,21:00,Brooklyn,10.3
20-04-2020,22:00,Brooklyn,15.9
20-04-2020,23:00,Brooklyn,10.9
21-04-2020,00:00,Brooklyn,8.8
21-04-2020,01:00,Brooklyn,7.9
21-04-2020,02:00,Brooklyn,6
21-04-2020,03:00,Brooklyn,5.5
21-04-2020,04:00,Brooklyn,6.5
21-04-2020,05:00,Brooklyn,6.9
21-04-2020,06:00,Brooklyn,7.1
21-04-2020,07:00,Brooklyn,7.1
21-04-2020,08:00,Brooklyn,6.7
21-04-2020,09:00,Brooklyn,7.2
21-04-2020,10:00,Brooklyn,8.2
21-04-2020,11:00,Brooklyn,7.6
21-04-2020,12:00,Brooklyn,7.5
21-04-2020,13:00,Brooklyn,6.9
21-04-2020,14:00,Brooklyn,6.3
21-04-2020,15:00,Brooklyn,NULL
21-04-2020,16:00,Brooklyn,NULL
21-04-2020,17:00,Brooklyn,6.4
21-04-2020,18:00,Brooklyn,7.1
21-04-2020,19:00,Brooklyn,7.1
21-04-2020,20:00,Brooklyn,7.3
21-04-2020,21:00,Brooklyn,9.6
21-04-2020,22:00,Brooklyn,12.2
21-04-2020,23:00,Brooklyn,9.3
22-04-2020,00:00,Brooklyn,9.1
22-04-2020,01:00,Brooklyn,7.2
22-04-2020,02:00,Brooklyn,6.3
22-04-2020,03:00,Brooklyn,6.7
22-04-2020,04:00,Brooklyn,5.1
22-04-2020,05:00,Brooklyn,5.4
22-04-2020,06:00,Brooklyn,6.9
22-04-2020,07:00,Brooklyn,6.8
22-04-2020,08:00,Brooklyn,7.6
22-04-2020,09:00,Brooklyn,9.1
22-04-2020,10:00,Brooklyn,9.2
22-04-2020,11:00,Brooklyn,10.7
22-04-2020,12:00,Brooklyn,10.7
22-04-2020,13:00,Brooklyn,10
22-04-2020,14:00,Brooklyn,10.9
22-04-2020,15:00,Brooklyn,NULL
22-04-2020,16:00,Brooklyn,NULL
22-04-2020,17:00,Brooklyn,12
22-04-2020,18:00,Brooklyn,9.8
22-04-2020,19:00,Brooklyn,9.8
22-04-2020,20:00,Brooklyn,9.3
22-04-2020,21:00,Brooklyn,9.7
22-04-2020,22:00,Brooklyn,9.4
22-04-2020,23:00,Brooklyn,9.9
23-04-2020,00:00,Brooklyn,9.3
23-04-2020,01:00,Brooklyn,8.4
23-04-2020,02:00,Brooklyn,9.1
23-04-2020,03:00,Brooklyn,8.9
23-04-2020,04:00,Brooklyn,9.2
23-04-2020,05:00,Brooklyn,9.6
23-04-2020,06:00,Brooklyn,9.9
23-04-2020,07:00,Brooklyn,10.1
23-04-2020,08:00,Brooklyn,9.5
23-04-2020,09:00,Brooklyn,9.2
23-04-2020,10:00,Brooklyn,8.8
23-04-2020,11:00,Brooklyn,7.8
23-04-2020,12:00,Brooklyn,7.2
23-04-2020,13:00,Brooklyn,7.5
23-04-2020,14:00,Brooklyn,7.5
23-04-2020,15:00,Brooklyn,NULL
23-04-2020,16:00,Brooklyn,NULL
23-04-2020,17:00,Brooklyn,5.9
23-04-2020,18:00,Brooklyn,6.3
23-04-2020,19:00,Brooklyn,6.1
23-04-2020,20:00,Brooklyn,6.4
23-04-2020,21:00,Brooklyn,7.4
23-04-2020,22:00,Brooklyn,7.8
23-04-2020,23:00,Brooklyn,7.9
24-04-2020,00:00,Brooklyn,6.5
24-04-2020,01:00,Brooklyn,6.5
24-04-2020,02:00,Brooklyn,6.1
24-04-2020,03:00,Brooklyn,6
24-04-2020,04:00,Brooklyn,6.3
24-04-2020,05:00,Brooklyn,6.5
24-04-2020,06:00,Brooklyn,6.5
24-04-2020,07:00,Brooklyn,7.4
24-04-2020,08:00,Brooklyn,10
24-04-2020,09:00,Brooklyn,13.4
24-04-2020,10:00,Brooklyn,17.5
24-04-2020,11:00,Brooklyn,19.9
24-04-2020,12:00,Brooklyn,NULL
24-04-2020,13:00,Brooklyn,NULL
24-04-2020,14:00,Brooklyn,NULL
24-04-2020,15:00,Brooklyn,NULL
24-04-2020,16:00,Brooklyn,NULL
24-04-2020,17:00,Brooklyn,NULL
24-04-2020,18:00,Brooklyn,NULL
24-04-2020,19:00,Brooklyn,NULL
24-04-2020,20:00,Brooklyn,NULL
24-04-2020,21:00,Brooklyn,NULL
24-04-2020,22:00,Brooklyn,NULL
24-04-2020,23:00,Brooklyn,NULL
25-04-2020,00:00,Brooklyn,NULL
25-04-2020,01:00,Brooklyn,NULL
25-04-2020,02:00,Brooklyn,NULL
25-04-2020,03:00,Brooklyn,NULL
25-04-2020,04:00,Brooklyn,NULL
25-04-2020,05:00,Brooklyn,NULL
25-04-2020,06:00,Brooklyn,NULL
25-04-2020,07:00,Brooklyn,NULL
25-04-2020,08:00,Brooklyn,NULL
25-04-2020,09:00,Brooklyn,NULL
25-04-2020,10:00,Brooklyn,NULL
25-04-2020,11:00,Brooklyn,NULL
25-04-2020,12:00,Brooklyn,NULL
25-04-2020,13:00,Brooklyn,NULL
25-04-2020,14:00,Brooklyn,NULL
25-04-2020,15:00,Brooklyn,NULL
25-04-2020,16:00,Brooklyn,NULL
25-04-2020,17:00,Brooklyn,NULL
25-04-2020,18:00,Brooklyn,NULL
25-04-2020,19:00,Brooklyn,4.6
25-04-2020,20:00,Brooklyn,4.6
25-04-2020,21:00,Brooklyn,4.5
25-04-2020,22:00,Brooklyn,4.4
25-04-2020,23:00,Brooklyn,4.5
26-04-2020,00:00,Brooklyn,5.5
26-04-2020,01:00,Brooklyn,4.8
26-04-2020,02:00,Brooklyn,5.3
26-04-2020,03:00,Brooklyn,5.9
26-04-2020,04:00,Brooklyn,5
26-04-2020,05:00,Brooklyn,5.1
26-04-2020,06:00,Brooklyn,5.3
26-04-2020,07:00,Brooklyn,5.2
26-04-2020,08:00,Brooklyn,5.2
26-04-2020,09:00,Brooklyn,6
26-04-2020,10:00,Brooklyn,7.3
26-04-2020,11:00,Brooklyn,7.4
26-04-2020,12:00,Brooklyn,8.5
26-04-2020,13:00,Brooklyn,10.1
26-04-2020,14:00,Brooklyn,9.7
26-04-2020,15:00,Brooklyn,NULL
26-04-2020,16:00,Brooklyn,NULL
26-04-2020,17:00,Brooklyn,7.6
26-04-2020,18:00,Brooklyn,7.7
26-04-2020,19:00,Brooklyn,7.5
26-04-2020,20:00,Brooklyn,7.4
26-04-2020,21:00,Brooklyn,7.4
26-04-2020,22:00,Brooklyn,9
26-04-2020,23:00,Brooklyn,7.6
27-04-2020,00:00,Brooklyn,7.2
27-04-2020,01:00,Brooklyn,6
27-04-2020,02:00,Brooklyn,5.6
27-04-2020,03:00,Brooklyn,5.8
27-04-2020,04:00,Brooklyn,5.9
27-04-2020,05:00,Brooklyn,5.9
27-04-2020,06:00,Brooklyn,6.2
27-04-2020,07:00,Brooklyn,6.8
27-04-2020,08:00,Brooklyn,NULL
27-04-2020,09:00,Brooklyn,12.5
27-04-2020,10:00,Brooklyn,14.9
27-04-2020,11:00,Brooklyn,21.9
27-04-2020,12:00,Brooklyn,16.8
27-04-2020,13:00,Brooklyn,13
27-04-2020,14:00,Brooklyn,10.4
27-04-2020,15:00,Brooklyn,NULL
27-04-2020,16:00,Brooklyn,NULL
27-04-2020,17:00,Brooklyn,7.7
27-04-2020,18:00,Brooklyn,7.8
27-04-2020,19:00,Brooklyn,7.8
27-04-2020,20:00,Brooklyn,7.9
27-04-2020,21:00,Brooklyn,8.2
27-04-2020,22:00,Brooklyn,8.7
27-04-2020,23:00,Brooklyn,8.5
28-04-2020,00:00,Brooklyn,8.5
28-04-2020,01:00,Brooklyn,8.3
28-04-2020,02:00,Brooklyn,7.3
28-04-2020,03:00,Brooklyn,6.5
28-04-2020,04:00,Brooklyn,6.7
28-04-2020,05:00,Brooklyn,6.4
28-04-2020,06:00,Brooklyn,7.4
28-04-2020,07:00,Brooklyn,8.4
28-04-2020,08:00,Brooklyn,6.2
28-04-2020,09:00,Brooklyn,5.6
28-04-2020,10:00,Brooklyn,5.9
28-04-2020,11:00,Brooklyn,6.3
28-04-2020,12:00,Brooklyn,NULL
28-04-2020,13:00,Brooklyn,NULL
28-04-2020,14:00,Brooklyn,NULL
28-04-2020,15:00,Brooklyn,NULL
28-04-2020,16:00,Brooklyn,NULL
28-04-2020,17:00,Brooklyn,NULL
28-04-2020,18:00,Brooklyn,NULL
28-04-2020,19:00,Brooklyn,NULL
28-04-2020,20:00,Brooklyn,NULL
28-04-2020,21:00,Brooklyn,NULL
28-04-2020,22:00,Brooklyn,NULL
28-04-2020,23:00,Brooklyn,5.9
29-04-2020,00:00,Brooklyn,4.8
29-04-2020,01:00,Brooklyn,5.5
29-04-2020,02:00,Brooklyn,4.2
29-04-2020,03:00,Brooklyn,4
29-04-2020,04:00,Brooklyn,4.6
29-04-2020,05:00,Brooklyn,4.9
29-04-2020,06:00,Brooklyn,4.6
29-04-2020,07:00,Brooklyn,4.6
29-04-2020,08:00,Brooklyn,5.6
29-04-2020,09:00,Brooklyn,6.8
29-04-2020,10:00,Brooklyn,5.6
29-04-2020,11:00,Brooklyn,NULL
29-04-2020,12:00,Brooklyn,NULL
29-04-2020,13:00,Brooklyn,NULL
29-04-2020,14:00,Brooklyn,NULL
29-04-2020,15:00,Brooklyn,NULL
29-04-2020,16:00,Brooklyn,NULL
29-04-2020,17:00,Brooklyn,NULL
29-04-2020,18:00,Brooklyn,4.8
29-04-2020,19:00,Brooklyn,5.7
29-04-2020,20:00,Brooklyn,5.8
29-04-2020,21:00,Brooklyn,5.8
29-04-2020,22:00,Brooklyn,5.7
29-04-2020,23:00,Brooklyn,5.6
30-04-2020,00:00,Brooklyn,5.1
30-04-2020,01:00,Brooklyn,5.3
30-04-2020,02:00,Brooklyn,5
30-04-2020,03:00,Brooklyn,4.6
30-04-2020,04:00,Brooklyn,4.4
30-04-2020,05:00,Brooklyn,4.2
30-04-2020,06:00,Brooklyn,4.2
30-04-2020,07:00,Brooklyn,4.1
30-04-2020,08:00,Brooklyn,4.2
30-04-2020,09:00,Brooklyn,4.3
30-04-2020,10:00,Brooklyn,4.7
30-04-2020,11:00,Brooklyn,4.5
30-04-2020,12:00,Brooklyn,3.5
30-04-2020,13:00,Brooklyn,3.6
30-04-2020,14:00,Brooklyn,3.6
30-04-2020,15:00,Brooklyn,NULL
30-04-2020,16:00,Brooklyn,NULL
30-04-2020,17:00,Brooklyn,3.4
30-04-2020,18:00,Brooklyn,3.3
30-04-2020,19:00,Brooklyn,3.3
30-04-2020,20:00,Brooklyn,3.5
30-04-2020,21:00,Brooklyn,5
30-04-2020,22:00,Brooklyn,5.8
30-04-2020,23:00,Brooklyn,5.9
01-05-2020,00:00,Brooklyn,5.4
01-05-2020,01:00,Brooklyn,4.7
01-05-2020,02:00,Brooklyn,4.4
01-05-2020,03:00,Brooklyn,4.3
01-05-2020,04:00,Brooklyn,4.5
01-05-2020,05:00,Brooklyn,4.5
01-05-2020,06:00,Brooklyn,4.4
01-05-2020,07:00,Brooklyn,4.1
01-05-2020,08:00,Brooklyn,4.4
01-05-2020,09:00,Brooklyn,4.4
01-05-2020,10:00,Brooklyn,4.4
01-05-2020,11:00,Brooklyn,4.8
01-05-2020,12:00,Brooklyn,6.1
01-05-2020,13:00,Brooklyn,7.3
01-05-2020,14:00,Brooklyn,5
01-05-2020,15:00,Brooklyn,NULL
01-05-2020,16:00,Brooklyn,NULL
01-05-2020,17:00,Brooklyn,5.2
01-05-2020,18:00,Brooklyn,5.6
01-05-2020,19:00,Brooklyn,6
01-05-2020,20:00,Brooklyn,5.7
01-05-2020,21:00,Brooklyn,6.2
01-05-2020,22:00,Brooklyn,6.2
01-05-2020,23:00,Brooklyn,5.7
02-05-2020,00:00,Brooklyn,5.4
02-05-2020,01:00,Brooklyn,4.6
02-05-2020,02:00,Brooklyn,4.4
02-05-2020,03:00,Brooklyn,4.3
02-05-2020,04:00,Brooklyn,4.2
02-05-2020,05:00,Brooklyn,4.3
02-05-2020,06:00,Brooklyn,4.4
02-05-2020,07:00,Brooklyn,4.7
02-05-2020,08:00,Brooklyn,4.7
02-05-2020,09:00,Brooklyn,5.4
02-05-2020,10:00,Brooklyn,5.8
02-05-2020,11:00,Brooklyn,6
02-05-2020,12:00,Brooklyn,5.8
02-05-2020,13:00,Brooklyn,6.5
02-05-2020,14:00,Brooklyn,7.4
02-05-2020,15:00,Brooklyn,NULL
02-05-2020,16:00,Brooklyn,NULL
02-05-2020,17:00,Brooklyn,7.7
02-05-2020,18:00,Brooklyn,8.3
02-05-2020,19:00,Brooklyn,8.3
02-05-2020,20:00,Brooklyn,8.4
02-05-2020,21:00,Brooklyn,8.4
02-05-2020,22:00,Brooklyn,8.4
02-05-2020,23:00,Brooklyn,8.5
03-05-2020,00:00,Brooklyn,8.1
03-05-2020,01:00,Brooklyn,7.3
03-05-2020,02:00,Brooklyn,6.5
03-05-2020,03:00,Brooklyn,6.5
03-05-2020,04:00,Brooklyn,6.2
03-05-2020,05:00,Brooklyn,6.1
03-05-2020,06:00,Brooklyn,5.9
03-05-2020,07:00,Brooklyn,5.9
03-05-2020,08:00,Brooklyn,5.4
03-05-2020,09:00,Brooklyn,5.7
03-05-2020,10:00,Brooklyn,6.4
03-05-2020,11:00,Brooklyn,6.2
03-05-2020,12:00,Brooklyn,NULL
03-05-2020,13:00,Brooklyn,NULL
03-05-2020,14:00,Brooklyn,NULL
03-05-2020,15:00,Brooklyn,NULL
03-05-2020,16:00,Brooklyn,NULL
03-05-2020,17:00,Brooklyn,NULL
03-05-2020,18:00,Brooklyn,NULL
03-05-2020,19:00,Brooklyn,NULL
03-05-2020,20:00,Brooklyn,5.1
03-05-2020,21:00,Brooklyn,5.6
03-05-2020,22:00,Brooklyn,5.6
03-05-2020,23:00,Brooklyn,5.4
04-05-2020,00:00,Brooklyn,5.3
04-05-2020,01:00,Brooklyn,5.4
04-05-2020,02:00,Brooklyn,5.8
04-05-2020,03:00,Brooklyn,5.3
04-05-2020,04:00,Brooklyn,4.6
04-05-2020,05:00,Brooklyn,4.6
04-05-2020,06:00,Brooklyn,4.4
04-05-2020,07:00,Brooklyn,4.1
04-05-2020,08:00,Brooklyn,4.7
04-05-2020,09:00,Brooklyn,5
04-05-2020,10:00,Brooklyn,NULL
04-05-2020,11:00,Brooklyn,4.6
04-05-2020,12:00,Brooklyn,4.4
04-05-2020,13:00,Brooklyn,6.3
04-05-2020,14:00,Brooklyn,6
04-05-2020,15:00,Brooklyn,NULL
04-05-2020,16:00,Brooklyn,NULL
04-05-2020,17:00,Brooklyn,10.6
04-05-2020,18:00,Brooklyn,8.9
04-05-2020,19:00,Brooklyn,10.7
04-05-2020,20:00,Brooklyn,9.6
04-05-2020,21:00,Brooklyn,14.9
04-05-2020,22:00,Brooklyn,12.9
04-05-2020,23:00,Brooklyn,17.1
05-05-2020,00:00,Brooklyn,9.8
05-05-2020,01:00,Brooklyn,6.5
05-05-2020,02:00,Brooklyn,5.2
05-05-2020,03:00,Brooklyn,5.4
05-05-2020,04:00,Brooklyn,5.8
05-05-2020,05:00,Brooklyn,6.1
05-05-2020,06:00,Brooklyn,6.1
05-05-2020,07:00,Brooklyn,6.2
05-05-2020,08:00,Brooklyn,6.5
05-05-2020,09:00,Brooklyn,7.6
05-05-2020,10:00,Brooklyn,8.5
05-05-2020,11:00,Brooklyn,8.4
05-05-2020,12:00,Brooklyn,8
05-05-2020,13:00,Brooklyn,8.3
05-05-2020,14:00,Brooklyn,8.7
05-05-2020,15:00,Brooklyn,NULL
05-05-2020,16:00,Brooklyn,NULL
05-05-2020,17:00,Brooklyn,5.9
05-05-2020,18:00,Brooklyn,5.7
05-05-2020,19:00,Brooklyn,5.9
05-05-2020,20:00,Brooklyn,6.2
05-05-2020,21:00,Brooklyn,6.3
05-05-2020,22:00,Brooklyn,8.4
05-05-2020,23:00,Brooklyn,7.9
06-05-2020,00:00,Brooklyn,7
06-05-2020,01:00,Brooklyn,6.6
06-05-2020,02:00,Brooklyn,6.4
06-05-2020,03:00,Brooklyn,5.8
06-05-2020,04:00,Brooklyn,6.5
06-05-2020,05:00,Brooklyn,7
06-05-2020,06:00,Brooklyn,6.6
06-05-2020,07:00,Brooklyn,6
06-05-2020,08:00,Brooklyn,6.2
06-05-2020,09:00,Brooklyn,6
06-05-2020,10:00,Brooklyn,5.9
06-05-2020,11:00,Brooklyn,5.4
06-05-2020,12:00,Brooklyn,5
06-05-2020,13:00,Brooklyn,5.2
06-05-2020,14:00,Brooklyn,5
06-05-2020,15:00,Brooklyn,NULL
06-05-2020,16:00,Brooklyn,NULL
06-05-2020,17:00,Brooklyn,4.6
06-05-2020,18:00,Brooklyn,4.8
06-05-2020,19:00,Brooklyn,4.8
06-05-2020,20:00,Brooklyn,5.5
06-05-2020,21:00,Brooklyn,6.8
06-05-2020,22:00,Brooklyn,5.9
06-05-2020,23:00,Brooklyn,7.1
07-05-2020,00:00,Brooklyn,7.1
07-05-2020,01:00,Brooklyn,7.1
07-05-2020,02:00,Brooklyn,7.6
07-05-2020,03:00,Brooklyn,6.9
07-05-2020,04:00,Brooklyn,6.7
07-05-2020,05:00,Brooklyn,6.6
07-05-2020,06:00,Brooklyn,6
07-05-2020,07:00,Brooklyn,5.9
07-05-2020,08:00,Brooklyn,5.5
07-05-2020,09:00,Brooklyn,5.3
07-05-2020,10:00,Brooklyn,6.9
07-05-2020,11:00,Brooklyn,4.7
07-05-2020,12:00,Brooklyn,5.3
07-05-2020,13:00,Brooklyn,5.5
07-05-2020,14:00,Brooklyn,5.9
07-05-2020,15:00,Brooklyn,NULL
07-05-2020,16:00,Brooklyn,NULL
07-05-2020,17:00,Brooklyn,7.6
07-05-2020,18:00,Brooklyn,6.9
07-05-2020,19:00,Brooklyn,7
07-05-2020,20:00,Brooklyn,7.3
07-05-2020,21:00,Brooklyn,9
07-05-2020,22:00,Brooklyn,9.5
07-05-2020,23:00,Brooklyn,8.1
08-05-2020,00:00,Brooklyn,6.8
08-05-2020,01:00,Brooklyn,6
08-05-2020,02:00,Brooklyn,5.9
08-05-2020,03:00,Brooklyn,5.3
08-05-2020,04:00,Brooklyn,7.4
08-05-2020,05:00,Brooklyn,6.4
08-05-2020,06:00,Brooklyn,6.5
08-05-2020,07:00,Brooklyn,6.2
08-05-2020,08:00,Brooklyn,6.2
08-05-2020,09:00,Brooklyn,6.2
08-05-2020,10:00,Brooklyn,6.2
08-05-2020,11:00,Brooklyn,6.4
08-05-2020,12:00,Brooklyn,6.3
08-05-2020,13:00,Brooklyn,6.3
08-05-2020,14:00,Brooklyn,6.2
08-05-2020,15:00,Brooklyn,NULL
08-05-2020,16:00,Brooklyn,NULL
08-05-2020,17:00,Brooklyn,5.3
08-05-2020,18:00,Brooklyn,5.5
08-05-2020,19:00,Brooklyn,5.6
08-05-2020,20:00,Brooklyn,5.9
08-05-2020,21:00,Brooklyn,6.3
08-05-2020,22:00,Brooklyn,6.5
