Date,Time,Location,Value,New Value
28/06/20,0:00,Brooklyn,12.4,12.4
28/06/20,1:00,Brooklyn,13.4,13.4
28/06/20,2:00,Brooklyn,14.7,14.7
28/06/20,3:00,Brooklyn,12.0,12.0
28/06/20,4:00,Brooklyn,15.8,15.8
28/06/20,5:00,Brooklyn,10.6,10.6
28/06/20,6:00,Brooklyn,12.2,12.2
28/06/20,7:00,Brooklyn,13.3,13.3
28/06/20,8:00,Brooklyn,18.9,18.9
28/06/20,9:00,Brooklyn,17.4,17.4
28/06/20,10:00,Brooklyn,20.1,20.1
28/06/20,11:00,Brooklyn,22.9,22.9
28/06/20,12:00,Brooklyn,29.2,29.2
28/06/20,13:00,Brooklyn,20.5,20.5
28/06/20,14:00,Brooklyn,20.7,20.7
28/06/20,15:00,Brooklyn,,20.0
28/06/20,16:00,Brooklyn,,19.3
28/06/20,17:00,Brooklyn,18.6,18.6
28/06/20,18:00,Brooklyn,17.1,17.1
28/06/20,19:00,Brooklyn,17.3,17.3
28/06/20,20:00,Brooklyn,17.4,17.4
28/06/20,21:00,Brooklyn,19.4,19.4
28/06/20,22:00,Brooklyn,24.4,24.4
28/06/20,23:00,Brooklyn,21.3,21.3
29/06/20,0:00,Brooklyn,17.0,17.0
29/06/20,1:00,Brooklyn,23.9,23.9
29/06/20,2:00,Brooklyn,23.4,23.4
29/06/20,3:00,Brooklyn,20.0,20.0
29/06/20,4:00,Brooklyn,10.4,10.4
29/06/20,5:00,Brooklyn,7.3,7.3
29/06/20,6:00,Brooklyn,6.8,6.8
29/06/20,7:00,Brooklyn,7.1,7.1
29/06/20,8:00,Brooklyn,7.8,7.8
29/06/20,9:00,Brooklyn,9.7,9.7
29/06/20,10:00,Brooklyn,11.6,11.6
29/06/20,11:00,Brooklyn,12.4,12.4
29/06/20,12:00,Brooklyn,13.9,13.9
29/06/20,13:00,Brooklyn,16.7,16.7
29/06/20,14:00,Brooklyn,17.1,17.1
29/06/20,15:00,Brooklyn,,17.066666666666666
29/06/20,16:00,Brooklyn,,17.033333333333335
29/06/20,17:00,Brooklyn,17.0,17.0
29/06/20,18:00,Brooklyn,15.9,15.9
29/06/20,19:00,Brooklyn,16.3,16.3
29/06/20,20:00,Brooklyn,17.0,17.0
29/06/20,21:00,Brooklyn,19.6,19.6
29/06/20,22:00,Brooklyn,12.7,12.7
29/06/20,23:00,Brooklyn,13.4,13.4
30/06/20,0:00,Brooklyn,8.3,8.3
30/06/20,1:00,Brooklyn,8.9,8.9
30/06/20,2:00,Brooklyn,8.1,8.1
30/06/20,3:00,Brooklyn,7.1,7.1
30/06/20,4:00,Brooklyn,7.6,7.6
30/06/20,5:00,Brooklyn,7.2,7.2
30/06/20,6:00,Brooklyn,6.7,6.7
30/06/20,7:00,Brooklyn,6.3,6.3
30/06/20,8:00,Brooklyn,5.8,5.8
30/06/20,9:00,Brooklyn,7.1,7.1
30/06/20,10:00,Brooklyn,8.1,8.1
30/06/20,11:00,Brooklyn,8.0,8.0
30/06/20,12:00,Brooklyn,8.1,8.1
30/06/20,13:00,Brooklyn,7.1,7.1
30/06/20,14:00,Brooklyn,6.3,6.3
30/06/20,15:00,Brooklyn,,6.433333333333334
30/06/20,16:00,Brooklyn,,6.566666666666666
30/06/20,17:00,Brooklyn,6.7,6.7
30/06/20,18:00,Brooklyn,6.8,6.8
30/06/20,19:00,Brooklyn,7.3,7.3
30/06/20,20:00,Brooklyn,7.0,7.0
30/06/20,21:00,Brooklyn,6.6,6.6
30/06/20,22:00,Brooklyn,7.5,7.5
30/06/20,23:00,Brooklyn,10.0,10.0
01/07/20,0:00,Brooklyn,7.1,7.1
01/07/20,1:00,Brooklyn,6.9,6.9
01/07/20,2:00,Brooklyn,6.8,6.8
01/07/20,3:00,Brooklyn,6.5,6.5
01/07/20,4:00,Brooklyn,7.3,7.3
01/07/20,5:00,Brooklyn,6.9,6.9
01/07/20,6:00,Brooklyn,7.2,7.2
01/07/20,7:00,Brooklyn,6.9,6.9
01/07/20,8:00,Brooklyn,5.8,5.8
01/07/20,9:00,Brooklyn,6.0,6.0
01/07/20,10:00,Brooklyn,5.8,5.8
01/07/20,11:00,Brooklyn,5.2,5.2
01/07/20,12:00,Brooklyn,5.4,5.4
01/07/20,13:00,Brooklyn,5.7,5.7
01/07/20,14:00,Brooklyn,5.4,5.4
01/07/20,15:00,Brooklyn,,4.866666666666667
01/07/20,16:00,Brooklyn,,4.333333333333333
01/07/20,17:00,Brooklyn,3.8,3.8
01/07/20,18:00,Brooklyn,4.0,4.0
01/07/20,19:00,Brooklyn,4.1,4.1
01/07/20,20:00,Brooklyn,3.9,3.9
01/07/20,21:00,Brooklyn,4.6,4.6
01/07/20,22:00,Brooklyn,5.6,5.6
01/07/20,23:00,Brooklyn,10.5,10.5
02/07/20,0:00,Brooklyn,6.3,6.3
02/07/20,1:00,Brooklyn,6.2,6.2
02/07/20,2:00,Brooklyn,6.4,6.4
02/07/20,3:00,Brooklyn,,6.133333333333334
02/07/20,4:00,Brooklyn,,5.866666666666666
02/07/20,5:00,Brooklyn,5.6,5.6
02/07/20,6:00,Brooklyn,,5.55
02/07/20,7:00,Brooklyn,5.5,5.5
02/07/20,8:00,Brooklyn,6.3,6.3
02/07/20,9:00,Brooklyn,6.9,6.9
02/07/20,10:00,Brooklyn,6.7,6.7
02/07/20,11:00,Brooklyn,6.8,6.8
02/07/20,12:00,Brooklyn,5.8,5.8
02/07/20,13:00,Brooklyn,4.5,4.5
02/07/20,14:00,Brooklyn,4.3,4.3
02/07/20,15:00,Brooklyn,,4.433333333333334
02/07/20,16:00,Brooklyn,,4.566666666666666
02/07/20,17:00,Brooklyn,4.7,4.7
02/07/20,18:00,Brooklyn,4.8,4.8
02/07/20,19:00,Brooklyn,4.8,4.8
02/07/20,20:00,Brooklyn,5.2,5.2
02/07/20,21:00,Brooklyn,5.8,5.8
02/07/20,22:00,Brooklyn,6.2,6.2
02/07/20,23:00,Brooklyn,5.6,5.6
03/07/20,0:00,Brooklyn,6.9,6.9
03/07/20,1:00,Brooklyn,7.6,7.6
03/07/20,2:00,Brooklyn,6.6,6.6
03/07/20,3:00,Brooklyn,,6.4799999999999995
03/07/20,4:00,Brooklyn,,6.359999999999999
03/07/20,5:00,Brooklyn,,6.239999999999999
03/07/20,6:00,Brooklyn,,6.12
03/07/20,7:00,Brooklyn,,6.0
03/07/20,8:00,Brooklyn,,5.88
03/07/20,9:00,Brooklyn,,5.76
03/07/20,10:00,Brooklyn,,5.64
03/07/20,11:00,Brooklyn,,5.52
03/07/20,12:00,Brooklyn,,5.4
03/07/20,13:00,Brooklyn,,5.279999999999999
03/07/20,14:00,Brooklyn,,5.16
03/07/20,15:00,Brooklyn,,5.04
03/07/20,16:00,Brooklyn,,4.92
03/07/20,17:00,Brooklyn,4.8,4.8
03/07/20,18:00,Brooklyn,4.9,4.9
03/07/20,19:00,Brooklyn,4.8,4.8
03/07/20,20:00,Brooklyn,4.6,4.6
03/07/20,21:00,Brooklyn,4.6,4.6
03/07/20,22:00,Brooklyn,4.7,4.7
03/07/20,23:00,Brooklyn,4.9,4.9
04/07/20,0:00,Brooklyn,4.7,4.7
04/07/20,1:00,Brooklyn,4.5,4.5
04/07/20,2:00,Brooklyn,4.3,4.3
04/07/20,3:00,Brooklyn,4.3,4.3
04/07/20,4:00,Brooklyn,4.6,4.6
04/07/20,5:00,Brooklyn,4.8,4.8
04/07/20,6:00,Brooklyn,4.7,4.7
04/07/20,7:00,Brooklyn,4.5,4.5
04/07/20,8:00,Brooklyn,4.4,4.4
04/07/20,9:00,Brooklyn,4.7,4.7
04/07/20,10:00,Brooklyn,4.4,4.4
04/07/20,11:00,Brooklyn,4.2,4.2
04/07/20,12:00,Brooklyn,4.3,4.3
04/07/20,13:00,Brooklyn,,4.26
04/07/20,14:00,Brooklyn,,4.22
04/07/20,15:00,Brooklyn,,4.18
04/07/20,16:00,Brooklyn,,4.14
04/07/20,17:00,Brooklyn,4.1,4.1
04/07/20,18:00,Brooklyn,3.9,3.9
04/07/20,19:00,Brooklyn,3.8,3.8
04/07/20,20:00,Brooklyn,3.8,3.8
04/07/20,21:00,Brooklyn,3.9,3.9
04/07/20,22:00,Brooklyn,4.1,4.1
04/07/20,23:00,Brooklyn,4.0,4.0
05/07/20,0:00,Brooklyn,4.4,4.4
05/07/20,1:00,Brooklyn,4.3,4.3
05/07/20,2:00,Brooklyn,4.0,4.0
05/07/20,3:00,Brooklyn,4.3,4.3
05/07/20,4:00,Brooklyn,4.5,4.5
05/07/20,5:00,Brooklyn,4.4,4.4
05/07/20,6:00,Brooklyn,4.3,4.3
05/07/20,7:00,Brooklyn,4.7,4.7
05/07/20,8:00,Brooklyn,5.1,5.1
05/07/20,9:00,Brooklyn,5.5,5.5
05/07/20,10:00,Brooklyn,5.5,5.5
05/07/20,11:00,Brooklyn,5.9,5.9
05/07/20,12:00,Brooklyn,6.0,6.0
05/07/20,13:00,Brooklyn,4.7,4.7
05/07/20,14:00,Brooklyn,4.7,4.7
05/07/20,15:00,Brooklyn,,4.7
05/07/20,16:00,Brooklyn,,4.7
05/07/20,17:00,Brooklyn,4.7,4.7
05/07/20,18:00,Brooklyn,5.1,5.1
05/07/20,19:00,Brooklyn,5.0,5.0
05/07/20,20:00,Brooklyn,5.2,5.2
05/07/20,21:00,Brooklyn,5.8,5.8
05/07/20,22:00,Brooklyn,7.2,7.2
05/07/20,23:00,Brooklyn,7.5,7.5
06/07/20,0:00,Brooklyn,7.2,7.2
06/07/20,1:00,Brooklyn,6.6,6.6
06/07/20,2:00,Brooklyn,5.5,5.5
06/07/20,3:00,Brooklyn,4.4,4.4
06/07/20,4:00,Brooklyn,4.6,4.6
06/07/20,5:00,Brooklyn,5.2,5.2
06/07/20,6:00,Brooklyn,5.0,5.0
06/07/20,7:00,Brooklyn,5.7,5.7
06/07/20,8:00,Brooklyn,6.3,6.3
06/07/20,9:00,Brooklyn,6.4,6.4
06/07/20,10:00,Brooklyn,5.8,5.8
06/07/20,11:00,Brooklyn,6.6,6.6
06/07/20,12:00,Brooklyn,7.3,7.3
06/07/20,13:00,Brooklyn,6.2,6.2
06/07/20,14:00,Brooklyn,5.4,5.4
06/07/20,15:00,Brooklyn,,5.333333333333334
06/07/20,16:00,Brooklyn,,5.266666666666667
06/07/20,17:00,Brooklyn,5.2,5.2
06/07/20,18:00,Brooklyn,5.4,5.4
06/07/20,19:00,Brooklyn,5.0,5.0
06/07/20,20:00,Brooklyn,4.7,4.7
06/07/20,21:00,Brooklyn,5.2,5.2
06/07/20,22:00,Brooklyn,6.2,6.2
06/07/20,23:00,Brooklyn,16.7,16.7
07/07/20,0:00,Brooklyn,5.4,5.4
07/07/20,1:00,Brooklyn,5.5,5.5
07/07/20,2:00,Brooklyn,6.3,6.3
07/07/20,3:00,Brooklyn,,5.733333333333333
07/07/20,4:00,Brooklyn,,5.166666666666666
07/07/20,5:00,Brooklyn,4.6,4.6
07/07/20,6:00,Brooklyn,5.3,5.3
07/07/20,7:00,Brooklyn,5.8,5.8
07/07/20,8:00,Brooklyn,6.3,6.3
07/07/20,9:00,Brooklyn,6.7,6.7
07/07/20,10:00,Brooklyn,6.1,6.1
07/07/20,11:00,Brooklyn,8.6,8.6
07/07/20,12:00,Brooklyn,8.5,8.5
07/07/20,13:00,Brooklyn,10.5,10.5
07/07/20,14:00,Brooklyn,12.0,12.0
07/07/20,15:00,Brooklyn,,12.3
07/07/20,16:00,Brooklyn,,12.6
07/07/20,17:00,Brooklyn,12.9,12.9
07/07/20,18:00,Brooklyn,12.3,12.3
07/07/20,19:00,Brooklyn,13.5,13.5
07/07/20,20:00,Brooklyn,11.1,11.1
07/07/20,21:00,Brooklyn,15.6,15.6
07/07/20,22:00,Brooklyn,23.2,23.2
07/07/20,23:00,Brooklyn,26.8,26.8
08/07/20,0:00,Brooklyn,22.1,22.1
08/07/20,1:00,Brooklyn,17.3,17.3
08/07/20,2:00,Brooklyn,13.4,13.4
08/07/20,3:00,Brooklyn,8.9,8.9
08/07/20,4:00,Brooklyn,6.8,6.8
08/07/20,5:00,Brooklyn,6.4,6.4
08/07/20,6:00,Brooklyn,6.5,6.5
08/07/20,7:00,Brooklyn,7.1,7.1
08/07/20,8:00,Brooklyn,8.7,8.7
08/07/20,9:00,Brooklyn,13.5,13.5
08/07/20,10:00,Brooklyn,14.9,14.9
08/07/20,11:00,Brooklyn,11.3,11.3
08/07/20,12:00,Brooklyn,10.8,10.8
08/07/20,13:00,Brooklyn,10.9,10.9
08/07/20,14:00,Brooklyn,11.4,11.4
08/07/20,15:00,Brooklyn,,13.033333333333333
08/07/20,16:00,Brooklyn,,14.666666666666668
08/07/20,17:00,Brooklyn,16.3,16.3
08/07/20,18:00,Brooklyn,17.3,17.3
08/07/20,19:00,Brooklyn,14.1,14.1
08/07/20,20:00,Brooklyn,10.5,10.5
08/07/20,21:00,Brooklyn,9.1,9.1
08/07/20,22:00,Brooklyn,13.5,13.5
08/07/20,23:00,Brooklyn,12.8,12.8
09/07/20,0:00,Brooklyn,9.4,9.4
09/07/20,1:00,Brooklyn,8.6,8.6
09/07/20,2:00,Brooklyn,7.6,7.6
09/07/20,3:00,Brooklyn,7.2,7.2
09/07/20,4:00,Brooklyn,6.7,6.7
09/07/20,5:00,Brooklyn,6.3,6.3
09/07/20,6:00,Brooklyn,6.8,6.8
09/07/20,7:00,Brooklyn,8.0,8.0
09/07/20,8:00,Brooklyn,9.5,9.5
09/07/20,9:00,Brooklyn,9.5,9.5
09/07/20,10:00,Brooklyn,8.6,8.6
09/07/20,11:00,Brooklyn,9.8,9.8
09/07/20,12:00,Brooklyn,11.4,11.4
09/07/20,13:00,Brooklyn,19.4,19.4
09/07/20,14:00,Brooklyn,14.0,14.0
09/07/20,15:00,Brooklyn,,15.133333333333333
09/07/20,16:00,Brooklyn,,16.266666666666666
09/07/20,17:00,Brooklyn,17.4,17.4
09/07/20,18:00,Brooklyn,17.3,17.3
09/07/20,19:00,Brooklyn,16.4,16.4
09/07/20,20:00,Brooklyn,13.6,13.6
09/07/20,21:00,Brooklyn,19.3,19.3
09/07/20,22:00,Brooklyn,19.3,19.3
09/07/20,23:00,Brooklyn,17.5,17.5
10/07/20,0:00,Brooklyn,13.4,13.4
10/07/20,1:00,Brooklyn,12.1,12.1
10/07/20,2:00,Brooklyn,10.4,10.4
10/07/20,3:00,Brooklyn,7.8,7.8
10/07/20,4:00,Brooklyn,7.1,7.1
10/07/20,5:00,Brooklyn,7.8,7.8
10/07/20,6:00,Brooklyn,8.6,8.6
10/07/20,7:00,Brooklyn,7.1,7.1
10/07/20,8:00,Brooklyn,7.3,7.3
10/07/20,9:00,Brooklyn,10.0,10.0
10/07/20,10:00,Brooklyn,10.0,10.0
10/07/20,11:00,Brooklyn,12.9,12.9
10/07/20,12:00,Brooklyn,12.7,12.7
10/07/20,13:00,Brooklyn,9.5,9.5
10/07/20,14:00,Brooklyn,8.4,8.4
10/07/20,15:00,Brooklyn,,8.833333333333334
10/07/20,16:00,Brooklyn,,9.266666666666666
10/07/20,17:00,Brooklyn,9.7,9.7
10/07/20,18:00,Brooklyn,8.7,8.7
10/07/20,19:00,Brooklyn,8.9,8.9
10/07/20,20:00,Brooklyn,8.7,8.7
10/07/20,21:00,Brooklyn,7.7,7.7
10/07/20,22:00,Brooklyn,9.5,9.5
10/07/20,23:00,Brooklyn,11.3,11.3
11/07/20,0:00,Brooklyn,13.2,13.2
11/07/20,1:00,Brooklyn,15.0,15.0
11/07/20,2:00,Brooklyn,15.1,15.1
11/07/20,3:00,Brooklyn,17.1,17.1
11/07/20,4:00,Brooklyn,9.3,9.3
11/07/20,5:00,Brooklyn,6.1,6.1
11/07/20,6:00,Brooklyn,17.3,17.3
11/07/20,7:00,Brooklyn,13.1,13.1
11/07/20,8:00,Brooklyn,9.7,9.7
11/07/20,9:00,Brooklyn,11.7,11.7
11/07/20,10:00,Brooklyn,15.4,15.4
11/07/20,11:00,Brooklyn,17.9,17.9
11/07/20,12:00,Brooklyn,17.2,17.2
11/07/20,13:00,Brooklyn,19.2,19.2
11/07/20,14:00,Brooklyn,17.1,17.1
11/07/20,15:00,Brooklyn,,16.200000000000003
11/07/20,16:00,Brooklyn,,15.3
11/07/20,17:00,Brooklyn,14.4,14.4
11/07/20,18:00,Brooklyn,16.8,16.8
11/07/20,19:00,Brooklyn,19.0,19.0
11/07/20,20:00,Brooklyn,19.5,19.5
11/07/20,21:00,Brooklyn,16.7,16.7
11/07/20,22:00,Brooklyn,17.1,17.1
11/07/20,23:00,Brooklyn,17.5,17.5
12/07/20,0:00,Brooklyn,14.7,14.7
12/07/20,1:00,Brooklyn,10.8,10.8
12/07/20,2:00,Brooklyn,10.0,10.0
12/07/20,3:00,Brooklyn,7.6,7.6
12/07/20,4:00,Brooklyn,7.6,7.6
12/07/20,5:00,Brooklyn,6.8,6.8
12/07/20,6:00,Brooklyn,6.7,6.7
12/07/20,7:00,Brooklyn,7.6,7.6
12/07/20,8:00,Brooklyn,8.6,8.6
12/07/20,9:00,Brooklyn,8.8,8.8
12/07/20,10:00,Brooklyn,9.4,9.4
12/07/20,11:00,Brooklyn,9.1,9.1
12/07/20,12:00,Brooklyn,9.2,9.2
12/07/20,13:00,Brooklyn,10.3,10.3
12/07/20,14:00,Brooklyn,8.7,8.7
12/07/20,15:00,Brooklyn,,7.866666666666666
12/07/20,16:00,Brooklyn,,7.033333333333333
12/07/20,17:00,Brooklyn,6.2,6.2
12/07/20,18:00,Brooklyn,6.5,6.5
12/07/20,19:00,Brooklyn,6.3,6.3
12/07/20,20:00,Brooklyn,6.7,6.7
12/07/20,21:00,Brooklyn,6.6,6.6
12/07/20,22:00,Brooklyn,6.9,6.9
12/07/20,23:00,Brooklyn,7.2,7.2
13/07/20,0:00,Brooklyn,7.0,7.0
13/07/20,1:00,Brooklyn,6.7,6.7
13/07/20,2:00,Brooklyn,6.6,6.6
13/07/20,3:00,Brooklyn,6.3,6.3
13/07/20,4:00,Brooklyn,6.4,6.4
13/07/20,5:00,Brooklyn,6.5,6.5
13/07/20,6:00,Brooklyn,6.9,6.9
13/07/20,7:00,Brooklyn,8.0,8.0
13/07/20,8:00,Brooklyn,7.2,7.2
13/07/20,9:00,Brooklyn,7.1,7.1
13/07/20,10:00,Brooklyn,7.6,7.6
13/07/20,11:00,Brooklyn,6.8,6.8
13/07/20,12:00,Brooklyn,6.4,6.4
13/07/20,13:00,Brooklyn,6.2,6.2
13/07/20,14:00,Brooklyn,6.0,6.0
13/07/20,15:00,Brooklyn,,5.7
13/07/20,16:00,Brooklyn,,5.3999999999999995
13/07/20,17:00,Brooklyn,5.1,5.1
13/07/20,18:00,Brooklyn,5.3,5.3
13/07/20,19:00,Brooklyn,5.8,5.8
13/07/20,20:00,Brooklyn,5.7,5.7
13/07/20,21:00,Brooklyn,5.8,5.8
13/07/20,22:00,Brooklyn,5.8,5.8
13/07/20,23:00,Brooklyn,6.3,6.3
14/07/20,0:00,Brooklyn,5.9,5.9
14/07/20,1:00,Brooklyn,5.5,5.5
14/07/20,2:00,Brooklyn,4.9,4.9
14/07/20,3:00,Brooklyn,4.7,4.7
14/07/20,4:00,Brooklyn,4.7,4.7
14/07/20,5:00,Brooklyn,4.7,4.7
14/07/20,6:00,Brooklyn,5.2,5.2
14/07/20,7:00,Brooklyn,5.3,5.3
14/07/20,8:00,Brooklyn,5.7,5.7
14/07/20,9:00,Brooklyn,5.9,5.9
14/07/20,10:00,Brooklyn,5.2,5.2
14/07/20,11:00,Brooklyn,5.6,5.6
14/07/20,12:00,Brooklyn,6.1,6.1
14/07/20,13:00,Brooklyn,5.9,5.9
14/07/20,14:00,Brooklyn,6.0,6.0
14/07/20,15:00,Brooklyn,,5.833333333333333
14/07/20,16:00,Brooklyn,,5.666666666666667
14/07/20,17:00,Brooklyn,5.5,5.5
14/07/20,18:00,Brooklyn,4.8,4.8
14/07/20,19:00,Brooklyn,4.8,4.8
14/07/20,20:00,Brooklyn,5.1,5.1
14/07/20,21:00,Brooklyn,5.6,5.6
14/07/20,22:00,Brooklyn,5.8,5.8
14/07/20,23:00,Brooklyn,6.0,6.0
15/07/20,0:00,Brooklyn,6.5,6.5
15/07/20,1:00,Brooklyn,7.0,7.0
15/07/20,2:00,Brooklyn,6.2,6.2
15/07/20,3:00,Brooklyn,,6.25
15/07/20,4:00,Brooklyn,6.3,6.3
15/07/20,5:00,Brooklyn,6.3,6.3
15/07/20,6:00,Brooklyn,7.3,7.3
15/07/20,7:00,Brooklyn,6.5,6.5
15/07/20,8:00,Brooklyn,8.0,8.0
15/07/20,9:00,Brooklyn,8.9,8.9
15/07/20,10:00,Brooklyn,8.4,8.4
15/07/20,11:00,Brooklyn,7.3,7.3
15/07/20,12:00,Brooklyn,7.8,7.8
15/07/20,13:00,Brooklyn,8.4,8.4
15/07/20,14:00,Brooklyn,8.1,8.1
15/07/20,15:00,Brooklyn,10.1,10.1
15/07/20,16:00,Brooklyn,,12.0
15/07/20,17:00,Brooklyn,13.9,13.9
15/07/20,18:00,Brooklyn,16.1,16.1
15/07/20,19:00,Brooklyn,11.2,11.2
15/07/20,20:00,Brooklyn,12.8,12.8
15/07/20,21:00,Brooklyn,13.5,13.5
15/07/20,22:00,Brooklyn,19.2,19.2
15/07/20,23:00,Brooklyn,19.9,19.9
16/07/20,0:00,Brooklyn,18.7,18.7
16/07/20,1:00,Brooklyn,26.6,26.6
16/07/20,2:00,Brooklyn,24.0,24.0
16/07/20,3:00,Brooklyn,12.4,12.4
16/07/20,4:00,Brooklyn,8.5,8.5
16/07/20,5:00,Brooklyn,6.5,6.5
16/07/20,6:00,Brooklyn,5.6,5.6
16/07/20,7:00,Brooklyn,6.5,6.5
16/07/20,8:00,Brooklyn,7.4,7.4
16/07/20,9:00,Brooklyn,6.4,6.4
16/07/20,10:00,Brooklyn,6.1,6.1
16/07/20,11:00,Brooklyn,6.6,6.6
16/07/20,12:00,Brooklyn,8.2,8.2
16/07/20,13:00,Brooklyn,11.2,11.2
16/07/20,14:00,Brooklyn,8.8,8.8
16/07/20,15:00,Brooklyn,16.4,16.4
16/07/20,16:00,Brooklyn,,14.149999999999999
16/07/20,17:00,Brooklyn,11.9,11.9
16/07/20,18:00,Brooklyn,11.2,11.2
16/07/20,19:00,Brooklyn,17.0,17.0
16/07/20,20:00,Brooklyn,15.6,15.6
16/07/20,21:00,Brooklyn,13.6,13.6
16/07/20,22:00,Brooklyn,16.7,16.7
16/07/20,23:00,Brooklyn,20.4,20.4
17/07/20,0:00,Brooklyn,23.8,23.8
17/07/20,1:00,Brooklyn,20.2,20.2
17/07/20,2:00,Brooklyn,23.7,23.7
17/07/20,3:00,Brooklyn,17.4,17.4
17/07/20,4:00,Brooklyn,15.1,15.1
17/07/20,5:00,Brooklyn,17.5,17.5
17/07/20,6:00,Brooklyn,16.1,16.1
17/07/20,7:00,Brooklyn,20.2,20.2
17/07/20,8:00,Brooklyn,23.0,23.0
17/07/20,9:00,Brooklyn,26.9,26.9
17/07/20,10:00,Brooklyn,26.8,26.8
17/07/20,11:00,Brooklyn,31.9,31.9
17/07/20,12:00,Brooklyn,21.0,21.0
17/07/20,13:00,Brooklyn,16.8,16.8
17/07/20,14:00,Brooklyn,10.4,10.4
17/07/20,15:00,Brooklyn,7.9,7.9
17/07/20,16:00,Brooklyn,,7.85
17/07/20,17:00,Brooklyn,7.8,7.8
17/07/20,18:00,Brooklyn,8.9,8.9
17/07/20,19:00,Brooklyn,8.4,8.4
17/07/20,20:00,Brooklyn,6.5,6.5
17/07/20,21:00,Brooklyn,5.7,5.7
17/07/20,22:00,Brooklyn,5.2,5.2
17/07/20,23:00,Brooklyn,5.3,5.3
18/07/20,0:00,Brooklyn,5.7,5.7
18/07/20,1:00,Brooklyn,5.5,5.5
18/07/20,2:00,Brooklyn,5.3,5.3
18/07/20,3:00,Brooklyn,4.8,4.8
18/07/20,4:00,Brooklyn,4.6,4.6
18/07/20,5:00,Brooklyn,4.6,4.6
18/07/20,6:00,Brooklyn,4.5,4.5
18/07/20,7:00,Brooklyn,4.7,4.7
18/07/20,8:00,Brooklyn,5.1,5.1
18/07/20,9:00,Brooklyn,5.0,5.0
18/07/20,10:00,Brooklyn,5.4,5.4
18/07/20,11:00,Brooklyn,5.9,5.9
18/07/20,12:00,Brooklyn,5.5,5.5
18/07/20,13:00,Brooklyn,4.8,4.8
18/07/20,14:00,Brooklyn,4.6,4.6
18/07/20,15:00,Brooklyn,4.9,4.9
18/07/20,16:00,Brooklyn,,5.050000000000001
18/07/20,17:00,Brooklyn,5.2,5.2
18/07/20,18:00,Brooklyn,5.2,5.2
18/07/20,19:00,Brooklyn,5.1,5.1
18/07/20,20:00,Brooklyn,5.2,5.2
18/07/20,21:00,Brooklyn,5.3,5.3
18/07/20,22:00,Brooklyn,5.2,5.2
18/07/20,23:00,Brooklyn,4.9,4.9
19/07/20,0:00,Brooklyn,4.8,4.8
19/07/20,1:00,Brooklyn,4.8,4.8
19/07/20,2:00,Brooklyn,4.8,4.8
19/07/20,3:00,Brooklyn,5.1,5.1
19/07/20,4:00,Brooklyn,5.0,5.0
19/07/20,5:00,Brooklyn,4.6,4.6
19/07/20,6:00,Brooklyn,4.9,4.9
19/07/20,7:00,Brooklyn,4.8,4.8
19/07/20,8:00,Brooklyn,4.4,4.4
19/07/20,9:00,Brooklyn,4.9,4.9
19/07/20,10:00,Brooklyn,5.0,5.0
19/07/20,11:00,Brooklyn,5.2,5.2
19/07/20,12:00,Brooklyn,4.9,4.9
19/07/20,13:00,Brooklyn,4.6,4.6
19/07/20,14:00,Brooklyn,4.6,4.6
19/07/20,15:00,Brooklyn,4.7,4.7
19/07/20,16:00,Brooklyn,,4.800000000000001
19/07/20,17:00,Brooklyn,4.9,4.9
19/07/20,18:00,Brooklyn,4.9,4.9
19/07/20,19:00,Brooklyn,5.2,5.2
19/07/20,20:00,Brooklyn,5.9,5.9
19/07/20,21:00,Brooklyn,5.7,5.7
19/07/20,22:00,Brooklyn,6.3,6.3
19/07/20,23:00,Brooklyn,,6.194117647058824
20/07/20,0:00,Brooklyn,,6.088235294117647
20/07/20,1:00,Brooklyn,,5.982352941176471
20/07/20,2:00,Brooklyn,,5.876470588235294
20/07/20,3:00,Brooklyn,,5.770588235294118
20/07/20,4:00,Brooklyn,,5.664705882352941
20/07/20,5:00,Brooklyn,,5.5588235294117645
20/07/20,6:00,Brooklyn,,5.452941176470588
20/07/20,7:00,Brooklyn,,5.347058823529411
20/07/20,8:00,Brooklyn,,5.241176470588235
20/07/20,9:00,Brooklyn,,5.135294117647058
20/07/20,10:00,Brooklyn,,5.029411764705882
20/07/20,11:00,Brooklyn,,4.923529411764706
20/07/20,12:00,Brooklyn,,4.817647058823529
20/07/20,13:00,Brooklyn,,4.711764705882353
20/07/20,14:00,Brooklyn,,4.605882352941176
20/07/20,15:00,Brooklyn,4.5,4.5
20/07/20,16:00,Brooklyn,,4.5
20/07/20,17:00,Brooklyn,4.5,4.5
20/07/20,18:00,Brooklyn,4.4,4.4
20/07/20,19:00,Brooklyn,4.6,4.6
20/07/20,20:00,Brooklyn,5.3,5.3
20/07/20,21:00,Brooklyn,5.4,5.4
20/07/20,22:00,Brooklyn,8.0,8.0
20/07/20,23:00,Brooklyn,11.4,11.4
21/07/20,0:00,Brooklyn,7.9,7.9
21/07/20,1:00,Brooklyn,4.9,4.9
21/07/20,2:00,Brooklyn,4.1,4.1
21/07/20,3:00,Brooklyn,3.9,3.9
21/07/20,4:00,Brooklyn,4.4,4.4
21/07/20,5:00,Brooklyn,5.4,5.4
21/07/20,6:00,Brooklyn,4.4,4.4
21/07/20,7:00,Brooklyn,4.3,4.3
