WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,OWNERSHIP,BRIDGE_MAIN,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,Shallow Main,Condition Score,OVERSIZED,CLEANED,Shape__Length
57220,ACTIVE,KIT 4,8877,TREATED,150,PVC,NO,NONE,1995-08-01,PURCHASED,KITCHENER,N,6,2,26,N,N,9.35,N,Y,83.0078889030171
84034,ACTIVE,KIT 6,5393,TREATED,300,DI,NO,NONE,1978-05-01,DONATED,KITCHENER,N,7,6,8,N,N,4.7,N,Y,16.0968781044356
42100,ACTIVE,KIT 6,4830,TREATED,300,DI,NO,NONE,1978-05-01,DONATED,KITCHENER,N,7,6,8,N,N,8.5,N,Y,63.1417774137811
27020,ACTIVE,KIT 4,11591,TREATED,200,CI,NO,NONE,1965-01-01,DONATED,KITCHENER,N,6,4,14,N,N,6.25,N,Y,113.17160780802
84036,ACTIVE,KIT 5,600543,TREATED,150,PVC,NO,NONE,2009-01-30,DONATED,KITCHENER,N,5,3,0,N,N,9.35,N,N,18.6091077417278
84038,ACTIVE,KIT 5,600543,TREATED,150,PVC,NO,NONE,2009-01-30,DONATED,KITCHENER,N,5,3,0,N,N,9.35,N,N,18.1622509345457
84040,ACTIVE,KIT 5,600543,TREATED,150,PVC,NO,NONE,2009-01-30,DONATED,KITCHENER,N,5,3,0,N,N,9.35,N,N,62.9429366903161
84042,ACTIVE,KIT 5,600543,TREATED,150,PVC,NO,NONE,2009-01-30,DONATED,KITCHENER,N,5,3,0,N,N,9.35,N,N,94.9726380912278
84044,ACTIVE,KIT 5,600543,TREATED,150,PVC,NO,NONE,2009-01-30,DONATED,KITCHENER,N,5,3,0,N,N,9.35,N,N,104.750080494827
68898,ACTIVE,KIT 5,600543,TREATED,150,PVC,NO,NONE,2009-01-30,DONATED,KITCHENER,N,5,3,0,N,N,9.35,N,N,177.058913464792
77216,ACTIVE,KIT 6,5481,TREATED,150,PVC,NO,NONE,2012-02-13,PURCHASED,KITCHENER,N,6,6,5,N,N,9.35,N,Y,55.8441989591447
84046,ACTIVE,KIT 4,600053,TREATED,150,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,6,4,0,N,N,9.35,N,Y,6.13909359670607
77254,ACTIVE,KIT 4,600053,TREATED,150,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,6,4,0,N,N,9.35,N,Y,36.7067244200551
84048,ACTIVE,KIT 4,600283,TREATED,200,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,6,4,0,N,N,9.35,N,Y,5.10009695773677
77260,ACTIVE,KIT 4,600283,TREATED,200,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,5,4,0,N,N,9.35,N,Y,56.8800117209321
84050,ACTIVE,KIT 4,600283,TREATED,200,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,5,4,0,N,N,9.35,N,Y,6.10742516349125
84052,ACTIVE,KIT 4,600284,TREATED,200,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,5,4,0,N,N,9.35,N,Y,7.47277944834083
77262,ACTIVE,KIT 4,600284,TREATED,200,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,5,4,0,N,N,9.35,N,Y,87.9907386620573
84054,ACTIVE,KIT 4,600285,TREATED,200,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,5,4,0,N,N,9.35,N,Y,6.52601649287122
77264,ACTIVE,KIT 4,600285,TREATED,200,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,5,4,0,N,N,9.35,N,Y,76.4249315648671
77270,ACTIVE,KIT 4,103260,TREATED,200,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,5,4,0,N,N,9.35,N,Y,33.3397372555976
84056,ACTIVE,KIT 4,103260,TREATED,200,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,0,4,0,N,N,9.35,N,Y,12.9435657307225
77278,ACTIVE,KIT 4,600049,TREATED,200,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,6,4,0,N,N,9.35,N,Y,39.6130637355927
77282,ACTIVE,KIT 4,600051,TREATED,200,PVC,NO,NONE,2011-06-01,DONATED,KITCHENER,N,5,4,0,N,N,9.35,N,Y,56.6668210912648
77294,ACTIVE,KIT 6,601755,TREATED,300,PVC,NO,NONE,2011-11-01,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,15.2310480066635
84058,ACTIVE,KIT 6,601717,TREATED,200,PVC,NO,NONE,2011-11-01,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,13.3621748662313
84060,ACTIVE,KIT 6,601740,TREATED,200,PVC,NO,NONE,2011-11-01,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,6.32356908520593
77296,ACTIVE,KIT 6,601740,TREATED,200,PVC,NO,NONE,2011-11-01,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,184.479100770085
84062,ACTIVE,KIT 6,601715,TREATED,200,PVC,NO,NONE,2011-11-01,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,13.13642360964
77298,ACTIVE,KIT 6,601715,TREATED,200,PVC,NO,NONE,2011-11-01,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,152.928514800105
77300,ACTIVE,KIT 6,601713,TREATED,200,PVC,NO,NONE,2011-11-01,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,58.9971944975193
84064,ACTIVE,KIT 4,15762,TREATED,150,CI,NO,NONE,1961-05-01,DONATED,KITCHENER,N,6,4,10,N,N,7.75,N,Y,12.4415591264658
5080,ACTIVE,KIT 4,15762,TREATED,150,CI,NO,NONE,1961-05-01,DONATED,KITCHENER,N,6,4,10,N,N,7.75,N,Y,82.6250657543516
74320,ACTIVE,KIT 2W,601429,TREATED,300,PVC,NO,NONE,2006-06-01,DONATED,KITCHENER,N,6,5,43,N,N,9.35,N,N,119.272270982194
84066,ACTIVE,KIT 2W,102823,TREATED,300,PVC,NO,NONE,2006-06-01,DONATED,KITCHENER,N,6,5,41,N,N,9.35,N,N,28.1301494626818
84068,ACTIVE,KIT 4,22945,TREATED,150,CI,NO,NONE,1954-01-01,DONATED,KITCHENER,N,5,5,12,N,N,7.75,N,N,12.9993323869903
16150,ACTIVE,KIT 4,22945,TREATED,150,CI,NO,NONE,1954-01-01,DONATED,KITCHENER,N,5,5,12,N,N,7.35,N,N,271.673677324833
84072,ACTIVE,KIT 4,11754,TREATED,600,CPP,NO,NONE,1970-01-01,DONATED,REGION,N,6,1,0,N,N,9.15,N,Y,32.0211118059391
12870,ACTIVE,KIT 4,11635,TREATED,600,CPP,NO,NONE,1970-01-01,DONATED,REGION,N,6,1,11,N,N,9.15,N,Y,157.139241130378
84074,ACTIVE,KIT 4,11635,TREATED,600,CPP,NO,NONE,1970-01-01,DONATED,REGION,N,6,1,0,N,N,9.15,N,Y,105.888927481809
84076,ACTIVE,KIT 4,11428,TREATED,600,CPP,NO,NONE,1970-01-01,DONATED,REGION,N,0,1,11,N,N,9.15,N,Y,16.2839967019949
84078,ACTIVE,KIT 4,6836,TREATED,150,PVC,NO,NONE,2010-07-05,PURCHASED,KITCHENER,N,6,2,17,N,N,9.35,N,Y,3.48215674805632
76431,ACTIVE,KIT 4,6836,TREATED,150,PVC,NO,NONE,2010-07-05,PURCHASED,KITCHENER,N,7,2,17,N,N,9.35,N,Y,122.58252279255
84080,ACTIVE,KIT 4,6836,TREATED,150,PVC,NO,NONE,2010-07-05,PURCHASED,KITCHENER,N,7,2,17,N,N,9.35,N,Y,0.934652298768024
84082,ACTIVE,KIT 6,5593,TREATED,300,DI,NO,NONE,1989-11-01,DONATED,KITCHENER,N,6,6,6,N,N,9.1,N,N,11.7152005533242
84084,ACTIVE,KIT 6,21056,TREATED,300,DI,NO,NONE,1989-11-01,DONATED,KITCHENER,N,6,6,6,N,N,9.1,N,N,77.2150095826662
84086,ACTIVE,KIT 6,21056,TREATED,300,DI,NO,NONE,1989-12-21,DONATED,KITCHENER,N,6,6,6,N,N,9.1,N,N,41.4941612401735
27720,ACTIVE,KIT 6,21056,TREATED,300,DI,NO,NONE,1986-10-01,DONATED,KITCHENER,N,6,6,6,N,N,9.1,N,N,140.545272617119
68200,ACTIVE,KIT 5,40272,TREATED,300,PVC,NO,NONE,2002-06-01,DONATED,KITCHENER,N,7,6,28,N,N,9.35,N,Y,158.894537054021
84088,ACTIVE,KIT 5,40272,TREATED,300,PVC,NO,NONE,2002-06-01,DONATED,KITCHENER,N,7,6,28,N,N,9.35,N,Y,16.6364975581807
74270,ACTIVE,KIT 2W,102822,TREATED,300,PVC,NO,NONE,2006-06-01,DONATED,KITCHENER,N,6,5,41,N,N,9.35,N,N,19.7554358457297
84090,ACTIVE,KIT 5,9136,TREATED,150,DI,NO,NONE,1974-01-01,DONATED,KITCHENER,N,5,6,22,N,N,8.5,N,Y,14.2430034449402
84092,ACTIVE,KIT 5,9136,TREATED,150,DI,NO,NONE,1974-01-01,DONATED,KITCHENER,N,5,6,22,N,N,8.5,N,Y,13.1944259382965
17460,ACTIVE,KIT 5,9136,TREATED,150,DI,NO,NONE,1974-01-01,DONATED,KITCHENER,N,5,6,22,N,N,8.5,N,Y,266.47990862992
84094,ACTIVE,KIT 4,25590,TREATED,300,PVC,NO,NONE,1995-06-01,DONATED,KITCHENER,N,7,3,16,N,N,9.35,N,N,0.484529297443625
59810,ACTIVE,KIT 4,25584,TREATED,300,PVC,NO,NONE,1995-06-01,DONATED,KITCHENER,N,7,3,16,N,N,9.35,N,N,41.9754187853872
76151,ACTIVE,KIT 4,11096,TREATED,300,PVC,NO,NONE,2009-04-01,DONATED,KITCHENER,N,7,2,25,N,N,7.75,N,Y,128.359853602254
76759,ACTIVE,KIT 4,10658,TREATED,200,DI,NO,NONE,1976-06-01,PURCHASED,KITCHENER,N,7,2,9,N,N,8.5,N,Y,120.315911648381
84098,ACTIVE,KIT 4,6386,TREATED,100,DI,NO,NONE,1969-01-01,DONATED,KITCHENER,N,6,3,2,N,N,8.5,N,N,7.66920817858037
23720,ACTIVE,KIT 4,6386,TREATED,100,DI,NO,NONE,1969-01-01,DONATED,KITCHENER,N,5,3,2,N,N,8.5,N,N,48.7743833001627
84100,ACTIVE,KIT 4,8557,TREATED,150,PVC,NO,NONE,2001-06-01,PURCHASED,KITCHENER,N,6,1,29,N,N,9.35,N,Y,7.53872694875845
67960,ACTIVE,KIT 4,8557,TREATED,150,PVC,NO,NONE,2001-06-01,PURCHASED,KITCHENER,N,6,1,29,N,N,9.35,N,Y,15.4409687983035
84102,ACTIVE,KIT 4,9231,TREATED,150,PVC,NO,NONE,2006-06-01,PURCHASED,KITCHENER,N,7,2,12,N,N,9.35,N,Y,7.6809681318017
73760,ACTIVE,KIT 4,11695,TREATED,150,PVC,NO,NONE,2006-06-01,PURCHASED,KITCHENER,N,7,2,12,N,N,9.35,N,Y,121.273938469436
84104,ACTIVE,KIT 5,40324,TREATED,150,PVC,NO,NONE,2000-06-01,DONATED,KITCHENER,N,0,6,26,N,N,9.35,N,Y,2.27126329633885
65880,ACTIVE,KIT 5,40328,TREATED,150,PVC,NO,NONE,2000-06-01,DONATED,KITCHENER,N,6,6,29,N,N,9.35,N,Y,136.692902712643
84106,ACTIVE,KIT 5,40328,TREATED,150,PVC,NO,NONE,2000-06-01,DONATED,KITCHENER,N,6,6,29,N,N,9.35,N,Y,7.73300804774275
84108,ACTIVE,KIT 4,11387,TREATED,300,CI,NO,NONE,1967-01-01,DONATED,KITCHENER,N,7,2,2,N,N,7.85,N,Y,38.268720938416
84110,ACTIVE,KIT 4,11387,TREATED,300,CI,NO,NONE,1967-01-01,DONATED,KITCHENER,N,8,1,12,N,N,7.85,N,N,84.3099450973498
36200,ACTIVE,KIT 4,11387,TREATED,300,CI,NO,NONE,1967-01-01,DONATED,KITCHENER,N,6,2,2,N,N,7.85,N,Y,192.242761895679
84112,ACTIVE,KIT 4,11387,TREATED,300,CI,NO,NONE,1967-01-01,DONATED,KITCHENER,N,7,2,2,N,N,7.85,N,Y,124.754944325344
84114,ACTIVE,KIT 4,22355,TREATED,300,PVC,NO,NONE,2000-06-01,PURCHASED,KITCHENER,N,0,4,22,N,N,9.35,N,Y,0.523566997140396
84116,ACTIVE,KIT 4,22355,TREATED,300,PVC,NO,NONE,2000-06-01,PURCHASED,KITCHENER,N,7,4,22,N,N,9.35,N,Y,7.24624946731699
65410,ACTIVE,KIT 4,22355,TREATED,300,PVC,NO,NONE,2000-06-01,PURCHASED,KITCHENER,N,7,4,22,N,N,9.35,N,Y,8.57662629304579
84118,ACTIVE,KIT 5,600618,TREATED,300,PVC,NO,NONE,2004-06-01,DONATED,KITCHENER,N,6,3,0,N,N,9.35,N,N,12.4419789239754
70230,ACTIVE,KIT 5,601585,TREATED,300,PVC,NO,NONE,2004-06-01,DONATED,KITCHENER,N,6,3,0,N,N,9.35,N,N,49.2776194634501
84120,ACTIVE,KIT 4,10110,TREATED,150,CI,NO,NONE,1952-01-01,DONATED,KITCHENER,N,6,4,6,N,N,7.75,N,N,12.7902292651863
1940,ACTIVE,KIT 4,10110,TREATED,150,CI,NO,NONE,1952-01-01,DONATED,KITCHENER,N,6,4,6,N,N,7.35,N,N,231.833105890431
84122,ACTIVE,KIT 4,9847,TREATED,150,PVC,NO,NONE,1997-09-12,PURCHASED,KITCHENER,N,6,2,13,N,N,9.35,N,Y,0.790000158264548
60770,ACTIVE,KIT 4,9847,TREATED,150,PVC,NO,NONE,1997-09-12,PURCHASED,KITCHENER,N,6,2,13,N,N,9.35,N,Y,126.92121527454
84126,ACTIVE,KIT 2W,22706,TREATED,300,DI,NO,NONE,1969-01-01,PURCHASED,KITCHENER,N,6,5,35,N,N,8.5,N,N,23.3646909099353
9710,ACTIVE,KIT 2W,16061,TREATED,300,DI,NO,NONE,1969-01-01,PURCHASED,KITCHENER,N,7,5,35,N,N,8.5,N,N,254.728077109444
84128,ACTIVE,KIT 2EA,601347,TREATED,150,PVC,NO,NONE,2002-06-01,DONATED,KITCHENER,N,5,5,28,N,N,9.35,N,N,9.77611066186217
61300,ACTIVE,KIT 2EA,600078,TREATED,150,PVC,NO,NONE,2002-06-01,DONATED,KITCHENER,N,5,5,28,N,N,9.35,N,N,71.9142544156452
84130,ACTIVE,KIT 2W,102965,TREATED,300,PVC,NO,NONE,2010-08-27,DONATED,KITCHENER,N,6,5,45,N,N,9.35,N,N,3.66574591867479
76613,ACTIVE,KIT 2W,102965,TREATED,300,PVC,NO,NONE,2010-08-27,DONATED,KITCHENER,N,6,5,45,N,N,9.35,N,N,8.64686423541788
84132,ACTIVE,KIT 4,1367,TREATED,150,PVC,NO,NONE,2001-06-01,PURCHASED,KITCHENER,N,6,1,29,N,N,9.35,N,Y,8.37102434932527
68000,ACTIVE,KIT 4,1367,TREATED,150,PVC,NO,NONE,2001-06-01,PURCHASED,KITCHENER,N,5,1,29,N,N,9.35,N,Y,24.8578368003759
84134,ACTIVE,KIT 4,9874,TREATED,150,CI,NO,NONE,1953-01-01,DONATED,KITCHENER,N,5,4,4,N,N,7.75,N,Y,11.0410463544571
14330,ACTIVE,KIT 4,9874,TREATED,150,CI,NO,NONE,1953-01-01,DONATED,KITCHENER,N,5,4,4,N,N,4.15,N,Y,90.4316341792178
61814,ACTIVE,KIT 4,15909,TREATED,150,CI,NO,NONE,1967-01-01,DONATED,KITCHENER,N,6,4,13,N,N,5.85,N,N,181.517405968197
84136,ACTIVE,KIT 4,15909,TREATED,150,CI,NO,NONE,1967-01-01,DONATED,KITCHENER,N,6,4,11,N,N,7.85,N,Y,13.4099036219354
84138,ACTIVE,KIT 2W,600272,TREATED,200,PVC,NO,NONE,2002-06-01,DONATED,KITCHENER,N,6,5,36,N,N,9.35,N,N,6.45220320273428
68420,ACTIVE,KIT 2W,600272,TREATED,200,PVC,NO,NONE,2002-06-01,DONATED,KITCHENER,N,6,5,36,N,N,9.35,N,N,128.949172537269
84140,ACTIVE,KIT 2W,600272,TREATED,200,PVC,NO,NONE,2002-06-01,DONATED,KITCHENER,N,6,5,36,N,N,9.35,N,N,7.10692004286229
22440,ACTIVE,KIT 4,10838,TREATED,300,DI,NO,NONE,1968-01-01,DONATED,KITCHENER,N,6,3,3,N,N,8.5,N,N,68.7077288230099
23650,ACTIVE,KIT 4,8630,TREATED,200,CI,NO,NONE,1949-01-01,DONATED,KITCHENER,N,7,1,21,N,N,7.75,N,Y,178.722403595152
69060,ACTIVE,KIT 2EA,601515,TREATED,150,PVC,NO,NONE,2006-06-01,DONATED,KITCHENER,N,5,5,27,N,N,9.35,N,N,208.970774479551
84142,ACTIVE,KIT 2EA,601515,TREATED,150,PVC,NO,NONE,2006-06-01,DONATED,KITCHENER,N,5,5,26,N,N,9.35,N,N,7.57156536313176
84144,ACTIVE,KIT 2EA,601515,TREATED,150,PVC,NO,NONE,2006-06-01,DONATED,KITCHENER,N,5,5,27,N,N,9.35,N,N,114.06509765774
84146,ACTIVE,KIT 4,15817,TREATED,150,CI,YES,CEMENT,1966-01-01,DONATED,KITCHENER,N,6,4,13,N,N,7.85,N,N,11.5726037029979
7770,ACTIVE,KIT 4,15817,TREATED,150,CI,NO,NONE,1966-01-01,DONATED,KITCHENER,N,6,4,13,N,N,4.25,N,N,95.8376365493449
84148,ACTIVE,KIT 4,600070,TREATED,150,PVC,NO,NONE,2010-05-25,PURCHASED,KITCHENER,N,6,4,30,N,N,9.35,N,Y,11.864489821054
76508,ACTIVE,KIT 4,600070,TREATED,150,PVC,NO,NONE,2010-05-25,PURCHASED,KITCHENER,N,6,4,30,N,N,9.35,N,Y,192.408112084405
84150,ACTIVE,KIT 4,600070,TREATED,150,PVC,NO,NONE,2010-05-25,PURCHASED,KITCHENER,N,5,4,30,N,N,9.35,N,Y,12.9059206347538
84154,ACTIVE,KIT 4,15747,TREATED,150,CI,NO,NONE,1959-01-01,DONATED,KITCHENER,N,5,4,9,N,N,5.35,N,Y,148.415024422953
11710,ACTIVE,KIT 4,15747,TREATED,150,CI,NO,NONE,1959-01-01,DONATED,KITCHENER,N,5,4,9,N,Y,5.7,N,Y,215.169200986025
76256,ACTIVE,KIT 4,8818,TREATED,300,PVC,NO,NONE,2007-09-01,PURCHASED,KITCHENER,N,7,2,32,N,N,9.35,N,Y,39.5945640047059
84156,ACTIVE,KIT 4,6650,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,7,2,2,N,N,9.35,N,Y,10.9955959564012
77994,ACTIVE,KIT 4,6650,TREATED,150,PVC,NO,NONE,2015-10-09,PURCHASED,KITCHENER,N,7,2,4,N,N,7.75,N,Y,110.683228653974
84158,ACTIVE,KIT 4,6644,TREATED,300,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,7,2,4,N,N,9.35,N,Y,2.02661661755247
77998,ACTIVE,KIT 4,6644,TREATED,300,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,8,2,4,N,N,9.35,N,Y,12.0245052548329
84160,ACTIVE,KIT 4,6645,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,7,2,3,N,N,9.35,N,Y,2.73026654361485
78000,ACTIVE,KIT 4,6645,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,8,2,4,N,N,9.35,N,Y,7.40422956058934
78002,ACTIVE,KIT 4,6645,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,8,2,4,N,N,9.35,N,Y,7.56103597332134
84162,ACTIVE,KIT 4,6647,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,8,2,4,N,N,9.35,N,Y,4.069163704302
84164,ACTIVE,KIT 4,11295,TREATED,150,PVC,NO,NONE,2015-10-09,PURCHASED,KITCHENER,N,7,2,4,N,N,9.35,N,Y,8.42307945773973
78004,ACTIVE,KIT 4,6647,TREATED,150,PVC,NO,NONE,2015-10-09,PURCHASED,KITCHENER,N,8,2,4,N,N,9.35,N,Y,188.418993044022
78010,ACTIVE,KIT 4,11293,TREATED,150,PVC,NO,NONE,2015-10-09,PURCHASED,KITCHENER,N,7,2,4,N,N,9.35,N,Y,113.965557414173
84166,ACTIVE,KIT 4,6648,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,6,2,4,N,N,9.35,N,Y,2.31818874350113
84168,ACTIVE,KIT 4,6610,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,7,2,3,N,N,9.35,N,Y,12.8172977961853
78018,ACTIVE,KIT 4,6610,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,7,2,4,N,N,7.35,N,Y,98.8641440505387
78020,ACTIVE,KIT 4,9181,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,7,2,3,N,N,9.35,N,Y,3.57505412462299
78022,ACTIVE,KIT 4,6608,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,7,2,3,N,N,9.35,N,Y,16.0036150649376
84170,ACTIVE,KIT 4,9180,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,7,2,3,N,N,9.35,N,Y,15.9573736803444
78024,ACTIVE,KIT 4,50160,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,7,2,5,N,N,7.75,N,Y,113.812150890277
76219,ACTIVE,KIT 4,8793,TREATED,150,PVC,NO,NONE,2004-06-01,PURCHASED,KITCHENER,N,0,2,7,N,N,9.35,N,N,5.28534421740963
8380,ACTIVE,KIT 4,11451,TREATED,300,CI,NO,NONE,1963-01-01,DONATED,DUAL CITY AND REGION,N,7,5,5,N,N,7.75,N,N,47.5442893803359
84172,ACTIVE,KIT 4,11451,TREATED,300,CI,NO,NONE,1963-01-01,DONATED,DUAL CITY AND REGION,N,7,5,5,N,N,7.75,N,N,4.65177184906122
8370,ACTIVE,KIT 4,11451,TREATED,300,CI,NO,NONE,1963-01-01,DONATED,KITCHENER,N,7,5,5,N,N,5.35,N,N,152.888227682038
84176,ACTIVE,MANNHEIM,105584,TREATED,600,PVC,NO,NONE,2010-05-28,PURCHASED,REGION,N,0,6,0,N,N,9.35,N,Y,8.74786578140501
79254,ACTIVE,MANNHEIM,105584,TREATED,600,PVC,NO,NONE,2010-05-28,PURCHASED,REGION,N,5,6,0,N,N,9.35,N,Y,154.503041100332
79978,ACTIVE,KIT 4,12417,TREATED,150,PVC,NO,NONE,1997-06-01,PURCHASED,KITCHENER,N,7,2,40,N,N,9.35,N,Y,21.0396222150348
80186,ACTIVE,KIT 4,12415,TREATED,150,PVC,NO,NONE,1997-06-01,PURCHASED,KITCHENER,N,7,2,40,N,N,9.35,N,Y,4.14421734282926
79982,ACTIVE,KIT 4,12415,TREATED,450,DI,NO,NONE,1968-01-01,PURCHASED,DUAL CITY AND REGION,N,7,2,40,N,N,8.5,N,N,4.81336503712477
84178,ACTIVE,KIT 4,12416,TREATED,300,DI,NO,NONE,1990-06-01,PURCHASED,KITCHENER,N,7,2,40,N,N,9.1,N,Y,0.850108808999874
4560,ACTIVE,KIT 4,12386,TREATED,300,DI,NO,NONE,1990-06-01,PURCHASED,KITCHENER,N,7,2,40,N,N,9.1,N,Y,43.4804314742101
81008,ACTIVE,KIT 4,6659,TREATED,300,PVC,NO,NONE,2006-06-01,PURCHASED,KITCHENER,N,8,2,24,N,N,9.35,N,Y,6.9683537171451
81042,ACTIVE,KIT 4,6968,TREATED,600,DI,NO,NONE,1977-01-01,PURCHASED,REGION,N,7,2,28,N,N,8.5,N,N,2.52131604750947
81302,ACTIVE,KIT 4,6970,TREATED,300,DI,NO,NONE,1991-06-01,PURCHASED,KITCHENER,N,7,2,28,N,N,9.1,N,Y,4.61190551313231
81044,ACTIVE,KIT 4,6970,TREATED,300,DI,NO,NONE,1983-06-01,PURCHASED,KITCHENER,N,7,2,28,N,N,8.5,N,Y,8.1602032566439
31450,ACTIVE,KIT 4,6969,TREATED,300,DI,NO,NONE,1983-06-01,PURCHASED,KITCHENER,N,7,2,28,N,N,8.5,N,Y,79.0990213123846
81048,ACTIVE,KIT 4,6969,TREATED,300,DI,NO,NONE,1983-06-01,PURCHASED,KITCHENER,N,7,2,28,N,N,8.5,N,Y,8.56691320886225
81058,ACTIVE,KIT 4,6780,TREATED,300,CI,NO,NONE,1903-06-01,PURCHASED,KITCHENER,N,7,2,28,N,N,7.75,N,N,0.609822138334882
81062,ACTIVE,KIT 4,6781,TREATED,300,PVC,NO,NONE,2004-06-01,PURCHASED,KITCHENER,N,7,2,23,N,N,9.35,N,Y,83.4886712194991
81068,ACTIVE,KIT 4,103864,TREATED,300,DI,NO,NONE,1969-01-01,PURCHASED,KITCHENER,N,7,2,23,N,N,8.5,N,N,0.749514622381446
81072,ACTIVE,KIT 4,103864,TREATED,600,PVC,NO,NONE,2008-02-01,PURCHASED,REGION,N,7,2,23,N,N,9.35,N,N,2.97877304493382
81074,ACTIVE,KIT 4,103864,TREATED,300,PVC,NO,NONE,2008-02-01,PURCHASED,KITCHENER,N,7,2,23,N,N,5.43,N,N,11.5141371271751
81076,ACTIVE,KIT 4,6783,TREATED,200,DI,NO,NONE,1976-01-01,PURCHASED,KITCHENER,N,7,2,23,N,N,8.5,N,N,6.58133804368572
81078,ACTIVE,KIT 4,6780,TREATED,200,DI,NO,NONE,1976-01-01,PURCHASED,KITCHENER,N,7,2,28,N,N,4.58,N,N,12.2394173068147
81308,ACTIVE,KIT 4,6787,TREATED,300,DI,NO,NONE,1969-01-01,PURCHASED,KITCHENER,N,7,2,28,N,N,8.5,N,N,13.5040960956981
77630,ACTIVE,KIT 2W,602346,TREATED,300,PVC,NO,NONE,2011-10-01,DONATED,KITCHENER,N,6,5,41,N,N,9.35,N,N,0.999434163734938
76788,ACTIVE,KIT 4,1250,TREATED,150,PVC,NO,NONE,2011-03-30,PURCHASED,KITCHENER,N,6,1,26,N,N,9.35,N,Y,4.2586125881089
81636,ACTIVE,KIT 2W,102861,TREATED,450,PVC,NO,NONE,2015-01-06,PURCHASED,REGION,N,0,5,46,N,N,9.35,N,N,82.1240581038886
77626,ACTIVE,KIT 2W,602336,TREATED,450,PVC,NO,NONE,2011-10-02,DONATED,REGION,N,6,5,41,N,N,9.35,N,N,2.35285711738462
79004,ACTIVE,KIT 4,1298,UNTREATED,450,PVC,NO,NONE,2013-12-11,PURCHASED,REGION,N,0,1,29,N,N,9.35,N,N,587.642156702216
77160,ACTIVE,KIT 2W,601472,TREATED,150,PVC,NO,NONE,2011-08-01,DONATED,KITCHENER,N,6,5,40,N,N,9.35,N,N,84.2957210327373
84180,ACTIVE,KIT 2W,601472,TREATED,150,PVC,NO,NONE,2011-08-01,DONATED,KITCHENER,N,5,5,40,N,N,9.35,N,N,11.3052386487861
77162,ACTIVE,KIT 2W,601483,TREATED,150,PVC,NO,NONE,2011-08-01,DONATED,KITCHENER,N,6,5,40,N,N,9.35,N,N,44.8548051727978
81598,ACTIVE,KIT 2W,602909,TREATED,200,PVC,NO,NONE,2015-01-06,PURCHASED,KITCHENER,N,0,5,46,N,N,9.35,N,N,15.4997946282009
84182,ACTIVE,KIT 4,600279,TREATED,150,PVC,NO,NONE,2007-06-01,DONATED,KITCHENER,N,0,4,30,N,N,9.35,N,Y,7.45647085901904
69307,ACTIVE,KIT 4,600279,TREATED,150,PVC,NO,NONE,2007-06-01,DONATED,KITCHENER,N,6,4,30,N,N,9.35,N,Y,36.7204722379797
