ASSET_ID,MAIN_LINE_TYPE,MAIN_CLASS,MAIN_NAME,MATERIAL,PIPE_LENGTH,PIPE_WIDTH,SOIL_TYPE,DATE_RELINED,DATE_OF_CONSTRUCTION,SERVICE_STATUS,PIPE_AGE
M281,MAINBG,T,CARDINIA-DAND'G-NOTTING HILL M,MS,1.8,1700,SAND,1/1/1974 12:00:00 AM,1984-01-01,IN,42.0
M159,MAINBG,T,MT WAVERLY-NOTTING HILL MAIN,MS,3.76,1150,SAND,1/1/1955 12:00:00 AM,1976-01-01,IN,50.0
B200,MAINAG,S,"EDINBURGH RD, OLINDA RES PRV",MS,0.81,50,SAND,,2010-02-01,IN,16.0
Z015,MAINAG,S,MT VIEW RES MINI HYDRO,MS,0.7,600,UNKN,,2007-12-13,IN,19.0
M160,MAINAG,T,PRESTON - FOOTSCRAY MAIN,MS,1.08,600,CLAY,1/1/1958 12:00:00 AM,1958-03-01,IN,68.0
M258,MAINBG,S,MAROONDAH AQUADUCT REPLACEMENT,MS,3.0,450,,,2010-02-01,IN,16.0
M021,OFTAKE,S,BLACKBURN RD - NOTTING HILL,MSCL,0.84,150,SS&C,1/1/1983 12:00:00 AM,1984-01-01,IN,42.0
M131,OFTAKE,S,MT VIEW-DANDENONG MAIN,MSCL,0.76,150,CRK,1/1/1958 12:00:00 AM,1967-05-04,IN,59.0
B061,MAINBG,S,(NOT OP) YELLINGBO PRV,GWI,1.7,75,UNKN,,1965-10-01,IN,61.0
P099,MAINBG,S,SOUTH MORANG PS,MS,13.55,450,UNKN,,,IN,
M160,BYPASS,S,PRESTON - FOOTSCRAY MAIN,MS,2.899,225,,,2013-08-24,IN,13.0
M195,MAINBG,T,MT WAVERLY OUTLET MAIN,MS,12.05,1150,SNC,1/1/1962 12:00:00 AM,1962-01-01,IN,64.0
M378,MAINBG,S,CARDINIA - BERWICK MAIN,MSCL,0.58,300,UNKN,,,IN,
M441,OFTAKE,S,LANGWARRIN - BITTERN NO 2 MAIN,CICL,14.26,150,CLAY,,1959-01-01,IN,67.0
M479,OFTAKE,S,BITTERN RES BYPASS MAIN,MSCL,0.8,300,SAND,1/1/1999 12:00:00 AM,1999-01-01,IN,27.0
M421,MAINBG,T,BITTERN - DROMANA NO 1 MAIN,RC,2794.44,675,,,1940-01-01,IN,86.0
M422,MAINBG,T,BITTERN - DROMANA NO 2 MAIN,MS,106.68,900,CLAY,1/1/1964 12:00:00 AM,1964-01-01,IN,62.0
R048,INLET,S,HALLAM NORTH RESERVOIR,MS,1.71,600,UNKN,,1976-01-01,IN,50.0
R004,INLET,S,DANDENONG NORTH RESERVOIR,MS,18.22,750,,,1980-01-01,IN,46.0
M046,MAINBG,T,MITCHAM-SURREY HILLS MAIN,MS,1.0,900,UNKN,,,IN,
R017,INLET,S,NOTTING HILL RESERVOIR,MS,3.87,1700,,,1980-01-01,IN,46.0
R064,INLET,S,SYDENHAM RESERVOIR,MS,14.13,600,,,1980-01-01,IN,46.0
Z017,MAINAG,S,NOTTING HILL RES MINI HYDRO,MS,0.41,300,,,1980-01-01,IN,46.0
M056,MAINBG,T,OLINDA-MITCHAM NO.3,MS,1464.79,1150,CLAY,1/1/1981 12:00:00 AM,1936-01-01,IN,90.0
P255,MAINAG,S,SUGARLOAF HIGH LIFT PUMP ST'N,MSCL,1.37,600,,,2010-02-01,IN,16.0
B068,MAINBG,S,EASTFIELD RD PRV,MS,0.8,825,UNKN,,1983-01-01,IN,43.0
B048,MAINBG,S,HALLAM NORTH PRV,MS,2.44,900,UNKN,,1977-01-01,IN,49.0
B048,MAINBG,S,HALLAM NORTH PRV,MS,1.19,225,UNKN,,1977-01-01,IN,49.0
M054,MAINBG,T,OLINDA-MITCHAM NO.2,MS,47.33,1150,CLAY,1/1/1984 12:00:00 AM,1926-01-01,IN,100.0
P252,MAINBG,S,SYDENHAM EMERGENCY PS,MS,0.54,350,,,1980-01-01,IN,46.0
M195,MAINBG,T,MT WAVERLY OUTLET MAIN,MS,993.67,1150,SNC,1/1/1962 12:00:00 AM,1962-01-01,IN,64.0
M160,MAINBG,T,PRESTON - FOOTSCRAY MAIN,MS,1.0,1150,CLAY,7/11/2006 12:00:00 AM,2006-07-11,IN,20.0
M104,MAINBG,T,MORANG OUTLET,WI,15.47,800,CLAY,1/1/1959 12:00:00 AM,1929-01-01,IN,97.0
M113,MAINBG,T,MITCHAM - SURREY HILLS DUP.,MS,403.78,1150,CLAY,1/1/1984 12:00:00 AM,1939-01-01,IN,87.0
M022,MAINBG,T,MITCHAM-NOTTING HILL MAIN,MS,3.23,1150,CLAY,1/1/1968 12:00:00 AM,1927-01-01,IN,99.0
M160,BYPASS,S,PRESTON - FOOTSCRAY MAIN,MS,4.318,225,,,2013-08-24,IN,13.0
M478,MAINBG,S,CARDINIA - PEARCEDALE DUP,MSCL,2.27,225,CRK,,2010-10-18,IN,16.0
M484,MAINBG,T,YEA - SUGARLOAF MAIN,MS,7758.93,1750,,,2010-02-01,IN,16.0
Z021,MAINBG,S,PRESTON RES MINI HYDRO,MS,17.35,1350,,,2009-07-20,IN,17.0
P252,MAINBG,S,SYDENHAM EMERGENCY PS,MS,4.73,450,,,1980-01-01,IN,46.0
M485,MAINBG,S,CARDINIA RES.DESALINATION MAIN,MSCL,0.88,225,,,2011-02-25,IN,15.0
M055,MAINBG,T,NO 1 OLINDA-MITCHAM MAIN,MSLB,3.37,900,CLAY,1/1/1914 12:00:00 AM,1914-01-01,IN,112.0
R038,BYPASS,S,WANTIRNA SOUTH RESERVOIR,MS,4.65,150,UNKN,,1988-01-01,IN,38.0
M478,BYPASS,S,CARDINIA - PEARCEDALE DUP,MSCL,2.2,225,CRK,1/1/2001 12:00:00 AM,2001-01-01,IN,25.0
M478,BYPASS,S,CARDINIA - PEARCEDALE DUP,MSCL,1.0,225,CRK,1/1/2001 12:00:00 AM,2001-01-01,IN,25.0
M190,MAINBG,T,YAN YEAN-EPPING MAIN,MS,10.39,1700,CLAY,1/1/1960 12:00:00 AM,1960-01-01,IN,66.0
M131,MAINBG,T,MT VIEW-DANDENONG MAIN,MS,816.01,825,CRK,1/1/1958 12:00:00 AM,1958-01-01,IN,68.0
R141,BYPASS,S,DROMANA RESERVOIR,MS,5.09,100,,,1980-01-01,IN,46.0
M257,MAINBG,T,ST ALBANS OUTLET MAIN,MS,73.04,1150,CRK,1/1/1966 12:00:00 AM,1966-01-01,IN,60.0
H010,OFTAKE,S,SILVAN & MONBULK SADDLE DAM,MSCL,1.61,100,UNKN,,2002-07-27,IN,24.0
M333,OFTAKE,S,GREENVALE-YUROKE-SYDENHAM,MSCL,2.3,150,CRK,1/1/1978 12:00:00 AM,1978-01-01,IN,48.0
M378,OFTAKE,S,CARDINIA - BERWICK MAIN,MSCL,1.0,450,SAND,1/1/1981 12:00:00 AM,1981-01-01,IN,45.0
M372,OFTAKE,T,LUSATIA PARK MAIN,MS,1.55,375,SAND,1/1/1986 12:00:00 AM,1984-09-01,IN,42.0
R043,OUTLET,S,COWIES HILL RESERVOIR,MS,1.99,375,,,1980-01-01,IN,46.0
M280,MAINBG,S,GREENVALE RESERVOIR OUTLET,MSCL,14.0,825,CLAY,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
P058,OFTAKE,S,EPPING PS,MS,6.96,800,CLAY,,1960-01-01,IN,66.0
M421,MAINBG,T,BITTERN - DROMANA NO 1 MAIN,RC,300.85,675,UNKN,,1940-01-01,IN,86.0
M351,OFTAKE,S,WERRIBEE RES INLET MAIN,MSCL,1.86,225,CRK,1/1/1985 12:00:00 AM,1985-01-01,IN,41.0
M387,OFTAKE,S,SILVAN SEVILLE MAIN,MSCL,1.62,150,CRK,1/1/1996 12:00:00 AM,1996-06-23,IN,30.0
M281,OFTAKE,S,CARDINIA-DAND'G-NOTTING HILL M,MSCL,22.41,150,SAND,1/1/1974 12:00:00 AM,1974-01-01,IN,52.0
R017,INLET,S,NOTTING HILL RESERVOIR,MS,2.08,600,,,1980-01-01,IN,46.0
M480,MAINBG,T,POWELL ST CROSS CONNECTION,MS,6.13,900,SAND,7/27/2002 12:00:00 AM,2002-07-27,IN,24.0
M046,MAINBG,T,MITCHAM-SURREY HILLS MAIN,MS,1.52,900,CLAY,1/1/1912 12:00:00 AM,1912-01-01,IN,114.0
R026,INLET,S,SURRY HILLS NO2 RESERVOIR,MS,25.18,900,,,1980-01-01,IN,46.0
M055,MAINBG,T,NO 1 OLINDA-MITCHAM MAIN,MSLB,9.47,900,CLAY,1/1/1963 12:00:00 AM,1914-01-01,IN,112.0
R001,INLET,S,BROADMEADOWS RESERVOIR,MS,11.89,825,,,1980-01-01,IN,46.0
M402,MAINBG,T,GREENVALE - OUTLET NO 2 MAIN,MS,10.26,1350,CRK,1/1/1971 12:00:00 AM,1989-01-01,IN,37.0
R001,INLET,S,BROADMEADOWS RESERVOIR,MS,5.76,300,,,1980-01-01,IN,46.0
R017,INLET,S,NOTTING HILL RESERVOIR,MS,1.06,1150,,,1980-01-01,IN,46.0
M132,MAINBG,T,SILVA-MT WAVERLY MAIN,MS,18.83,1150,CLAY,1/1/1958 12:00:00 AM,1958-01-01,IN,68.0
M232,MAINBG,S,HARRIS GULLY MAIN,MSCL,1.58,225,CLAY,,2006-10-03,IN,20.0
P058,CROSS,S,EPPING PS,MS,1.8,225,CLAY,,1960-01-01,IN,66.0
M475,MAINBG,T,PAKENHAM RES NO.2 INLET MAIN,MS,120.42,600,CRK,11/25/1997 12:00:00 AM,1997-11-25,IN,29.0
M474,CROSS,S,ST GEORGES RD REPLACEMENT MAIN,MSCL,0.68,825,UNKN,8/1/2002 12:00:00 AM,2002-09-18,IN,24.0
M350,CROSS,S,WESTERN TRANSFER MAIN,MSCL,3.1,375,CLAY,1/1/1983 12:00:00 AM,1984-01-01,IN,42.0
M421,MAINBG,T,BITTERN - DROMANA NO 1 MAIN,RC,458.57,675,UNKN,,1940-01-01,IN,86.0
M041,MAINBG,T,MERRI CK - NORTHCOTE-PUNT RD,MS,10.38,900,CRK,6/10/2004 12:00:00 AM,2004-06-10,IN,22.0
B199,MAINBG,S,CRANBOURNE PRV,MS,0.48,600,CRK,,2009-05-08,IN,17.0
M193,MAINBG,T,KENNY ST-BROADMEADOWS MAIN,MS,85.35,1150,CRK,1/1/1965 12:00:00 AM,1965-01-01,IN,61.0
R043,CROSS,S,COWIES HILL RESERVOIR,MS,4.3,225,,,1980-01-01,IN,46.0
M104,CROSS,S,MORANG OUTLET,MSCL,2.6,900,,,,IN,
M132,MAINBG,T,SILVA-MT WAVERLY MAIN,MS,2.7,1700,CLAY,1/1/1957 12:00:00 AM,1957-01-01,IN,69.0
R038,INLET,S,WANTIRNA SOUTH RESERVOIR,MS,3.51,600,UNKN,,1988-01-01,IN,38.0
R017,BYPASS,S,NOTTING HILL RESERVOIR,MS,0.91,150,,,1980-01-01,IN,46.0
M420,MAINBG,S,TARAGO - WESTERN PORT MAIN,MS,235.18,1150,SAND,,2009-05-01,IN,17.0
M197,CONN,S,SILVAN-PRESTON MAIN,MSCL,1.79,150,CLAY,1/1/1962 12:00:00 AM,1978-06-29,IN,48.0
M478,CROSS,S,CARDINIA - PEARCEDALE DUP,MSCL,1.55,600,CRK,1/1/2001 12:00:00 AM,2001-01-01,IN,25.0
R022,MAINBG,S,PRESTON NO3 RESERVOIR,MS,1.06,600,CLAY,1/1/1940 12:00:00 AM,1940-01-01,IN,86.0
B197,CROSS,S,PAKENHAM RES PRV,MS,0.65,450,UNKN,,1997-11-25,IN,29.0
M194,CROSS,S,EPPING-PRESTON MAIN,MSCL,8.55,375,CLAY,1/1/1960 12:00:00 AM,1978-06-30,IN,48.0
M022,CROSS,S,MITCHAM-NOTTING HILL MAIN,MSCL,1.2,375,CLAY,1/1/1974 12:00:00 AM,1927-01-01,IN,99.0
R032,CROSS,S,ST ALBANS RESERVOIR,MS,1.01,300,,,1980-01-01,IN,46.0
R038,INLET,S,WANTIRNA SOUTH RESERVOIR,MS,1.5,300,UNKN,,1988-01-01,IN,38.0
M421,MAINBG,T,BITTERN - DROMANA NO 1 MAIN,RC,200.51,675,,,1940-01-01,IN,86.0
R026,INLET,S,SURRY HILLS NO2 RESERVOIR,MS,12.68,150,,,1980-01-01,IN,46.0
M054,MAINBG,T,OLINDA-MITCHAM NO.2,MS,99.87,1150,CLAY,1/1/1984 12:00:00 AM,1926-01-01,IN,100.0
R043,INLET,S,COWIES HILL RESERVOIR,MS,1.09,825,,,1980-01-01,IN,46.0
M257,MAINBG,T,ST ALBANS OUTLET MAIN,MS,504.32,1150,CRK,1/1/1966 12:00:00 AM,1966-01-01,IN,60.0
M055,OFTAKE,S,NO 1 OLINDA-MITCHAM MAIN,MSCL,1.85,150,CLAY,1/1/1976 12:00:00 AM,1914-01-01,IN,112.0
M160,MAINAG,T,PRESTON - FOOTSCRAY MAIN,MS,3.88,1150,UNKN,,1958-03-01,IN,68.0
M280,MAINBG,T,GREENVALE RESERVOIR OUTLET,MS,1561.46,1350,CLAY,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
M268,MAINBG,T,MT VIEW OUTLET MAIN,MS,1.32,1150,S&C,1/1/1965 12:00:00 AM,1968-01-01,IN,58.0
M131,MAINBG,T,MT VIEW-DANDENONG MAIN,MS,793.97,825,CRK,1/1/1958 12:00:00 AM,1958-01-01,IN,68.0
P075,MAINBG,S,MONBULK NO2 PS,MS,0.66,225,CLAY,,1974-01-01,IN,52.0
A013,AQDUCT,T,BUNYIP MAIN RACE,EARTH,1598.87,0,UNKN,,1953-01-01,IN,73.0
M283,OFTAKE,S,YARRA VALLEY CONDUIT MAIN,MSCL,0.59,150,MS,1/1/1973 12:00:00 AM,1976-01-01,IN,50.0
R063,OUTLET,S,QUARRY HILL RESERVOIR,MS,2.36,375,UNKN,,2008-01-01,IN,18.0
P075,MAINBG,S,MONBULK NO2 PS,MS,1.49,225,CLAY,,1983-01-01,IN,43.0
P251,MAINAG,S,GREENVALE PS,MSCL,2.0,600,UNKN,,2005-07-01,IN,21.0
P091,MAINBG,S,SOMERTON NO2 PS,MS,1.2,375,UNKN,,,IN,
P091,MAINBG,S,SOMERTON NO2 PS,MS,8.05,825,UNKN,,,IN,
M056,OFTAKE,S,OLINDA-MITCHAM NO.3,MSCL,8.44,375,CLAY,1/1/1984 12:00:00 AM,1936-01-01,IN,90.0
M054,OFTAKE,S,OLINDA-MITCHAM NO.2,MSCL,0.57,150,CLAY,1/1/1984 12:00:00 AM,1926-01-01,IN,100.0
B190,MAINBG,S,AQUEDUCT RD LANGWARRIN PRV,MS,0.7,900,UNKN,,1967-01-01,IN,59.0
P091,MAINBG,S,SOMERTON NO2 PS,MS,4.57,375,UNKN,,,IN,
B190,MAINBG,S,AQUEDUCT RD LANGWARRIN PRV,MS,0.48,100,UNKN,,1967-01-01,IN,59.0
M351,CROSS,S,WERRIBEE RES INLET MAIN,MSCL,0.96,450,CRK,1/1/1985 12:00:00 AM,1998-01-01,IN,28.0
M104,CROSS,S,MORANG OUTLET,MSCL,1.27,225,CRK,1/1/1987 12:00:00 AM,1988-01-01,IN,38.0
M113,CROSS,S,MITCHAM - SURREY HILLS DUP.,CICL,1.31,300,CLAY,1/1/1984 12:00:00 AM,1939-01-01,IN,87.0
H040,BYPASS,S,UPPER YARRA DAM,MS,2.38,900,,,1980-01-01,IN,46.0
M441,MAINBG,T,LANGWARRIN - BITTERN NO 2 MAIN,MS,1681.85,825,CLAY,1/1/1959 12:00:00 AM,1959-01-01,IN,67.0
P251,MAINBG,S,GREENVALE PS,MSCL,5.399,600,UNKN,,2005-07-01,IN,21.0
P254,MAINBG,S,GOULBURN RIVER PUMPING STATION,MSCL,1.5,750,,,2010-02-01,IN,16.0
M039,MAINBG,T,NORTHCOTE - PUNT RD,MS,211.45,600,SAND,1/1/1967 12:00:00 AM,1972-01-01,IN,54.0
R020,MAINBG,S,PRESTON NO1 RESERVOIR,MS,15.34,300,,,2006-07-03,IN,20.0
M055,MAINBG,T,NO 1 OLINDA-MITCHAM MAIN,MSLB,344.78,900,CLAY,1/1/1978 12:00:00 AM,1914-01-01,IN,112.0
M281,INLET,S,CARDINIA-DAND'G-NOTTING HILL M,MS,4.35,1700,UNKN,,1976-01-01,IN,50.0
M054,MAINBG,T,OLINDA-MITCHAM NO.2,MS,3.92,1150,CLAY,1/1/1984 12:00:00 AM,1926-01-01,IN,100.0
M131,CROSS,S,MT VIEW-DANDENONG MAIN,MSCL,2.7,300,CRK,1/1/1958 12:00:00 AM,1971-01-01,IN,55.0
M055,MAINBG,T,NO 1 OLINDA-MITCHAM MAIN,MSLB,446.23,900,CLAY,1/1/1978 12:00:00 AM,1914-01-01,IN,112.0
M132,CROSS,S,SILVA-MT WAVERLY MAIN,MSCL,3.26,450,CLAY,1/1/1957 12:00:00 AM,1964-01-01,IN,62.0
R086,INLET,S,PLENTY RESERVOIR,MS,1.12,825,,,1980-01-01,IN,46.0
M375,MAINBG,T,CARDINIA - HALLAM NO 2 MAIN,MS,4.04,1350,UNKN,1/1/1988 12:00:00 AM,1988-01-01,IN,38.0
M078,MAINBG,T,ROSANNA - PRESTON MAIN,MS,34.28,1150,CLAY,1/1/1940 12:00:00 AM,1940-01-01,IN,86.0
M021,MAINBG,S,BLACKBURN RD - NOTTING HILL,MS,3.0,450,SAND,1/1/1983 12:00:00 AM,1984-01-01,IN,42.0
M056,MAINBG,T,OLINDA-MITCHAM NO.3,MS,15.83,1150,CLAY,1/1/1981 12:00:00 AM,1936-01-01,IN,90.0
M257,MAINBG,T,ST ALBANS OUTLET MAIN,MS,1.5,1150,CRK,1/1/1974 12:00:00 AM,1974-01-01,IN,52.0
A003,AQDUCT,T,CLEAR WATER CHANNEL,BSTONE,1479.61,0,,,1884-01-01,IN,142.0
M418,MAINBG,T,BEACONSFIELD - LANGWARRIN MAIN,MS,224.8,1050,CLAY,1/1/1959 12:00:00 AM,1959-01-01,IN,67.0
M190,MAINBG,T,YAN YEAN-EPPING MAIN,MS,1.86,1350,CLAY,,2015-10-08,IN,11.0
M190,MAINBG,T,YAN YEAN-EPPING MAIN,MS,1.86,1350,CLAY,,2015-10-08,IN,11.0
M190,MAINBG,T,YAN YEAN-EPPING MAIN,MS,2.4,1350,CLAY,,2015-10-08,IN,11.0
M190,MAINBG,T,YAN YEAN-EPPING MAIN,MS,644.0,1350,CLAY,1/1/1960 12:00:00 AM,1960-01-01,IN,66.0
R019,OUTLET,S,OLINDA RESERVOIR,MS,3.59,1150,,,1980-01-01,IN,46.0
M387,MAINBG,T,SILVAN SEVILLE MAIN,MS,0.55,450,CRK,1/1/1996 12:00:00 AM,1996-01-01,IN,30.0
A013,SIPHBG,T,BUNYIP MAIN RACE,RC,70.7,600,,,1953-01-01,IN,73.0
B069,MAINBG,S,MITCHAM RES BYPASS PRV,MS,1.21,825,UNKN,,,IN,
B053,MAINBG,S,WATSONIA PRV,MS,1.05,450,UNKN,,,IN,
M484,MAINBG,T,YEA - SUGARLOAF MAIN,MS,13.26,1750,,,2010-02-01,IN,16.0
M484,MAINBG,S,YEA - SUGARLOAF MAIN,MSCL,50.91,300,,,2010-02-01,IN,16.0
M054,MAINBG,T,OLINDA-MITCHAM NO.2,MS,104.33,1150,CLAY,1/1/1926 12:00:00 AM,,IN,
M193,MAINBG,T,KENNY ST-BROADMEADOWS MAIN,MS,29.18,900,CLAY,1/1/1965 12:00:00 AM,1965-01-01,IN,61.0
M160,MAINBG,T,PRESTON - FOOTSCRAY MAIN,MS,212.01,1150,CLAY,1/1/1958 12:00:00 AM,1958-03-01,IN,68.0
M104,MAINBG,T,MORANG OUTLET,MS,0.84,600,CLAY,,2004-07-01,IN,22.0
M055,MAINBG,T,NO 1 OLINDA-MITCHAM MAIN,MS,1.13,900,CLAY,1/1/1927 12:00:00 AM,1912-01-01,IN,114.0
M022,OFTAKE,S,MITCHAM-NOTTING HILL MAIN,MS,1.26,225,SAND,1/1/1986 12:00:00 AM,1986-01-01,IN,40.0
M132,OFTAKE,S,SILVA-MT WAVERLY MAIN,MSEL,2.0,150,CLAY,1/1/1957 12:00:00 AM,1957-01-01,IN,69.0
M193,OFTAKE,S,KENNY ST-BROADMEADOWS MAIN,MSEL,4.43,225,CLAY,1/1/1965 12:00:00 AM,1962-07-23,IN,64.0
M280,MAINBG,T,GREENVALE RESERVOIR OUTLET,MS,2.75,1350,CLAY,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
B075,MAINBG,S,BRITTANIA CREEK PRV,MS,1.1,225,UNKN,,1985-01-01,IN,41.0
M479,OFTAKE,S,BITTERN RES BYPASS MAIN,MSCL,17.25,375,SAND,1/1/1999 12:00:00 AM,1999-01-01,IN,27.0
M420,OFTAKE,S,TARAGO - WESTERN PORT MAIN,MSCL,6.62,100,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
R020,MAINBG,S,PRESTON NO1 RESERVOIR,MS,6.93,900,,,1984-03-01,IN,42.0
P168,MAINBG,S,YERING GORGE PS,MS,1.28,1100,,,1980-01-01,IN,46.0
M104,BYPASS,S,MORANG OUTLET,MSCL,0.61,150,CLAY,,2004-07-01,IN,22.0
M479,BYPASS,S,BITTERN RES BYPASS MAIN,MSCL,5.38,150,SAND,1/1/1999 12:00:00 AM,1999-01-01,IN,27.0
H070,MAINBG,S,GREENVALE DAM,MS,3.8,0,,,1980-01-01,IN,46.0
R020,MAINBG,S,PRESTON NO1 RESERVOIR,MS,0.9,800,,,2006-07-03,IN,20.0
M418,BYPASS,S,BEACONSFIELD - LANGWARRIN MAIN,MSCL,7.0,150,CLAY,,1957-01-01,IN,69.0
M022,BYPASS,S,MITCHAM-NOTTING HILL MAIN,MSCL,2.52,150,CLAY,1/1/1974 12:00:00 AM,1927-01-01,IN,99.0
R133,MAINBG,S,CLEARWATER RESERVOIR,MS,7.54,2100,,,1980-01-01,IN,46.0
M132,BYPASS,S,SILVA-MT WAVERLY MAIN,MSCL,6.78,900,CLAY,1/1/1957 12:00:00 AM,1957-01-01,IN,69.0
R020,BYPASS,S,PRESTON NO1 RESERVOIR,,7.03,225,,,1980-01-01,IN,46.0
R020,MAINBG,S,PRESTON NO1 RESERVOIR,MS,0.6,600,,,1984-03-01,IN,42.0
R032,BYPASS,S,ST ALBANS RESERVOIR,MS,0.79,150,,,1980-01-01,IN,46.0
B190,MAINBG,S,AQUEDUCT RD LANGWARRIN PRV,MS,0.88,375,UNKN,,1967-01-01,IN,59.0
M021,MAINBG,T,BLACKBURN RD - NOTTING HILL,MS,131.11,825,SS&C,1/1/1983 12:00:00 AM,1984-01-01,IN,42.0
R006,MAINBG,S,ESSENDON NORTH RESERVOIR,MS,10.73,375,,,1980-01-01,IN,46.0
P245,MAINBG,S,KALLISTA PS,MS,0.74,600,,,1980-01-01,IN,46.0
M258,MAINAG,S,MAROONDAH AQUADUCT REPLACEMENT,MS,2.17,300,,,2010-02-01,IN,16.0
P094,MAINBG,S,(NOT OP) DONVALE PS,MS,3.83,600,,,1980-01-01,IN,46.0
SL08,BYPASS,T,CARDINIA BYPASS SURGE VESSEL,MS,0.8,80,UNKN,1/1/1971 12:00:00 AM,2011-08-26,IN,15.0
M197,CONN,S,SILVAN-PRESTON MAIN,MSCL,1.21,225,MS,1/1/1962 12:00:00 AM,1962-01-01,IN,64.0
A013,AQDUCT,T,BUNYIP MAIN RACE,EARTH,261.5,0,UNKN,,1926-01-01,IN,100.0
M441,CONN,S,LANGWARRIN - BITTERN NO 2 MAIN,MSCL,2.16,600,CLAY,,1959-01-01,IN,67.0
A008,AQDUCT,T,CORANDERRK,CONC,5.4,0,CLAY,,1931-01-01,IN,95.0
M440,CONN,S,TYABB MORNINGTON MAIN,MS,3.68,273,CLAY,1/1/1979 12:00:00 AM,1979-01-01,IN,47.0
M346,BRANCH,S,SYDENHAM OUTLET MAIN,MSCL,12.2,900,CRK,1/1/1977 12:00:00 AM,1983-01-01,IN,43.0
P168,MAINBG,S,YERING GORGE PS,MS,1.62,1100,,,1980-01-01,IN,46.0
M161,MAINBG,T,YARRA-SILVAN CONDUIT NO 1,MS,13.92,1700,SNC,1/1/1946 12:00:00 AM,1946-01-01,IN,80.0
M076,OFTAKE,S,"HIGH ST RD, MT WAVERLY MAIN",CI,4.13,100,CLAY,1/1/1980 12:00:00 AM,1928-01-01,IN,98.0
M010,SIPHBG,T,MAROONDAH,WI,699.09,1275,CLAY,1/1/1890 12:00:00 AM,1890-01-01,IN,136.0
M421,MAINBG,T,BITTERN - DROMANA NO 1 MAIN,RC,1324.75,525,UNKN,,1940-01-01,IN,86.0
H110,MAINBG,S,DEVILBEND DAM,MSCL,18.52,900,UNKN,,1964-01-01,IN,62.0
H120,OUTLET,S,TARAGO DAM,MSCL,8.326,450,UNKN,,2013-01-08,IN,13.0
M055,CROSS,S,NO 1 OLINDA-MITCHAM MAIN,MSCL,0.44,225,CRK,1/1/1992 12:00:00 AM,1992-01-01,IN,34.0
R032,CROSS,S,ST ALBANS RESERVOIR,MS,79.77,600,,,1980-01-01,IN,46.0
M478,MAINBG,T,CARDINIA - PEARCEDALE DUP,MS,1.3,1700,CRK,1/1/2001 12:00:00 AM,2001-01-01,IN,25.0
R026,INLET,S,SURRY HILLS NO2 RESERVOIR,CI,17.8,900,,,1980-01-01,IN,46.0
R043,INLET,S,COWIES HILL RESERVOIR,MS,1.5,825,,,1980-01-01,IN,46.0
M197,MAINBG,S,SILVAN-PRESTON MAIN,RC,45.0,1700,,,,IN,
P255,MAINAG,S,SUGARLOAF HIGH LIFT PUMP ST'N,MSCL,2.6,750,,,2010-02-01,IN,16.0
M192,MAINBG,T,EPPING-GREENVALE MAIN,MS,1.07,1350,UNKN,1/1/1971 12:00:00 AM,1960-01-01,IN,66.0
M131,MAINBG,T,MT VIEW-DANDENONG MAIN,MS,732.65,825,CRK,1/1/1958 12:00:00 AM,1958-01-01,IN,68.0
M160,MAINBG,T,PRESTON - FOOTSCRAY MAIN,MS,237.93,1350,CLAY,1/1/1958 12:00:00 AM,1958-02-01,IN,68.0
P107,MAINBG,S,(NOT OP) NOTTING HILL PS,MS,1.92,600,UNKN,,1977-01-01,IN,49.0
R043,INLET,S,COWIES HILL RESERVOIR,MS,0.74,825,,,1980-01-01,IN,46.0
P075,MAINBG,S,MONBULK NO2 PS,MS,1.88,300,CLAY,,1974-01-01,IN,52.0
M419,MAINBG,T,LANGWARRIN - BITTERN NO 3 MAIN,MS,3.55,900,CLAY,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
M197,MAINBG,T,SILVAN-PRESTON MAIN,MS,3.04,825,SAND,1/1/1962 12:00:00 AM,1962-01-01,IN,64.0
M332,MAINBG,T,WINNEKE-PRESTON (SLOAF RES.MN),MS,50.66,2100,SAND,1/1/1980 12:00:00 AM,1980-01-01,IN,46.0
P257,MAINAG,S,PRESTON PUMP STATION,MSCL,1.3,100,,,2010-02-04,IN,16.0
M104,MAINBG,S,MORANG OUTLET,MS,0.79,450,CRK,1/1/1989 12:00:00 AM,1989-01-01,IN,37.0
P258,MAINAG,S,CARDINIA - SILVAN PUMP STATION,MSCL,1.74,800,,,2011-08-05,IN,15.0
M440,MAINAG,S,TYABB MORNINGTON MAIN,MS,1.0,375,CLAY,1/1/1979 12:00:00 AM,1979-01-01,IN,47.0
M440,MAINAG,T,TYABB MORNINGTON MAIN,MS,0.3,350,CLAY,1/1/1979 12:00:00 AM,1979-01-01,IN,47.0
M283,MAINBG,S,YARRA VALLEY CONDUIT MAIN,MSCL,2.27,300,SLCL,1/1/1973 12:00:00 AM,1976-01-01,IN,50.0
R015,OFTAKE,S,MT VIEW RESERVOIR,MS,1.35,300,,,1980-01-01,IN,46.0
