Geo Point,Geo Shape,seg_id,str_type,status_id,seg_descr,poly_area,gisid,street_id,seg_part
1067,1288,21210,3,2,3776,2820,2916,1187,1
2264,2489,30471,9,4,2937,83,2417,2977,1
2744,2919,20080,3,2,265,6012,3049,455,1
2256,3959,30722,11,9,3630,6140,2603,1151,1
175,627,22986,3,2,756,2230,620,119630,1
2250,3321,30168,9,4,426,169,115,492,1
3157,3850,30596,11,9,738,9766,2499,3189,1
3396,2467,30864,14,18,1112,1326,4069,636,1
471,2187,23270,4,3,2089,376,3929,120047,1
1392,1566,21153,3,2,1789,998,2760,0,1
2128,1280,21461,3,2,1294,3107,1305,696,1
3524,122,22162,0,1,2333,19936,3659,1370,1
660,560,21266,3,2,2370,2643,2216,847,1
2914,3946,30617,9,4,2992,168,2515,3077,1
1679,2027,21118,3,2,395,1355,2727,482,1
2989,1868,20439,4,3,3238,395,4006,1037,1
3129,4109,21952,3,2,1157,900,1362,646,1
3320,2365,20133,3,2,1106,1910,3489,635,1
2330,3798,20897,3,2,959,3018,851,590,1
4053,4024,22237,3,2,3571,1974,932,1126,1
173,948,23135,0,1,3156,4167,511,119624,1
3599,2235,22180,0,1,2166,509,2387,1359,2
3438,1615,22819,3,2,771,87,4107,526,6
34,2262,30879,9,4,284,161,4109,120159,1
1927,1998,20947,4,3,863,125,2641,1235,1
2223,77,30039,8,5,874,4156,28,1333,1
1860,2644,20483,3,2,2007,904,1621,0,1
492,398,23174,4,3,328,164,655,119747,1
1934,87,30051,11,9,3354,33868,34,3223,1
1715,2399,20458,3,2,2228,6138,1646,786,1
2788,2353,20175,3,2,3119,2904,3459,1010,1
4033,3758,22850,4,3,682,278,1476,311,1
2037,1165,30450,9,4,2885,43,2399,2885,1
3661,1357,22892,4,3,3699,1087,745,117936,1
1315,3433,20578,3,2,387,892,1804,479,1
1835,965,21030,3,2,2050,913,2856,0,1
2540,2176,22614,3,2,1689,614,3506,780,1
817,260,23317,6,6,1081,123,4080,117892,1
1325,2940,20762,4,3,2342,658,1978,771,1
1882,2212,20927,4,3,782,74,2621,1223,1
4142,3940,22758,0,1,3094,1098,1049,1004,1
2567,3171,20264,4,3,813,5,3019,543,1
1717,1655,20981,3,2,1858,919,2674,0,1
3097,753,23276,4,3,180,466,3935,120053,1
1254,1283,23381,3,3,3044,1476,4169,119620,1
2077,2389,21626,3,2,3563,2833,1221,1120,1
237,901,23129,4,3,1180,647,532,119647,1
3655,3006,22079,3,2,3370,4041,3734,1343,1
2165,3177,20016,3,2,2191,4122,3272,780,1
288,540,23067,3,2,3180,1082,488,119633,1
900,1574,21254,3,2,445,10813,2960,500,1
600,494,30793,11,9,811,471,3826,3218,1
4073,3794,22252,3,2,2419,2248,911,884,1
3488,1360,22955,3,2,1501,1136,416,0,1
2270,3143,20278,4,3,1042,292,3168,613,1
3431,1250,23034,4,3,1010,368,422,119689,1
4054,3652,22875,4,3,666,99,359,300,1
3270,2063,20190,0,1,2141,2788,3444,761,1
1087,2989,30297,9,4,2280,96,226,817,1
3577,752,23259,3,2,3358,1469,3913,120031,1
296,474,22998,3,2,1566,479,455,594,1
3757,2367,22042,0,1,1684,3479,3698,0,1
1458,1667,30424,9,4,93,3,332,394,1
1698,3220,21556,3,2,2785,3029,1840,975,1
717,2200,22363,0,1,3250,6968,1857,1041,1
3715,2869,22078,3,2,2534,4739,3733,1350,1
3260,2732,20391,4,3,1102,339,3333,634,1
675,1369,21255,4,3,132,589,2961,406,1
1577,1069,23373,4,3,2712,68,255,2987,1
3174,3826,22635,3,2,2061,243,3541,1170,1
704,1602,21257,0,1,1094,24482,2793,632,1
2483,1400,21488,0,1,1556,916,1323,0,1
1170,1539,21203,4,3,3706,254,2788,1309,2
993,3075,20687,4,3,117,369,1558,1203,1
208,270,23216,3,2,926,330,3819,119662,1
891,1757,22319,4,3,2735,377,2036,957,1
2498,2144,21520,4,3,3327,747,1172,1075,1
2431,3097,20003,3,2,2320,6011,3273,803,1
1770,1714,20976,4,3,3461,184,2669,1288,1
4044,3793,30685,9,4,2664,43,2569,1575,1
1864,1151,21021,0,1,2048,611,2847,0,1
3505,3027,22066,0,1,479,7416,3722,1345,1
807,735,21317,4,3,1365,518,2990,736,1
3149,3841,22636,3,2,3715,1919,3542,1170,1
3566,103,30641,9,4,3734,3950,2532,1384,1
2020,30,22771,0,1,3304,649,3599,117858,1
2559,2939,20284,4,3,1309,586,3511,701,1
402,3237,20641,0,1,1545,161,1732,0,1
2719,2380,20010,3,2,1710,949,3105,0,1
2799,977,22786,4,3,92,994,3608,117870,1
1077,524,21714,3,2,3541,1048,2288,1119,1
2785,3367,20140,3,2,1046,2859,3245,615,1
3817,3098,22462,3,2,885,5798,3125,1355,1
3070,2724,20112,3,2,773,5974,3025,526,1
3843,46,22170,3,2,3736,15615,3786,1389,1
3919,216,22151,0,1,787,29576,3649,1447,1
68,95,23201,0,1,1018,3196,2136,605,1
2891,3852,21932,3,2,721,3075,810,515,1
204,350,23020,3,2,2414,2947,585,119636,1
4071,4013,22300,0,1,3109,977,970,1004,1
908,2943,20781,4,3,608,51,1961,286,1
2257,3797,21595,0,1,3632,3830,828,1151,1
3580,2506,22184,3,2,3125,4636,3627,1009,1
3028,4064,21920,3,2,1925,634,1386,0,1
113,371,23144,0,1,3152,1593,514,119624,1
3321,3611,30839,11,9,3747,574,4002,118878,1
416,2263,22599,3,2,754,9022,1522,524,1
1673,2576,22503,3,2,272,1986,1505,456,1
1010,403,21726,3,2,1523,414,2300,0,1
3619,3029,22086,3,2,3497,2072,3742,364,1
2770,2339,20011,3,2,2322,6124,3104,803,1
1737,1632,30392,9,4,2915,114,309,2941,1
1232,3140,22507,3,2,1068,3038,1509,621,1
267,443,30792,11,9,811,16952,3825,3218,1
1373,1639,21179,4,3,2410,188,2768,875,1
4092,3770,22214,0,1,2021,394,890,1127,1
3553,676,23325,3,2,3357,1335,4113,120031,1
1474,2573,20846,4,3,469,303,1900,512,1
318,227,22798,3,2,3473,1286,751,1438,1
1662,1495,23338,4,3,3484,119,4136,2965,1
3140,3746,21969,0,1,1658,914,796,0,1
3126,754,23296,13,16,2583,1403,3960,117864,1
3153,2284,20102,3,2,2079,399,3031,0,1
558,3250,23312,4,3,753,1218,4057,120134,1
6,974,22921,3,2,2752,2658,369,119271,1
750,3014,20775,4,3,538,66,1965,1540,1
3964,3888,22714,3,2,73,1128,1004,383,1
2767,3449,30195,9,4,3206,32,134,1029,1
2721,4151,21878,0,1,1323,1397,1423,714,1
1752,1162,21023,3,2,2339,4157,2849,804,1
3595,1513,22805,0,1,448,1608,2601,3088,1
3200,80,30026,12,8,88,179328,19,3096,1
2401,2185,21524,3,2,3,2143,1176,368,1
2608,4031,21866,3,2,1247,6158,1435,677,1
3942,3040,22097,3,2,1538,305,3747,0,1
3185,2905,30126,9,4,3259,168,86,1042,1
2907,4086,21910,3,2,1343,5166,1395,725,1
3290,2322,20181,3,2,3755,2739,3453,1179,1
3296,3630,30837,11,9,3747,749,3997,118878,1
109,935,22410,3,2,470,1912,2015,510,1
187,454,22994,3,2,1565,442,465,594,1
1975,3114,20732,4,3,1006,412,1540,603,1
565,3408,20637,4,3,840,10,4052,3154,1
2091,1365,21360,0,1,1646,925,1277,0,1
3324,558,30079,12,8,3624,48791,47,3095,1
3159,3504,30627,11,9,2468,1396,2524,117873,1
1277,3063,20769,4,3,2180,103,1970,117744,1
4021,3669,22201,3,2,289,1325,877,466,1
1866,1833,20971,4,3,1137,41,2664,1251,1
2707,3513,30162,9,4,2949,102,110,2995,1
2532,3049,20151,3,2,3268,2903,3483,1045,1
2983,4068,21928,4,3,647,130,1378,25,1
685,3529,22858,4,3,2641,15,1997,1515,1
2615,1664,21500,0,1,1947,596,1153,0,1
2351,3707,20891,3,2,47,4006,857,375,1
3066,3166,30810,9,4,3176,82,3864,2231,1
4064,3786,30684,9,4,2847,60,2568,1578,1
407,402,23175,4,3,325,335,661,119729,1
3990,4003,30693,9,4,1011,40,2577,1586,1
464,3138,20540,3,2,2348,3510,1568,840,1
3201,2206,30086,9,4,3036,267,52,3215,1
1676,2490,20871,4,3,521,291,1879,1582,1
349,228,21774,4,3,3235,621,2349,1305,1
4139,3941,22306,4,3,2737,395,976,958,1
2462,2139,21521,3,2,3767,1090,1495,1180,1
1833,1440,21005,4,3,2275,675,2831,814,1
1036,1289,23369,4,3,2708,61,268,2953,1
2749,951,22439,3,2,879,5418,3904,117768,1
3932,4056,30692,9,4,2845,6,2576,1570,1
1714,2957,30246,9,4,2660,113,183,1528,1
3834,294,30637,12,8,3790,989808,2529,3094,1
2381,3461,21553,3,2,2601,4080,849,931,1
1692,2042,30387,9,4,2918,53,304,2946,1
2254,3582,21563,4,3,364,45,843,38,1
953,3211,20697,4,3,2304,738,1687,828,1
3592,3627,22815,0,1,55,1105,984,376,1
3047,1906,20063,3,2,2256,30,4010,809,1
554,1348,22947,3,2,9,1570,707,367,1
2107,1830,21383,3,2,1902,709,1094,0,1
1033,1815,22313,3,2,2732,3350,2030,956,1
1218,613,21669,3,2,982,1293,2254,600,1
580,2020,22347,3,2,1795,617,2064,956,1
1754,1251,21010,3,2,1369,605,2836,0,1
3068,794,23297,13,16,2576,4923,3965,117864,1
2558,1058,22453,0,1,1133,21968,3803,640,1
725,2030,22543,4,3,315,286,1480,117752,1
3117,2406,20101,3,2,2269,2190,3032,812,1
3809,1941,30648,11,9,3438,9242,2539,3190,1
3466,1167,30796,9,4,2484,164,3833,119755,1
1007,143,22540,4,3,1328,457,2169,3235,1
2543,3202,20051,3,2,2255,2032,3265,809,1
3686,482,22135,3,2,1634,1394,3634,0,1
2036,32,22771,0,1,3304,444,3138,117858,3
4147,3745,22477,0,1,3427,9165,1068,1056,1
1403,3534,20610,4,3,563,170,1772,248,1
3941,4060,22270,3,2,740,898,942,517,1
1267,1048,21164,0,1,1736,912,2909,847,1
1155,3490,30249,9,4,2851,8,185,1686,1
1805,1238,21009,3,2,21,3005,2835,367,1
1916,3081,22497,3,2,3147,3087,1499,1008,1
3376,4116,22638,0,1,1837,288,3544,0,1
603,330,21755,3,2,3557,4384,2330,1030,1
2243,1867,22655,0,1,1557,615,1190,586,1
4129,3694,22476,0,1,3425,11367,1067,1056,1
1547,1721,21101,4,3,694,110,2714,132,1
2811,4078,21904,4,3,651,93,1401,1535,1
2577,2498,20363,4,3,1307,420,3361,700,1
3952,4034,22290,3,2,38,2725,961,373,1
3017,2132,20414,4,3,3175,281,3948,1019,2
1451,3270,20560,3,2,1883,1264,1821,0,1
2963,377,30826,8,5,89,10557,3898,392,1
35,2244,22392,3,2,3548,12382,2100,405,1
3846,2306,22031,4,3,3334,134,3687,1599,1
911,571,21285,3,2,455,1591,2235,504,1
1902,1072,21338,4,3,3315,309,1259,1432,1
967,643,22521,3,2,454,2138,2129,504,1
2638,2995,20290,4,3,857,165,3517,563,1
1313,1837,21140,4,3,2749,119,2749,1282,1
1028,1312,22516,3,2,22,2296,700,367,1
3874,3000,22109,3,2,1527,356,3762,0,1
2958,2271,20350,4,3,2311,613,3373,837,1
86,959,22586,3,2,1748,436,1483,0,1
2597,1485,21496,4,3,2446,538,1149,117840,1
3203,3705,21971,3,2,3708,2961,794,1168,1
860,737,21316,3,2,3462,2456,2989,1096,1
1545,1651,21088,4,3,2341,189,2701,117909,1
1896,2001,30365,9,4,2680,14,283,3146,1
2973,2520,30112,9,4,2961,45,74,3017,1
3340,3279,22884,6,6,3080,1059,1,1001,1
1938,1713,20979,3,2,3647,3099,2672,1152,1
1535,1070,30329,9,4,2945,38,251,2986,1
3934,4063,22271,0,1,1821,1781,943,1004,1
812,1818,22332,4,3,653,539,2049,15,1
3467,2709,22810,6,6,3373,2506,3605,117877,1
1168,3510,30270,9,4,2835,7,200,1516,1
72,2680,22596,3,2,1819,218,1519,0,1
1621,1598,21089,4,3,495,32,2702,1860,1
3626,783,22128,4,3,1714,121,4063,1370,1
797,2088,22325,3,2,2541,2148,2042,912,1
1285,1730,21184,4,3,2418,674,2773,882,1
3330,3625,22800,0,1,174,152,3995,422,1
2346,1522,21417,0,1,3393,2351,1127,1086,1
2132,1036,21447,3,2,25,2072,1292,371,1
3278,3783,21991,4,3,661,105,774,146,1
3656,890,22951,4,3,3048,2403,401,119560,1
2461,2295,20024,3,2,2185,6077,3093,780,1
272,187,21797,3,2,3324,800,2373,1433,1
2897,2449,30115,9,4,2960,92,76,3016,1
1426,2513,23359,4,3,2702,151,179,1737,1
2622,1816,30535,9,4,2804,50,2465,1429,1
1396,3511,20604,3,2,163,995,1778,419,1
1761,2008,20944,3,2,1852,914,2638,0,1
195,2174,22376,0,1,2360,2334,2087,845,1
1118,2992,20794,4,3,3544,256,1950,117810,1
1888,1633,20984,4,3,3590,394,2677,1129,1
3211,2901,20306,4,3,858,155,3414,565,1
904,2098,22330,3,2,1084,2284,2047,629,1
878,798,20902,3,2,1432,311,2813,453,1
3888,4066,22645,1,12,2528,143,3565,3080,8
3798,52,22164,0,1,2014,6863,3783,0,1
1777,1832,20966,4,3,700,68,2659,134,1
955,1844,22314,3,2,1797,836,2031,0,1
220,394,23180,4,3,323,284,663,119729,1
1434,2814,20513,3,2,1467,891,1594,0,1
899,2933,20518,3,2,406,3870,1589,483,1
4016,3649,22199,3,2,290,2744,875,466,1
1153,742,21308,3,2,1691,421,2981,774,1
2514,3125,20270,4,3,796,428,3175,538,1
1425,3308,30275,9,4,1207,66,205,1501,1
2573,1698,21514,3,2,2096,4019,1166,740,1
437,427,23025,3,2,2434,1924,579,119634,1
1749,2950,20525,3,2,1722,911,1583,840,1
4108,3676,22766,0,1,1973,606,1056,1056,1
1372,3252,23375,4,3,1205,179,204,1254,1
3779,3774,22644,1,12,3377,28158,3555,117764,6
3808,2312,22022,3,2,729,463,3678,1363,1
4094,4004,22744,0,1,3099,1103,1034,1004,1
9,1019,22401,3,2,2624,8280,2009,938,1
4018,3879,30694,9,4,3010,41,2578,3118,1
2917,963,22785,13,16,2581,2413,3963,117864,1
259,569,23154,4,3,365,484,635,119724,1
3056,3236,20124,3,2,1915,347,3249,0,1
1537,512,30558,9,4,2230,2131,2467,787,1
1613,3043,20724,4,3,2631,462,1548,946,1
2288,2415,23333,4,3,2654,173,4131,2884,1
2450,1393,21482,3,2,27,1693,1322,371,1
764,544,21264,3,2,1563,446,2214,0,1
3250,2146,30092,9,4,2441,23,57,851,1
1572,1410,30337,9,4,2931,54,259,2967,1
3482,2093,22943,4,3,1172,488,397,119549,1
2909,23,30825,8,5,2697,9044,3897,120026,1
3620,1492,23316,6,6,2097,318,4074,120115,1
3155,605,23256,3,2,880,15,3834,117768,2
946,2827,20820,4,3,520,28,1928,316,1
2673,2997,30180,9,4,0,874,122,3183,1
2131,1278,21455,3,2,2085,3163,1300,737,1
3386,1461,22942,4,3,1079,1141,396,120087,1
2913,2730,30146,9,4,3247,616,99,1607,1
2896,805,23254,3,2,882,6785,3908,117768,1
2058,1224,21361,0,1,3396,5537,1278,1086,1
3306,3608,22800,0,1,174,31,4001,422,2
268,485,30777,9,4,2686,16,432,119700,1
1530,1512,30381,9,4,3786,57,299,1190,1
2776,4120,22625,3,2,1518,619,3531,656,1
3114,2433,20355,4,3,699,31,3369,105,1
2550,2783,20006,3,2,2005,906,3108,0,1
3477,1114,30795,9,4,2484,209,3832,119755,1
3587,1805,22445,4,3,3312,2900,3801,1072,3
2800,3990,21903,4,3,715,1031,1402,152,1
3981,3881,22295,3,2,75,1974,980,383,1
328,640,23090,3,2,3338,1241,449,119639,1
2911,881,22856,4,3,402,863,2002,117868,1
1668,2330,20859,4,3,530,139,1888,277,1
676,667,21268,3,2,2372,2157,3821,847,1
2159,3032,21612,4,3,197,397,1211,429,1
1851,1609,20987,4,3,496,83,2680,1873,1
447,811,23113,0,1,250,2928,524,453,1
2663,2400,20366,4,3,1076,228,3358,1247,2
1819,2391,20457,3,2,1703,1042,1647,0,1
3086,2543,20386,4,3,288,140,3338,464,1
3156,2331,20360,4,3,3539,341,3364,1118,1
2621,2536,30119,9,4,2521,130,80,903,1
3108,2830,30149,9,4,441,237,102,1602,1
3537,675,23328,4,3,3482,259,4115,120164,1
1782,40,21685,3,2,3325,24873,3569,1074,1
3347,2602,20217,3,2,1843,1122,3434,636,1
755,3571,20621,3,2,2119,1871,1751,750,1
1050,1469,21208,4,3,3797,403,2915,1193,1
1788,2761,20802,4,3,1182,122,1944,3042,1
2740,3925,30608,9,4,3501,86,2508,1832,1
2072,1391,21434,4,3,2111,1108,1247,1261,1
2193,1292,22665,3,2,1293,1760,1199,696,1
3014,3289,20123,3,2,1104,2209,3250,635,1
376,834,23114,0,1,1433,406,523,453,1
1103,2366,30208,9,4,3084,1766,147,3210,1
1680,1761,21103,4,3,3538,290,2716,1117,1
422,196,21778,4,3,812,594,2353,1297,1
1672,1588,21092,4,3,1254,81,2705,1299,1
1962,1561,30496,9,4,2667,73,2435,2827,1
761,305,21749,3,2,2127,3533,2324,753,1
2079,1971,21395,4,3,533,106,1105,355,1
2735,2238,30876,9,4,3244,99,4099,120150,1
1097,3106,20691,4,3,747,307,1554,522,1
3276,3762,21983,3,2,35,876,782,372,1
1635,1774,21098,3,2,458,6062,2711,506,1
361,192,22796,3,2,3471,795,766,1438,1
1511,1511,22829,4,3,3787,143,698,1190,1
31,1024,22404,3,2,3049,16234,2012,991,2
433,660,23196,4,3,335,157,679,119746,1
1727,563,21675,0,1,955,7965,3573,588,1
2475,2554,20169,3,2,994,2868,3465,599,1
1146,3417,20665,4,3,674,70,1708,333,1
2298,2283,21637,4,3,85,877,1232,388,1
145,720,23138,0,1,3160,1727,508,119624,1
2998,2494,30113,9,4,2788,129,4097,978,1
408,3278,20643,0,1,3078,1784,1730,999,1
4061,3772,22848,4,3,716,250,1475,273,1
2985,909,22857,4,3,2584,118,2004,117864,1
2441,4139,30605,9,4,2841,36,693,1550,1
44,1666,22404,3,2,3049,653,366,991,1
2286,2731,30814,9,4,3227,299,3869,120055,1
1190,521,30569,9,4,2655,14,2476,1466,1
2609,3165,20266,4,3,285,244,3178,461,1
2667,4010,21886,4,3,2614,429,1415,3248,1
1929,1899,30368,9,4,3032,14,286,3145,1
1645,1273,30336,9,4,2932,33,258,2970,1
1300,3245,20709,4,3,527,42,1675,1505,1
1432,3418,20680,4,3,136,229,1693,117760,1
466,3624,20885,0,1,1820,232,1652,0,1
768,2834,20827,4,3,566,262,1920,263,1
625,1976,22343,4,3,654,568,2060,71,1
727,995,21220,4,3,2470,349,2926,1277,1
3398,2797,22568,6,6,1041,802,3154,3187,2
1253,3287,20562,3,2,1885,947,1819,0,1
3913,3207,22099,4,3,3722,21,3753,1356,1
653,1323,30343,9,4,2925,7,265,2958,1
1600,2325,20478,3,2,1413,1022,1626,0,1
1343,343,30581,11,9,3355,43444,2486,3217,1
1775,902,30073,11,9,95,69683,3859,3220,1
1998,1623,21373,3,2,3229,2516,1084,1035,1
3202,4129,21917,0,1,1327,720,3535,714,1
2724,3466,20243,4,3,744,22,4060,1222,2
2130,1764,30519,9,4,2878,31,2454,2873,1
544,556,22964,3,2,158,2506,614,119632,1
3552,106,30644,9,4,438,5669,2535,1383,1
1106,434,21719,3,2,1522,408,2293,0,1
2872,2909,20095,3,2,2270,2261,3038,812,1
1188,1538,21204,4,3,3530,154,2789,1289,1
2522,2314,20340,4,3,1251,681,3382,682,1
2398,4044,23355,4,3,784,309,2504,1548,1
2541,2442,20341,4,3,2456,447,3381,860,1
2108,1985,21398,4,3,588,74,1108,194,1
2181,1697,21489,0,1,1681,1452,1245,0,1
2066,2638,21607,0,1,3646,3005,1851,1152,1
1088,3108,20692,4,3,626,38,1553,51,1
2784,3956,21898,4,3,2388,205,1406,3246,1
2960,4081,21921,3,2,3318,3057,1385,1073,1
1850,2387,20866,4,3,129,70,1883,1204,1
1496,1584,21085,3,2,106,3015,2698,395,1
3335,3736,30834,11,9,3747,718,3987,118878,1
265,573,22960,3,2,157,1809,616,119632,1
1430,2532,30236,9,4,2871,37,173,2861,1
1935,1897,30407,9,4,2900,75,322,2909,1
3198,4121,21951,0,1,3717,4336,3141,1169,1
2266,3672,30593,9,4,2993,45,2496,3079,1
788,734,21288,3,2,2208,1021,2964,774,1
3821,2323,22024,3,2,731,884,3680,1363,1
2840,2751,20082,3,2,267,6068,3047,455,1
4069,3825,22730,3,2,2740,3351,1020,960,1
52,903,22937,3,2,1153,1364,378,119274,1
712,272,21759,3,2,371,1373,2334,117953,1
3816,2226,22020,0,1,474,3120,3676,1345,1
257,491,23043,3,2,2556,1407,457,119640,1
3766,2585,22047,3,2,1663,607,3703,0,1
1323,1139,21160,3,2,2623,1807,2906,949,1
3229,2149,20421,4,3,2442,585,3305,851,1
3141,3984,21945,0,1,3721,6104,1369,1169,1
2587,3160,20264,4,3,813,198,3180,543,2
3494,2522,22909,6,6,3151,5878,1468,117960,1
3591,1594,22804,0,1,2082,3839,3612,117786,1
3027,3910,21941,4,3,681,166,1372,24,1
1147,483,21715,3,2,3543,1574,2289,1119,1
3064,2349,30744,9,4,2574,814,3134,118671,1
1128,3051,20534,3,2,2346,4283,1574,840,1
2656,3246,20078,3,2,261,6076,3262,455,1
677,390,21690,3,2,1312,2850,2265,703,1
2643,269,30042,8,5,72,10745,29,1332,1
3357,1645,22822,4,3,122,2266,3619,117945,1
1995,1007,21438,3,2,3458,1484,1283,117835,1
3253,1624,10717,9,4,3376,903,408,119563,4
2898,2341,20347,4,3,3443,187,3376,1059,1
845,3298,20567,3,2,3190,1496,1814,1024,1
1450,2625,20843,4,3,571,179,1903,1563,1
1659,528,30048,9,4,3021,334,32,3106,1
497,3562,30252,9,4,2849,27,188,1673,1
2261,2924,20019,3,2,1917,918,3098,0,1
3539,2617,22564,3,2,1938,1209,3150,1343,1
2576,1679,21513,4,3,698,76,1165,269,1
1579,1414,21066,4,3,2389,116,2892,120097,1
2246,2304,21638,4,3,578,130,1233,163,1
2302,3483,20888,3,2,1783,1091,860,0,1
1719,1329,21013,4,3,3608,916,2839,1143,1
2348,4071,21583,0,1,3640,3615,1445,1151,1
3326,3617,22800,2,13,174,893,3984,422,1
3796,2386,22027,4,3,3335,69,3683,1593,1
1757,1709,30372,9,4,3028,40,290,3140,1
1249,2929,20759,4,3,1064,100,1981,620,1
201,1020,22590,0,1,1098,5803,1487,632,1
2626,2849,20288,4,3,1196,187,3515,660,1
3585,3715,22800,0,1,174,2262,4024,422,7
1624,1023,21040,3,2,1860,848,2866,0,1
1258,703,22522,3,2,2313,1969,2130,800,1
715,114,21823,3,2,171,898,2185,1444,1
2196,3607,21560,0,1,3636,3738,846,1151,1
1539,3003,20530,3,2,2343,3746,1578,840,1
2069,1823,30467,9,4,3641,98,2414,2832,1
696,1878,22341,3,2,2542,2108,2058,912,1
2239,1672,21421,3,2,3241,6143,1130,1038,1
3684,2817,22077,3,2,2116,5284,3732,1348,1
583,382,21687,3,2,1587,444,2262,0,1
2073,2726,21606,0,1,2037,980,1850,0,1
630,3610,20623,4,3,3685,340,1749,120177,1
3907,4058,22647,0,1,1320,1229,3558,3195,2
3881,4009,22278,3,2,54,5452,950,376,1
3487,1140,23311,3,2,766,7093,4032,526,1
693,538,21261,3,2,964,1645,2211,594,1
3677,690,22133,3,2,1655,2260,3632,0,1
2001,1722,22661,3,2,460,2654,1195,506,1
2229,3674,21566,0,1,3635,2428,840,1151,1
2126,2877,21609,3,2,2369,3010,1208,858,1
2501,2147,21521,3,2,3767,917,1173,1180,2
2708,3432,23244,4,3,278,35,3896,119855,1
2619,1486,21503,3,2,29,2792,1251,371,1
3178,2918,20305,4,3,3296,88,3415,1065,1
799,3320,20568,3,2,1891,605,1813,1024,1
2849,1345,30840,9,4,873,1559,4011,120095,1
3746,2738,22873,0,1,3061,134,2599,1346,1
2803,3007,20297,4,3,3261,574,3420,1044,1
1582,1055,21046,4,3,504,121,2872,2933,1
1310,755,21302,3,2,1402,654,2977,395,1
562,470,22965,3,2,202,2546,499,430,1
3720,3843,22644,1,12,3377,4,2606,117764,4
2190,1957,21533,4,3,657,49,1206,228,1
1216,3206,30231,9,4,2969,86,168,3035,1
3246,3810,21986,3,2,1474,105,779,501,1
2863,1066,22904,4,3,2582,374,3136,117864,1
1198,502,30570,9,4,2811,9,2477,1467,1
2542,1374,22544,0,1,948,6437,3808,586,1
2100,1982,22659,0,1,2774,9607,1193,973,1
854,3065,20537,3,2,1728,877,1571,0,1
3641,3673,22191,0,1,3506,2258,771,3196,2
738,153,22583,3,2,2480,1041,2159,2036,1
3797,1367,30660,5,11,3729,3119,2549,2840,1
13,818,22934,4,3,2396,953,383,119267,1
495,2069,22367,4,3,2799,1219,2082,3227,1
1169,3019,30266,9,4,2158,78,197,1532,1
3130,758,23274,13,16,3698,455,3959,120051,1
2502,1260,21540,3,2,1903,340,1328,0,1
873,193,21835,3,2,2481,3751,2197,2036,1
1279,3413,20581,3,2,1453,2817,1801,0,1
3998,3781,22259,4,3,643,148,916,310,1
2231,1937,22656,0,1,946,1499,1189,586,1
2162,1888,30495,9,4,2879,54,2434,2874,1
3666,2750,22072,3,2,1073,1546,3727,1340,1
2017,1186,21357,0,1,1940,950,1275,0,1
509,111,21817,4,3,1139,374,2179,1443,1
3475,1661,22899,4,3,123,1920,697,117945,1
2376,1358,21477,3,2,32,1704,1319,371,1
3046,3331,20250,4,3,5,294,3193,117944,1
557,194,21761,3,2,188,4224,2336,425,1
2371,3903,30606,9,4,2855,21,2506,1828,1
3256,2497,20399,4,3,3287,220,3325,1061,1
241,199,21796,3,2,1353,2730,2372,1422,1
2877,1152,23298,13,16,1274,148,4090,117766,2
377,780,30843,11,9,3613,17234,4013,3129,1
1072,150,22571,3,2,2056,238,2147,0,1
1797,1835,20967,4,3,3686,600,2660,1163,1
808,934,21324,3,2,392,3336,2997,478,1
162,3083,22508,3,2,2351,11258,1510,840,1
2326,3133,20036,3,2,2294,2177,3268,825,1
804,3547,21370,4,3,3444,171,1755,120094,1
2701,1907,20404,4,3,960,475,3320,591,1
2991,2540,30111,9,4,2676,56,73,3018,1
3908,3285,22099,4,3,3722,389,3751,1356,3
1631,580,21679,3,2,3163,6071,3574,1014,1
856,110,22531,4,3,3537,755,2161,3236,1
3930,3022,22113,3,2,883,2046,3766,1355,1
2883,3994,21905,3,2,1345,6102,1400,725,1
3415,1189,23331,6,6,302,453,4119,120089,1
3679,479,22142,3,2,3597,9711,3640,1380,1
1874,1209,21008,0,1,2034,885,2834,0,1
1956,3135,20731,4,3,1355,191,1541,729,1
3232,1862,20434,3,2,1197,934,3292,661,1
2786,2047,20407,4,3,1306,559,3317,699,1
3733,3295,22699,0,1,1970,1844,991,1056,1
105,286,23146,0,1,3154,2915,516,119624,1
1556,1075,30334,9,4,2946,36,256,2988,1
3332,2634,20216,3,2,1114,6121,3435,636,1
1455,3416,20575,3,2,382,1239,1807,479,1
3833,3936,22486,3,2,2538,707,1344,3194,2
2828,3121,20094,3,2,1919,353,3257,0,1
1568,1043,21045,4,3,854,361,2871,564,1
2287,674,30067,12,8,2532,737,40,3097,1
2815,2169,20012,3,2,1713,897,3103,0,1
1173,611,21664,3,2,299,1831,2249,469,1
3680,45,22163,0,1,3575,7205,3782,1385,2
1554,2243,20854,4,3,550,82,1893,243,1
3699,772,22130,3,2,3236,5097,3796,1373,1
214,462,22995,3,2,966,1913,564,594,1
1503,981,21654,3,2,2220,4013,3009,781,1
315,409,23179,4,3,324,704,662,119729,1
3465,814,23379,4,3,951,625,4161,120179,1
2870,875,22952,4,3,3174,650,404,117866,1
3299,2972,30822,9,4,1113,2816,3881,1604,1
905,209,21834,4,3,2224,65,2134,3169,1
350,508,23169,4,3,2310,676,651,119645,1
3409,2524,10714,9,4,146,1526,2595,410,1
