OBJECTID,Wat Break Incident ID,Incident date,Type of Asset Broken,Does the road need to be closed?,Does the sidewalk need to be closed?,Estimated Hours for Repair,Estimated Number of Units Impacted,CW Service Request Number,Current status of the break,Status last updated date,CW Workorder #,Date operations was returned to normal service,Nature of Break,Apparent cause of break,Repair Type,Type of Planned Maintenance,List Valves Closed,List Valves Opened,List Hydrants Called Out,List Hydrants Called Back In,Categorization of the Break,Road Segment ID,Closest Civic Number,Street,Related Asset ID,Related Asset Depth (m),Depth of Frost (m),Asset Size (cm),Year Asset Installed,Asset Material,Asset Exists,GLOBALID,UPDATE_BY,UPDATE_DATE,x,y
9883,2290,11/29/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/8/2017 12:00:00 AM,198536,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,9405,64,WALTON AVE,40390,,,200,1953,CI,Y,5571a4ff-d0c3-4d05-8bf2-4048ad918a9c,DAVIDV,11/27/2018 12:00:00 AM,543182.2778,4808441.5965
9884,2116,4/6/2015 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,1/22/2016 12:00:00 AM,129466,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,12659,980,GUELPH ST,17720,,,150,1957,CI,Y,f3f1acc8-a4fa-49eb-a5b6-e674762abc66,DAVIDV,11/27/2018 12:00:00 AM,542388.261,4812888.779
9885,2117,4/4/2015 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,1/22/2016 12:00:00 AM,129457,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10661,26,MT HOPE ST,76738,,,150,1923,CI,Y,d35b52dc-9819-47a2-9bb8-80ffe78c01cb,DAVIDV,11/27/2018 12:00:00 AM,539330.1228,4811658.5365
9886,2118,4/9/2015 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,1/22/2016 12:00:00 AM,129792,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,9423,1941,OTTAWA ST S,58280,,,300,1981,DI,Y,1a4c32fa-f5c4-4ed0-b2e8-ab1fa867cc78,DAVIDV,11/27/2018 12:00:00 AM,538004.5683,4806153.1351
9887,1746,8/4/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,69221,,CORROSION,COMBINATION,,,,,,,CATEGORY 1,9957,295,CARSON DR,5550,,,200,1968,DI,Y,0801fcdc-b08d-476d-b443-67a8d57d3463,DAVIDV,3/7/2013 12:00:00 AM,544443.0212,4812276.164
9888,1747,8/5/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,69224,,CORROSION,COMBINATION,,,,,,,CATEGORY 1,11705,,WEBER ST E,40980,,,,,,N,ed804b35-80df-4168-8081-c446ec487d3e,DAVIDV,3/7/2013 12:00:00 AM,543197.8495,4810163.5499
9889,1748,8/15/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,69681,,CORROSION,AGE,,,,,,,CATEGORY 1,12610,,BRIDGE ST W,80176,,,,,,N,9aa83358-1933-447a-b08b-8df432fb6019,DAVIDV,3/7/2013 12:00:00 AM,541527.4452,4814693.7787
9890,1749,8/31/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,70521,,CIRCUMFERENTIAL AND FITTING/JOINT,COMBINATION,,,,,,,CATEGORY 1,23057,88,RUTHERFORD DR,22530,,,150,1967,CI,Y,f112d039-9a17-40f0-bf3d-f422c5967923,DAVIDV,3/7/2013 12:00:00 AM,545797.713,4809259.6591
9891,1750,9/26/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,71569,,LONGITUDINAL,COMBINATION,,,,,,,CATEGORY 1,8795,280,JOSEPH ST,20670,,,,,,N,e1802359-2b68-4916-af58-343cbc5e88e5,DAVIDV,3/7/2013 12:00:00 AM,540394.5358,4811064.2934
9892,1751,10/11/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,72327,,CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,15930,82,STRATHCONA CRES,36970,,,150,1965,DI,Y,039fae5a-1cc4-4c14-ac45-c684aaf2a60d,DAVIDV,3/7/2013 12:00:00 AM,544946.1308,4812137.8064
9893,1752,11/3/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,73360,,CIRCUMFERENTIAL,AGE,,,,,,,CATEGORY 1,10762,140,ALPINE RD,590,,,300,1965,DI,Y,4a8a9738-c971-47f4-a106-67af7bfcb46b,DAVIDV,3/7/2013 12:00:00 AM,542142.3964,4807952.4128
9894,1753,11/4/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,73368,,CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,23216,123,GAY CRES,16000,,,150,1967,CI,Y,aa3e7a2a-107d-40dc-80ca-d99cabf41750,DAVIDV,3/7/2013 12:00:00 AM,545461.0123,4810751.1985
9895,1754,11/8/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,73589,,CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,23111,520,FRANKLIN ST N,133314,,,300,1964,CI,Y,d5080a5c-6787-4b25-b34a-1708c07845e7,DAVIDV,3/7/2013 12:00:00 AM,544429.2124,4810768.9595
9896,1755,11/11/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,73696,,CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,11425,52,SOUTHDALE AVE,35250,,,,,,N,036b81cf-19ba-401c-81c5-5449eec0a2cf,DAVIDV,3/7/2013 12:00:00 AM,541529.8764,4808875.566
9897,1756,11/11/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,73695,,CORROSION AND CIRCUMFERENTIAL,SOILS,,,,,,,CATEGORY 1,21234,150,ROYAL ORCHARD DR,33630,,,200,1976,DI,Y,b58b9d25-5bd1-4b60-9d74-4ac471e88d70,DAVIDV,3/7/2013 12:00:00 AM,537991.9544,4807050.2152
9898,1757,11/17/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,73930,,CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,11348,11,OLYMPIC DR,28910,,,,,,N,bdca408d-02ea-4c31-95a3-1dbd6a3be2a9,DAVIDV,3/7/2013 12:00:00 AM,541830.9776,4809149.16
9899,1758,11/26/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,74317,,LONGITUDINAL,AGE,,,,,,,CATEGORY 1,6700,42,DUKE ST W,10350,,,150,1994,DI,N,b04eb04f-f278-4799-8ab1-071aecc66be7,DAVIDV,3/7/2013 12:00:00 AM,541292.4784,4811073.5148
9900,1759,11/27/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,74341,,CORROSION,COMBINATION,,,,,,,CATEGORY 1,6133,5,BIRCHCLIFF AVE,90092,,,150,1963,CI,Y,02d7a0f0-2040-46f7-a3ed-b0864232bd0d,DAVIDV,3/7/2013 12:00:00 AM,539038.8529,4808352.3892
9901,1761,12/3/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,74532,,CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,10031,72,WILSON AVE,84266,,,200,1958,CI,Y,83e8e18c-9a4c-4159-a8a3-08ba04e344c5,DAVIDV,3/7/2013 12:00:00 AM,543785.8712,4808578.3277
9902,1762,12/10/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,74872,,CORROSION,COMBINATION,,,,,,,CATEGORY 1,15747,43,ELKINGTON DR,84154,,,150,1959,CI,Y,a4121b25-75c9-4482-b772-9276e54afec3,DAVIDV,3/7/2013 12:00:00 AM,543767.274,4812102.9534
9903,1763,12/10/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,74883,,CORROSION AND CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,10390,8,SEREDA RD,34330,,,150,1948,CI,N,72acca67-f320-4774-8231-497ef5cde551,DAVIDV,3/7/2013 12:00:00 AM,542285.0808,4813195.7768
9904,1764,12/14/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,75151,,CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,15891,481,MANCHESTER RD,86622,,,300,1960,CI,Y,088f12fe-49fe-40b3-aa38-041af3756030,DAVIDV,3/7/2013 12:00:00 AM,544120.1172,4811906.5656
9905,1765,12/14/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,75152,,CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,13181,152,HOLBORN DR,19730,,,150,1967,CI,Y,5b5b0429-5db7-4dd0-93de-835a6bffb510,DAVIDV,3/7/2013 12:00:00 AM,545588.4081,4811151.1528
9906,1766,12/15/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,75153,,CORROSION,COMBINATION,,,,,,,CATEGORY 1,6456,19,GREENBROOK DR,12260,,,450,1961,AC,Y,55491c73-0ca0-479d-a97d-4a973994b5cf,DAVIDV,3/7/2013 12:00:00 AM,540655.2246,4808608.9469
9907,1767,12/17/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,75179,,CIRCUMFERENTIAL,SOILS,,,,,,,CATEGORY 1,10053,154,ROSS AVE,33540,,,150,1959,CI,Y,3da2eeb1-e176-44b5-866a-e5b70f559a3b,DAVIDV,3/7/2013 12:00:00 AM,544172.8261,4809858.9066
9908,1768,12/17/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,75181,,CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,6564,161,STONYBROOK DR,36530,,,150,1958,CI,Y,1e531e5b-4e59-4713-b1b0-5f108648b482,DAVIDV,3/7/2013 12:00:00 AM,540150.58,4808223.9128
9909,1769,12/18/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,75268,,CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,15776,140,MANCHESTER RD,24870,,,200,1962,CI,Y,ad57e62b-b84c-453e-bd48-c85d8d3744e0,DAVIDV,3/7/2013 12:00:00 AM,544176.57,4812291.6428
9910,1770,12/18/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,75318,,CIRCUMFERENTIAL,AGE,,,,,,,CATEGORY 1,1223,34,WEICHEL ST,41490,,,150,1963,CI,Y,75cec178-f462-4e77-8ee0-d473ec317530,DAVIDV,3/7/2013 12:00:00 AM,538995.9244,4809998.72
9912,1772,12/19/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,22490,,CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,10771,67,KINZIE AVE,22490,,,150,1960,CI,Y,8b439ef8-4c59-4dda-9c9b-413efecd42a2,DAVIDV,3/7/2013 12:00:00 AM,545542.1396,4809004.5528
9913,1773,12/23/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,75503,,CIRCUMFERENTIAL,OTHER,,,,,,,CATEGORY 1,10781,59,FRANKLIN ST N,15370,,,300,1956,CI,N,61a48ba3-2023-4d66-b589-3fd4f2d4050d,DAVIDV,3/7/2013 12:00:00 AM,544718.6008,4809284.0516
9914,1774,12/28/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,75675,,CORROSION,COMBINATION,,,,,,,CATEGORY 1,6293,25,VALLEYVIEW RD,88582,,,,,,N,78d23164-2c1b-44bf-8760-1fff5450f0c0,DAVIDV,3/7/2013 12:00:00 AM,539685.4408,4807346.6278
9915,1775,12/29/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,75677,,CIRCUMFERENTIAL,COMBINATION,,,,,,,CATEGORY 1,6518,451,VILLAGE CRES,40140,,,150,1962,CI,Y,2564edc7-e1ab-4b6f-b0d3-54d2db56fda3,DAVIDV,3/7/2013 12:00:00 AM,539738.3094,4807963.8963
9916,1776,12/31/2012 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,3/7/2013 12:00:00 AM,75679,,CIRCUMFERENTIAL,OTHER,,,,,,,CATEGORY 1,21858,396,VANIER DR,39090,,,200,1961,CI,Y,6c266c5d-02d4-43e6-9445-ed4089642b5a,DAVIDV,3/7/2013 12:00:00 AM,544000.3299,4807758.5791
9917,1062,1/21/2007 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/15/2011 3:38:27 PM,168760,,CIRCUMFERENTIAL AND FITTING/JOINT,AGE,,,,,,,CATEGORY 1,8861,76,ABERDEEN RD,270,,,150,1958,CI,Y,363adf8a-d866-4b61-a927-d81bfeef7701,DAVIDV,12/15/2011 3:38:27 PM,538174.9589,4810926.8813
9918,1490,6/24/2010 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/15/2011 3:38:28 PM,30082,,CIRCUMFERENTIAL,AGE,,,,,,,CATEGORY 1,10052,56,KENNETH AVE,86674,,,150,1958,CI,Y,9fa45876-f202-49ed-896e-6ee4af5c8272,DAVIDV,12/15/2011 3:38:28 PM,544259.4411,4809825.4627
9919,1064,1/25/2007 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/15/2011 3:38:27 PM,168953,,CIRCUMFERENTIAL,CORROSION,,,,,,,CATEGORY 1,6187,1402,QUEENS BLVD,31670,,,200,1966,DI,Y,efc84982-2fde-47ac-b497-73e4494ddaa1,DAVIDV,12/15/2011 3:38:27 PM,539015.7991,4808716.9259
9920,1584,1/21/2011 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/15/2011 3:38:26 PM,39681,,CIRCUMFERENTIAL,PRESSURE,,,,,,,CATEGORY 1,13191,272,KENNETH AVE,21070,,,150,1962,CI,Y,8d0d2c38-6edc-4dda-a901-288fd4d536f4,DAVIDV,12/15/2011 3:38:26 PM,544964.0287,4810065.2955
9921,1056,1/17/2007 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/15/2011 3:38:27 PM,168652,,CIRCUMFERENTIAL,OTHER,,,,,,,CATEGORY 1,20769,19,INVERNESS DR,64130,,,150,1966,CI,Y,55c376b5-df4b-47f1-8f42-6f2aae7f5d8f,DAVIDV,12/15/2011 3:38:27 PM,538044.4665,4810834.8446
9922,1602,2/15/2011 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/15/2011 3:38:26 PM,40572,,FITTING/JOINT,COMBINATION,,,,,,,CATEGORY 1,10956,253,VANIER DR,39060,,,200,1953,CI,N,9b371ea8-bf0d-41cb-a2b6-05aee19b61e3,DAVIDV,12/15/2011 3:38:26 PM,543720.0016,4808108.7679
9923,1597,2/10/2011 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/15/2011 3:38:26 PM,40408,,CIRCUMFERENTIAL AND FITTING/JOINT,AGE,,,,,,,CATEGORY 1,9829,324,STIRLING AVE N,97080,,,150,2013,PVC,N,95abb4c2-a069-4f68-a7a1-6874ce222b96,DAVIDV,12/15/2011 3:38:26 PM,543189.1661,4810927.6156
