Census year,Block ID,CLUE small area,Accommodation,Admin and Support Services,Agriculture and Mining,Arts and Recreation Services,Business Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Finance and Insurance,Food and Beverage Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Other Services,Public Administration and Safety,Real Estate Services,Rental and Hiring Services,Retail Trade,"Transport, Postal and Storage",Wholesale Trade,Total floor space in block
2021,612,East Melbourne,,0,0,0,,,0,0,0,0,,,0,0,0,,0,0,0,0,3716.83
2021,618,East Melbourne,,0,0,0,1188.3,0,,0,0,588,1495,0,0,0,0,0,0,0,0,0,29892.6
2021,644,East Melbourne,,,0,,6549.39,0,,0,,2013.42,9279.12,0,,13943.89,30060.53,0,0,0,0,0,73894.32
2021,660,Melbourne (Remainder),0,0,0,112422.95,0,0,0,0,0,4012.24,,0,0,,0,,0,,,0,127515.78
2021,662,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
2021,710,Melbourne (Remainder),,0,0,0,,0,,0,0,1164.29,,0,0,,0,0,0,698.1,,0,9540.87
2021,732,Southbank,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,,0,0,5939.94
2021,739,Southbank,0,0,0,,0,0,28489.87,,0,648.42,0,0,0,0,0,0,0,0,0,0,41326.04
2021,741,Southbank,0,0,0,4630.13,,0,,,0,,,0,0,0,0,0,0,,0,0,9602.34
2021,742,Southbank,0,0,0,,0,0,0,446.76,0,,0,0,0,0,0,0,0,0,0,0,3160.76
2021,745,Southbank,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,17821.31
2021,746,Southbank,0,,,0,5372.05,1838.11,,,1044.37,,,6679.18,,,0,929.68,0,,0,1668.36,22309.41
2021,747,Southbank,0,0,0,0,,0,0,0,0,358.03,0,9467.23,0,0,0,,0,0,0,0,10084.86
2021,748,Southbank,,2871.6,0,0,5005.45,1136.33,,,4399.58,638.38,1067.79,,0,,,,0,,0,0,38653.5
2021,749,Southbank,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,
2021,759,Melbourne (Remainder),0,548.21,0,,7082.68,1680.23,0,,4494.37,,0,,0,837.43,0,0,0,0,,,19583.14
2021,777,Port Melbourne,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2021,782,Port Melbourne,0,0,0,0,,0,0,,0,0,0,0,,,0,0,,0,0,,39728.37
2021,784,Port Melbourne,0,,0,0,3585.92,6376.32,0,0,,,0,3675.19,11523.93,,2227.12,,0,2403.48,,9639.07,41693.63
2021,792,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,795,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078190.27,0,1078190.27
2021,802,Southbank,0,5279.04,,0,25296.94,,0,,,2607.42,2119.86,0,10078.01,18091.92,0,1342.8,0,9694.44,0,5673.1,96985.48
2021,807,Southbank,,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,44040.84
2021,810,Southbank,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,4777.9
2021,811,Southbank,,0,0,0,0,0,0,,0,958.74,,0,0,0,0,,0,,0,0,15950.13
2021,850,Melbourne (Remainder),0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,114532
2021,860,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,864,South Yarra,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,4881.05
2021,870,Melbourne (Remainder),0,0,0,0,49291.37,0,,0,0,819.88,103464.7,0,0,,0,0,0,,0,0,201357.96
2021,901,Parkville,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2021,902,Parkville,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4934.56
2021,903,Parkville,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,8298.75
2021,904,Parkville,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,27409.2
2021,909,Parkville,,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,4790.04
2021,913,Parkville,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2021,914,Parkville,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,815.79
2021,918,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,920,Parkville,0,0,0,0,,0,0,0,,1400.88,213557.94,0,0,70491.4,0,0,0,452.42,,0,303134.12
2021,928,Parkville,0,0,0,26636.85,,0,0,0,0,,11941.88,0,0,0,0,0,0,0,0,0,41945.51
2021,930,Parkville,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,77754.1
2021,1005,West Melbourne (Industrial),0,0,0,,0,,0,,0,,0,0,,,0,,0,0,56631.84,,108255.13
2021,1007,West Melbourne (Industrial),0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,870049.4,0,870208.4
2021,1015,West Melbourne (Industrial),0,0,0,,,969.88,0,,0,0,0,0,0,2510.7,0,0,0,,,,7734.88
2021,1105,Docklands,,10689.85,,14901.52,136958.45,9485.48,55307.47,24179.42,89541.57,8467.61,3786.57,48545.47,0,19555.54,19163.76,5499.58,0,518.9,26776.16,,503616.25
2021,1109,Docklands,33676.54,690.86,,38944.1,4889.6,538.4,913.87,0,836.34,5887.47,233.07,614.93,445.95,11880.19,,1777.18,,1485.21,1729.83,291.74,105157.18
2021,2381,North Melbourne,0,,0,0,503.22,,,0,0,0,,0,0,,0,0,0,0,,,7260.09
2021,2382,North Melbourne,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,914.9
2021,2388,North Melbourne,0,0,0,0,0,0,,,0,0,,0,0,,,0,0,0,0,0,1806
2021,2389,North Melbourne,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,
2021,2392,North Melbourne,0,0,0,0,0,0,0,0,0,,,0,0,445.85,0,0,0,687.33,0,0,1548.2
2021,2504,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2506,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2509,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021,2515,Kensington,0,,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,7609.95
2021,2518,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2021,2519,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2529,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2532,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,
2021,2539,Kensington,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,
2021,2540,Kensington,0,,0,0,1967.98,2203.24,,0,,,,0,,0,,0,,,,533.06,9191.39
2021,2541,Kensington,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2020,6,Melbourne (CBD),0,,0,20800.11,0,0,0,0,0,3745.31,0,,0,,,2077,,1595.87,,0,45849.33
2020,11,Melbourne (CBD),31383.4,1085.67,0,499.24,2658.31,,0,0,,4015.97,,,,5822.52,0,1084.78,0,,,0,48353.22
2020,12,Melbourne (CBD),7324.52,4950.8,0,,17923,0,14107.8,,4797,6125.25,,,0,33397.3,,0,0,211.58,,0,111876.63
2020,25,Melbourne (CBD),,4209.39,0,886.67,8529.57,,19019.81,0,7151.02,2822.84,3291.76,,862.03,9668.06,0,2581.83,0,9608,,3169.44,91369.24
2020,27,Melbourne (CBD),,2249.68,412.44,2358.45,39722.98,1751.23,,,31958.4,10092.85,2164.95,0,0,11237.2,,3911.78,0,6706.24,0,,144232.06
2020,31,Melbourne (CBD),20496.47,3109.3,0,,5738.57,802.36,18757.87,,3113.69,4679.13,7103.21,,,5256.72,0,,0,2008.21,,,80112.7
2020,34,Melbourne (CBD),,11672.02,1124.35,,24898.12,632.22,6428.01,,58484.73,5388.19,1686.82,,872.45,7353.13,,3840.88,0,5415.75,556.99,459.72,137613.66
2020,41,Melbourne (CBD),,864.21,0,0,10675.15,,,0,,2757.98,3822.47,,0,1287.16,,,0,,,0,55948.11
2020,42,Melbourne (CBD),0,1936.36,,,33320.77,,15072.27,,11067.47,3904.57,1915.56,,1695.47,2704.64,16175.42,3784.75,0,1523.15,0,646.11,96194.68
2020,43,Melbourne (CBD),,9199.17,,0,39067.25,1788.24,6190.36,,14491.66,3263.89,820.78,1988.82,,15354.54,1503.32,3293.48,0,1857.4,0,0,140894.01
2020,47,Melbourne (CBD),,0,0,0,0,0,0,0,532.9,4305.57,,0,,10317.71,81314.72,,0,2406.05,,0,162468.03
2020,48,Melbourne (CBD),,217.35,0,851.14,5052.2,,,,1442.27,5679.75,3760.26,0,,33001.7,,,,2157.3,0,,64486.08
2020,52,Melbourne (CBD),0,9890.5,0,,88419.1,,0,0,38032.09,3557.27,2171.37,,,16161.22,26748.41,2207.64,0,1089,,,197402.59
2020,62,Melbourne (CBD),,0,0,,41513.43,0,4411.43,,,5457.78,,0,0,24734.72,10581.8,,0,,0,0,97656.61
2020,63,Melbourne (CBD),0,,0,0,2865.28,0,2679.74,0,,1497.67,,,0,410.83,23332.95,0,0,,0,,56230.52
2020,71,Melbourne (CBD),,0,0,0,1332.53,,,0,0,668.77,0,0,0,,0,,0,0,0,,6216.52
2020,73,Melbourne (CBD),0,0,0,0,3915.79,0,0,0,0,488.31,0,0,0,,44920.3,,0,0,0,0,58564.85
2020,76,Melbourne (CBD),0,6275.73,0,4164.87,,0,,0,1001.89,5312.67,4467.9,,,50674.53,,427.7,0,26753.11,,0,157494.31
2020,87,Melbourne (CBD),,0,0,0,,1330.1,3354.4,,1845.02,1747.88,0,0,,,,,,0,0,,38260.53
2020,93,Melbourne (CBD),17912.61,,0,,16451.55,0,3669.4,0,11757.84,1731.88,,0,0,10290.03,,,0,617.14,,0,74243.6
2020,94,Melbourne (CBD),,,0,0,9351.42,,15571.17,0,,925.18,,,0,26334.77,,1119.14,0,1593.54,0,0,100457.41
2020,96,Melbourne (CBD),0,0,0,2876.63,0,0,105545.49,0,,712.56,0,,0,,0,0,0,0,0,0,114418.18
2020,104,Melbourne (CBD),,,0,0,,0,3130.92,,0,2628.75,0,0,0,13194.18,0,296.5,,,,0,30693.41
2020,113,Melbourne (CBD),0,,0,0,,0,0,,0,11126.85,,0,97.95,,,,0,10477.13,1944.45,0,44070.47
2020,115,Melbourne (CBD),17545.55,,0,,,6802.8,3899.55,0,0,1827.15,0,,0,10544.55,,,,13245.85,,0,74781.13
2020,125,Melbourne (CBD),0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,0,0,2960.11
2020,201,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2020,202,Carlton,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,204,Carlton,,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,53282.79
2020,205,Carlton,,0,0,0,0,0,,0,0,497.88,19303.85,,0,0,0,0,0,,0,0,39075.04
2020,208,Carlton,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,852.93
2020,209,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2020,210,Carlton,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,214,Carlton,,,0,0,1139.39,0,0,0,0,,,0,,,0,0,0,706.2,0,,3375.91
2020,216,Carlton,0,0,0,0,,0,0,0,0,1195.26,0,0,,967.57,0,0,,1083.93,0,0,3620.49
2020,218,Carlton,,283.29,0,1287.85,1738.84,,,0,1067.77,2797.69,521.39,0,878.02,10106.56,0,,0,751.16,0,0,26570.21
2020,219,Carlton,643.11,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,2392.28
2020,221,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,226,Carlton,0,0,0,0,0,0,0,0,0,750.7,0,0,0,0,0,0,0,0,0,0,750.7
2020,227,Carlton,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,
2020,229,Carlton,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2020,240,Carlton,,0,0,0,,0,57371.44,0,0,616.94,0,0,0,0,0,0,0,,0,0,59371.95
2020,242,Carlton,,0,0,,,0,30246.39,0,0,,0,0,0,0,0,0,0,0,0,0,39294.03
2020,247,Carlton,,0,0,0,3541.6,1450.6,,0,,2846.97,630.6,,0,9275.99,,0,0,586.29,0,0,30162.7
2020,249,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,250,Carlton,0,0,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,62455.51
2020,252,Carlton,3332.2,0,0,0,674.22,,0,,,4266.95,834.82,0,0,683.1,0,,0,507.48,0,,11569.87
2020,254,Carlton,0,419.3,0,0,1762.71,0,,0,0,2103.99,1139.61,0,0,3489.06,0,0,0,741.61,,0,9991.23
2020,258,Carlton,,0,0,0,,0,,0,0,,,,,0,0,0,0,0,0,0,29360.64
2020,263,Carlton,,0,0,0,2330.12,0,,1566.57,0,830.94,,0,0,8048.12,,,0,,0,0,44115.85
2020,265,Carlton,25008.6,,0,0,,0,23444.81,0,0,1849.11,0,,,8586.09,,,0,,0,0,63721.77
2020,271,Parkville,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,104403.07
2020,273,Carlton,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,442580
2020,274,Carlton,0,,0,152682.18,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,153329.7
2020,301,North Melbourne,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,374.1
2020,307,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,308,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,313,North Melbourne,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7116.64
2020,318,North Melbourne,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,
2020,321,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,325,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,328,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,331,North Melbourne,0,0,0,0,,0,0,0,0,0,0,,0,1843.19,0,0,0,,0,,4002.35
2020,333,North Melbourne,0,0,0,0,0,0,,0,,,0,0,0,,0,,0,1080.18,0,,3305.78
2020,336,North Melbourne,0,0,0,0,2011.27,,0,0,0,0,0,,0,,0,0,0,0,0,,4343.47
2020,342,North Melbourne,0,0,0,,1424.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815.66
2020,343,North Melbourne,0,0,0,0,,,,0,0,0,0,0,,,0,0,0,,0,,6270.44
2020,344,North Melbourne,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,4063.3
2020,345,North Melbourne,0,,0,917.9,594.9,0,,,1092.1,2515.85,454.98,0,0,2766.67,0,,0,2260.58,,0,12178.07
2020,346,North Melbourne,0,0,0,0,,0,0,0,,473.63,,0,,,0,,0,636.71,,0,2712.75
