lastupdated,status_timestamp,zone_number,status_description,parkingbay_id,datetime
2023-08-13T03:16:36+00:00,2023-08-13T03:12:23+00:00,,Present,7409,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:46:58+00:00,7509.0,Present,7411,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:06:26+00:00,7706.0,Present,7419,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:54:06+00:00,7549.0,Present,7463,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:29:08+00:00,7550.0,Present,7465,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:29:02+00:00,7550.0,Present,7467,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:42:50+00:00,7550.0,Present,7474,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:42:37+00:00,7550.0,Unoccupied,7475,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-04T04:57:25+00:00,,Present,23735,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:51:01+00:00,7225.0,Present,7942,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:35:21+00:00,7225.0,Present,7943,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:22:03+00:00,7517.0,Present,7948,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T21:00:23+00:00,7517.0,Present,7949,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:37:17+00:00,7517.0,Present,7951,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:39:54+00:00,7518.0,Present,7960,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:09:01+00:00,7518.0,Present,7961,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:12:26+00:00,7521.0,Present,7970,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:26:53+00:00,7518.0,Present,7977,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-14T12:03:46+00:00,7545.0,Present,8004,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:46:39+00:00,7531.0,Unoccupied,8038,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:59:11+00:00,,Present,8041,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T08:59:15+00:00,7643.0,Present,8054,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T09:05:34+00:00,7643.0,Unoccupied,8056,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:30:43+00:00,7001.0,Present,8159,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:06:50+00:00,7001.0,Present,8160,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:08:25+00:00,7001.0,Present,8190,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:53:06+00:00,7001.0,Present,8186,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:58:02+00:00,7001.0,Unoccupied,8191,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:46:12+00:00,7001.0,Present,8177,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-10T02:33:12+00:00,7001.0,Present,8176,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-28T23:19:03+00:00,7001.0,Present,8175,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:03:02+00:00,7001.0,Present,8172,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T01:09:13+00:00,7915.0,Present,8208,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:36:49+00:00,7938.0,Present,8326,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:04:50+00:00,7938.0,Present,8328,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T06:58:25+00:00,7937.0,Present,8333,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T04:31:21+00:00,7937.0,Present,8353,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T08:50:22+00:00,7937.0,Present,8357,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:13:42+00:00,7938.0,Present,8364,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T00:29:57+00:00,7081.0,Present,8395,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:35:49+00:00,7089.0,Present,8413,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:48:52+00:00,7089.0,Present,8414,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:28:30+00:00,7089.0,Present,8417,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:27:46+00:00,7089.0,Present,8420,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:52:03+00:00,7089.0,Present,8425,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:56:26+00:00,7089.0,Present,8426,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:22:14+00:00,7089.0,Unoccupied,8427,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T02:05:18+00:00,7089.0,Present,8428,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:49:13+00:00,7089.0,Present,8431,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:51:02+00:00,7089.0,Present,8445,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:28:42+00:00,7089.0,Present,8446,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:46:20+00:00,7089.0,Present,8449,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:42:45+00:00,7035.0,Unoccupied,8542,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:02:29+00:00,7035.0,Present,8550,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:38:41+00:00,7035.0,Present,8552,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:00:28+00:00,7035.0,Present,8572,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T20:49:41+00:00,7035.0,Present,8573,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:04:29+00:00,7004.0,Present,8578,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:15:26+00:00,7004.0,Present,8586,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T15:42:07+00:00,7004.0,Unoccupied,8588,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:06:12+00:00,7004.0,Present,8589,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:32:44+00:00,7004.0,Present,8591,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:30:05+00:00,7004.0,Present,8594,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:19:58+00:00,7004.0,Present,8595,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2022-10-24T10:16:58+00:00,7004.0,Unoccupied,8599,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:04:14+00:00,7004.0,Present,8602,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:48:01+00:00,7004.0,Present,8607,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:47:49+00:00,7004.0,Present,8609,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:05:43+00:00,7104.0,Present,8624,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:34:24+00:00,7104.0,Present,8629,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:32:57+00:00,7104.0,Present,8631,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:43:22+00:00,7076.0,Present,8641,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:49:00+00:00,7076.0,Present,8663,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:45:01+00:00,7084.0,Present,8729,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:14:15+00:00,7084.0,Present,8735,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:13:01+00:00,7084.0,Present,8741,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:12:24+00:00,7084.0,Present,8747,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:03:42+00:00,7084.0,Present,8749,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-08T03:03:07+00:00,7010.0,Unoccupied,8888,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:17:29+00:00,7010.0,Present,8890,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:27:46+00:00,7010.0,Present,8900,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:00:29+00:00,7023.0,Present,8908,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T18:56:26+00:00,7023.0,Present,8909,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T20:36:11+00:00,7023.0,Present,8918,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:53:56+00:00,7023.0,Present,8919,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:08:08+00:00,7023.0,Present,8920,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:36:31+00:00,7023.0,Present,8922,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:01:16+00:00,7023.0,Present,8926,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:18:37+00:00,7023.0,Present,8931,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:53:40+00:00,7023.0,Present,8938,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:35:03+00:00,7023.0,Present,8939,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:24:33+00:00,7023.0,Present,8940,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T17:22:11+00:00,7050.0,Present,8958,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:00:44+00:00,7009.0,Present,8981,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:14:41+00:00,7009.0,Present,8986,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:08:15+00:00,7009.0,Present,8990,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T20:40:57+00:00,7009.0,Present,8992,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:28:18+00:00,7009.0,Present,8994,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:34:32+00:00,7009.0,Present,8995,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:35:39+00:00,,Present,8996,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:03:57+00:00,,Present,8997,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:43:09+00:00,7009.0,Present,9006,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:09:29+00:00,7009.0,Present,9012,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:02:57+00:00,7589.0,Present,9022,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:05:43+00:00,7589.0,Present,9023,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:04:32+00:00,7589.0,Present,9025,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-18T05:39:35+00:00,7083.0,Present,9039,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:07:26+00:00,7012.0,Unoccupied,9087,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:43:13+00:00,7012.0,Present,9088,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:37:55+00:00,7107.0,Present,9185,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:47:09+00:00,7107.0,Present,9186,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:03:18+00:00,7097.0,Present,9195,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:30:07+00:00,7097.0,Present,9196,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T14:15:17+00:00,7097.0,Present,9197,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T06:45:22+00:00,7097.0,Present,9198,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:38:31+00:00,7097.0,Present,9206,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:06:14+00:00,7394.0,Present,9337,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:28:31+00:00,7394.0,Present,9338,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:38:40+00:00,7394.0,Present,9341,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:31:15+00:00,7394.0,Present,9342,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:20:04+00:00,7394.0,Present,9343,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:23:16+00:00,7394.0,Present,9347,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:45:19+00:00,7394.0,Present,9350,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:11:39+00:00,7520.0,Present,9358,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:37:52+00:00,7392.0,Present,9372,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:42:56+00:00,7392.0,Present,9375,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:20:53+00:00,7392.0,Present,9379,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:14:52+00:00,7392.0,Present,9380,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:28:08+00:00,7392.0,Present,9384,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-08T11:45:46+00:00,7109.0,Present,9541,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:05:25+00:00,7095.0,Present,9570,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:05:19+00:00,7095.0,Present,9572,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:24:56+00:00,7725.0,Unoccupied,9575,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:24:09+00:00,7725.0,Present,9576,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-02-25T03:44:51+00:00,7725.0,Unoccupied,9581,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:05:46+00:00,7725.0,Present,9599,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:29:27+00:00,7725.0,Present,9605,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:10:32+00:00,7753.0,Present,9617,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:11:05+00:00,7753.0,Unoccupied,9619,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:13:05+00:00,7753.0,Present,9623,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:59:58+00:00,7753.0,Unoccupied,9628,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:08:05+00:00,7753.0,Present,9633,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:06:35+00:00,7753.0,Unoccupied,9634,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T14:49:00+00:00,7753.0,Unoccupied,9637,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T15:57:16+00:00,7753.0,Unoccupied,9639,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:23:06+00:00,7753.0,Present,9648,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:05:09+00:00,7930.0,Unoccupied,9727,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:37:15+00:00,7930.0,Unoccupied,9728,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:20:53+00:00,7034.0,Unoccupied,9935,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:24:47+00:00,7034.0,Present,9938,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:57:40+00:00,7034.0,Present,9941,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:52:26+00:00,7034.0,Present,9942,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-06-07T11:08:09+00:00,7034.0,Unoccupied,9943,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:12:58+00:00,7034.0,Present,9946,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2022-11-19T04:34:57+00:00,7034.0,Unoccupied,9952,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T12:36:04+00:00,7034.0,Unoccupied,9954,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T10:20:17+00:00,7034.0,Present,9955,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:15:02+00:00,7034.0,Present,9956,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:55:06+00:00,7034.0,Present,9959,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:41:31+00:00,7034.0,Present,9963,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:56:48+00:00,7034.0,Present,9980,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:29:00+00:00,7048.0,Present,10012,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:06:40+00:00,7048.0,Present,10013,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:46:25+00:00,7048.0,Present,10014,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:32:17+00:00,7048.0,Present,10015,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:48:10+00:00,7048.0,Present,10018,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:13:30+00:00,7048.0,Unoccupied,10020,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-27T01:32:29+00:00,7068.0,Present,10030,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-27T00:59:19+00:00,7068.0,Present,10038,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-29T01:44:10+00:00,7068.0,Present,10044,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:23:49+00:00,7069.0,Present,10055,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:59:11+00:00,7069.0,Present,10056,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:23:31+00:00,7069.0,Present,10057,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:35:34+00:00,7069.0,Present,10059,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:45:54+00:00,7069.0,Present,10060,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:01:08+00:00,7069.0,Present,10069,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:22:09+00:00,7069.0,Present,10075,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-10T19:32:51+00:00,7068.0,Unoccupied,10086,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:25:23+00:00,7940.0,Present,10089,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:13:40+00:00,7940.0,Unoccupied,10090,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:28:56+00:00,7940.0,Present,10093,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:46:42+00:00,7940.0,Present,10095,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:55:07+00:00,7940.0,Present,10099,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:06:32+00:00,7940.0,Present,10102,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:06:56+00:00,7942.0,Present,10120,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:11:40+00:00,7942.0,Present,10121,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-08T10:15:59+00:00,7041.0,Present,10303,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:01:31+00:00,7041.0,Present,10306,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T21:32:21+00:00,7041.0,Present,10308,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T05:04:37+00:00,7041.0,Present,10421,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:00:11+00:00,7041.0,Present,10422,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-05T01:01:15+00:00,7041.0,Present,10431,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-05T00:59:20+00:00,7041.0,Present,10432,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-05T01:00:03+00:00,7041.0,Present,10434,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:52:23+00:00,7031.0,Present,10441,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:56:49+00:00,7031.0,Present,10442,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:52:56+00:00,7031.0,Present,10443,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:23:15+00:00,7031.0,Present,10448,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:30:09+00:00,7031.0,Present,10453,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:16:18+00:00,7031.0,Present,10454,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:34:16+00:00,7031.0,Present,10455,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T23:52:26+00:00,7031.0,Present,10456,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:37:56+00:00,7031.0,Present,10457,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T14:20:51+00:00,7031.0,Unoccupied,10461,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:50:14+00:00,7031.0,Present,10465,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:00:42+00:00,7031.0,Present,10469,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:17:38+00:00,7031.0,Present,10470,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:18:47+00:00,7031.0,Present,10474,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:51:51+00:00,7031.0,Present,10475,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:27:14+00:00,7031.0,Present,10478,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:21:42+00:00,7031.0,Present,10480,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:33:49+00:00,7031.0,Present,10486,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:03:36+00:00,7031.0,Present,10487,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:01:49+00:00,7031.0,Present,10488,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:43:44+00:00,7028.0,Present,10492,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T03:37:55+00:00,7028.0,Present,10495,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:41:02+00:00,7033.0,Present,10521,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:29:27+00:00,7033.0,Present,10530,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:36:48+00:00,7033.0,Present,10533,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-05T01:00:50+00:00,,Present,10554,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-08T12:06:54+00:00,7007.0,Unoccupied,10562,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-08T17:52:19+00:00,7007.0,Unoccupied,10564,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-08T11:12:59+00:00,7020.0,Unoccupied,10647,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:27:15+00:00,7020.0,Present,10657,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:15:39+00:00,7020.0,Present,10658,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:51:55+00:00,7014.0,Present,10318,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:51:08+00:00,7014.0,Present,10319,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:00:14+00:00,7014.0,Present,10322,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:18:25+00:00,7014.0,Present,10324,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:04:57+00:00,7014.0,Present,10325,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-08T20:30:47+00:00,7020.0,Unoccupied,10345,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-08T15:07:28+00:00,7020.0,Unoccupied,10350,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:47:12+00:00,7066.0,Present,10371,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:02:43+00:00,7066.0,Present,10379,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:29:01+00:00,7066.0,Present,10380,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:38:39+00:00,7066.0,Present,10381,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:40:18+00:00,7066.0,Present,10382,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T20:27:31+00:00,7066.0,Unoccupied,10385,2023-08-13 13:17:40
