Census year,Block ID,CLUE small area,Commercial Accommodation,Common Area,Community Use,Educational/Research,Entertainment/Recreation - Indoor,Equipment Installation,Hospital/Clinic,House/Townhouse,Institutional Accommodation,Manufacturing,Office,Park/Reserve,Parking - Commercial Covered,Parking - Commercial Uncovered,Parking - Private Covered,Parking - Private Uncovered,"Performances, Conferences, Ceremonies",Private Outdoor Space,Public Display Area,Residential Apartment,Retail - Cars,Retail - Shop,Retail - Showroom,Retail - Stall,Sports and Recreation - Outdoor,Square/Promenade,Storage,Student Accommodation,Transport,Transport/Storage - Uncovered,Unoccupied - Under Construction,Unoccupied - Under Demolition/Condemned,Unoccupied - Under Renovation,Unoccupied - Undeveloped Site,Unoccupied - Unused,Wholesale,Workshop/Studio,Total floor space in block
2002,15,Melbourne (CBD),,19825,0,17924,7111,2842,1090,0,0,0,20124,0,0,0,5431,0,,862,0,,0,10220,0,0,0,0,1226,,0,0,0,0,,0,12497,,3526,124110
2002,26,Melbourne (CBD),,24674,0,0,4876,8260,1014,0,0,0,47252,0,17793,0,,0,,1884,0,13384,0,3836,0,0,0,,2317,0,0,0,0,0,,0,2990,0,,161816
2002,31,Melbourne (CBD),0,18118,0,,5320,,0,0,0,0,51194,0,,0,10956,0,0,1138,0,,0,3124,0,0,0,0,,0,0,0,0,0,,0,5485,0,0,135051
2002,32,Melbourne (CBD),0,40560,0,,1566,6558,211,0,0,0,124935,0,,0,24015,0,,2173,0,6000,0,1637,0,,0,0,,0,0,0,,0,0,0,29115,0,0,242686
2002,35,Melbourne (CBD),21417,31532,0,,5998,3556,1983,0,0,167,20036,0,0,0,0,0,,539,0,6239,0,26662,0,42,0,0,3671,0,0,0,0,0,,0,9726,2644,5227,144230
2002,38,Melbourne (CBD),0,24569,0,,11741,4214,8713,,0,,34141,0,0,0,3431,0,,989,0,8382,0,1921,,,0,0,2305,0,,0,0,0,9543,0,5220,,517,119221
2002,46,Melbourne (CBD),,15696,0,25676,4132,,,0,0,0,16875,0,,,5838,0,,1191,0,,0,5496,0,,0,0,1827,,0,0,0,0,,0,1744,0,,94208
2002,53,Melbourne (CBD),22236,34950,0,,4158,10850,,0,0,0,86087,0,0,0,15950,,,3314,0,3375,0,1919,0,0,0,0,,0,0,0,,0,,0,6517,0,0,197504
2002,55,Melbourne (CBD),,7842,0,0,1469,0,,0,0,0,1417,0,0,0,0,0,0,2055,0,,0,53985,0,136,0,0,3965,0,0,0,0,0,,0,750,0,0,95630
2002,64,Melbourne (CBD),0,22544,0,10753,4348,,,,0,,33619,0,,0,2575,,0,1329,0,10836,0,6802,,0,0,0,2465,0,0,0,0,0,914,0,3337,,,121360
2002,66,Melbourne (CBD),,5712,0,,7694,2728,289,0,0,0,2769,0,,0,,,1129,,,1172,0,5790,0,0,0,0,1484,0,0,0,0,0,3571,,3142,,0,46422
2002,67,Melbourne (CBD),25575,10343,0,,9244,0,,0,0,0,5732,0,,,,0,,1372,,11332,0,2759,0,0,0,,963,0,0,0,0,0,7433,0,3304,0,0,102801
2002,74,Melbourne (CBD),0,17789,,,3330,358,403,0,0,,29401,0,,0,5514,0,0,850,0,4530,0,5567,0,0,0,0,1376,,0,0,0,0,0,0,9718,0,1234,102860
2002,76,Melbourne (CBD),0,,0,0,,0,335,0,0,0,151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,21480
2002,84,Melbourne (CBD),,8872,0,814,4614,,,2995,0,,10081,0,0,,3237,0,,1562,,10963,0,4002,0,0,0,0,3063,,0,0,0,0,0,0,1998,0,621,57415
2002,85,Melbourne (CBD),0,60709,0,0,2686,,0,0,,0,68712,0,,0,17161,0,4627,8366,0,3806,0,25097,0,54,0,0,1180,,,0,0,0,,0,2203,0,0,282066
2002,86,Melbourne (CBD),0,0,,0,0,,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,41779
2002,87,Melbourne (CBD),0,15479,0,0,2222,4430,,1408,0,0,36122,0,0,0,4656,0,0,1185,0,13377,0,1310,0,0,0,0,209,0,0,0,0,,0,,3340,0,,84894
2002,94,Melbourne (CBD),0,14361,0,,933,0,0,0,0,,56522,0,,0,,0,,3949,0,,0,1010,0,0,0,0,1921,0,0,0,0,0,,0,3819,0,0,127591
2002,98,Melbourne (CBD),0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623
2002,114,Melbourne (CBD),,5504,0,0,2667,0,0,,0,0,4717,0,0,0,3303,,0,795,0,11957,0,7227,0,0,0,0,1699,0,0,0,0,0,0,0,4694,0,0,46642
2002,131,Docklands,,19802,0,,3693,,,0,0,0,41146,0,,0,,0,,9114,0,0,0,442,0,0,0,,,0,0,0,0,0,0,0,,0,0,183638
2002,201,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2002,203,Carlton,0,293,0,,0,0,0,6521,0,0,,0,0,0,0,0,0,3055,0,878,0,249,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12591
2002,204,Carlton,0,0,0,,,0,0,0,0,0,,0,0,0,,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,24893
2002,207,Carlton,0,808,0,0,1525,,,5058,,0,510,0,,0,,0,0,1782,0,2646,0,2358,0,0,0,0,,0,0,0,0,0,,0,546,0,0,23613
2002,209,Carlton,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302
2002,211,Carlton,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7081
2002,215,Carlton,0,1511,0,0,559,0,,3138,0,0,1088,0,0,0,,0,0,1465,0,4827,0,1110,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,16015
2002,219,Carlton,0,1639,0,0,,0,,9391,0,,869,0,0,0,,0,0,4395,0,5678,0,,0,0,0,0,0,0,0,0,0,0,0,201,,0,,28066
2002,224,Carlton,0,1955,0,0,,0,467,9212,0,0,739,0,0,0,1221,0,0,4466,0,6483,0,2347,0,0,0,0,,0,0,0,0,0,0,,935,0,0,28925
2002,231,Carlton,0,0,0,,0,0,0,5589,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7944
2002,239,Carlton,,2987,0,0,,0,3086,373,0,0,3290,0,,0,,,0,5996,0,,,,0,0,0,0,,0,0,0,0,0,,0,5232,0,,31854
2002,242,Carlton,0,2555,0,19596,,0,0,0,0,0,4983,0,0,0,,0,0,1216,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,0,0,44297
2002,253,Carlton,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,254,Carlton,0,2732,0,0,2497,0,,2671,0,0,8036,0,0,0,3292,0,0,569,0,4230,0,717,0,0,0,0,,0,0,0,0,509,500,,1472,0,,28347
2002,255,Carlton,0,4507,0,0,1355,0,,2004,0,0,10218,0,0,0,5848,0,,1295,0,10272,0,1650,0,0,0,0,818,,0,0,,,,,,0,2698,47196
2002,257,Carlton,,4910,0,,,,,1583,0,,6702,0,0,0,3138,0,0,3865,0,2548,,2430,0,0,0,0,0,0,0,0,289,0,,,379,0,0,42161
2002,259,Carlton,0,971,0,0,,0,0,1126,0,0,17476,0,0,0,,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,,,,28071
2002,265,Carlton,0,7480,0,,1894,0,0,1529,,0,16820,0,,0,,0,,1410,0,638,0,562,0,0,0,0,,,0,0,,0,0,,,0,,65899
2002,266,Carlton,0,139,0,50055,1074,0,0,,0,0,2223,0,0,0,,0,0,2997,0,,0,547,0,0,0,0,0,0,0,0,0,0,0,0,1215,0,1756,61926
2002,270,Parkville,0,,0,,1700,,0,0,0,0,,0,0,0,,0,,,0,0,0,2498,0,0,,0,,0,0,0,0,0,0,0,0,0,0,555830
2002,303,North Melbourne,0,,0,,0,0,0,3259,0,0,0,0,0,0,0,0,0,5575,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,12034
2002,304,North Melbourne,0,,0,0,0,0,,3864,0,0,0,0,0,0,0,0,,6183,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,18582
2002,305,North Melbourne,0,1072,0,0,0,0,0,11761,0,0,0,0,0,0,0,0,0,11735,0,3719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28288
2002,306,North Melbourne,0,,0,0,0,0,0,15969,0,0,0,0,0,0,0,0,0,7978,0,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27334
2002,308,North Melbourne,0,,0,0,0,0,0,4231,0,0,311,0,0,0,0,0,0,1477,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6370
2002,309,North Melbourne,0,221,0,,,1035,0,0,0,3678,,0,0,0,0,0,0,2527,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,2567,,12120
2002,310,North Melbourne,0,,0,0,0,0,0,0,0,,3774,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,10826
2002,311,North Melbourne,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4489
2002,316,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,320,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,323,North Melbourne,0,,0,0,0,0,0,0,0,0,1420,0,0,0,,0,0,2695,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,9853
2002,324,North Melbourne,0,569,0,0,0,0,0,7277,0,0,0,0,0,0,0,0,0,3968,0,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13519
2002,326,North Melbourne,0,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7102,0,8859,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,19821
2002,329,North Melbourne,0,2362,0,0,0,0,0,0,0,0,3573,0,0,0,,0,0,2969,0,4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,14647
2002,333,North Melbourne,0,140,0,0,,0,0,3525,0,0,1908,0,0,0,0,0,0,830,0,968,0,740,,0,0,0,,0,0,0,0,0,0,0,1222,1084,1199,12420
2002,334,North Melbourne,0,294,0,0,0,0,0,3610,0,,1172,0,0,0,0,0,0,1715,0,,0,518,0,0,0,0,0,0,0,0,0,0,0,0,3260,0,,11851
2002,335,North Melbourne,0,1060,0,0,0,0,,2949,0,,,0,0,0,0,0,0,1958,0,,0,1167,0,0,0,0,,0,0,0,0,0,0,0,,,547,14354
2002,338,North Melbourne,0,,0,0,0,,0,,0,,,0,0,0,0,0,0,1734,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,35129
2002,339,North Melbourne,0,268,0,0,0,0,0,1413,0,2174,806,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,1922,,8945
2002,342,North Melbourne,0,272,0,0,0,,0,2955,0,0,2359,0,0,0,,0,0,757,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,3203,11954
2002,347,North Melbourne,,522,0,0,,0,0,4019,0,0,1169,0,0,0,0,0,0,1577,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,1630,0,,12473
2002,348,North Melbourne,0,,0,0,,0,0,2473,0,,0,0,0,0,0,0,0,1412,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5869
2002,350,North Melbourne,0,,0,0,0,0,0,2072,0,0,0,0,0,0,0,0,0,1191,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4417
2002,354,North Melbourne,0,2321,,,3253,0,0,1544,0,0,5924,0,0,0,0,0,1871,2850,0,3196,0,2702,0,0,0,0,,0,0,0,0,0,0,0,1364,,,27067
2002,360,North Melbourne,0,297,0,0,857,0,0,1065,0,,850,0,0,0,,0,,,0,538,0,,0,0,0,0,,0,0,0,,0,0,0,,1009,0,6817
2002,364,North Melbourne,0,782,0,0,0,0,0,775,0,0,980,0,0,0,,0,0,,0,,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,,0,,7746
2002,366,North Melbourne,,,0,0,,0,0,,0,0,0,0,0,0,,0,0,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10921
2002,367,North Melbourne,0,2212,0,,0,0,0,1046,0,0,,0,0,0,0,0,,11208,0,5888,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,23209
2002,371,North Melbourne,0,0,0,0,0,0,0,3705,0,0,,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5115
2002,374,North Melbourne,0,0,0,0,0,0,0,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302
2002,376,North Melbourne,,9196,0,0,,,,,0,0,3197,0,,,0,,,2862,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,9677,0,2178,44410
2002,378,North Melbourne,0,1640,0,0,1944,0,,1066,0,0,4592,0,0,0,,,,5728,0,,0,0,,0,0,0,4297,0,0,0,,0,0,688,,,,28163
2002,401,West Melbourne (Residential),0,2133,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,10996
2002,403,West Melbourne (Residential),0,,0,0,0,0,0,,0,,3458,0,0,0,,0,0,505,0,0,0,,0,0,0,0,1714,0,0,0,0,0,,0,,0,0,8638
2002,406,West Melbourne (Residential),0,,0,0,0,0,0,10375,0,0,0,0,0,0,0,0,0,3961,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,15090
2002,409,West Melbourne (Residential),,455,0,0,,,0,482,0,0,1449,0,0,0,,0,0,682,0,0,0,0,0,0,0,0,633,0,0,0,0,0,0,0,,0,,6352
2002,411,West Melbourne (Residential),0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1525
2002,413,West Melbourne (Residential),0,222,0,0,0,0,0,2598,0,0,3786,0,0,0,0,0,0,1986,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,3317,14673
2002,421,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,424,West Melbourne (Residential),0,91,0,0,458,0,,5229,0,0,,0,0,0,0,0,0,1876,0,1137,0,601,0,0,0,0,,0,0,0,0,0,0,0,363,0,,10260
2002,428,West Melbourne (Residential),0,295,0,0,,0,0,1109,0,0,,0,0,0,0,0,0,1322,0,0,0,0,0,0,0,0,1866,0,0,0,0,0,0,0,,,,7682
2002,429,West Melbourne (Residential),0,416,0,0,0,0,0,1169,0,0,2149,0,0,0,,0,0,925,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,1245,,700,9613
2002,431,West Melbourne (Residential),0,2011,0,0,,,0,2021,0,1286,4393,0,0,0,,0,0,2381,0,,0,2376,0,0,0,0,5964,0,0,0,0,0,0,0,,0,1981,24621
2002,432,West Melbourne (Residential),0,,0,,,0,0,1614,0,0,9722,0,0,0,,0,,8740,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,4073,0,0,31246
2002,434,West Melbourne (Residential),0,492,0,0,405,0,0,2118,0,0,5630,0,0,0,,0,0,727,0,1489,0,643,0,0,0,0,,0,0,0,0,,1311,0,579,0,0,14027
2002,435,West Melbourne (Residential),0,425,,0,479,0,,6275,0,0,778,0,0,0,0,0,0,2085,0,999,0,1445,0,0,0,0,,0,0,0,0,0,629,,,,,14727
2002,436,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,7514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10024
2002,437,West Melbourne (Residential),0,88,0,0,,0,0,923,0,0,2609,0,0,0,0,0,0,763,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,6312
2002,442,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,768,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,,0,8722
2002,444,West Melbourne (Residential),0,,0,0,,0,0,0,0,0,17271,0,,0,,0,0,1775,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,34207
2002,503,Kensington,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,509,Kensington,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25905,0,,58015
2002,510,Kensington,0,0,0,0,0,0,0,5336,0,0,0,0,0,0,0,0,0,3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9262
2002,511,Kensington,0,,0,0,0,0,0,6216,0,0,0,0,0,0,0,0,0,3851,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,10773
2002,512,Kensington,0,,0,0,0,0,0,0,0,5347,,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,12797
2002,514,Kensington,0,0,0,0,0,0,0,5302,0,0,0,0,0,0,0,0,0,2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8037
2002,516,Kensington,0,0,0,0,0,0,0,9621,0,0,0,0,0,0,0,0,0,5743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15363
2002,517,Kensington,0,,0,0,0,0,0,5851,0,0,0,0,0,0,0,0,0,5297,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12402
2002,524,Kensington,0,0,0,0,0,0,,4953,0,0,,0,0,0,0,0,,6583,0,,0,878,0,0,0,0,,0,0,0,0,0,0,0,,0,0,15267
2002,525,Kensington,0,0,0,0,,,0,5215,0,0,0,0,0,0,0,0,0,4214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10154
2002,531,Kensington,0,,0,0,0,0,0,8164,0,0,0,,0,0,0,0,0,3249,0,0,0,0,0,0,0,0,0,0,0,0,783,0,0,6745,0,0,0,22225
2002,534,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,539,Kensington,0,0,0,0,0,0,0,0,0,,,3220,0,0,0,0,0,17125,0,,0,0,0,0,0,0,,0,0,0,0,0,,,0,,0,49713
2002,541,Kensington,0,0,0,0,0,0,0,7514,0,0,0,0,0,0,0,0,0,2667,0,,0,0,0,0,0,0,0,0,0,0,,0,0,1713,0,0,0,12157
2002,543,Kensington,0,,0,0,0,0,0,4495,0,0,0,0,0,0,0,0,0,2774,0,,0,0,0,0,0,0,0,0,0,0,858,0,0,1095,0,0,0,10251
2002,544,Kensington,0,0,0,0,0,0,0,3584,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5159
2002,545,Kensington,0,,0,0,0,0,0,7015,0,0,0,0,0,0,0,0,0,11904,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19729
2002,547,Kensington,0,338,0,0,,0,,4804,0,0,0,0,0,0,0,0,0,9071,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,15600
2002,549,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,551,Kensington,0,0,0,0,0,0,0,4249,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4877
2002,553,Kensington,0,0,0,0,0,0,0,3410,0,0,0,0,0,0,0,0,0,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5060,0,0,0,10307
2002,557,Kensington,0,0,0,0,0,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339
2002,560,Kensington,0,0,0,0,0,0,0,9997,0,0,0,,0,0,0,0,0,3947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,14941
2002,564,Kensington,0,0,0,0,0,0,0,3186,0,0,0,0,0,0,0,0,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,0,0,5662
2002,567,Kensington,0,0,0,0,0,0,0,4588,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5925
2002,568,Kensington,0,0,0,0,0,0,0,6409,0,0,0,0,0,0,0,0,0,2035,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9543
2002,569,Kensington,0,,0,0,0,0,0,3082,0,0,0,,0,0,0,0,0,1561,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,971,0,0,0,14081
2002,571,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,601,East Melbourne,,912,0,,0,0,,3372,0,0,0,0,0,0,0,0,,9593,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20971
2002,605,East Melbourne,,2148,0,0,0,0,0,8412,0,0,0,0,0,0,0,0,0,7767,0,5789,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25424
2002,606,East Melbourne,3485,3085,0,0,,0,779,2234,0,0,2870,0,0,0,,0,0,5302,0,3999,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,,24441
2002,609,East Melbourne,,1408,0,0,0,0,0,12567,0,0,,0,0,0,,,0,7250,0,4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26644
2002,611,East Melbourne,0,,0,,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20478
2002,612,East Melbourne,,2975,0,0,,0,,7881,0,0,0,0,0,0,0,0,0,7740,0,6867,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,29743
2002,613,East Melbourne,0,5082,0,0,,0,1307,5848,0,0,1441,0,0,0,11643,0,0,6007,0,15705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,47720
2002,616,East Melbourne,,,0,0,0,0,0,9367,0,0,0,0,0,0,0,0,0,12639,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,25161
2002,643,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,645,East Melbourne,0,,0,0,0,0,16514,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22751
2002,646,East Melbourne,,2232,0,1565,,,4929,1526,0,0,5799,0,,0,1115,0,,3377,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,33263
2002,649,East Melbourne,0,,0,0,0,0,0,,0,0,821,,0,0,0,0,4109,,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,55436
2002,652,East Melbourne,0,9701,0,0,,0,0,0,0,0,68980,0,0,0,3810,0,0,19957,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,108616
2002,653,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,657,East Melbourne,0,3140,0,,0,0,0,11517,,0,0,0,0,0,,0,0,10803,0,9421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39350
2002,661,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,662,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,710,Melbourne (Remainder),,2986,0,,784,0,,0,0,0,2252,0,0,0,,0,0,1437,0,,0,947,0,0,0,0,0,0,0,0,0,0,,0,,0,0,18070
2002,724,Melbourne (Remainder),0,6174,0,0,,0,784,0,0,0,26799,0,,0,,0,0,21589,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,6488,0,0,86228
2002,729,Southbank,0,10949,0,,0,0,0,0,,0,1522,0,0,,19577,0,0,6154,0,36421,0,,,0,0,0,,0,0,0,0,0,0,0,,0,,83200
2002,737,Southbank,0,,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,30229
2002,740,Southbank,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,15789
2002,745,Southbank,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,3996,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,22437
2002,748,Southbank,0,7532,0,0,969,1158,0,,0,0,36438,0,,0,7223,0,,2386,0,,0,,0,0,0,0,,0,0,0,0,0,,0,3392,0,,77302
2002,750,Southbank,0,11839,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,0,36529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73901
2002,777,Port Melbourne,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,11798,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,23099
2002,778,Port Melbourne,0,,0,0,0,0,0,0,0,0,11232,0,0,0,0,0,0,27010,0,0,0,0,,0,0,0,28594,0,0,0,0,0,0,,0,,,78519
2002,785,Port Melbourne,0,,0,0,0,0,0,0,0,5796,2855,0,0,0,0,0,0,48936,0,0,0,0,0,0,0,0,,0,0,17899,0,0,0,0,,0,0,82271
2002,789,Port Melbourne,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,373560
2002,795,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,762637
2002,806,Southbank,0,,0,0,0,0,0,0,0,0,3140,,,0,0,0,0,1771,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2643,0,0,108009
2002,807,Southbank,0,0,0,0,0,0,0,0,0,0,7338,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,19054
2002,808,Southbank,0,13796,0,0,,,,0,0,0,9978,,0,0,7781,0,0,2169,0,,0,5436,0,0,0,0,,0,0,0,0,0,0,0,3928,,,80352
2002,809,Southbank,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9417
2002,815,Southbank,0,,0,0,,0,0,0,0,0,1200,0,0,0,0,,0,786,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,1168,0,0,7207
