Geo Point,Suburb,Latitude,Longitude,Geo Shape,total_2011,p_com_2011,p_res_2026,p_com_2026,total_2026,p_com_2021,property_id,p_res_2011,total_2016,total_2021,p_res_2021,floor_area,p_res_2016,p_com_2016
"-37.80047653724929, 144.97096911327077",Carlton,-37.800477,144.970969,"{""coordinates"": [[[[144.97075844045725, -37.80050980584869], [144.97074704114965, -37.80049556905471], [144.97077872128784, -37.80047885017192], [144.97078821191147, -37.80049070379951], [144.9710003455337, -37.80051255466508], [144.97100191371473, -37.80050389071613], [144.97091032076196, -37.80040450674094], [144.9709713769539, -37.800370013549106], [144.9711054978786, -37.8005233853467], [144.97110864201377, -37.80052698114861], [144.9711244937903, -37.80054510840653], [144.9711209045176, -37.800547071517286], [144.9711174997363, -37.800546692038104], [144.97109194179072, -37.80054384375813], [144.971073204601, -37.80052088422749], [144.97107265416165, -37.80052120187187], [144.97107182956825, -37.8005199170029], [144.97105893666426, -37.800518589124245], [144.9710431080401, -37.80053912733178], [144.97096985383448, -37.80053158217735], [144.97089766538187, -37.800524146359976], [144.97082352782272, -37.80051651019514], [144.97075844045725, -37.80050980584869]]]], ""type"": ""MultiPolygon""}",3.94618572595,0.0,22.5918609474,0.0,22.5918609474,0.0,100768.0,3.94618572595,17.2203313461,19.9060960666,19.9060960666,168.2,17.2203313461,0.0
"-37.80024275480021, 144.97039674880762",Carlton,-37.800243,144.970397,"{""coordinates"": [[[[144.97043782152522, -37.80033638111663], [144.97029962513054, -37.80017856671264], [144.970353135118, -37.80014865514132], [144.97049401867096, -37.80030468730231], [144.97043782152522, -37.80033638111663]]]], ""type"": ""MultiPolygon""}",4.85859454213,0.0,27.8153893199,0.0,27.8153893199,0.0,100771.0,4.85859454213,21.2018930944,24.5086411084,24.5086411084,207.09,21.2018930944,0.0
"-37.80010220122999, 144.9706393316732",Carlton,-37.800102,144.970639,"{""coordinates"": [[[[144.9706904216744, -37.80019391960643], [144.97054603159688, -37.80003192362445], [144.97058368488905, -37.800008464177104], [144.97073288573517, -37.80016997076365], [144.9706904216744, -37.80019391960643]]]], ""type"": ""MultiPolygon""}",1.77367206232,0.0,10.1542490346,0.0,10.1542490346,0.0,100774.0,1.77367206232,7.73993489755,8.94709193006,8.94709193006,75.6,7.73993489755,0.0
"-37.79962582859353, 144.97146099267198",Carlton,-37.799626,144.971461,"{""coordinates"": [[[[144.97151736210986, -37.79972753462315], [144.9713605657423, -37.799547724092704], [144.97140333452933, -37.79952365768785], [144.97156128025762, -37.799702764313224], [144.97151736210986, -37.79972753462315]]]], ""type"": ""MultiPolygon""}",3.33150043451,0.0,19.0727958058,0.0,19.0727958058,0.0,100789.0,3.33150043451,14.5379729557,16.8053843131,16.8053843131,142.0,14.5379729557,0.0
"-37.79830741273977, 144.97377269626568",Carlton,-37.798307,144.973773,"{""coordinates"": [[[[144.97371057203614, -37.79820285466609], [144.9738851691179, -37.79839010483101], [144.97383749855027, -37.79841705360486], [144.9736539540764, -37.79821385894972], [144.97371057203614, -37.79820285466609]]]], ""type"": ""MultiPolygon""}",2.77880695741,0.0,16.1143613386,0.0,16.1143613386,0.0,100812.0,2.77880695741,12.348390129,14.1729651392,14.1729651392,87.3,12.348390129,0.0
"-37.800166310242346, 144.9738791129394",Carlton,-37.800166,144.973879,"{""coordinates"": [[[[144.97375201259285, -37.80012412143413], [144.97401777943227, -37.80015397293455], [144.97400845986732, -37.80020741474214], [144.97374243113788, -37.80018019916764], [144.97375201259285, -37.80012412143413]]]], ""type"": ""MultiPolygon""}",5.79942528844,0.0,36.545862556,0.0,36.545862556,0.0,100825.0,5.79942528844,27.9455958299,32.0901323107,32.0901323107,259.41,27.9455958299,0.0
"-37.79414649375351, 144.95648060970376",North Melbourne,-37.794146,144.956481,"{""coordinates"": [[[[144.95643519842233, -37.794290439374194], [144.95646949796526, -37.79400018669394], [144.95652689838084, -37.79400452426323], [144.95649037707327, -37.794294636577625], [144.95643519842233, -37.794290439374194]]]], ""type"": ""MultiPolygon""}",3.07713992469,0.0,18.8494566327,0.0,18.8494566327,0.0,100865.0,3.07713992469,14.5292202471,16.646983098,16.646983098,193.2,14.5292202471,0.0
"-37.82181600945296, 144.9803768941134",Fitzroy,-37.821816,144.980377,"{""coordinates"": [[[[144.9879688209015, -37.8242838089893], [144.98711823806335, -37.8242765311262], [144.98682493237516, -37.824238809004044], [144.98694966332005, -37.82362579497766], [144.98731229483064, -37.82376382873985], [144.98865420021139, -37.82415033693044], [144.98840717877746, -37.824290355721025], [144.9879688209015, -37.8242838089893]]], [[[144.97700947847173, -37.818697615270615], [144.97714346941586, -37.81874551329027], [144.9771936219295, -37.8186921411628], [144.97734135401166, -37.81877949966521], [144.97752266735822, -37.81888437424103], [144.97770717414315, -37.81898568516362], [144.97789476126746, -37.81908337189904], [144.9782553300636, -37.819264045123994], [144.9783895220574, -37.819362183122244], [144.9792001398214, -37.81976687588488], [144.97921749990238, -37.819744037905956], [144.9795034984695, -37.819886940641794], [144.97965655097119, -37.81996289125885], [144.97980622403867, -37.82004296786267], [144.97995234189028, -37.82012707643148], [144.98009473118458, -37.820215116677645], [144.98023322432846, -37.820306985709024], [144.98036765616894, -37.82040257436753], [144.98049786959695, -37.8205017700286], [144.98112155837572, -37.821008800120204], [144.98134569585775, -37.82118384971044], [144.98157656343898, -37.82135330529525], [144.98179555899677, -37.82150612396586], [144.981851434346, -37.8215464379348], [144.98190568309073, -37.821582616430675], [144.98204761549758, -37.82169053730948], [144.98205305520935, -37.82168581554888], [144.98216909403988, -37.82176669334048], [144.9822649159403, -37.8218330030804], [144.9823632807077, -37.82189692854671], [144.9824640934869, -37.82195840682754], [144.9825672570279, -37.82201737947614], [144.98267267287042, -37.82207379072868], [144.98278024139302, -37.82212758570285], [144.98273883390192, -37.82218174085866], [144.98274287890507, -37.822206127535395], [144.98294865111566, -37.82230807226363], [144.98293543061592, -37.8223246797737], [144.983509596597, -37.8226104849775], [144.98357826049542, -37.822525110944234], [144.9838153376882, -37.82264051949513], [144.9839188467463, -37.822686953401025], [144.98402396919676, -37.822731048349524], [144.98413062077333, -37.82277276955], [144.98416591049266, -37.82279002751491], [144.98430112764996, -37.822837812316855], [144.98443783050757, -37.82288285848655], [144.98457593123976, -37.82292513657887], [144.98461359570527, -37.82293604120557], [144.98463371078833, -37.82295852475068], [144.98463252119134, -37.82298797109484], [144.98470031282082, -37.823006419665354], [144.98475694645785, -37.822994608522876], [144.9847911572035, -37.822987473682396], [144.9851479382625, -37.82309080688896], [144.98518275502124, -37.823096938629355], [144.9857203966608, -37.82325208892244], [144.98594311483677, -37.82331927248175], [144.98616299897247, -37.82339209448239], [144.9866570824269, -37.82356555631072], [144.98666418327016, -37.8235679297784], [144.98667117901877, -37.82357049159708], [144.98667806066166, -37.82357323890913], [144.98668482259447, -37.82357616891526], [144.98669145580615, -37.82357927875781], [144.98669795360576, -37.82358256381654], [144.98670430698218, -37.823586021233844], [144.98671051037996, -37.82358964640884], [144.98671655592366, -37.82359343650337], [144.9867224369712, -37.82359738509565], [144.9867281456471, -37.82360148934746], [144.98673367753145, -37.82360574467741], [144.98673902484666, -37.82361014464427], [144.9867441820128, -37.823614685547916], [144.98674914236332, -37.82361936186737], [144.98675390147832, -37.82362416902113], [144.9867584538758, -37.82362909970609], [144.98676279284027, -37.82363415020273], [144.98676691627185, -37.8236393141669], [144.98677081639295, -37.823644585157425], [144.98677448996818, -37.82364995681072], [144.9866679646533, -37.824218621382954], [144.98463858410327, -37.82395760226681], [144.98460640080077, -37.82395346288482], [144.97998171858032, -37.82336229368534], [144.9798341768889, -37.823341377351156], [144.97968762098174, -37.82331647742369], [144.97954222390914, -37.82328762301063], [144.97939815175957, -37.82325484850802], [144.97925557506437, -37.823218191993604], [144.9791146585533, -37.82317769595219], [144.97897556796738, -37.823133407392575], [144.97883846435673, -37.82308537865072], [144.978703507536, -37.82303366564675], [144.97857085497378, -37.82297832696464], [144.97844066050888, -37.82291942923718], [144.9783130779294, -37.822857040899144], [144.97818825413475, -37.82279123297108], [144.97806633582567, -37.822722083679885], [144.97794746394965, -37.82264967385758], [144.9778317782675, -37.82257408611851], [144.9777194126393, -37.82249541108647], [144.97762090691867, -37.82242178810256], [144.977525309802, -37.822345790834554], [144.97743271132487, -37.82226749202906], [144.97734319920139, -37.82218696619524], [144.977002357986, -37.821870659528756], [144.97690588581858, -37.82177820476188], [144.97681315744947, -37.82168337025728], [144.97672426799423, -37.821586250479314], [144.9766393056552, -37.821486943378225], [144.97648304475467, -37.821297905421744], [144.9764673346598, -37.82127484556616], [144.97645260925688, -37.821251379979905], [144.9764388860002, -37.82122753509747], [144.97642618118368, -37.821203338234525], [144.9764145065592, -37.82117881662868], [144.97640387728507, -37.82115399757605], [144.9763943050884, -37.82112890921489], [144.97638579940065, -37.82110358054525], [144.97637901514062, -37.82108040373242], [144.9763731234627, -37.82105707373995], [144.9763681328844, -37.82103361144147], [144.9763402095376, -37.820852237403365], [144.97637487875804, -37.81999685224641], [144.97656290167268, -37.819982599887524], [144.97658984062983, -37.8198347552471], [144.9763790290235, -37.819810831444954], [144.9763760378608, -37.819737957731], [144.97637023667414, -37.81966518982205], [144.97636163039056, -37.8195925971931], [144.976350226257, -37.81952024755646], [144.97633603606252, -37.819448208702326], [144.97631907273148, -37.819376548440154], [144.97634206954788, -37.81937267301219], [144.97633556164703, -37.81934724439547], [144.9763123697092, -37.81935115161457], [144.97628828339074, -37.81926934783431], [144.97626057502217, -37.81918826762035], [144.97622927930587, -37.819108013399735], [144.97619443555942, -37.81902868497505], [144.97615608655562, -37.81895038040559], [144.97611428076857, -37.81887319694725], [144.9760690689673, -37.81879723099391], [144.97618710239678, -37.81881956967177], [144.97614917554014, -37.8187565076539], [144.9761090244379, -37.818694318481555], [144.97606668299045, -37.81863305049764], [144.97609280782316, -37.81862070374894], [144.9761104511731, -37.81860952061749], [144.97612581204902, -37.818598303657474], [144.9761412782873, -37.81858339548283], [144.97616026536608, -37.818566478721436], [144.97617739666313, -37.81855062589038], [144.97619899664744, -37.818534080260015], [144.9762242417524, -37.81851663211696], [144.97625098505515, -37.81850343353589], [144.9762801261339, -37.81849074657472], [144.97631046384527, -37.81848041512279], [144.9763410348799, -37.818472646114834], [144.97637421018337, -37.81846677107289], [144.97640889863524, -37.81846330924522], [144.9764391250409, -37.818462168754564], [144.97645830868044, -37.81846280124023], [144.97648862528922, -37.81846538775328], [144.97651549498326, -37.8184693145499], [144.97654082128017, -37.81847493065805], [144.97656461772465, -37.818481116148334], [144.97659015564665, -37.818489798983805], [144.97661440415862, -37.81850023046885], [144.97663409977628, -37.81851019530277], [144.9767650663204, -37.81857851111325], [144.976901533913, -37.81863629281674], [144.97700947847173, -37.818697615270615]]]], ""type"": ""MultiPolygon""}",12150.4158172,12150.4158108,0.0,14729.4006708,14729.4006708,13918.0732908,100847.0,0.0,13075.7352208,13918.0732908,0.0,0.0,0.0,13075.7352208
"-37.792524045828856, 144.92476673616366",Kensington,-37.792524,144.924767,"{""coordinates"": [[[[144.92457831011828, -37.792357032792495], [144.92462879660104, -37.79232648326472], [144.92494339627396, -37.792666080991786], [144.92487712446504, -37.792704472080985], [144.92474226069035, -37.792558165664225], [144.924756245264, -37.79255006452426], [144.92457831011828, -37.792357032792495]]]], ""type"": ""MultiPolygon""}",1.91910812424,0.0,15.0094906252,0.0,15.0094906252,0.0,100941.0,1.91910812424,11.4050025372,13.1735368377,13.1735368377,106.7,11.4050025372,0.0
"-37.798648024244194, 144.931510422743",West Melbourne,-37.798648,144.93151,"{""coordinates"": [[[[144.93168722658842, -37.7986376252215], [144.93135180132018, -37.79870899202781], [144.93133430750964, -37.798657884678725], [144.9316699687246, -37.798587252915], [144.93168722658842, -37.7986376252215]]]], ""type"": ""MultiPolygon""}",2.60785355081,0.0,17.5808935889,0.0,17.5808935889,0.0,100956.0,2.60785355081,13.3643719048,15.4156527007,15.4156527007,115.5,13.3643719048,0.0
"-37.79588273535269, 144.93048022386418",Kensington,-37.795883,144.93048,"{""coordinates"": [[[[144.93062247434008, -37.795832235293666], [144.93036688913264, -37.79598305663743], [144.93032794860653, -37.79593963502284], [144.9306053837247, -37.79577672997616], [144.93062247434008, -37.795832235293666]]]], ""type"": ""MultiPolygon""}",1.06120447522,0.0,7.15412985868,0.0,7.15412985868,0.0,100988.0,1.06120447522,5.43831584004,6.27303616393,6.27303616393,47.0,5.43831584004,0.0
"-37.79580457911419, 144.93043628965538",Kensington,-37.795805,144.930436,"{""coordinates"": [[[[144.9306053837247, -37.79577672997616], [144.93032794860653, -37.79593963502284], [144.9302459716199, -37.795848225615906], [144.93056909288518, -37.79565886938898], [144.9306053837247, -37.79577672997616]]]], ""type"": ""MultiPolygon""}",4.34416470281,0.0,29.2862677619,0.0,29.2862677619,0.0,100989.0,4.34416470281,22.2623822899,25.6794076157,25.6794076157,192.4,22.2623822899,0.0
"-37.791542135065164, 144.93475143198918",Kensington,-37.791542,144.934751,"{""coordinates"": [[[[144.93473186677812, -37.79146932080027], [144.93479740148177, -37.79147720450645], [144.9347711951772, -37.791614401214986], [144.93470544202245, -37.79160762931652], [144.93473186677812, -37.79146932080027]]]], ""type"": ""MultiPolygon""}",1.221151e-05,0.0,0.0,0.0,0.0,0.0,614657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"-37.79245705407501, 144.9240804822545",Kensington,-37.792457,144.92408,"{""coordinates"": [[[[144.92384803718082, -37.79255340262896], [144.92426443819662, -37.79231057246815], [144.92431259541152, -37.79236110023244], [144.9238961787633, -37.792603550890966], [144.92384803718082, -37.79255340262896]]]], ""type"": ""MultiPolygon""}",2.22846694669,0.0,17.4290148872,0.0,17.4290148872,0.0,100999.0,2.22846694669,13.2434846706,15.2971060374,15.2971060374,123.9,13.2434846706,0.0
"-37.79294067598861, 144.92370692293852",Kensington,-37.792941,144.923707,"{""coordinates"": [[[[144.9234414780548, -37.79300854996325], [144.923867994035, -37.79275952922759], [144.9239736062282, -37.792871319718266], [144.92386718693112, -37.79293374781178], [144.92379763766886, -37.79297454701441], [144.92371310998902, -37.79302413348396], [144.92365060231418, -37.79306080230431], [144.92354538669457, -37.793122524073745], [144.9234414780548, -37.79300854996325]]]], ""type"": ""MultiPolygon""}",2.76444909255,0.0,21.620981341,0.0,21.620981341,0.0,101001.0,2.76444909255,16.4287618553,18.9763131393,18.9763131393,153.7,16.4287618553,0.0
"-37.79601923280517, 144.95514523337656",North Melbourne,-37.796019,144.955145,"{""coordinates"": [[[[144.9549511312966, -37.79597471934993], [144.95535409034133, -37.796020687567534], [144.9553484066466, -37.79606445909365], [144.95492751598326, -37.79601644469812], [144.9549511312966, -37.79597471934993]]]], ""type"": ""MultiPolygon""}",2.22868421302,0.0,13.7582498319,0.0,13.7582498319,0.0,101012.0,2.22868421302,10.6417572384,12.1015601648,12.1015601648,147.6,10.6417572384,0.0
"-37.79597668571831, 144.9551579924885",North Melbourne,-37.795977,144.955158,"{""coordinates"": [[[[144.9549511312966, -37.79597471934993], [144.9549749447501, -37.79593264417571], [144.95535951022163, -37.795978946318556], [144.95535409034133, -37.796020687567534], [144.9549511312966, -37.79597471934993]]]], ""type"": ""MultiPolygon""}",1.91159620053,0.0,11.8007752623,0.0,11.8007752623,0.0,101013.0,1.91159620053,9.12768608662,10.3797934747,10.3797934747,126.6,9.12768608662,0.0
"-37.79632041154904, 144.9557894842984",North Melbourne,-37.79632,144.955789,"{""coordinates"": [[[[144.95603645825514, -37.79637352022002], [144.95553773556557, -37.796317596527366], [144.9555442931491, -37.796267046188966], [144.9560423896389, -37.79632379797801], [144.95603645825514, -37.79637352022002]]]], ""type"": ""MultiPolygon""}",2.56811938068,0.0,15.8536797521,0.0,15.8536797521,0.0,101019.0,2.56811938068,12.2625343571,13.9446704121,13.9446704121,170.08,12.2625343571,0.0
