,date_new,Public Holiday?,Min,Max,Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),SouthernCrossCount,VictoriaPointCount,FlindersStSparkLaneCount,CollinsPlaceNorth,BourkeStMallSouth
1579,2019-04-29,0,11.5,18.1,8.4,0.0,5822.0,27624.0,3075.0,11453.0,19107.0
1580,2019-04-30,0,7.9,23.1,11.7,0.0,6305.0,28697.0,4044.0,11740.0,19369.0
1581,2019-05-01,0,15.6,22.8,7.8,0.0,6088.0,28580.0,4330.0,11749.0,22577.0
1582,2019-05-02,0,17.1,20.2,6.2,3.6,5896.0,29731.0,3743.0,11867.0,21710.0
1583,2019-05-03,0,11.8,20.7,9.0,0.2,6548.0,28485.0,4570.0,11934.0,26620.0
1584,2019-05-04,0,13.0,16.4,8.2,0.2,1762.0,3136.0,2064.0,2565.0,23216.0
1585,2019-05-05,0,11.3,16.3,6.5,2.0,1559.0,2515.0,2313.0,1753.0,17911.0
1586,2019-05-06,0,11.7,16.7,8.5,0.2,6246.0,28559.0,3375.0,11748.0,19358.0
1587,2019-05-07,0,7.4,18.7,11.7,0.0,6643.0,29992.0,3560.0,12135.0,20542.0
1588,2019-05-08,0,10.3,17.4,7.3,5.2,6266.0,28640.0,3390.0,11533.0,20158.0
1589,2019-05-09,0,9.7,16.2,5.3,0.6,6504.0,28703.0,3575.0,11335.0,21787.0
1590,2019-05-10,0,10.2,14.2,2.8,7.2,5292.0,25341.0,2360.0,10544.0,21557.0
1591,2019-05-11,0,10.2,16.4,7.7,8.2,1566.0,2818.0,3217.0,2823.0,22393.0
1592,2019-05-12,0,12.2,17.7,6.6,0.0,1241.0,1962.0,2169.0,1688.0,17423.0
1593,2019-05-13,0,12.7,18.1,8.3,0.0,6139.0,27494.0,3419.0,11271.0,19379.0
1594,2019-05-14,0,11.3,20.2,9.0,0.0,6519.0,28407.0,3628.0,12579.0,19267.0
1595,2019-05-15,0,12.0,15.8,8.0,0.0,6036.0,27445.0,3400.0,11849.0,19945.0
1596,2019-05-16,0,10.5,16.1,9.8,0.0,6496.0,28280.0,3833.0,11924.0,20930.0
1597,2019-05-17,0,6.5,18.6,10.7,0.0,6120.0,26449.0,4234.0,11338.0,25616.0
1598,2019-05-18,0,6.2,21.5,10.6,0.0,1919.0,3060.0,3544.0,2793.0,23199.0
1599,2019-05-19,0,8.9,21.8,10.0,0.2,1244.0,2105.0,2853.0,1598.0,18301.0
1600,2019-05-20,0,12.0,19.6,3.1,0.4,6186.0,27736.0,3532.0,11111.0,19501.0
1601,2019-05-21,0,11.1,20.4,6.9,0.4,6292.0,28670.0,3927.0,11635.0,19493.0
1602,2019-05-22,0,10.7,22.3,10.3,0.0,7709.0,26912.0,4367.0,11729.0,21100.0
1603,2019-05-23,0,9.9,21.3,10.2,0.0,6536.0,27879.0,4039.0,11892.0,22274.0
1604,2019-05-24,0,13.8,20.2,4.4,0.0,5737.0,26849.0,3755.0,11498.0,25392.0
1605,2019-05-25,0,13.7,19.8,9.1,1.6,1495.0,2739.0,3019.0,2511.0,22460.0
1606,2019-05-26,0,9.5,15.1,8.6,6.6,1576.0,2214.0,2451.0,1681.0,17495.0
1607,2019-05-27,0,7.8,14.0,7.2,8.2,5662.0,27088.0,2804.0,11176.0,17751.0
1608,2019-05-28,0,8.2,15.7,3.3,0.2,6346.0,27981.0,3285.0,12018.0,18848.0
1609,2019-05-29,0,8.7,10.6,7.9,1.2,5875.0,26804.0,2681.0,11150.0,17955.0
1610,2019-05-30,0,6.7,13.3,5.8,5.8,6173.0,27854.0,3305.0,11464.0,21273.0
1611,2019-05-31,0,8.5,14.3,5.7,1.4,6016.0,26752.0,3063.0,10625.0,23775.0
1612,2019-06-01,0,11.7,14.6,5.8,2.4,1211.0,2301.0,2433.0,2416.0,23048.0
1613,2019-06-02,0,11.0,14.5,6.7,0.0,881.0,1717.0,1767.0,1524.0,17258.0
1614,2019-06-03,0,8.2,12.0,3.8,15.4,4820.0,26123.0,1767.0,10462.0,17524.0
1615,2019-06-04,0,8.4,12.9,7.9,3.2,6221.0,28260.0,3933.0,11421.0,19757.0
1616,2019-06-05,0,8.6,13.0,5.7,0.0,6290.0,27044.0,2981.0,11183.0,20503.0
1617,2019-06-06,0,10.2,14.8,7.9,0.0,6399.0,28409.0,3310.0,11656.0,22511.0
1618,2019-06-07,0,11.7,16.6,8.0,0.0,6014.0,26304.0,4077.0,10959.0,26530.0
1619,2019-06-08,0,6.7,18.7,9.3,0.0,1789.0,2791.0,2796.0,2469.0,24488.0
1620,2019-06-09,0,7.8,18.0,8.0,0.0,1287.0,2151.0,2666.0,2047.0,21433.0
1621,2019-06-10,1,12.0,19.2,7.6,3.0,1176.0,2655.0,3186.0,1711.0,18106.0
1622,2019-06-11,0,9.6,17.9,9.2,0.0,6320.0,27720.0,3514.0,11341.0,19686.0
1623,2019-06-12,0,11.9,16.5,1.3,0.6,5577.0,27004.0,2328.0,10987.0,17648.0
1624,2019-06-13,0,8.8,17.4,8.9,2.6,6509.0,28035.0,3508.0,11461.0,21576.0
1625,2019-06-14,0,10.0,17.3,7.0,2.2,6583.0,27338.0,3305.0,10871.0,24061.0
1626,2019-06-15,0,9.0,15.2,6.4,2.6,1866.0,2846.0,2435.0,2123.0,21924.0
1627,2019-06-16,0,8.6,16.7,7.5,0.0,1117.0,1807.0,1392.0,1379.0,16701.0
1628,2019-06-17,0,6.3,17.9,8.6,3.4,6149.0,27367.0,3191.0,11143.0,19608.0
1629,2019-06-18,0,8.0,13.7,5.2,0.0,6240.0,28745.0,2726.0,11492.0,17343.0
1630,2019-06-19,0,6.6,11.9,7.0,0.8,6164.0,27553.0,1873.0,11065.0,19496.0
1631,2019-06-20,0,6.4,11.3,6.4,1.6,5900.0,27769.0,2646.0,11616.0,20553.0
1632,2019-06-21,0,6.5,12.6,8.5,3.0,5944.0,27808.0,3338.0,11082.0,25452.0
1633,2019-06-22,0,6.8,11.8,7.3,0.4,1414.0,2616.0,1866.0,2522.0,21666.0
1634,2019-06-23,0,3.6,9.6,5.9,1.2,1504.0,2209.0,1336.0,1543.0,15751.0
1635,2019-06-24,0,4.2,16.0,9.0,0.0,6207.0,27224.0,3040.0,11105.0,18923.0
1636,2019-06-25,0,3.5,17.0,8.9,0.0,6308.0,28370.0,3613.0,11922.0,20142.0
1637,2019-06-26,0,4.6,18.0,9.2,0.2,6441.0,27439.0,3837.0,11778.0,21155.0
1638,2019-06-27,0,5.9,17.5,9.2,0.0,6949.0,28351.0,3880.0,11551.0,23278.0
1639,2019-06-28,0,10.7,19.5,9.2,0.0,8199.0,27638.0,4434.0,11095.0,26054.0
1640,2019-06-29,0,13.0,17.6,2.6,0.8,2262.0,3149.0,1854.0,2020.0,19702.0
1641,2019-06-30,0,8.1,14.5,8.5,6.4,3205.0,3425.0,2020.0,1501.0,19292.0
1642,2019-07-01,0,9.5,14.1,8.3,0.0,6253.0,25687.0,3546.0,10739.0,20787.0
1643,2019-07-02,0,8.6,15.9,6.6,0.0,6293.0,26012.0,3508.0,11399.0,20841.0
1644,2019-07-03,0,8.2,13.7,7.5,0.0,6202.0,25625.0,3373.0,11713.0,23038.0
1645,2019-07-04,0,5.3,13.5,6.9,0.0,6308.0,26306.0,3568.0,11087.0,24173.0
1646,2019-07-05,0,3.5,19.1,9.0,0.0,6031.0,25307.0,5515.0,10894.0,28850.0
1647,2019-07-06,0,6.0,19.4,9.3,0.0,2096.0,3066.0,5779.0,2745.0,24719.0
1648,2019-07-07,0,9.0,18.2,6.1,0.2,1006.0,1698.0,3499.0,1629.0,19027.0
1649,2019-07-08,0,11.0,16.0,8.2,5.2,5634.0,24194.0,4390.0,9535.0,23842.0
1650,2019-07-09,0,6.8,15.0,7.2,0.2,6249.0,25597.0,4423.0,10177.0,23634.0
1651,2019-07-10,0,9.5,15.4,6.7,0.2,5813.0,24920.0,4139.0,9855.0,23975.0
1652,2019-07-11,0,7.8,14.3,4.6,6.4,6077.0,25021.0,3676.0,9701.0,24961.0
1653,2019-07-12,0,10.1,15.7,6.2,2.4,5261.0,23096.0,3680.0,9561.0,26236.0
1654,2019-07-13,0,7.0,12.0,8.3,4.4,1985.0,2800.0,2868.0,2594.0,22522.0
1655,2019-07-14,0,7.1,13.1,3.8,0.8,1157.0,1711.0,2048.0,1581.0,16811.0
1656,2019-07-15,0,8.9,14.3,7.6,4.4,5953.0,27428.0,3350.0,10943.0,20836.0
1657,2019-07-16,0,9.9,13.9,6.4,1.8,6363.0,28174.0,3364.0,11455.0,21227.0
1658,2019-07-17,0,9.7,13.7,3.6,0.0,6162.0,27500.0,3344.0,11495.0,21725.0
1659,2019-07-18,0,9.0,14.3,7.9,0.4,6880.0,28163.0,4026.0,11591.0,24379.0
1660,2019-07-19,0,7.5,15.7,9.6,1.6,6166.0,27150.0,4447.0,11024.0,28707.0
1661,2019-07-20,0,8.0,17.1,10.3,0.0,1747.0,2955.0,3072.0,2739.0,23873.0
1662,2019-07-21,0,11.3,16.6,8.1,0.0,1441.0,2142.0,2757.0,2082.0,18798.0
1663,2019-07-22,0,7.9,15.6,10.6,0.0,6543.0,26976.0,3573.0,10941.0,20315.0
1664,2019-07-23,0,9.9,15.2,8.2,1.6,6287.0,27499.0,3299.0,11596.0,19413.0
1665,2019-07-24,0,7.0,14.4,7.8,8.0,6614.0,27426.0,3649.0,11592.0,21591.0
1666,2019-07-25,0,9.2,14.8,5.2,0.0,6709.0,27697.0,3789.0,11173.0,23108.0
1667,2019-07-26,0,11.0,14.0,5.9,0.0,5792.0,25306.0,3430.0,11286.0,25098.0
1668,2019-07-27,0,9.8,15.3,8.7,6.8,1829.0,3018.0,3477.0,3262.0,25189.0
1669,2019-07-28,0,6.6,15.1,10.2,0.0,1437.0,2404.0,3801.0,1875.0,19540.0
1670,2019-07-29,0,8.9,14.6,9.9,0.0,6299.0,26695.0,3050.0,10910.0,20070.0
1671,2019-07-30,0,7.9,12.5,8.7,0.8,6434.0,28025.0,3185.0,11364.0,18386.0
1672,2019-07-31,0,3.0,12.5,11.3,0.0,6474.0,27161.0,3695.0,11405.0,18659.0
1673,2019-08-01,0,5.8,13.8,8.6,0.0,6301.0,27724.0,3432.0,11174.0,18174.0
1674,2019-08-02,0,9.7,12.7,7.4,0.4,6997.0,27203.0,3612.0,10984.0,21184.0
1675,2019-08-03,0,10.0,13.9,6.2,0.0,1995.0,3030.0,2675.0,2623.0,18434.0
1676,2019-08-04,0,9.2,13.1,7.2,1.0,1461.0,2179.0,2044.0,1895.0,13884.0
1677,2019-08-05,0,10.0,15.8,10.7,0.0,6298.0,27326.0,3547.0,11454.0,16231.0
1678,2019-08-06,0,9.1,13.5,4.5,0.4,6804.0,28193.0,3205.0,11503.0,14728.0
1679,2019-08-07,0,9.3,14.1,7.5,0.0,6369.0,26978.0,3372.0,11518.0,15839.0
1680,2019-08-08,0,6.7,13.9,9.6,10.8,6364.0,27554.0,3571.0,11219.0,18577.0
1681,2019-08-09,0,7.8,10.1,7.3,2.0,5571.0,24978.0,3331.0,10248.0,19640.0
1682,2019-08-10,0,5.2,12.5,6.6,4.2,1684.0,2573.0,2829.0,2531.0,18891.0
1683,2019-08-11,0,4.8,12.9,11.4,6.0,1239.0,1825.0,2127.0,1748.0,15814.0
1684,2019-08-12,0,6.3,12.0,9.9,8.8,5739.0,27093.0,3491.0,10637.0,19383.0
1685,2019-08-13,0,8.8,13.1,7.0,0.0,6290.0,27885.0,3406.0,11364.0,19857.0
1686,2019-08-14,0,9.1,13.8,6.7,0.2,6557.0,27120.0,3886.0,11597.0,20806.0
1687,2019-08-15,0,7.3,16.2,10.5,0.0,6740.0,26908.0,3815.0,11440.0,23073.0
1688,2019-08-16,0,10.6,16.9,6.3,0.0,6091.0,25794.0,4331.0,10734.0,26002.0
1689,2019-08-17,0,7.0,16.5,13.4,3.8,1818.0,3132.0,5691.0,3025.0,27017.0
1690,2019-08-18,0,8.8,19.4,9.3,0.0,1579.0,2024.0,3886.0,1979.0,16933.0
1691,2019-08-19,0,5.8,12.3,12.8,4.0,6332.0,26887.0,3415.0,10692.0,19817.0
1692,2019-08-20,0,7.6,17.0,7.2,0.4,6505.0,27580.0,3591.0,11482.0,19958.0
1693,2019-08-21,0,11.5,16.6,11.5,0.2,6592.0,26865.0,3688.0,11095.0,21044.0
1694,2019-08-22,0,9.6,13.0,11.3,1.6,7915.0,28732.0,8732.0,11509.0,24477.0
1695,2019-08-23,0,3.8,15.1,14.5,0.0,6630.0,26530.0,18753.0,13041.0,31162.0
1696,2019-08-24,0,7.9,18.0,13.0,0.0,2663.0,4249.0,9022.0,5011.0,26634.0
1697,2019-08-25,0,6.5,12.9,13.9,1.2,1120.0,2039.0,6464.0,2167.0,18544.0
1698,2019-08-26,0,5.3,14.4,14.7,0.0,6040.0,27224.0,3653.0,11378.0,20634.0
1699,2019-08-27,0,4.2,15.3,12.9,0.0,6248.0,28042.0,4306.0,11510.0,19915.0
1700,2019-08-28,0,8.3,13.4,5.0,0.0,5799.0,26326.0,2599.0,11176.0,18424.0
1701,2019-08-29,0,6.1,13.0,13.2,6.2,6551.0,27482.0,3621.0,11446.0,23813.0
1702,2019-08-30,0,2.3,15.3,15.6,0.2,5123.0,27791.0,4060.0,11260.0,28247.0
1703,2019-08-31,0,5.0,18.2,15.8,0.0,1620.0,1888.0,2592.0,2179.0,24655.0
1704,2019-09-01,0,11.1,19.6,9.4,0.0,1058.0,1361.0,1849.0,1457.0,16386.0
1705,2019-09-02,0,10.2,17.6,13.8,2.4,6099.0,26944.0,3852.0,11442.0,20161.0
1706,2019-09-03,0,9.2,19.6,16.4,0.6,6482.0,28138.0,4150.0,11838.0,20409.0
1707,2019-09-04,0,8.2,18.7,15.1,0.0,6508.0,27190.0,4439.0,11970.0,20952.0
1708,2019-09-05,0,8.7,21.2,14.8,3.4,6567.0,27671.0,4043.0,12023.0,21671.0
1709,2019-09-06,0,11.3,16.0,10.4,2.0,6167.0,26286.0,5453.0,11157.0,25163.0
1710,2019-09-07,0,8.8,12.9,11.3,1.0,1316.0,2263.0,1978.0,2494.0,22040.0
1711,2019-09-08,0,8.2,15.1,9.5,0.6,911.0,1598.0,1231.0,1466.0,15343.0
1712,2019-09-09,0,6.8,12.8,14.4,5.6,5743.0,26356.0,3207.0,10775.0,18293.0
1713,2019-09-10,0,7.7,14.8,16.1,2.6,6163.0,28777.0,4292.0,11842.0,19947.0
1714,2019-09-11,0,5.0,20.8,17.8,0.0,5995.0,27782.0,3630.0,11695.0,21668.0
1715,2019-09-12,0,11.1,20.8,11.8,0.0,5907.0,27736.0,3370.0,11410.0,20950.0
1716,2019-09-13,0,7.7,18.6,14.0,0.0,5805.0,26309.0,4240.0,11151.0,24856.0
1717,2019-09-14,0,9.3,20.0,18.3,0.0,1365.0,2641.0,2906.0,2514.0,23546.0
1718,2019-09-15,0,12.4,21.8,8.4,1.6,844.0,1895.0,1336.0,1549.0,15128.0
1719,2019-09-16,0,9.7,12.8,17.7,13.0,5585.0,26132.0,3167.0,11085.0,19289.0
1720,2019-09-17,0,3.6,14.8,19.0,0.0,5824.0,26739.0,3396.0,11682.0,20730.0
1721,2019-09-18,0,4.3,18.9,19.2,0.0,5840.0,26668.0,3637.0,11447.0,21551.0
1722,2019-09-19,0,8.2,24.0,19.4,0.0,5975.0,27650.0,3645.0,11892.0,23457.0
1723,2019-09-20,0,15.7,26.2,14.4,0.0,5638.0,28013.0,15532.0,18762.0,29439.0
1724,2019-09-21,0,14.5,19.4,10.5,0.0,1249.0,2300.0,2859.0,2862.0,21917.0
1725,2019-09-22,0,7.9,15.5,13.6,4.6,1128.0,1888.0,1641.0,1894.0,19094.0
1726,2019-09-23,0,8.9,15.2,13.9,2.0,5959.0,26227.0,2906.0,10662.0,21041.0
1727,2019-09-24,0,8.3,15.1,13.3,1.4,6133.0,27313.0,3247.0,11556.0,22134.0
1728,2019-09-25,0,8.7,16.6,13.1,0.0,5696.0,25808.0,3702.0,11233.0,24128.0
1729,2019-09-26,0,8.3,20.3,19.6,0.0,6633.0,28554.0,4163.0,12028.0,30160.0
1730,2019-09-27,1,12.3,18.8,7.4,0.0,1947.0,3510.0,5934.0,5463.0,22503.0
1731,2019-09-28,0,7.2,14.9,17.7,0.2,1159.0,1938.0,3600.0,2892.0,20635.0
1732,2019-09-29,0,9.1,15.8,19.0,0.0,840.0,1747.0,1754.0,1515.0,18703.0
1733,2019-09-30,0,10.1,14.1,14.4,0.0,4989.0,23805.0,2968.0,9695.0,22486.0
1734,2019-10-01,0,4.2,20.5,21.7,0.0,6258.0,24975.0,3737.0,11548.0,
1735,2019-10-02,0,9.3,26.5,18.5,0.0,6673.0,25535.0,4384.0,11550.0,
1736,2019-10-03,0,15.1,29.7,22.0,0.0,5931.0,25466.0,4387.0,11665.0,
1737,2019-10-04,0,12.5,15.2,11.0,0.0,5801.0,23419.0,3156.0,10379.0,
1738,2019-10-05,0,7.6,24.3,17.4,1.8,2007.0,3094.0,3715.0,3581.0,
1739,2019-10-06,0,12.9,24.8,17.4,0.0,2998.0,4017.0,2569.0,1738.0,
1740,2019-10-07,0,11.6,16.4,15.1,0.0,5178.0,26455.0,3594.0,11884.0,
1741,2019-10-08,0,9.5,14.2,17.0,2.6,5893.0,27252.0,3262.0,12397.0,
1742,2019-10-09,0,8.5,15.0,19.3,5.8,5818.0,26960.0,3506.0,10617.0,
1743,2019-10-10,0,10.2,14.7,12.6,0.2,5531.0,28886.0,3318.0,10859.0,
1744,2019-10-11,0,9.5,18.9,17.5,0.0,5598.0,26733.0,4490.0,10631.0,28063.0
1745,2019-10-12,0,8.2,20.4,20.1,0.0,1891.0,3228.0,3634.0,3028.0,25974.0
1746,2019-10-13,0,9.4,23.1,19.6,0.0,1166.0,2400.0,6227.0,1787.0,19378.0
1747,2019-10-14,0,13.6,26.7,20.2,0.2,5715.0,26806.0,3466.0,10854.0,21285.0
1748,2019-10-15,0,13.0,18.0,20.6,0.0,5923.0,27602.0,3556.0,11308.0,21138.0
1749,2019-10-16,0,13.3,20.4,11.4,0.0,6358.0,27537.0,3397.0,11124.0,20147.0
1750,2019-10-17,0,9.5,15.2,9.6,4.4,5588.0,27518.0,3208.0,10913.0,21141.0
1751,2019-10-18,0,7.3,22.1,23.2,0.8,5780.0,25973.0,3550.0,10331.0,27276.0
1752,2019-10-19,0,9.4,15.3,15.8,0.8,1386.0,2458.0,2344.0,2937.0,21958.0
1753,2019-10-20,0,10.0,16.4,14.7,0.8,834.0,1830.0,1647.0,1511.0,17713.0
1754,2019-10-21,0,11.5,17.0,19.6,0.0,5488.0,26889.0,3355.0,10986.0,20429.0
1755,2019-10-22,0,11.9,19.6,23.7,0.0,5933.0,28312.0,3843.0,11703.0,22427.0
1756,2019-10-23,0,8.2,27.9,26.0,0.0,6345.0,27685.0,4319.0,11843.0,29426.0
1757,2019-10-24,0,13.0,33.8,26.1,0.2,6132.0,28795.0,3853.0,11224.0,22594.0
1758,2019-10-25,0,16.8,21.6,10.0,0.0,5271.0,24513.0,3501.0,10828.0,25992.0
1759,2019-10-26,0,9.6,15.5,17.2,3.8,1393.0,2429.0,1981.0,2026.0,21326.0
1760,2019-10-27,0,10.3,17.0,10.1,1.2,928.0,1757.0,1796.0,1459.0,18334.0
1761,2019-10-28,0,8.7,21.6,26.3,1.4,5896.0,26436.0,3762.0,10935.0,23097.0
1762,2019-10-29,0,9.7,30.5,27.0,0.0,6195.0,28443.0,4498.0,11743.0,21841.0
1763,2019-10-30,0,13.8,25.1,27.2,0.0,6092.0,27076.0,4510.0,11227.0,24141.0
1764,2019-10-31,0,14.2,33.7,25.5,0.0,6106.0,27771.0,4062.0,11238.0,23330.0
1765,2019-11-01,0,20.0,34.3,22.8,0.0,5250.0,23765.0,3809.0,10763.0,26613.0
1766,2019-11-02,0,15.8,18.9,2.2,4.2,1475.0,1969.0,1442.0,1848.0,18136.0
1767,2019-11-03,0,12.8,20.7,7.8,12.4,851.0,1654.0,1622.0,1768.0,19179.0
1768,2019-11-04,0,9.5,16.2,11.2,1.2,4116.0,14842.0,2187.0,7442.0,29196.0
1769,2019-11-05,1,7.7,19.6,27.4,10.2,1354.0,2818.0,1657.0,1725.0,16848.0
1770,2019-11-06,0,10.5,24.1,19.9,0.0,5088.0,26434.0,3621.0,11697.0,23756.0
1771,2019-11-07,0,11.5,17.7,8.3,0.0,5890.0,26603.0,3024.0,11538.0,20752.0
1772,2019-11-08,0,10.3,15.0,16.1,6.8,5624.0,24795.0,3094.0,10875.0,25385.0
1773,2019-11-09,0,7.6,14.2,9.8,6.4,2119.0,2692.0,2528.0,2638.0,21398.0
1774,2019-11-10,0,10.8,18.1,13.5,0.2,976.0,1862.0,1850.0,1807.0,18827.0
1775,2019-11-11,0,10.0,29.6,27.4,0.0,6467.0,26346.0,4356.0,11968.0,22114.0
1776,2019-11-12,0,11.5,17.4,12.7,0.6,5969.0,26170.0,3483.0,11755.0,21090.0
1777,2019-11-13,0,9.1,17.3,12.0,1.6,6205.0,26355.0,3736.0,11267.0,23620.0
1778,2019-11-14,0,12.1,22.4,19.7,0.8,5946.0,27479.0,4337.0,12112.0,25864.0
1779,2019-11-15,0,13.0,18.5,12.4,0.0,6438.0,27540.0,4488.0,11181.0,28463.0
1780,2019-11-16,0,9.2,17.2,23.9,0.0,1753.0,2627.0,2989.0,2952.0,26193.0
1781,2019-11-17,0,10.8,16.2,24.1,0.0,1021.0,1871.0,2230.0,2020.0,21192.0
1782,2019-11-18,0,8.5,26.9,29.9,0.0,6342.0,25942.0,3974.0,12036.0,23770.0
1783,2019-11-19,0,11.4,18.6,27.9,0.0,6210.0,27275.0,4130.0,11971.0,24167.0
1784,2019-11-20,0,9.4,34.7,30.1,0.0,6319.0,26073.0,5035.0,12109.0,24503.0
1785,2019-11-21,0,14.0,40.9,18.8,0.0,5808.0,22398.0,3093.0,11822.0,22906.0
1786,2019-11-22,0,13.6,20.0,28.3,0.0,7068.0,23588.0,4543.0,11115.0,30634.0
1787,2019-11-23,0,10.1,23.8,24.6,0.0,2143.0,2642.0,3190.0,3208.0,27459.0
1788,2019-11-24,0,11.9,23.7,30.6,0.0,1711.0,2087.0,2949.0,1868.0,23616.0
1789,2019-11-25,0,11.4,27.4,18.0,0.0,5878.0,27841.0,3892.0,12552.0,25289.0
1790,2019-11-26,0,11.4,16.4,22.2,2.0,6101.0,27955.0,3536.0,12395.0,23603.0
1791,2019-11-27,0,8.6,24.8,31.0,0.0,6342.0,26410.0,4555.0,12373.0,26663.0
1792,2019-11-28,0,11.4,21.1,30.7,0.0,6448.0,28586.0,4783.0,13284.0,30211.0
1793,2019-11-29,0,11.9,19.7,21.9,0.0,5491.0,26804.0,4045.0,11502.0,41419.0
1794,2019-11-30,0,10.3,18.4,26.7,8.0,2413.0,3529.0,2705.0,3301.0,32079.0
1795,2019-12-01,0,12.2,16.8,9.8,0.0,976.0,1933.0,1685.0,1916.0,23665.0
1796,2019-12-02,0,9.8,15.5,18.2,3.4,4963.0,25373.0,2823.0,11529.0,25206.0
1797,2019-12-03,0,11.0,22.2,19.2,0.4,5370.0,27745.0,4195.0,12547.0,23973.0
1798,2019-12-04,0,12.1,23.0,20.3,0.0,5893.0,27073.0,4094.0,12472.0,26369.0
1799,2019-12-05,0,12.3,23.9,20.4,0.0,5564.0,29205.0,4489.0,12601.0,29484.0
1800,2019-12-06,0,13.3,20.8,18.2,0.0,5095.0,25281.0,3665.0,11546.0,32142.0
1801,2019-12-07,0,11.2,21.0,30.3,0.0,1602.0,2910.0,3375.0,2714.0,31879.0
1802,2019-12-08,0,13.8,27.6,30.8,0.0,1141.0,2084.0,2839.0,1863.0,26258.0
1803,2019-12-09,0,16.3,38.0,28.6,0.0,6221.0,25191.0,3246.0,11795.0,23408.0
1804,2019-12-10,0,14.3,17.2,22.2,0.0,6417.0,24902.0,3781.0,11886.0,27251.0
1805,2019-12-11,0,13.4,18.1,21.8,0.0,6158.0,26155.0,3969.0,12136.0,28818.0
1806,2019-12-12,0,13.4,18.4,22.7,0.0,6001.0,26235.0,3740.0,11972.0,31232.0
1807,2019-12-13,0,11.4,20.9,24.8,0.0,6263.0,23558.0,3546.0,11640.0,33455.0
1808,2019-12-14,0,14.1,20.1,10.4,0.0,1607.0,2885.0,3297.0,2621.0,34082.0
1809,2019-12-15,0,15.1,21.7,16.4,0.0,899.0,2042.0,2905.0,2171.0,30635.0
1810,2019-12-16,0,13.0,22.6,21.7,0.0,6289.0,25715.0,3684.0,11652.0,31314.0
1811,2019-12-17,0,12.6,26.3,29.5,0.0,6574.0,25803.0,3716.0,12220.0,31865.0
1812,2019-12-18,0,15.9,40.1,29.3,0.0,7661.0,23874.0,2914.0,11358.0,27678.0
1813,2019-12-19,0,17.2,23.3,29.3,0.0,6421.0,24859.0,3374.0,12514.0,37633.0
1814,2019-12-20,0,13.7,43.5,31.4,0.0,5636.0,19583.0,2540.0,9634.0,23821.0
1815,2019-12-21,0,16.9,20.2,28.3,0.0,1081.0,1710.0,1507.0,2347.0,35594.0
1816,2019-12-22,0,13.1,19.6,31.5,0.0,961.0,1745.0,1578.0,1823.0,35717.0
1817,2019-12-23,0,12.1,20.0,29.2,0.0,3575.0,11766.0,2273.0,7665.0,44481.0
1818,2019-12-24,0,14.1,24.5,31.4,0.0,2918.0,8605.0,2149.0,5605.0,36662.0
1819,2019-12-25,1,14.0,27.9,32.0,0.0,802.0,1583.0,1623.0,1081.0,12175.0
1820,2019-12-26,1,16.5,20.5,26.2,0.0,756.0,2757.0,2753.0,1987.0,52761.0
1821,2019-12-27,0,13.6,23.9,31.6,0.0,2497.0,5191.0,3059.0,4238.0,33075.0
1822,2019-12-28,0,16.7,28.4,20.6,0.0,1106.0,1961.0,2557.0,2455.0,25898.0
1823,2019-12-29,0,16.8,33.2,31.9,0.0,1318.0,1991.0,2053.0,1814.0,22438.0
1824,2019-12-30,0,19.7,40.8,18.8,0.0,2381.0,5206.0,1465.0,4237.0,19509.0
1825,2019-12-31,0,15.3,21.2,29.3,2.4,4166.0,7835.0,5669.0,5010.0,28677.0
1826,2020-01-01,1,11.8,24.9,31.6,0.0,2532.0,3898.0,3594.0,2207.0,19040.0
1827,2020-01-02,0,12.8,25.0,31.6,0.0,3401.0,9910.0,2667.0,5217.0,26254.0
1828,2020-01-03,0,13.7,36.6,30.7,0.0,2737.0,9031.0,2368.0,4986.0,23292.0
1829,2020-01-04,0,18.6,26.8,22.8,0.0,1031.0,1559.0,1885.0,1901.0,21043.0
1830,2020-01-05,0,12.7,16.7,5.1,2.2,540.0,1437.0,1278.0,1338.0,16544.0
1831,2020-01-06,0,11.9,18.0,2.7,8.2,5082.0,19797.0,2671.0,7827.0,20972.0
1832,2020-01-07,0,12.6,20.1,7.7,1.2,4228.0,20076.0,3199.0,7966.0,22294.0
1833,2020-01-08,0,16.8,23.8,26.9,0.0,5388.0,19551.0,3645.0,8870.0,23637.0
1834,2020-01-09,0,17.9,31.9,29.8,0.0,5354.0,19506.0,3524.0,8755.0,23016.0
1835,2020-01-10,0,20.1,32.9,10.1,0.0,4403.0,16687.0,2739.0,7957.0,21946.0
1836,2020-01-11,0,13.5,19.3,18.2,15.6,1161.0,1818.0,1724.0,2133.0,22001.0
1837,2020-01-12,0,14.2,19.9,21.9,0.0,853.0,1671.0,1795.0,1518.0,17479.0
1838,2020-01-13,0,12.7,32.2,28.1,0.0,5877.0,22414.0,3665.0,9397.0,20591.0
1839,2020-01-14,0,16.7,33.8,27.4,0.0,5556.0,21387.0,3379.0,9480.0,19146.0
1840,2020-01-15,0,19.5,36.8,20.8,0.0,5049.0,18861.0,3583.0,9878.0,17623.0
1841,2020-01-16,0,15.7,19.6,18.6,19.6,5772.0,21536.0,3285.0,9547.0,23654.0
