Asset_Type,Equipment_ID,Date_Install,Longitude,Latitude,STREET_1,STREET_2,Suburb,RMS_Region
VEH ,2480,29-Jul-83,151.247130465,-33.8933545863,NEWLAND ST,EBLEY ST,BONDI JUNCTION,Sydney
VEH ,2481,01-Dec-83,146.92175214,-36.0748032126,DAVID ST,GUINEA ST,ALBURY,South Western
VEH ,2483,03-Nov-82,150.836568741,-34.5623579338,LAKE ENTRANCE RD,COLLEGE AV,OAK FLATS,Southern
VEH ,2489,29-Oct-84,149.585137109,-33.4176502555,DURHAM ST,BENTINCK ST,BATHURST,Western
VEH ,2491,12-Jan-84,151.006124414,-33.8871344507,HECTOR ST,PROCTOR PDE,CHESTER HILL,Sydney
VEH ,2493,26-Oct-84,151.018839512,-33.8085371884,VICTORIA RD,PENNANT ST,NORTH PARRAMATTA,Sydney
VEH ,2494,10-Oct-83,151.002643376,-33.7330438923,SHOWGROUND RD,PENNANT ST,CASTLE HILL,Sydney
VEH ,2495,10-Aug-84,150.895810801,-33.7586395544,RICHMOND RD,DAVIS RD,BLACKTOWN,Sydney
VEH ,2497,17-Jul-84,151.10377801,-33.8649728325,BROUGHTON ST,GIPPS ST,CONCORD,Sydney
VEH ,2498,27-Sep-88,151.033445968,-33.9662971011,CLANCY ST,ALFORDS POINT RD,PADSTOW,Sydney
VEH ,2499,07-Nov-89,150.94192888,-33.895040399,CABRAMATTA RD,CUMBERLAND ST,CABRAMATTA,Sydney
VEH ,2500,05-Feb-86,150.996470532,-33.8990323405,HUME HWY,CHESTER HILL RD,BASS HILL,Sydney
VEH ,2502,14-Mar-85,151.000633248,-33.8830793391,WALDRON RD,CHESTER HILL RD,CHESTER HILL,Sydney
VEH ,2504,13-Apr-84,151.006700021,-33.9045149137,HUME HWY,HORTON ST,YAGOONA,Sydney
VEH ,2505,18-Dec-84,151.064294359,-33.8679420662,CENTENARY DR,ARTHUR ST,HOMEBUSH WEST,Sydney
VEH ,2506,28-Jul-83,151.036077181,-33.86420877,VAUGHAN ST,WOODBURN RD,BERALA,Sydney
VEH ,2508,02-Mar-84,150.995033993,-33.8982742812,HUME HWY,ORCHARD RD,BASS HILL,Sydney
VEH,2510,12-Dec-17,151.223376,-33.948102,Dension St,Smith Street & Corish Circle,Hillsdale,Sydney
VEH ,2511,20-Feb-85,151.165176276,-33.9298569066,AIRPORT DR,LINK RD,SYDNEY AIRPORT,Sydney
VEH ,2512,28-Sep-84,151.268259693,-33.7658575227,CROSS ST,DALE ST,BROOKVALE,Sydney
VEH ,2513,10-Jun-86,151.666574603,-33.0214520756,PACIFIC HWY,WOMMARA AV,BELMONT NORTH,Hunter
VEH ,2514,03-Oct-84,151.745901093,-32.9109055401,MAITLAND RD,HUBBARD ST,ISLINGTON,Hunter
VEH ,2515,03-Sep-86,151.760756717,-32.9273232905,KING ST,NATIONAL PARK ST,NEWCASTLE,Hunter
VEH,2516,02-Aug-16,151.593613,-33.011092,Cary St,James st,Lake Macquarie,Hunter
VEH ,2517,16-Jul-84,151.62206076,-32.9237701498,MAIN RD,MINMI RD,EDGEWORTH,Hunter
VEH ,2519,18-Feb-92,151.594032207,-33.008952754,CARY ST,BAY ST,TORONTO,Hunter
VEH ,2520,24-Jan-92,151.095685417,-33.9314742608,MOOREFIELDS RD,ROLESTONE AV,KINGSGROVE,Sydney
PED ,2521,24-Nov-64,151.211344573,-33.8735199135,PARK ST,ELIZABETH ST (E-),SYDNEY,Sydney
VEH ,2522,29-Jan-64,151.209708106,-33.8746613574,ELIZABETH ST,BATHURST ST,SYDNEY,Sydney
VEH ,2523,01-Dec-83,151.215961476,-33.8758870728,CROWN ST,STANLEY ST,DARLINGHURST,Sydney
VEH ,2524,01-Dec-83,151.215397185,-33.8784281714,CROWN ST,BURTON ST,EAST SYDNEY,Sydney
VEH ,2525,08-Feb-11,151.217205674,-33.8787073136,BOURKE ST,BURTON ST,DARLINGHURST,Sydney
VEH ,2526,06-Oct-83,151.219911467,-33.8791289412,DARLINGHURST RD,BURTON ST,EAST SYDNEY,Sydney
VEH ,2527,20-Apr-85,150.917377194,-33.8627959969,SMITHFIELD RD,KING RD,FAIRFIELD WEST,Sydney
VEH ,2529,08-Jul-86,151.690109672,-32.958346958,CHARLESTOWN RD,WILLIS ST,CHARLESTOWN,Hunter
VEH ,2530,31-Aug-90,151.078301469,-33.755155301,SUTHERLAND RD,CHELTENHAM RD,CHELTENHAM,Sydney
VEH ,2531,15-May-95,151.593790073,-33.0101706369,CARY ST,VICTORY PDE,TORONTO,Hunter
VEH ,2533,27-Nov-84,151.139914414,-33.9484191617,PRINCES HWY,BESTIC ST,ROCKDALE,Sydney
VEH ,2534,04-Jul-84,151.106015337,-33.8616264246,BROUGHTON ST,CRANE ST,CONCORD,Sydney
VEH ,2535,19-Jul-94,151.298546561,-33.7018849304,PITTWATER RD,LAKE PARK RD,NORTH NARRABEEN,Sydney
PED ,2536,01-Nov-85,151.015754321,-33.9638059195,THE RIVER RD,EDINBURGH DR (N-),REVESBY,Sydney
VEH ,2538,30-May-86,150.922440773,-33.8931603491,CUMBERLAND HWY,JOHN ST,CABRAMATTA,Sydney
VEH ,2539,02-Aug-83,150.953357069,-33.8692590012,NELSON ST,BARBARA ST,FAIRFIELD,Sydney
VEH ,2540,19-Mar-85,150.853406501,-33.7969746912,WALLGROVE RD,M4 E/B OFF RAMP,EASTERN CREEK,Sydney
VEH ,2541,26-Sep-84,151.019722785,-33.831614485,JAMES RUSE DR,M4 W/B OFF RAMP,GRANVILLE,Sydney
VEH ,2542,26-Sep-84,151.020294573,-33.8306057814,JAMES RUSE DR,M4 E/B ON RAMP,GRANVILLE,Sydney
VEH ,2543,05-Jun-92,151.024250875,-33.8041071211,KISSING POINT RD,JAMES RUSE DR,NORTH PARRAMATTA,Sydney
VEH ,2544,04-Dec-85,150.961285426,-33.7740827269,OLD WINDSOR RD,CAROLINE CHISHOLM DR,WINSTON HILLS,Sydney
VEH ,2545,19-Apr-85,151.046484556,-33.7989018754,KISSING POINT RD,STURT ST,DUNDAS,Sydney
VEH ,2546,11-Sep-86,150.942855748,-33.8518246076,CUMBERLAND HWY,VICTORIA ST,SMITHFIELD,Sydney
VEH ,2548,23-Dec-85,151.068666301,-33.7394774346,PENNANT HILLS RD,TREBOR RD,PENNANT HILLS,Sydney
VEH ,2550,23-Feb-85,150.942737672,-33.942431798,HEATHCOTE RD,M5 OFF RAMP,MOOREBANK,Sydney
VEH ,2551,10-Oct-85,150.958313085,-33.7656617776,OLD WINDSOR RD,ABBOTT RD,SEVEN HILLS,Sydney
VEH ,2552,10-Sep-91,151.301049199,-33.6783828005,MONA VALE RD,BUNGAN ST,MONA VALE,Sydney
VEH ,2553,26-Jun-86,151.038818562,-33.9338175657,CANTERBURY RD,GOW ST EXT.,BANKSTOWN,Sydney
VEH ,2554,26-Jun-86,151.064447395,-33.9034752775,ROBERTS RD,RAWSON RD,GREENACRE,Sydney
VEH ,2555,22-Jul-86,151.066206045,-33.8953849787,ROBERTS RD,NORFOLK RD,GREENACRE,Sydney
VEH ,2556,04-Jun-84,151.182916192,-33.790223443,ARCHER ST,ASHLEY ST,CHATSWOOD,Sydney
VEH ,2557,30-Mar-87,151.683939839,-32.8238483424,NEW ENGLAND HWY,THE OAK ENTRANCE,HEXHAM,Hunter
VEH ,2558,14-Jun-84,151.132672438,-33.9422389212,FOREST RD,WOLLI CREEK RD,ARNCLIFFE,Sydney
VEH ,2559,05-Apr-84,151.316010157,-33.6625189135,BARRENJOEY RD,BEACONSFIELD ST,NEWPORT,Sydney
VEH ,2561,29-Jan-92,151.965644169,-32.6546471827,PACIFIC HWY,BUNDABAH ST,KARUAH,Hunter
VEH ,2562,29-Jan-64,151.208864021,-33.8804390675,ELIZABETH ST,HAY ST,SYDNEY,Sydney
VEH ,2563,04-Nov-83,152.920828139,-30.707393043,COOPER ST,WALLACE ST,MACKSVILLE,Northern
VEH ,2564,05-Nov-85,151.111357797,-33.9648053848,FOREST RD,LILY ST,HURSTVILLE,Sydney
VEH ,2565,08-Oct-86,150.916926431,-33.932415783,HUME HWY,ROSE ST,LIVERPOOL,Sydney
VEH ,2566,13-Aug-85,150.920397693,-33.7796848642,BLACKTOWN RD,BUNGARRIBEE RD,BLACKTOWN,Sydney
VEH ,2567,17-Jun-85,150.901592488,-33.7766837101,BUNGARRIBEE RD,RESERVOIR RD,BLACKTOWN,Sydney
VEH ,2569,03-Jun-85,150.895299791,-33.7757989939,BUNGARRIBEE RD,WALTERS RD,BLACKTOWN,Sydney
VEH ,2570,05-Nov-84,150.916406977,-33.7476418424,SUNNYHOLT RD,VARDYS RD,KINGS PARK,Sydney
VEH ,2571,09-May-84,151.035576997,-33.8411712769,PARRAMATTA RD,STUBBS ST,AUBURN,Sydney
VEH ,2573,07-Jun-85,150.891303573,-34.4082920495,PRINCES HWY,NORTHERN DIST. S/B RAMPS,NORTH WOLLONGONG,Southern
PED ,2574,15-May-08,150.998602041,-33.8828015699,WALDRON RD,BENT ST (W-),CHESTER HILL,Sydney
VEH ,2575,29-Jan-85,151.036804405,-33.7395550724,CASTLE HILL RD,COONARA RD,WEST PENNANT HILLS,Sydney
VEH ,2577,29-Oct-91,151.069257126,-33.9142556852,PUNCHBOWL RD,COLIN ST,LAKEMBA,Sydney
VEH ,2578,30-Mar-00,151.048036202,-33.9055032969,BORONIA RD,HILLCREST AV,GREENACRE,Sydney
VEH ,2580,02-Mar-84,150.963027264,-33.7555895177,SEVEN HILLS RD,MERINDAH RD,BAULKHAM HILLS,Sydney
VEH ,2581,13-Dec-91,150.754229067,-33.7673766775,GREAT WESTERN HWY,GIPPS ST,WERRINGTON,Sydney
VEH ,2583,30-Apr-01,151.041912006,-33.9107103291,STACEY ST,GREENACRE RD,BANKSTOWN,Sydney
VEH ,2584,30-May-90,151.016628512,-33.9584878117,THE RIVER RD,TOWER ST,REVESBY,Sydney
PED ,2585,23-Jan-04,151.36287216,-33.4625046315,AVOCA DR,BEATTIES RD (E-),GOSFORD,Hunter
VEH ,2586,19-Sep-84,151.016944948,-33.8327385809,PARRAMATTA RD,MARSH ST,GRANVILLE,Sydney
VEH ,2587,15-Apr-88,151.090182254,-33.8952204337,CORONATION PDE,TANGARRA AV,STRATHFIELD SOUTH,Sydney
VEH ,2588,17-Sep-84,150.953089423,-33.9530663948,HEATHCOTE RD,KEATO AV,HAMMONDVILLE,Sydney
VEH ,2589,06-Dec-88,150.926956972,-33.9223957711,BIGGE ST,DEWSBURY SERVICEWAY,LIVERPOOL,Sydney
VEH ,2590,18-Sep-84,151.485711519,-33.3574637525,THE ENTRANCE RD,THOMPSON ST,LONG JETTY,Hunter
VEH ,2592,19-Feb-91,151.140762766,-33.8304898061,RYDE RD,MARTIN ST,HUNTERS HILL,Sydney
VEH ,2593,05-Dec-84,150.685058839,-33.7590581867,MULGOA RD,PENRITH LEAGUES CLUB,PENRITH,Sydney
VEH ,2595,04-Feb-85,150.747008663,-33.5969125761,BOSWORTH ST,MARCH ST,RICHMOND,Sydney
VEH ,2596,23-Oct-84,150.89774662,-34.4240120798,MARKET ST,KEMBLA ST,WOLLONGONG,Southern
VEH ,2597,18-Oct-84,150.896226396,-34.4217998167,CHURCH ST,SMITH ST,WOLLONGONG,Southern
VEH ,2598,20-Oct-84,150.890849212,-34.4260748666,BURELLI ST,ATCHISON ST,WOLLONGONG,Southern
VEH ,2599,11-Dec-84,150.913312772,-34.3334692801,PRINCES HWY,PARK RD,BULLI,Southern
VEH ,2600,15-Nov-85,151.238870541,-33.8839644707,OCEAN ST,TRELAWNEY ST,WOOLLAHRA,Sydney
VEH ,2601,10-Oct-85,150.882632214,-33.9894703958,SAYWELL RD,PARLIAMENT RD,MACQUARIE FIELDS,Sydney
VEH ,2603,01-May-85,150.935998247,-33.813578542,GREYSTANES RD,BATHURST RD,GREYSTANES,Sydney
VEH ,2604,24-Apr-85,151.117230949,-33.8899889997,MILTON ST,NORTON ST,ASHFIELD,Sydney
VEH ,2605,11-Apr-96,151.05738771,-33.9237857206,PUNCHBOWL RD,ACACIA AV,PUNCHBOWL,Sydney
VEH ,2606,23-Jul-85,151.25217839,-33.9069655192,CARRINGTON RD,FRENCHMENS RD,RANDWICK,Sydney
VEH ,2607,03-Jan-85,151.224442728,-33.8653076734,COWPER WHARF RD,WYLDE ST,POTTS POINT,Sydney
VEH ,2608,17-Oct-86,150.94311126,-33.7630796616,NORTHCOTT RD,JOHNSON AV,SEVEN HILLS,Sydney
VEH ,2609,01-Feb-90,150.967555955,-33.7729145976,CAROLINE CHISHOLM DR,LANGDON RD,WINSTON HILLS,Sydney
VEH ,2610,25-Jun-85,150.898746382,-33.9264173122,HOXTON PARK RD,HILL RD,LURNEA,Sydney
VEH ,2611,04-Jul-85,150.951069075,-33.7872351317,CORNELIA RD,PORTICO PDE,TOONGABBIE,Sydney
VEH ,2614,28-Mar-85,150.751010863,-33.6006572129,EAST MARKET ST,LENNOX ST,RICHMOND,Sydney
VEH ,2615,20-Sep-85,151.673074743,-30.5030061561,ERSKINE ST,MARSH ST,ARMIDALE,Northern
VEH ,2616,14-Nov-91,151.219127177,-33.9094621928,TODMAN AV,LENTHALL ST,KENSINGTON,Sydney
VEH ,2617,15-Nov-91,151.215165632,-33.9042431024,TODMAN AV,SUPA CENTRE,KENSINGTON,Sydney
VEH ,2618,02-Sep-85,150.709859543,-33.7640892758,PARKER ST,JAMISON ST,PENRITH,Sydney
VEH ,2619,23-Jul-93,151.120098112,-34.0281571211,TAREN POINT RD,KOONYA CCT,CARINGBAH,Sydney
VEH ,2620,14-Mar-86,150.831701452,-33.7834102811,GREAT WESTERN HWY,MINCHIN DR,MINCHINBURY,Sydney
VEH ,2621,03-Mar-92,150.693487712,-33.7552333877,STATION ST,DERBY ST,PENRITH,Sydney
VEH ,2622,29-Nov-91,150.691026407,-33.7520888886,GREAT WESTERN HWY,WORTH ST,PENRITH,Sydney
VEH ,2624,12-Mar-86,151.004191208,-33.7312011537,PENNANT ST,CASTLE ST,CASTLE HILL,Sydney
VEH ,2625,07-Jun-85,150.693978796,-33.7520391153,HENRY ST,RILEY ST,PENRITH,Sydney
VEH ,2626,07-Jun-85,150.700305576,-33.7529082632,HENRY ST,LAWSON ST,PENRITH,Sydney
VEH ,2627,07-Jun-85,150.698802608,-33.752577964,HENRY ST,WOODRIFF ST NORTH,PENRITH,Sydney
VEH ,2628,17-May-85,151.237364044,-33.9331659239,ANZAC PDE,AVOCA ST,RANDWICK,Sydney
VEH ,2629,14-Mar-86,150.82223057,-33.6068047312,MACQUARIE ST,ROSS ST,WINDSOR,Sydney
VEH ,2630,19-Feb-85,150.658794934,-33.753574889,GREAT WESTERN HWY,EMERALD ST,EMU PLAINS,Sydney
VEH ,2631,29-Jan-64,151.204267308,-33.8741318825,BATHURST ST,SUSSEX ST,SYDNEY,Sydney
VEH ,2632,29-Jan-64,151.206802567,-33.8743673095,GEORGE ST,BATHURST ST,SYDNEY,Sydney
PED ,2633,27-Jun-85,151.038977739,-33.7696680778,NORTH ROCKS RD,ALKIRA RD (W-),NORTH ROCKS,Sydney
VEH ,2634,26-Jun-86,151.218512052,-33.8301486621,MILITARY RD,WATSON ST,NEUTRAL BAY,Sydney
VEH ,2635,31-Mar-95,151.03007647,-34.0188205099,MENAI RD,YALA RD,BANGOR,Sydney
VEH ,2636,03-Jun-91,151.756659316,-32.7556255545,PACIFIC HWY,TREGENNA ST,RAYMOND TERRACE,Hunter
VEH ,2637,23-Jun-92,150.604606721,-34.8789655595,EAST ST,PLUNKETT ST,NOWRA,Southern
VEH ,2638,13-Oct-89,150.876634391,-34.0067649152,OXFORD RD,COLLINS PROMENADE,INGLEBURN,Sydney
VEH ,2639,20-Dec-85,146.927213305,-36.0571024895,WAUGH RD,LOGAN RD,ALBURY,South Western
VEH ,2640,07-Nov-86,146.919953204,-36.0854822282,HUME HWY,DAVID ST,ALBURY,South Western
VEH ,2641,26-Aug-85,150.922233189,-33.850835812,THE HORSLEY DR,HASSALL ST,SMITHFIELD,Sydney
VEH ,2642,19-Aug-85,150.922639605,-33.8488133265,VICTORIA ST,HASSALL ST,SMITHFIELD,Sydney
VEH ,2643,15-Nov-85,150.851731936,-33.8057243663,WALLGROVE RD,WONDERLAND DR,EASTERN CREEK,Sydney
PED ,2644,29-Oct-85,150.967429813,-33.8389503993,SHERWOOD RD,KENYONS RD (S-),MERRYLANDS WEST,Sydney
VEH ,2646,19-Jul-89,150.923364561,-33.9488931379,MOOREBANK AV,2ND BASE WORKSHOP,MOOREBANK,Sydney
VEH ,2647,26-Mar-91,151.221438665,-33.9638119607,BOTANY RD,MCCAULEY ST,MATRAVILLE,Sydney
VEH ,2648,06-Mar-91,151.224179604,-33.9655303209,BOTANY RD,CONTAINER PARK ACCESS RD,PORT BOTANY,Sydney
PED ,2649,06-Jun-86,151.042372315,-33.8635877875,OLYMPIC DR,NEW ST (@),LIDCOMBE,Sydney
VEH ,2650,01-Aug-85,151.073503379,-33.9342427497,KING GEORGES RD,CANARYS RD,ROSELANDS,Sydney
VEH ,2652,02-Jun-65,151.205723488,-33.8727607602,CLARENCE ST,DRUITT ST,SYDNEY,Sydney
VEH ,2653,06-Jun-85,150.889496718,-33.8670158919,MIMOSA RD,PRAIRIE VALE RD,BOSSLEY PARK,Sydney
VEH ,2654,10-Jul-85,150.903059003,-33.8948132621,CABRAMATTA RD WEST,MEADOWS RD,MT PRITCHARD,Sydney
VEH ,2655,04-Jul-85,151.125388665,-33.8918035024,ARTHUR ST,HOLDEN ST,ASHFIELD,Sydney
VEH ,2656,28-May-85,151.13316297,-34.0443608056,DENMAN AV,GANNONS RD NORTH,CARINGBAH,Sydney
VEH ,2659,17-Jan-86,151.062741957,-33.7371110409,BOUNDARY RD,BELLAMY ST,PENNANT HILLS,Sydney
VEH ,2660,03-Jun-85,150.891398518,-33.775295035,BUNGARRIBEE RD,LANCASTER ST,BLACKTOWN,Sydney
VEH ,2661,05-Sep-38,151.205091641,-33.8728045993,KENT ST,DRUITT ST,SYDNEY,Sydney
VEH ,2662,02-Jun-65,151.204098065,-33.8728792882,SUSSEX ST,DRUITT ST,SYDNEY,Sydney
VEH ,2663,22-Apr-94,148.60939961,-32.243773407,ERSKINE ST,BOURKE ST,DUBBO,Western
VEH ,2665,10-Dec-95,150.912718825,-33.7661098549,SUNNYHOLT RD,THIRD AV,BLACKTOWN,Sydney
VEH ,2666,08-Sep-88,150.99025538,-33.7263414722,SHOWGROUND RD,CARRINGTON RD,CASTLE HILL,Sydney
VEH ,2668,07-Apr-86,150.695951163,-33.7506237187,STATION ST,JANE ST,PENRITH,Sydney
VEH ,2670,05-Nov-85,150.792819376,-33.7785316905,BENNETT RD,CARPENTER ST,COLYTON,Sydney
VEH ,2671,09-Jul-92,150.839519841,-33.7594470616,ROOTY HILL RD NORTH,WOODSTOCK AV,PLUMPTON,Sydney
VEH ,2672,06-Nov-67,151.203264369,-33.8773056173,GOULBURN ST,HARBOUR ST,SYDNEY,Sydney
VEH ,2673,13-May-94,151.159637155,-33.8782134498,BALMAIN RD,MOORE ST WEST,LEICHHARDT,Sydney
PED ,2675,23-Apr-85,151.08338965,-34.0322675245,THE KINGSWAY,TALARA RD (E-),GYMEA,Sydney
VEH ,2677,26-Nov-84,152.899665049,-31.4314059177,BULLER ST,PARK ST,PORT MACQUARIE,Northern
VEH ,2678,19-Dec-85,151.098169831,-33.6971848955,PACIFIC HWY,BRIDGE RD,HORNSBY,Sydney
VEH ,2681,25-Sep-69,151.210593351,-33.8616160288,ALFRED ST,LOFTUS ST,SYDNEY,Sydney
VEH ,2682,14-Jul-70,151.209237479,-33.8614366438,PITT ST,ALFRED ST,SYDNEY,Sydney
VEH ,2683,24-Jan-92,151.035110647,-33.7221584391,NEW LINE RD,PURCHASE RD,CHERRYBROOK,Sydney
VEH ,2684,18-Apr-01,151.031713011,-33.6942939988,OLD NORTHERN RD,QUARRY RD,DURAL,Sydney
PED ,2685,01-Nov-85,151.146632517,-33.9892555496,THE GRAND PDE,ALICE ST (@),SANS SOUCI,Sydney
VEH ,2686,19-Jan-88,150.884686384,-34.4252648871,CROWN ST,OSBORNE ST,WOLLONGONG,Southern
VEH ,2687,15-Feb-99,151.211237018,-33.8618564344,ALFRED ST,YOUNG ST,SYDNEY,Sydney
VEH ,2688,25-Nov-94,151.222234996,-33.883810542,OXFORD ST,GLENMORE RD,PADDINGTON,Sydney
VEH ,2689,12-Mar-02,149.101926057,-33.2928524314,PEISLEY ST,FRANKLIN RD,ORANGE,Western
VEH ,2690,15-Oct-93,150.845129065,-34.4545885205,PRINCES HWY,CENTRAL RD,UNANDERRA,Southern
PED ,2691,03-Apr-84,151.067991754,-33.9221114357,KING GEORGES RD,WILEY PARK STATION (N-),WILEY PARK,Sydney
VEH ,2692,21-Jun-93,150.177592811,-35.7083872837,BEACH RD,ORIENT ST,BATEMANS BAY,Southern
VEH ,2693,04-Nov-87,150.96459256,-33.8144666572,GREAT WESTERN HWY,CUMBERLAND HWY,WENTWORTHVILLE,Sydney
VEH ,2695,26-Aug-86,151.354210483,-33.438512011,ADELAIDE ST,VICTORIA ST,EAST GOSFORD,Hunter
PED ,2696,27-Sep-85,151.039753206,-33.6597919489,GALSTON RD,MID DURAL RD (S-),GALSTON,Sydney
VEH ,2697,06-Dec-85,150.612641575,-33.7458925472,GREAT WESTERN HWY,LAYTON AV,BLAXLAND,Sydney
VEH ,2698,26-Mar-92,150.801761125,-33.7501106203,AURORA DR,LUXFORD RD,TREGEAR,Sydney
VEH ,2699,22-Jul-94,151.024717648,-33.7103554561,NEW LINE RD,HASTINGS RD,GLENHAVEN,Sydney
VEH ,2701,20-May-92,150.976901863,-33.7249138763,SHOWGROUND RD,VICTORIA AV,CASTLE HILL,Sydney
VEH ,2702,11-Feb-93,151.080300063,-33.731397126,PENNANT HILLS RD,BELLEVUE ST,THORNLEIGH,Sydney
VEH ,2703,30-Jul-88,150.917518216,-33.741349531,SUNNYHOLT RD,JAMES COOK DR,KINGS LANGLEY,Sydney
VEH ,2704,21-Mar-86,150.914220951,-33.7788271615,BUNGARRIBEE RD,PANORAMA PDE,BLACKTOWN,Sydney
VEH ,2705,23-Jul-86,150.998623558,-33.7434908542,OLD NORTHERN RD,EXCELSIOR AV,CASTLE HILL,Sydney
VEH ,2706,25-Sep-87,150.71434283,-33.7470237496,PARKER ST,COREEN AV,CAMBRIDGE PARK,Sydney
VEH ,2707,09-Jul-92,151.009863057,-34.013293556,OLD ILLAWARRA RD,ALFORDS POINT RD,MENAI,Sydney
VEH ,2708,08-Mar-96,150.866629964,-33.6767286745,GARFIELD RD EAST,PICCADILY ST,RIVERSTONE,Sydney
PED ,2709,16-Jul-07,150.92490252,-33.776372637,WALL PARK AV,OLDFIELD RD (-W),SEVEN HILLS,Sydney
VEH ,2710,29-Nov-85,150.688476289,-33.7494150738,CASTLEREAGH RD,JANE ST,PENRITH,Sydney
VEH ,2711,30-Jul-86,146.914883279,-36.0848485076,HUME HWY,KIEWA ST,ALBURY,South Western
PED ,2712,18-Sep-90,151.155136541,-33.9604365765,BAY ST,THE GRAND PDE  (W-),BRIGHTON-LE-SANDS,Sydney
VEH ,2713,12-Apr-86,151.227868364,-33.9251266394,BUNNERONG RD,GARDENERS RD,KINGSFORD,Sydney
PED ,2714,07-Sep-88,150.891195902,-32.272719101,NEW ENGLAND HWY,MUSWELLBROOK SCHOOL (@),MUSWELLBROOK,Hunter
VEH ,2715,26-Oct-94,151.522844256,-32.7136710625,NEW ENGLAND HWY,DUNKLEY ST,RUTHERFORD,Hunter
VEH ,2716,16-May-94,150.710896811,-33.7606480622,PARKER ST,DERBY ST,PENRITH,Sydney
VEH ,2717,02-Dec-94,151.09905383,-33.6914767992,PACIFIC HWY,GALSTON RD,HORNSBY,Sydney
VEH ,2718,20-Dec-96,150.717550097,-33.7350870358,THE NORTHERN RD,ANDREWS RD,KINGSWOOD PARK,Sydney
VEH ,2719,19-Dec-01,151.027024951,-33.7327869422,CASTLE HILL ROAD,HIGHS ROAD,WEST PENNANT HILLS,Sydney
VEH ,2720,22-Dec-94,151.106875718,-34.0222287951,PORT HACKING RD,BOX RD,SYLVANIA,Sydney
VEH ,2721,08-Sep-03,150.848731661,-33.7330691666,RHICHMOND RD,ROOTY HILL RD NTH,DEAN PARK,Sydney
VEH ,2723,23-Nov-90,152.496055671,-31.8976138738,PACIFIC HWY,PHILLIP ST,TAREE,Hunter
VEH ,2724,04-Jul-86,151.04796221,-33.7529234315,PENNANT HILLS RD,AIKEN RD,WEST PENNANT HILLS,Sydney
VEH ,2727,23-Jul-97,150.815249913,-33.6121964683,RICHMOND RD,MACQUARIE ST,WINDSOR,Sydney
PED ,2729,10-Oct-88,150.997361817,-33.7301015335,SHOWGROUND RD,CECIL AV (E-),CASTLE HILL,Sydney
VEH ,2730,21-Nov-85,151.042942521,-33.8997560238,BRUNKER RD,ANZAC ST,GREENACRE,Sydney
VEH ,2731,23-Dec-85,150.926323557,-33.8388074942,GIPPS ST,LONG ST,SMITHFIELD,Sydney
VEH ,2732,08-Jul-86,150.867946238,-33.9999580929,CUMBERLAND RD,OXFORD RD,INGLEBURN,Sydney
VEH ,2733,10-Nov-85,150.970114978,-33.8684475058,FAIRFIELD ST,CROWN ST,FAIRFIELD EAST,Sydney
VEH ,2734,18-Dec-85,150.813629146,-34.0597256216,BLAXLAND RD,BADGALLY RD,CAMPBELLTOWN,Sydney
VEH ,2735,13-Mar-97,151.005708824,-33.8066951921,GROSE ST,CHURCH ST,PARRAMATTA,Sydney
VEH ,2736,21-Apr-86,151.002279026,-33.8062354874,GROSE ST,O'CONNELL ST,PARRAMATTA,Sydney
VEH ,2737,15-May-86,150.949305996,-33.8666912776,SACKVILLE ST,STATION ST,FAIRFIELD,Sydney
VEH ,2738,16-Apr-86,150.909691357,-33.9153605567,ELIZABETH DR,FLOWERDALE RD,LIVERPOOL,Sydney
VEH ,2740,04-Feb-86,151.005400114,-33.8198094091,WENTWORTH ST,PARKES ST,PARRAMATTA,Sydney
VEH ,2741,17-Jul-92,150.914170756,-33.8870618007,ST JOHNS RD,AVOCA RD,CABRAMATTA WEST,Sydney
VEH ,2742,23-Sep-85,149.22296771,-35.3569401409,CANBERRA AV,THARWA RD,QUEANBEYAN,Southern
VEH ,2743,15-Jun-87,151.15074227,-33.9741382066,THE GRAND PDE,BARTON ST,MONTEREY,Sydney
VEH ,2744,13-Sep-89,151.090367657,-34.0198775953,PRINCES HWY,BOX RD,SYLVANIA,Sydney
PED ,2745,01-Jun-89,151.15323863,-34.0513901933,KINGSWAY,ABEL PL (W-),CRONULLA,Sydney
VEH ,2746,30-Jun-99,150.993341297,-33.8298348706,PITT ST,WALPOLE ST,MERRYLANDS,Sydney
VEH ,2747,16-Jan-90,151.087426183,-33.9518888043,STONEY CREEK RD,GLOUCESTER RD,BEVERLY HILLS,Sydney
VEH ,2748,28-Apr-87,151.231949544,-33.8885153378,OXFORD ST,JERSEY RD,PADDINGTON,Sydney
VEH ,2749,05-Apr-05,151.215694983,-33.8720022742,SIR JOHN YOUNG CR,RILEY ST,WOOLLOOMOOLOO,Sydney
VEH ,2750,06-Apr-86,151.216736918,-33.8723880602,CROWN ST,CATHEDRAL ST,WOOLLOOMOOLOO,Sydney
PED ,2751,01-Nov-85,151.199234066,-33.8948946201,REGENT ST,BOUNDARY ST (N-),REDFERN,Sydney
VEH ,2752,06-Apr-92,151.736066599,-32.9173652171,GRIFFITHS RD,ENTERTAINMENT CENTRE,BROADMEADOW,Hunter
VEH ,2753,25-Jun-86,151.151938853,-33.8841157205,MARION ST,ELSWICK ST,LEICHHARDT,Sydney
