Geo Point,Geo Shape,prop_id,name,addresspt1,xorg,ext_id,asset_clas,label,asset_type,easting,northing,str_id,addresspt_,asset_subt,xsource,profile,xdate,xdrawing,mcc_id,roadseg_id
"-37.80150599986005, 144.97029599990816","{""coordinates"": [144.97029599990816, -37.80150599986005], ""type"": ""Point""}",0,,0.0,ESG,15862,,0.684,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.805274999979005, 144.96967300043957","{""coordinates"": [144.96967300043957, -37.805274999979005], ""type"": ""Point""}",0,,0.0,ESG,20263,,0.489,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80529300001456, 144.96962700004323","{""coordinates"": [144.96962700004323, -37.80529300001456], ""type"": ""Point""}",0,,0.0,ESG,20283,,1.564,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80181199964247, 144.97159199963411","{""coordinates"": [144.97159199963411, -37.80181199964247], ""type"": ""Point""}",0,,0.0,ESG,11175,,5.376,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80127700009304, 144.97223999993182","{""coordinates"": [144.97223999993182, -37.80127700009304], ""type"": ""Point""}",0,,0.0,ESG,10847,,0.489,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80290999950961, 144.9702219999398","{""coordinates"": [144.9702219999398, -37.80290999950961], ""type"": ""Point""}",0,,0.0,ESG,11707,,0.587,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819618999870706, 144.9446419999595","{""coordinates"": [144.9446419999595, -37.819618999870706], ""type"": ""Point""}",0,,0.0,ESG,8110,,33.431,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81987099989167, 144.94344900057843","{""coordinates"": [144.94344900057843, -37.81987099989167], ""type"": ""Point""}",0,,0.0,ESG,8915,,11.437,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81988200001705, 144.94380499976808","{""coordinates"": [144.94380499976808, -37.81988200001705], ""type"": ""Point""}",0,,0.0,ESG,8249,,14.37,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.801343000364824, 144.97216300017368","{""coordinates"": [144.97216300017368, -37.801343000364824], ""type"": ""Point""}",0,,0.0,ESG,10895,,0.489,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.802688000125585, 144.97098200060714","{""coordinates"": [144.97098200060714, -37.802688000125585], ""type"": ""Point""}",0,,0.0,ESG,11928,,2.542,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819718999893716, 144.94396199990626","{""coordinates"": [144.94396199990626, -37.819718999893716], ""type"": ""Point""}",0,,0.0,ESG,8996,,25.318,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80246500017094, 144.97077699966846","{""coordinates"": [144.97077699966846, -37.80246500017094], ""type"": ""Point""}",0,,0.0,ESG,11490,,0.489,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.802486000122364, 144.97073399940058","{""coordinates"": [144.97073399940058, -37.802486000122364], ""type"": ""Point""}",0,,0.0,ESG,11502,,0.782,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80251999962965, 144.970666999989","{""coordinates"": [144.970666999989, -37.80251999962965], ""type"": ""Point""}",0,,0.0,ESG,11518,,4.594,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80253600000406, 144.97063399952788","{""coordinates"": [144.97063399952788, -37.80253600000406], ""type"": ""Point""}",0,,0.0,ESG,11526,,13.587,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.820030999526736, 144.95082899979423","{""coordinates"": [144.95082899979423, -37.820030999526736], ""type"": ""Point""}",0,,0.0,ESG,2278,,2.151,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81890299997859, 144.9497150002143","{""coordinates"": [144.9497150002143, -37.81890299997859], ""type"": ""Point""}",0,,0.0,ESG,1961,,4.203,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81924800022325, 144.96444699988575","{""coordinates"": [144.96444699988575, -37.81924800022325], ""type"": ""Point""}",0,,0.0,ESG,2802,,20.039,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82065299962638, 144.9513590001617","{""coordinates"": [144.9513590001617, -37.82065299962638], ""type"": ""Point""}",0,,0.0,ESG,2413,,6.061,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82085099991042, 144.9515280003613","{""coordinates"": [144.9515280003613, -37.82085099991042], ""type"": ""Point""}",0,,0.0,ESG,2451,,7.234,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82096899972329, 144.9516169996634","{""coordinates"": [144.9516169996634, -37.82096899972329], ""type"": ""Point""}",0,,0.0,ESG,2473,,10.362,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81922099981254, 144.9647519995121","{""coordinates"": [144.9647519995121, -37.81922099981254], ""type"": ""Point""}",0,,0.0,ESG,2704,,18.475,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81924399962029, 144.9645269995552","{""coordinates"": [144.9645269995552, -37.81924399962029], ""type"": ""Point""}",0,,0.0,ESG,2781,,23.754,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81936199956956, 144.96386200006629","{""coordinates"": [144.96386200006629, -37.81936199956956], ""type"": ""Point""}",0,,0.0,ESG,2998,,8.407,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81955899971728, 144.96321100043488","{""coordinates"": [144.96321100043488, -37.81955899971728], ""type"": ""Point""}",0,,0.0,ESG,3231,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.8195709997215, 144.96316999958395","{""coordinates"": [144.96316999958395, -37.8195709997215], ""type"": ""Point""}",0,,0.0,ESG,3247,,1.564,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81834200030033, 144.97468200047297","{""coordinates"": [144.97468200047297, -37.81834200030033], ""type"": ""Point""}",0,,0.0,ESG,3549,,1.662,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.818343999768615, 144.97462199959713","{""coordinates"": [144.97462199959713, -37.818343999768615], ""type"": ""Point""}",0,,0.0,ESG,3563,,8.895,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81833999951862, 144.97472599951618","{""coordinates"": [144.97472599951618, -37.81833999951862], ""type"": ""Point""}",0,,0.0,ESG,3534,,3.812,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.818409999918956, 144.97332099992013","{""coordinates"": [144.97332099992013, -37.818409999918956], ""type"": ""Point""}",0,,0.0,ESG,3897,,8.993,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.8184120003428, 144.9732989997066","{""coordinates"": [144.9732989997066, -37.8184120003428], ""type"": ""Point""}",0,,0.0,ESG,3901,,6.061,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81842400004112, 144.97306800062123","{""coordinates"": [144.97306800062123, -37.81842400004112], ""type"": ""Point""}",0,,0.0,ESG,3952,,2.346,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81849700013838, 144.97094700016362","{""coordinates"": [144.97094700016362, -37.81849700013838], ""type"": ""Point""}",0,,0.0,ESG,4613,,0.587,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.818504000297104, 144.97115100015634","{""coordinates"": [144.97115100015634, -37.818504000297104], ""type"": ""Point""}",0,,0.0,ESG,4438,,30.694,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.818559999488464, 144.97188599977486","{""coordinates"": [144.97188599977486, -37.818559999488464], ""type"": ""Point""}",0,,0.0,ESG,4901,,5.083,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81857699981668, 144.97194400060414","{""coordinates"": [144.97194400060414, -37.81857699981668], ""type"": ""Point""}",0,,0.0,ESG,4919,,5.279,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81849700013838, 144.97094700016362","{""coordinates"": [144.97094700016362, -37.81849700013838], ""type"": ""Point""}",0,,0.0,ESG,4786,,0.684,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81855000044693, 144.97160300023415","{""coordinates"": [144.97160300023415, -37.81855000044693], ""type"": ""Point""}",0,,0.0,ESG,4810,,11.339,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81875799999472, 144.97283199979353","{""coordinates"": [144.97283199979353, -37.81875799999472], ""type"": ""Point""}",0,,0.0,ESG,5185,,3.226,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81909200033298, 144.973541000027","{""coordinates"": [144.973541000027, -37.81909200033298], ""type"": ""Point""}",0,,0.0,ESG,5444,,30.01,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81947700011184, 144.9742580004544","{""coordinates"": [144.9742580004544, -37.81947700011184], ""type"": ""Point""}",0,,0.0,ESG,5696,,9.677,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82088999995257, 144.9757720000868","{""coordinates"": [144.9757720000868, -37.82088999995257], ""type"": ""Point""}",0,,0.0,ESG,6388,,1.857,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82176000036116, 144.976500000229","{""coordinates"": [144.976500000229, -37.82176000036116], ""type"": ""Point""}",0,,0.0,ESG,6795,,21.896,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819538000197845, 144.97501300050808","{""coordinates"": [144.97501300050808, -37.819538000197845], ""type"": ""Point""}",0,,0.0,ESG,7154,,8.407,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81948599988157, 144.97486400000957","{""coordinates"": [144.97486400000957, -37.81948599988157], ""type"": ""Point""}",0,,0.0,ESG,7201,,16.325,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81964900021403, 144.9753059997728","{""coordinates"": [144.9753059997728, -37.81964900021403], ""type"": ""Point""}",0,,0.0,ESG,7068,,18.084,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819580999891826, 144.97512100017136","{""coordinates"": [144.97512100017136, -37.819580999891826], ""type"": ""Point""}",0,,0.0,ESG,7122,,9.677,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81911899985929, 144.97386499968485","{""coordinates"": [144.97386499968485, -37.81911899985929], ""type"": ""Point""}",0,,0.0,ESG,7643,,10.362,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81930300016731, 144.94587200060278","{""coordinates"": [144.94587200060278, -37.81930300016731], ""type"": ""Point""}",0,,0.0,ESG,7892,,47.312,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80267300033674, 144.97102700035958","{""coordinates"": [144.97102700035958, -37.80267300033674], ""type"": ""Point""}",0,,0.0,ESG,11940,,0.684,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80261000036573, 144.9705050005218","{""coordinates"": [144.9705050005218, -37.80261000036573], ""type"": ""Point""}",0,,0.0,ESG,11561,,0.587,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81163100017195, 144.97496400040436","{""coordinates"": [144.97496400040436, -37.81163100017195], ""type"": ""Point""}",0,,0.0,ESG,9766,,7.722,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81151600009353, 144.97502599962243","{""coordinates"": [144.97502599962243, -37.81151600009353], ""type"": ""Point""}",0,,0.0,ESG,9697,,21.505,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81163000034518, 144.9753880001373","{""coordinates"": [144.9753880001373, -37.81163000034518], ""type"": ""Point""}",0,,0.0,ESG,9956,,2.444,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81171500034312, 144.9748989995714","{""coordinates"": [144.9748989995714, -37.81171500034312], ""type"": ""Point""}",0,,0.0,ESG,9882,,29.326,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80152099986628, 144.97195699996007","{""coordinates"": [144.97195699996007, -37.80152099986628], ""type"": ""Point""}",0,,0.0,ESG,11018,,1.369,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80158599994017, 144.9718830004552","{""coordinates"": [144.9718830004552, -37.80158599994017], ""type"": ""Point""}",0,,0.0,ESG,11052,,1.369,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.801211999653795, 144.97227500060836","{""coordinates"": [144.97227500060836, -37.801211999653795], ""type"": ""Point""}",0,,0.0,ESG,10801,,7.234,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82027899976044, 144.94205900021043","{""coordinates"": [144.94205900021043, -37.82027899976044], ""type"": ""Point""}",0,,0.0,ESG,8678,,22.483,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80261899963412, 144.97118499985766","{""coordinates"": [144.97118499985766, -37.80261899963412], ""type"": ""Point""}",0,,0.0,ESG,11983,,2.737,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80260799980207, 144.9712100004644","{""coordinates"": [144.9712100004644, -37.80260799980207], ""type"": ""Point""}",0,,0.0,ESG,11991,,4.985,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80220399949597, 144.97111500050784","{""coordinates"": [144.97111500050784, -37.80220399949597], ""type"": ""Point""}",0,,0.0,ESG,11375,,1.369,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.802228999702926, 144.97108700008664","{""coordinates"": [144.97108700008664, -37.802228999702926], ""type"": ""Point""}",0,,0.0,ESG,11386,,0.587,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81902300004331, 144.946381000289","{""coordinates"": [144.946381000289, -37.81902300004331], ""type"": ""Point""}",0,,0.0,ESG,9485,,32.16,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80115399995611, 144.97230499986648","{""coordinates"": [144.97230499986648, -37.80115399995611], ""type"": ""Point""}",0,,0.0,ESG,10754,,5.181,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.801689000317026, 144.97174100050833","{""coordinates"": [144.97174100050833, -37.801689000317026], ""type"": ""Point""}",0,,0.0,ESG,11109,,2.542,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82099599981597, 144.96204899951445","{""coordinates"": [144.96204899951445, -37.82099599981597], ""type"": ""Point""}",0,,0.0,ESG,64773,,43.402,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82102699986967, 144.96207600049388","{""coordinates"": [144.96207600049388, -37.82102699986967], ""type"": ""Point""}",0,,0.0,ESG,64794,,19.355,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78183700018179, 144.9628870002088","{""coordinates"": [144.9628870002088, -37.78183700018179], ""type"": ""Point""}",0,,0.0,ESG,63430,,2.346,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78183199991535, 144.96288400025168","{""coordinates"": [144.96288400025168, -37.78183199991535], ""type"": ""Point""}",0,,0.0,ESG,63432,,2.444,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82098900037237, 144.9622040005148","{""coordinates"": [144.9622040005148, -37.82098900037237], ""type"": ""Point""}",0,,0.0,ESG,64905,,99.218,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.821322000103144, 144.96191100007562","{""coordinates"": [144.96191100007562, -37.821322000103144], ""type"": ""Point""}",0,,0.0,ESG,64508,,15.445,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.814369000059536, 144.94064299952032","{""coordinates"": [144.94064299952032, -37.814369000059536], ""type"": ""Point""}",0,,0.0,ESG,65357,,28.446,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77758199957983, 144.9384610000795","{""coordinates"": [144.9384610000795, -37.77758199957983], ""type"": ""Point""}",0,,0.0,ESG,70393,,7.429,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77756199968658, 144.93844899954667","{""coordinates"": [144.93844899954667, -37.77756199968658], ""type"": ""Point""}",0,,0.0,ESG,70398,,14.272,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77724799984373, 144.9384420004087","{""coordinates"": [144.9384420004087, -37.77724799984373], ""type"": ""Point""}",0,,0.0,ESG,70708,,6.94,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.780135999848596, 144.94037100049823","{""coordinates"": [144.94037100049823, -37.780135999848596], ""type"": ""Point""}",0,,0.0,ESG,68549,,1.075,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77872599983349, 144.9402770000389","{""coordinates"": [144.9402770000389, -37.77872599983349], ""type"": ""Point""}",0,,0.0,ESG,69039,,0.391,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77887900016805, 144.9402159999185","{""coordinates"": [144.9402159999185, -37.77887900016805], ""type"": ""Point""}",0,,0.0,ESG,68933,,3.617,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77827500007446, 144.93914799989332","{""coordinates"": [144.93914799989332, -37.77827500007446], ""type"": ""Point""}",0,,0.0,ESG,70147,,12.512,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77824999987753, 144.9391150003729","{""coordinates"": [144.9391150003729, -37.77824999987753], ""type"": ""Point""}",0,,0.0,ESG,70161,,5.67,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77823599995389, 144.939093000435","{""coordinates"": [144.939093000435, -37.77823599995389], ""type"": ""Point""}",0,,0.0,ESG,70175,,3.519,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.781250000129575, 144.9411929996775","{""coordinates"": [144.9411929996775, -37.781250000129575], ""type"": ""Point""}",0,,0.0,ESG,67765,,2.151,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77854099964255, 144.94016300059076","{""coordinates"": [144.94016300059076, -37.77854099964255], ""type"": ""Point""}",0,,0.0,ESG,69124,,0.489,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77829499960272, 144.94000500015272","{""coordinates"": [144.94000500015272, -37.77829499960272], ""type"": ""Point""}",0,,0.0,ESG,69215,,37.83,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7813989997708, 144.94115999994045","{""coordinates"": [144.94115999994045, -37.7813989997708], ""type"": ""Point""}",0,,0.0,ESG,67798,,4.399,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.780064999605415, 144.94034600063816","{""coordinates"": [144.94034600063816, -37.780064999605415], ""type"": ""Point""}",0,,0.0,ESG,68569,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77709300033283, 144.93845699953138","{""coordinates"": [144.93845699953138, -37.77709300033283], ""type"": ""Point""}",0,,0.0,ESG,71109,,3.128,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.777251000136935, 144.93843800000892","{""coordinates"": [144.93843800000892, -37.777251000136935], ""type"": ""Point""}",0,,0.0,ESG,70508,,5.67,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.777249999508854, 144.93844900007767","{""coordinates"": [144.93844900007767, -37.777249999508854], ""type"": ""Point""}",0,,0.0,ESG,70512,,6.94,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7769260001504, 144.93860100011386","{""coordinates"": [144.93860100011386, -37.7769260001504], ""type"": ""Point""}",0,,0.0,ESG,71185,,7.625,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.780041000134624, 144.94033800019187","{""coordinates"": [144.94033800019187, -37.780041000134624], ""type"": ""Point""}",0,,0.0,ESG,68576,,0.489,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78002299977845, 144.94032499974315","{""coordinates"": [144.94032499974315, -37.78002299977845], ""type"": ""Point""}",0,,0.0,ESG,68581,,0.782,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77680100006619, 144.93907799964992","{""coordinates"": [144.93907799964992, -37.77680100006619], ""type"": ""Point""}",0,,0.0,ESG,71315,,19.941,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77840299978912, 144.93943799969975","{""coordinates"": [144.93943799969975, -37.77840299978912], ""type"": ""Point""}",0,,0.0,ESG,69625,,10.459,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7781880000374, 144.93902200016512","{""coordinates"": [144.93902200016512, -37.7781880000374], ""type"": ""Point""}",0,,0.0,ESG,70209,,4.203,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77840899983238, 144.93943799998306","{""coordinates"": [144.93943799998306, -37.77840899983238], ""type"": ""Point""}",0,,0.0,ESG,69914,,10.459,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77840599982068, 144.9394380004088","{""coordinates"": [144.9394380004088, -37.77840599982068], ""type"": ""Point""}",0,,0.0,ESG,69784,,10.459,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77827699956399, 144.9395729997192","{""coordinates"": [144.9395729997192, -37.77827699956399], ""type"": ""Point""}",0,,0.0,ESG,69375,,0.489,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77840899983238, 144.93943799998306","{""coordinates"": [144.93943799998306, -37.77840899983238], ""type"": ""Point""}",0,,0.0,ESG,69933,,10.459,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77836499978408, 144.93947900033788","{""coordinates"": [144.93947900033788, -37.77836499978408], ""type"": ""Point""}",0,,0.0,ESG,69415,,43.011,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78154699994514, 144.94114700021453","{""coordinates"": [144.94114700021453, -37.78154699994514], ""type"": ""Point""}",0,,0.0,ESG,67863,,2.248,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78156900025069, 144.94112399992503","{""coordinates"": [144.94112399992503, -37.78156900025069], ""type"": ""Point""}",0,,0.0,ESG,67886,,2.053,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.779324999891266, 144.94156299954042","{""coordinates"": [144.94156299954042, -37.779324999891266], ""type"": ""Point""}",0,,0.0,ESG,67345,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.779408999807444, 144.9415510000671","{""coordinates"": [144.9415510000671, -37.779408999807444], ""type"": ""Point""}",0,,0.0,ESG,67365,,0.88,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77980500016057, 144.94147100008408","{""coordinates"": [144.94147100008408, -37.77980500016057], ""type"": ""Point""}",0,,0.0,ESG,67453,,8.602,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7801819999586, 144.94140100027477","{""coordinates"": [144.94140100027477, -37.7801819999586], ""type"": ""Point""}",0,,0.0,ESG,67532,,1.075,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78030199994428, 144.94137600018232","{""coordinates"": [144.94137600018232, -37.78030199994428], ""type"": ""Point""}",0,,0.0,ESG,67559,,2.639,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77946699952098, 144.94153300024405","{""coordinates"": [144.94153300024405, -37.77946699952098], ""type"": ""Point""}",0,,0.0,ESG,67379,,6.158,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.779590999850235, 144.9415130001677","{""coordinates"": [144.9415130001677, -37.779590999850235], ""type"": ""Point""}",0,,0.0,ESG,67408,,1.369,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77967599975764, 144.94149000020408","{""coordinates"": [144.94149000020408, -37.77967599975764], ""type"": ""Point""}",0,,0.0,ESG,67426,,0.587,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.780326999505746, 144.9413760003006","{""coordinates"": [144.9413760003006, -37.780326999505746], ""type"": ""Point""}",0,,0.0,ESG,67565,,5.474,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77841099954656, 144.9394380000858","{""coordinates"": [144.9394380000858, -37.77841099954656], ""type"": ""Point""}",0,,0.0,ESG,70027,,9.971,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.777660000138084, 144.9384919998324","{""coordinates"": [144.9384919998324, -37.777660000138084], ""type"": ""Point""}",0,,0.0,ESG,70375,,0.782,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78072899985634, 144.94129899953114","{""coordinates"": [144.94129899953114, -37.78072899985634], ""type"": ""Point""}",0,,0.0,ESG,67658,,2.346,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78082899961589, 144.94127800003494","{""coordinates"": [144.94127800003494, -37.78082899961589], ""type"": ""Point""}",0,,0.0,ESG,67678,,0.098,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7772529999879, 144.93839100007463","{""coordinates"": [144.93839100007463, -37.7772529999879], ""type"": ""Point""}",0,,0.0,ESG,70865,,4.888,,0.0,0.0,0,0,,,,20140916,,0,0
